opd_date;act_time;vehicle_short_name;device_type;defect_type
30/12/2016;27649;33416;Internal EEPROM (COPILOTpc);OK
30/12/2016;27649;33416;External EEPROM (COPILOTpc);OK
30/12/2016;42793;33416;Internal EEPROM (COPILOTpc);OK
30/12/2016;42793;33416;External EEPROM (COPILOTpc);OK
30/12/2016;57811;33416;External EEPROM (COPILOTpc);OK
30/12/2016;57812;33416;Internal EEPROM (COPILOTpc);OK
30/12/2016;58705;33416;TicketMachine;OK
30/12/2016;76897;33416;Internal EEPROM (COPILOTpc);OK
30/12/2016;76897;33416;External EEPROM (COPILOTpc);OK
30/12/2016;96742;33416;External EEPROM (COPILOTpc);OK
30/12/2016;96743;33416;Internal EEPROM (COPILOTpc);OK
30/12/2016;10798;33418;Internal EEPROM (COPILOTpc);OK
30/12/2016;10798;33418;External EEPROM (COPILOTpc);OK
30/12/2016;77283;33418;External EEPROM (COPILOTpc);OK
30/12/2016;77284;33418;Internal EEPROM (COPILOTpc);OK
30/12/2016;77701;33418;TicketMachine;OK
30/12/2016;28542;33420;Internal EEPROM (COPILOTpc);OK
30/12/2016;28542;33420;External EEPROM (COPILOTpc);OK
30/12/2016;37233;33420;Internal EEPROM (COPILOTpc);OK
30/12/2016;37233;33420;External EEPROM (COPILOTpc);OK
30/12/2016;49127;33420;TicketMachine;OK
30/12/2016;50994;33420;tsp-emitter;OK
30/12/2016;97134;33420;Internal EEPROM (COPILOTpc);OK
30/12/2016;97134;33420;External EEPROM (COPILOTpc);OK
30/12/2016;28718;33422;External EEPROM (COPILOTpc);OK
30/12/2016;28719;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;38711;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;38711;33422;External EEPROM (COPILOTpc);OK
30/12/2016;47007;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;47007;33422;External EEPROM (COPILOTpc);OK
30/12/2016;54476;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;54476;33422;External EEPROM (COPILOTpc);OK
30/12/2016;56419;33422;TicketMachine;OK
30/12/2016;73167;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;73167;33422;External EEPROM (COPILOTpc);OK
30/12/2016;78018;33422;External EEPROM (COPILOTpc);OK
30/12/2016;78019;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;96882;33422;External EEPROM (COPILOTpc);OK
30/12/2016;96883;33422;Internal EEPROM (COPILOTpc);OK
30/12/2016;22291;33424;Internal EEPROM (COPILOTpc);OK
30/12/2016;22291;33424;External EEPROM (COPILOTpc);OK
30/12/2016;25209;33424;TicketMachine;OK
30/12/2016;34281;33424;tsp-emitter;OK
30/12/2016;67103;33424;External EEPROM (COPILOTpc);OK
30/12/2016;67104;33424;Internal EEPROM (COPILOTpc);OK
30/12/2016;73871;33424;Internal EEPROM (COPILOTpc);OK
30/12/2016;73871;33424;External EEPROM (COPILOTpc);OK
30/12/2016;96301;33424;Internal EEPROM (COPILOTpc);OK
30/12/2016;96301;33424;External EEPROM (COPILOTpc);OK
30/12/2016;33608;33426;Internal EEPROM (COPILOTpc);OK
30/12/2016;33608;33426;External EEPROM (COPILOTpc);OK
30/12/2016;33894;33426;TicketMachine;OK
30/12/2016;95723;33426;Internal EEPROM (COPILOTpc);OK
30/12/2016;95723;33426;External EEPROM (COPILOTpc);OK
30/12/2016;10958;33428;Internal EEPROM (COPILOTpc);OK
30/12/2016;10958;33428;External EEPROM (COPILOTpc);OK
30/12/2016;34925;33428;Internal EEPROM (COPILOTpc);OK
30/12/2016;34925;33428;External EEPROM (COPILOTpc);OK
30/12/2016;38341;33428;TicketMachine;OK
30/12/2016;75955;33428;Internal EEPROM (COPILOTpc);OK
30/12/2016;75955;33428;External EEPROM (COPILOTpc);OK
30/12/2016;28963;33430;Internal EEPROM (COPILOTpc);OK
30/12/2016;28963;33430;External EEPROM (COPILOTpc);OK
30/12/2016;76869;33434;Internal EEPROM (COPILOTpc);OK
30/12/2016;76869;33434;External EEPROM (COPILOTpc);OK
30/12/2016;96903;33434;Internal EEPROM (COPILOTpc);OK
30/12/2016;96903;33434;External EEPROM (COPILOTpc);OK
30/12/2016;76733;33436;Internal EEPROM (COPILOTpc);OK
30/12/2016;76733;33436;External EEPROM (COPILOTpc);OK
30/12/2016;96042;33436;Internal EEPROM (COPILOTpc);OK
30/12/2016;96042;33436;External EEPROM (COPILOTpc);OK
30/12/2016;10829;33438;Internal EEPROM (COPILOTpc);OK
30/12/2016;10829;33438;External EEPROM (COPILOTpc);OK
30/12/2016;76153;33438;Internal EEPROM (COPILOTpc);OK
30/12/2016;76153;33438;External EEPROM (COPILOTpc);OK
30/12/2016;78194;33440;Internal EEPROM (COPILOTpc);OK
30/12/2016;78194;33440;External EEPROM (COPILOTpc);OK
30/12/2016;78276;33440;Radio;Action failed
30/12/2016;80258;33440;Radio;No connection
30/12/2016;80378;33440;Radio;Action failed
30/12/2016;95573;33440;Internal EEPROM (COPILOTpc);OK
30/12/2016;95573;33440;External EEPROM (COPILOTpc);OK
30/12/2016;95647;33440;Radio;Action failed
30/12/2016;21879;33446;External EEPROM (COPILOTpc);OK
30/12/2016;21880;33446;Internal EEPROM (COPILOTpc);OK
30/12/2016;34438;33446;Internal EEPROM (COPILOTpc);OK
30/12/2016;34438;33446;External EEPROM (COPILOTpc);OK
30/12/2016;39342;33446;Internal EEPROM (COPILOTpc);OK
30/12/2016;39342;33446;External EEPROM (COPILOTpc);OK
30/12/2016;43068;33446;TicketMachine;OK
30/12/2016;96843;33446;Internal EEPROM (COPILOTpc);OK
30/12/2016;96843;33446;External EEPROM (COPILOTpc);OK
30/12/2016;31880;33448;Internal EEPROM (COPILOTpc);OK
30/12/2016;31880;33448;External EEPROM (COPILOTpc);OK
30/12/2016;33339;33448;TicketMachine;OK
30/12/2016;47620;33448;Internal EEPROM (COPILOTpc);OK
30/12/2016;47620;33448;External EEPROM (COPILOTpc);OK
30/12/2016;48854;33448;TicketMachine;OK
30/12/2016;96950;33448;Internal EEPROM (COPILOTpc);OK
30/12/2016;96950;33448;External EEPROM (COPILOTpc);OK
30/12/2016;10928;33450;Internal EEPROM (COPILOTpc);OK
30/12/2016;10928;33450;External EEPROM (COPILOTpc);OK
30/12/2016;80413;33450;Internal EEPROM (COPILOTpc);OK
30/12/2016;80413;33450;External EEPROM (COPILOTpc);OK
30/12/2016;27042;33452;Internal EEPROM (COPILOTpc);OK
30/12/2016;27042;33452;External EEPROM (COPILOTpc);OK
30/12/2016;34319;33452;TicketMachine;OK
30/12/2016;47108;33452;Internal EEPROM (COPILOTpc);OK
30/12/2016;47108;33452;External EEPROM (COPILOTpc);OK
30/12/2016;47300;33452;TicketMachine;OK
30/12/2016;79271;33452;External EEPROM (COPILOTpc);OK
30/12/2016;79272;33452;Internal EEPROM (COPILOTpc);OK
30/12/2016;95667;33452;Internal EEPROM (COPILOTpc);OK
30/12/2016;95667;33452;External EEPROM (COPILOTpc);OK
30/12/2016;59658;33454;Internal EEPROM (COPILOTpc);OK
30/12/2016;59658;33454;External EEPROM (COPILOTpc);OK
30/12/2016;82489;33454;External EEPROM (COPILOTpc);OK
30/12/2016;82490;33454;Internal EEPROM (COPILOTpc);OK
30/12/2016;91205;33454;Internal EEPROM (COPILOTpc);OK
30/12/2016;91205;33454;External EEPROM (COPILOTpc);OK
30/12/2016;91717;33454;TicketMachine;OK
30/12/2016;27274;33456;Internal EEPROM (COPILOTpc);OK
30/12/2016;27274;33456;External EEPROM (COPILOTpc);OK
30/12/2016;28166;33456;TicketMachine;OK
30/12/2016;41690;33456;External EEPROM (COPILOTpc);OK
30/12/2016;41691;33456;Internal EEPROM (COPILOTpc);OK
30/12/2016;42739;33456;TicketMachine;OK
30/12/2016;95229;33456;External EEPROM (COPILOTpc);OK
30/12/2016;95230;33456;Internal EEPROM (COPILOTpc);OK
30/12/2016;24608;33458;Internal EEPROM (COPILOTpc);OK
30/12/2016;24608;33458;External EEPROM (COPILOTpc);OK
30/12/2016;38359;33458;Internal EEPROM (COPILOTpc);OK
30/12/2016;38359;33458;External EEPROM (COPILOTpc);OK
30/12/2016;59626;33458;Internal EEPROM (COPILOTpc);OK
30/12/2016;59626;33458;External EEPROM (COPILOTpc);OK
30/12/2016;88517;33458;External EEPROM (COPILOTpc);OK
30/12/2016;88518;33458;Internal EEPROM (COPILOTpc);OK
30/12/2016;96885;33458;Internal EEPROM (COPILOTpc);OK
30/12/2016;96885;33458;External EEPROM (COPILOTpc);OK
30/12/2016;29529;33460;Internal EEPROM (COPILOTpc);OK
30/12/2016;29529;33460;External EEPROM (COPILOTpc);OK
30/12/2016;34429;33460;Internal EEPROM (COPILOTpc);OK
30/12/2016;34429;33460;External EEPROM (COPILOTpc);OK
30/12/2016;42012;33460;Internal EEPROM (COPILOTpc);OK
30/12/2016;42012;33460;External EEPROM (COPILOTpc);OK
30/12/2016;67067;33460;Internal EEPROM (COPILOTpc);OK
30/12/2016;67067;33460;External EEPROM (COPILOTpc);OK
30/12/2016;96900;33460;External EEPROM (COPILOTpc);OK
30/12/2016;96901;33460;Internal EEPROM (COPILOTpc);OK
30/12/2016;21753;33464;Internal EEPROM (COPILOTpc);OK
30/12/2016;21753;33464;External EEPROM (COPILOTpc);OK
30/12/2016;26164;33464;TicketMachine;OK
30/12/2016;49040;33464;Internal EEPROM (COPILOTpc);OK
30/12/2016;49040;33464;External EEPROM (COPILOTpc);OK
30/12/2016;51374;33464;TicketMachine;OK
30/12/2016;81116;33464;External EEPROM (COPILOTpc);OK
30/12/2016;81117;33464;Internal EEPROM (COPILOTpc);OK
30/12/2016;81721;33464;TicketMachine;OK
30/12/2016;91995;33464;Internal EEPROM (COPILOTpc);OK
30/12/2016;91995;33464;External EEPROM (COPILOTpc);OK
30/12/2016;92235;33464;TicketMachine;OK
30/12/2016;57461;33466;External EEPROM (COPILOTpc);OK
30/12/2016;57462;33466;Internal EEPROM (COPILOTpc);OK
30/12/2016;57961;33466;TicketMachine;OK
30/12/2016;85121;33466;Internal EEPROM (COPILOTpc);OK
30/12/2016;85121;33466;External EEPROM (COPILOTpc);OK
30/12/2016;12832;33468;TicketMachine;OK
30/12/2016;24728;33468;Internal EEPROM (COPILOTpc);OK
30/12/2016;24728;33468;External EEPROM (COPILOTpc);OK
30/12/2016;28252;33468;TicketMachine;OK
30/12/2016;56422;33468;Internal EEPROM (COPILOTpc);OK
30/12/2016;56422;33468;External EEPROM (COPILOTpc);OK
30/12/2016;58824;33468;TicketMachine;OK
30/12/2016;91812;33468;External EEPROM (COPILOTpc);OK
30/12/2016;91813;33468;Internal EEPROM (COPILOTpc);OK
30/12/2016;25227;33470;Internal EEPROM (COPILOTpc);OK
30/12/2016;25227;33470;External EEPROM (COPILOTpc);OK
30/12/2016;29538;33470;External EEPROM (COPILOTpc);OK
30/12/2016;29539;33470;Internal EEPROM (COPILOTpc);OK
30/12/2016;30161;33470;TicketMachine;OK
30/12/2016;31410;33470;tsp-emitter;OK
30/12/2016;76495;33470;Internal EEPROM (COPILOTpc);OK
30/12/2016;76495;33470;External EEPROM (COPILOTpc);OK
30/12/2016;95703;33470;Internal EEPROM (COPILOTpc);OK
30/12/2016;95703;33470;External EEPROM (COPILOTpc);OK
30/12/2016;25073;33472;External EEPROM (COPILOTpc);OK
30/12/2016;25074;33472;Internal EEPROM (COPILOTpc);OK
30/12/2016;29337;33472;TicketMachine;OK
30/12/2016;41711;33472;tsp-emitter;OK
30/12/2016;95757;33472;Internal EEPROM (COPILOTpc);OK
30/12/2016;95757;33472;External EEPROM (COPILOTpc);OK
30/12/2016;28025;33474;Internal EEPROM (COPILOTpc);OK
30/12/2016;28025;33474;External EEPROM (COPILOTpc);OK
30/12/2016;34096;33474;Internal EEPROM (COPILOTpc);OK
30/12/2016;34096;33474;External EEPROM (COPILOTpc);OK
30/12/2016;34280;33474;TicketMachine;OK
30/12/2016;34913;33474;tsp-emitter;OK
30/12/2016;84875;33474;Internal EEPROM (COPILOTpc);OK
30/12/2016;84875;33474;External EEPROM (COPILOTpc);OK
30/12/2016;10805;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;10805;33476;External EEPROM (COPILOTpc);OK
30/12/2016;24115;33476;External EEPROM (COPILOTpc);OK
30/12/2016;24116;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;25204;33476;TicketMachine;OK
30/12/2016;32670;33476;tsp-emitter;OK
30/12/2016;67254;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;67254;33476;External EEPROM (COPILOTpc);OK
30/12/2016;75939;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;75939;33476;External EEPROM (COPILOTpc);OK
30/12/2016;84979;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;84979;33476;External EEPROM (COPILOTpc);OK
30/12/2016;97144;33476;Internal EEPROM (COPILOTpc);OK
30/12/2016;97144;33476;External EEPROM (COPILOTpc);OK
30/12/2016;96663;33478;Internal EEPROM (COPILOTpc);OK
30/12/2016;96663;33478;External EEPROM (COPILOTpc);OK
30/12/2016;31960;40002;Internal EEPROM (COPILOTpc);OK
30/12/2016;31960;40002;External EEPROM (COPILOTpc);OK
30/12/2016;33862;40002;TicketMachine;OK
30/12/2016;90371;40002;Internal EEPROM (COPILOTpc);OK
30/12/2016;90371;40002;External EEPROM (COPILOTpc);OK
30/12/2016;97015;40002;Internal EEPROM (COPILOTpc);OK
30/12/2016;97015;40002;External EEPROM (COPILOTpc);OK
30/12/2016;23392;33482;Internal EEPROM (COPILOTpc);OK
30/12/2016;23392;33482;External EEPROM (COPILOTpc);OK
30/12/2016;25004;33482;TicketMachine;OK
30/12/2016;28299;33482;tsp-emitter;OK
30/12/2016;74672;33482;External EEPROM (COPILOTpc);OK
30/12/2016;74673;33482;Internal EEPROM (COPILOTpc);OK
30/12/2016;79865;33482;Internal EEPROM (COPILOTpc);OK
30/12/2016;79865;33482;External EEPROM (COPILOTpc);OK
30/12/2016;96149;33482;Internal EEPROM (COPILOTpc);OK
30/12/2016;96149;33482;External EEPROM (COPILOTpc);OK
30/12/2016;23315;40004;External EEPROM (COPILOTpc);OK
30/12/2016;23319;40004;Internal EEPROM (COPILOTpc);OK
30/12/2016;25434;40004;TicketMachine;OK
30/12/2016;79514;40004;Lower Deck Display;No connection
30/12/2016;80410;40004;Lower Deck Display;OK
30/12/2016;83237;40004;Lower Deck Display;No connection
30/12/2016;83292;40004;Lower Deck Display;OK
30/12/2016;83958;40004;Lower Deck Display;No connection
30/12/2016;84013;40004;Lower Deck Display;OK
30/12/2016;87441;40004;Lower Deck Display;No connection
30/12/2016;87556;40004;Lower Deck Display;OK
30/12/2016;88222;40004;Lower Deck Display;No connection
30/12/2016;88937;40004;Lower Deck Display;OK
30/12/2016;92966;40004;Lower Deck Display;No connection
30/12/2016;93274;40004;Upper Deck Display;No connection
30/12/2016;93570;40004;Upper Deck Display;OK
30/12/2016;93682;40004;Lower Deck Display;OK
30/12/2016;94535;40004;Upper Deck Display;No connection
30/12/2016;94711;40004;Upper Deck Display;OK
30/12/2016;96449;40004;Lower Deck Display;No connection
30/12/2016;96504;40004;Lower Deck Display;OK
30/12/2016;22435;33484;Internal EEPROM (COPILOTpc);OK
30/12/2016;22435;33484;External EEPROM (COPILOTpc);OK
30/12/2016;25279;33484;TicketMachine;OK
30/12/2016;30140;33484;tsp-emitter;OK
30/12/2016;40878;40006;Internal EEPROM (COPILOTpc);OK
30/12/2016;40878;40006;External EEPROM (COPILOTpc);OK
30/12/2016;77523;40006;Internal EEPROM (COPILOTpc);OK
30/12/2016;77523;40006;External EEPROM (COPILOTpc);OK
30/12/2016;96900;40006;Internal EEPROM (COPILOTpc);OK
30/12/2016;96900;40006;External EEPROM (COPILOTpc);OK
30/12/2016;28189;33486;Internal EEPROM (COPILOTpc);OK
30/12/2016;28189;33486;External EEPROM (COPILOTpc);OK
30/12/2016;33701;33486;TicketMachine;OK
30/12/2016;35389;33486;tsp-emitter;OK
30/12/2016;96938;33486;Internal EEPROM (COPILOTpc);OK
30/12/2016;96938;33486;External EEPROM (COPILOTpc);OK
30/12/2016;24590;40008;Internal EEPROM (COPILOTpc);OK
30/12/2016;24590;40008;External EEPROM (COPILOTpc);OK
30/12/2016;27741;40008;Lower Deck Display;No connection
30/12/2016;27857;40008;Lower Deck Display;OK
30/12/2016;27885;40008;TicketMachine;OK
30/12/2016;35310;40008;Lower Deck Display;No connection
30/12/2016;35365;40008;Lower Deck Display;OK
30/12/2016;42829;40008;Internal EEPROM (COPILOTpc);OK
30/12/2016;42829;40008;External EEPROM (COPILOTpc);OK
30/12/2016;45575;40008;TicketMachine;OK
30/12/2016;76015;40008;Internal EEPROM (COPILOTpc);OK
30/12/2016;76015;40008;External EEPROM (COPILOTpc);OK
30/12/2016;96519;40008;Internal EEPROM (COPILOTpc);OK
30/12/2016;96519;40008;External EEPROM (COPILOTpc);OK
30/12/2016;24746;33488;External EEPROM (COPILOTpc);OK
30/12/2016;24747;33488;Internal EEPROM (COPILOTpc);OK
30/12/2016;27394;33488;TicketMachine;OK
30/12/2016;44615;33488;External EEPROM (COPILOTpc);OK
30/12/2016;44616;33488;Internal EEPROM (COPILOTpc);OK
30/12/2016;96277;33488;Internal EEPROM (COPILOTpc);OK
30/12/2016;96277;33488;External EEPROM (COPILOTpc);OK
30/12/2016;76273;40010;External EEPROM (COPILOTpc);OK
30/12/2016;76274;40010;Internal EEPROM (COPILOTpc);OK
30/12/2016;96305;40010;Internal EEPROM (COPILOTpc);OK
30/12/2016;96305;40010;External EEPROM (COPILOTpc);OK
30/12/2016;96377;40010;Radio;Action failed
30/12/2016;20145;33490;Internal EEPROM (COPILOTpc);OK
30/12/2016;20145;33490;External EEPROM (COPILOTpc);OK
30/12/2016;21127;33490;TicketMachine;OK
30/12/2016;21843;33490;tsp-emitter;OK
30/12/2016;68303;33490;Internal EEPROM (COPILOTpc);OK
30/12/2016;68303;33490;External EEPROM (COPILOTpc);OK
30/12/2016;72842;33490;Internal EEPROM (COPILOTpc);OK
30/12/2016;72842;33490;External EEPROM (COPILOTpc);OK
30/12/2016;96803;33490;External EEPROM (COPILOTpc);OK
30/12/2016;96804;33490;Internal EEPROM (COPILOTpc);OK
30/12/2016;40038;40012;Internal EEPROM (COPILOTpc);OK
30/12/2016;40038;40012;External EEPROM (COPILOTpc);OK
30/12/2016;40108;40012;TicketMachine;OK
30/12/2016;95876;40012;External EEPROM (COPILOTpc);OK
30/12/2016;95877;40012;Internal EEPROM (COPILOTpc);OK
30/12/2016;26807;33492;External EEPROM (COPILOTpc);OK
30/12/2016;26808;33492;Internal EEPROM (COPILOTpc);OK
30/12/2016;41695;33492;Internal EEPROM (COPILOTpc);OK
30/12/2016;41695;33492;External EEPROM (COPILOTpc);OK
30/12/2016;95631;33492;Internal EEPROM (COPILOTpc);OK
30/12/2016;95631;33492;External EEPROM (COPILOTpc);OK
30/12/2016;29773;40014;Internal EEPROM (COPILOTpc);OK
30/12/2016;29773;40014;External EEPROM (COPILOTpc);OK
30/12/2016;35054;40014;Internal EEPROM (COPILOTpc);OK
30/12/2016;35054;40014;External EEPROM (COPILOTpc);OK
30/12/2016;40068;40014;Lower Deck Display;No connection
30/12/2016;40484;40014;Lower Deck Display;OK
30/12/2016;43431;40014;Lower Deck Display;No connection
30/12/2016;43786;40014;Lower Deck Display;OK
30/12/2016;47094;40014;Lower Deck Display;No connection
30/12/2016;51172;40014;Lower Deck Display;OK
30/12/2016;51545;40014;Upper Deck Display;No connection
30/12/2016;51600;40014;Upper Deck Display;OK
30/12/2016;52987;40014;Upper Deck Display;No connection
30/12/2016;53042;40014;Upper Deck Display;OK
30/12/2016;55140;40014;Lower Deck Display;No connection
30/12/2016;55376;40014;Lower Deck Display;OK
30/12/2016;56470;40014;Upper Deck Display;No connection
30/12/2016;56525;40014;Upper Deck Display;OK
30/12/2016;57851;40014;Upper Deck Display;No connection
30/12/2016;57906;40014;Upper Deck Display;OK
30/12/2016;59344;40014;Lower Deck Display;No connection
30/12/2016;59459;40014;Lower Deck Display;OK
30/12/2016;63758;40014;Internal EEPROM (COPILOTpc);OK
30/12/2016;63758;40014;External EEPROM (COPILOTpc);OK
30/12/2016;67142;40014;TicketMachine;OK
30/12/2016;79938;40014;Internal EEPROM (COPILOTpc);OK
30/12/2016;79938;40014;External EEPROM (COPILOTpc);OK
30/12/2016;96137;40014;Internal EEPROM (COPILOTpc);OK
30/12/2016;96137;40014;External EEPROM (COPILOTpc);OK
30/12/2016;26918;33494;Internal EEPROM (COPILOTpc);OK
30/12/2016;26918;33494;External EEPROM (COPILOTpc);OK
