opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
16/01/2017;484981385217396460;66338;18:25:38;TR01
16/01/2017;484981385217396551;66470;18:27:50;TR01
16/01/2017;484981385217396183;65957;18:19:17;TR01
16/01/2017;484981385217290686;64119;17:48:39;TR01
16/01/2017;484981385217290421;63584;17:39:44;TR01
16/01/2017;484981385217474544;66784;18:33:04;TR01
16/01/2017;484981385217395963;65660;18:14:20;TR01
16/01/2017;484981385217291047;64912;18:01:52;TR01
16/01/2017;484981385217201823;62369;17:19:29;TR05
16/01/2017;484981385217623684;76091;21:08:11;TR05
16/01/2017;484981385216013737;31230;08:40:30;TR05
16/01/2017;484981385216051308;31974;08:52:54;TR05
16/01/2017;484981385216013850;31296;08:41:36;TR05
16/01/2017;484981385217037064;59295;16:28:15;TR05
16/01/2017;484981385215719684;23786;06:36:26;TR05
16/01/2017;484981385215719737;23856;06:37:36;TR05
16/01/2017;484981385216273403;36851;10:14:11;TR05
16/01/2017;484981385215578493;19354;05:22:34;TR05
16/01/2017;484981385217290567;63798;17:43:18;TR05
16/01/2017;484981385217396489;66393;18:26:33;TR05
16/01/2017;484981385215719605;23724;06:35:24;TR05
16/01/2017;484981385217623893;76583;21:16:23;TR05
16/01/2017;484981385216051783;32843;09:07:23;TR05
16/01/2017;484981385217290476;63644;17:40:44;TR05
16/01/2017;484981385216438070;45360;12:36:00;TR05
16/01/2017;484981385217201154;61058;16:57:38;TR05
16/01/2017;484981385216178289;35024;09:43:44;TR05
16/01/2017;484981385217122289;59478;16:31:18;TR05
16/01/2017;484981385217290335;63340;17:35:40;TR05
16/01/2017;484981385217474514;66722;18:32:02;TR05
16/01/2017;484981385217037093;59311;16:28:31;TR05
16/01/2017;484981385217036573;58590;16:16:30;TR05
16/01/2017;484981385216112324;34090;09:28:10;TR05
16/01/2017;484981385217395992;65678;18:14:38;TR05
16/01/2017;484981385216014115;31534;08:45:34;TR05
16/01/2017;484981385217290856;64386;17:53:06;TR05
16/01/2017;484981385217290920;64596;17:56:36;TR05
16/01/2017;484981385215875043;26933;07:28:53;TR05
16/01/2017;484981385215719554;23690;06:34:50;TR05
16/01/2017;484981385215832853;26787;07:26:27;TR05
16/01/2017;484981385217122708;60506;16:48:26;TR05
16/01/2017;484981385216013639;31091;08:38:11;TR05
16/01/2017;484981385216013810;31291;08:41:31;AC00
16/01/2017;484981385217475256;69087;19:11:27;TR05
16/01/2017;484981385217623564;75421;20:57:01;TR05
16/01/2017;484981385217623175;71828;19:57:08;TR05
16/01/2017;484981385215832816;26758;07:25:58;TR05
16/01/2017;484981385217474731;67247;18:40:47;TR05
16/01/2017;484981385217623712;76127;21:08:47;TR05
16/01/2017;484981385215578252;19089;05:18:09;TR05
16/01/2017;484981385217122793;60585;16:49:45;TR05
16/01/2017;484981385217623237;72125;20:02:05;TR05
16/01/2017;484981385215935487;28660;07:57:40;TR05
16/01/2017;484981385215719982;24138;06:42:18;TR05
16/01/2017;484981385216013910;31383;08:43:03;TR05
16/01/2017;484981385216922072;57213;15:53:33;TR05
16/01/2017;484981385216051220;31816;08:50:16;TR05
16/01/2017;484981385215875068;26961;07:29:21;TR05
16/01/2017;484981385215578328;19182;05:19:42;TR05
16/01/2017;484981385217037020;59267;16:27:47;TR05
16/01/2017;484981385217623921;76635;21:17:15;TR05
16/01/2017;484981385217201621;62050;17:14:10;TR05
16/01/2017;484981385215578302;19143;05:19:03;TR05
16/01/2017;484981385217290644;64089;17:48:09;TR05
16/01/2017;484981385215832472;26282;07:18:02;TR05
16/01/2017;484981385215578353;19213;05:20:13;TR05
16/01/2017;484981385215936249;30398;08:26:38;TR05
16/01/2017;484981385216112337;34091;09:28:11;TR05
