depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;16/01/2017
HN;1000111;33418;16/01/2017
SL;1000113;33420;16/01/2017
SL;1000115;33422;16/01/2017
SL;1000116;33424;16/01/2017
SL;1000117;33426;16/01/2017
SL;1000118;33428;16/01/2017
PO;1000120;33430;16/01/2017
PO;1000122;33432;16/01/2017
PO;1000124;33434;16/01/2017
PO;1000126;33436;16/01/2017
PO;1000128;33438;16/01/2017
PO;1000130;33440;16/01/2017
PO;1000132;33442;16/01/2017
PO;1000134;33444;16/01/2017
PO;1000135;33446;16/01/2017
HN;1000136;33448;16/01/2017
PO;1000138;33450;16/01/2017
HN;1000140;33452;16/01/2017
HN;1000142;33454;16/01/2017
HN;1000144;33456;16/01/2017
HN;1000146;33458;16/01/2017
RD;1000148;33460;16/01/2017
SL;1000150;33462;16/01/2017
D1;1000152;33464;16/01/2017
D1;1000154;33466;16/01/2017
D1;1000156;33468;16/01/2017
RD;1000158;33470;16/01/2017
RD;1000160;33472;16/01/2017
RD;1000162;33474;16/01/2017
RD;1000164;33476;16/01/2017
RD;1000166;33478;16/01/2017
RD;1000168;33480;16/01/2017
PO;1000170;40002;16/01/2017
RD;1000171;33482;16/01/2017
PO;1000173;40004;16/01/2017
RD;1000174;33484;16/01/2017
PO;1000176;40006;16/01/2017
RD;1000177;33486;16/01/2017
PO;1000180;40008;16/01/2017
RD;1000181;33488;16/01/2017
PO;1000183;40010;16/01/2017
RD;1000184;33490;16/01/2017
HN;1000186;40012;16/01/2017
RD;1000187;33492;16/01/2017
HN;1000189;40014;16/01/2017
RD;1000190;33494;16/01/2017
PO;1000193;33496;16/01/2017
HN;1000195;40018;16/01/2017
HN;1000198;40020;16/01/2017
HN;1000201;40022;16/01/2017
HN;1000202;33502;16/01/2017
HN;1000204;40024;16/01/2017
HN;1000205;33504;16/01/2017
HN;1000208;33506;16/01/2017
HN;1000211;33508;16/01/2017
SL;1000213;40030;16/01/2017
HN;1000340;38072;16/01/2017
HN;1000343;38074;16/01/2017
CF;1000345;38076;16/01/2017
CF;1000348;38078;16/01/2017
CF;1000351;38080;16/01/2017
CF;1000354;38082;16/01/2017
CF;1000357;38084;16/01/2017
CF;1000360;38086;16/01/2017
CF;1000363;38088;16/01/2017
D1;1000366;38090;16/01/2017
D1;1000369;38092;16/01/2017
D1;1000372;38094;16/01/2017
D1;1000375;38096;16/01/2017
D1;1000377;38098;16/01/2017
D1;1000379;38100;16/01/2017
PO;1000381;24246;16/01/2017
PO;1000382;33212;16/01/2017
PO;1000389;33224;16/01/2017
HN;1000415;33274;16/01/2017
HN;1000417;33278;16/01/2017
HN;1000418;33280;16/01/2017
CF;1000420;33284;16/01/2017
CF;1000421;33286;16/01/2017
CD;1000422;33288;16/01/2017
CD;1000424;33292;16/01/2017
CD;1000425;33294;16/01/2017
CD;1000426;33296;16/01/2017
SL;1000428;33300;16/01/2017
SL;1000429;33302;16/01/2017
PO;1000431;33306;16/01/2017
PO;1000432;33308;16/01/2017
PO;1000433;33310;16/01/2017
PO;1000435;33314;16/01/2017
CF;1000436;33316;16/01/2017
RD;1000438;33320;16/01/2017
HN;1000440;33322;16/01/2017
HN;1000442;33324;16/01/2017
HN;1000443;33326;16/01/2017
D1;1000446;33330;16/01/2017
D1;1000447;33332;16/01/2017
SL;1000449;33336;16/01/2017
SL;1000451;33338;16/01/2017
SL;1000453;33340;16/01/2017
HN;1000454;33342;16/01/2017
CF;1000457;33346;16/01/2017
D1;1000458;33348;16/01/2017
CD;1000460;33352;16/01/2017
CD;1000461;33354;16/01/2017
CD;1000464;33358;16/01/2017
CD;1000465;33360;16/01/2017
PO;1000467;33364;16/01/2017
PO;1000468;33366;16/01/2017
PO;1000469;33368;16/01/2017
PO;1000471;33372;16/01/2017
HN;1000472;35002;16/01/2017
HN;1000474;35004;16/01/2017
PO;1000476;33376;16/01/2017
HN;1000478;33378;16/01/2017
HN;1000479;35008;16/01/2017
HN;1000481;35010;16/01/2017
PO;1000482;33382;16/01/2017
RD;1000483;33384;16/01/2017
D1;1000485;33388;16/01/2017
