opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
16/01/2017;1000110;1739771489;1813;27526;27480;29580;30233;130;2329085;2313170;Inbound;0;100;1712258;;2313395;0
16/01/2017;1000110;1739771543;11932;30306;29580;29580;30307;130;2802836;593;;3;100;1712258;;2340136;0
16/01/2017;1000110;1739771546;11946;30340;30300;32100;32139;130;2743436;2313169;Outbound;0;100;1712258;;2313369;0
16/01/2017;1000110;1739771594;22345;32153;32100;32700;32169;130;2802837;594;;3;100;1712258;;2367136;0
16/01/2017;1000110;1739771597;22413;32671;32700;34680;34571;130;2743438;2313170;Inbound;0;100;1712258;;2313404;0
16/01/2017;1000110;1739771649;32576;34571;34680;34680;34581;130;2802838;593;;3;100;1712258;;2339322;0
16/01/2017;1000110;1739771652;32591;35041;35100;36900;36614;130;2743440;2313169;Outbound;0;100;1712258;;2313355;0
16/01/2017;1000110;1739771698;42993;36624;36900;36900;36638;130;2802839;594;;3;100;1712258;;2788687;0
16/01/2017;1000110;1739771701;43051;37520;37500;39360;39196;130;2743442;2313170;Inbound;0;100;1712258;;2313383;0
16/01/2017;1000110;1739771750;53224;39856;39360;39360;39871;130;2802840;593;;3;100;1712258;;2339326;0
16/01/2017;1000110;1739771753;53344;39871;39900;41580;41329;130;2743444;2313169;Outbound;0;100;1712258;;2313370;0
16/01/2017;1000110;1739771799;63619;41350;41580;41580;41363;130;2802841;594;;3;100;1712258;;2788690;0
16/01/2017;1000110;1739771802;63684;42253;42300;44160;44225;130;2743446;2313170;Inbound;0;100;1712258;;2313383;0
16/01/2017;1000110;1739771851;73854;44688;44700;46500;46382;130;2743448;2313169;Outbound;0;100;1712258;;2313364;0
16/01/2017;1000110;1739771900;83918;46384;46500;46500;46384;130;2802843;594;;3;100;1712258;;2788693;0
16/01/2017;1000110;1739771903;84348;47107;47100;48960;48850;130;2743450;2313170;Inbound;0;97;1712258;;2313380;0
16/01/2017;1000110;1739771949;94511;49483;48960;48960;49520;130;2802844;593;;3;100;1712258;;2339329;0
16/01/2017;1000110;1739771953;94632;49520;49500;51300;51173;130;2743452;2313169;Outbound;0;100;1712258;;2313364;0
16/01/2017;1000110;1739771999;104570;51181;51300;51300;51241;130;2802845;594;;3;100;1712258;;2788693;0
16/01/2017;1000110;1739772002;104952;51903;51900;53760;53673;130;2743454;2313170;Inbound;0;100;1712258;;2313380;0
16/01/2017;1000110;1739772052;115117;54294;53760;53760;54385;130;2802846;593;;3;100;1712258;;2339329;0
16/01/2017;1000110;1739772057;115246;54385;54300;56220;56153;130;2743456;2313169;Outbound;0;97;1712258;;2313361;0
16/01/2017;1000110;1739772107;125495;56175;56220;56220;56765;130;2802847;594;;3;100;1712258;;2788698;0
16/01/2017;1000110;1739772111;125843;56767;56700;58620;58704;130;2743458;2313170;Inbound;0;100;1712258;;2313393;0
16/01/2017;1000110;1739772165;135718;59688;58620;58620;59792;130;2802848;593;;3;100;1712258;;2339335;0
16/01/2017;1000110;1739772169;135840;59793;59100;61020;61907;130;2743460;2313169;Outbound;0;100;1712258;;2313361;0
16/01/2017;1000110;1739772214;145914;61922;61020;61020;62195;130;2802849;594;;3;100;1712258;;2788698;0
16/01/2017;1000110;1739772217;146163;62232;62100;64020;64217;130;2743462;2313170;Inbound;0;97;1712258;;2313401;0
16/01/2017;1000110;1739772270;156342;64549;64020;64020;64747;130;2802850;593;;3;100;1712258;;2340152;0
16/01/2017;1000110;1739772274;156441;64747;64500;66480;67040;130;2743464;2313169;Outbound;0;97;1712258;;2313360;0
16/01/2017;1000110;1739772321;166385;67172;67500;69360;69052;130;2743466;2313170;Inbound;0;100;1712258;;2313382;0
16/01/2017;1000110;1739772372;176963;69063;69900;70800;69063;130;2802941;596;;4;50;1712258;;2341208;0
16/01/2017;1000111;1738971493;11701;26401;24600;25800;26401;1014394;2799000;252;;2;50;1711904;;2541525;0
