opd_date;act_time;vehicle_short_name;device_type;defect_type
16/01/2017;25903;33416;External EEPROM (COPILOTpc);OK
16/01/2017;25904;33416;Internal EEPROM (COPILOTpc);OK
16/01/2017;27524;33416;TicketMachine;OK
16/01/2017;73725;33416;Internal EEPROM (COPILOTpc);OK
16/01/2017;73725;33416;External EEPROM (COPILOTpc);OK
16/01/2017;96727;33416;External EEPROM (COPILOTpc);OK
16/01/2017;96728;33416;Internal EEPROM (COPILOTpc);OK
16/01/2017;10844;33418;Internal EEPROM (COPILOTpc);OK
16/01/2017;10844;33418;External EEPROM (COPILOTpc);OK
16/01/2017;23141;33418;Internal EEPROM (COPILOTpc);OK
16/01/2017;23141;33418;External EEPROM (COPILOTpc);OK
16/01/2017;24027;33418;TicketMachine;OK
16/01/2017;62763;33418;External EEPROM (COPILOTpc);OK
16/01/2017;62767;33418;Internal EEPROM (COPILOTpc);OK
16/01/2017;63444;33418;TicketMachine;OK
16/01/2017;91862;33418;Internal EEPROM (COPILOTpc);OK
16/01/2017;91862;33418;External EEPROM (COPILOTpc);OK
16/01/2017;24697;33420;External EEPROM (COPILOTpc);OK
16/01/2017;24701;33420;Internal EEPROM (COPILOTpc);OK
16/01/2017;26358;33420;TicketMachine;OK
16/01/2017;30121;33420;tsp-emitter;OK
16/01/2017;80689;33420;External EEPROM (COPILOTpc);OK
16/01/2017;80693;33420;Internal EEPROM (COPILOTpc);OK
16/01/2017;81121;33420;TicketMachine;OK
16/01/2017;97176;33420;Internal EEPROM (COPILOTpc);OK
16/01/2017;97176;33420;External EEPROM (COPILOTpc);OK
16/01/2017;28009;33422;Internal EEPROM (COPILOTpc);OK
16/01/2017;28009;33422;External EEPROM (COPILOTpc);OK
16/01/2017;29792;33422;TicketMachine;OK
16/01/2017;34856;33422;tsp-emitter;OK
16/01/2017;52379;33422;Internal EEPROM (COPILOTpc);OK
16/01/2017;52379;33422;External EEPROM (COPILOTpc);OK
16/01/2017;54853;33422;TicketMachine;OK
16/01/2017;67656;33422;tsp-emitter;OK
16/01/2017;96895;33422;Internal EEPROM (COPILOTpc);OK
16/01/2017;96895;33422;External EEPROM (COPILOTpc);OK
16/01/2017;24176;33424;Internal EEPROM (COPILOTpc);OK
16/01/2017;24176;33424;External EEPROM (COPILOTpc);OK
16/01/2017;25837;33424;TicketMachine;OK
16/01/2017;29274;33424;tsp-emitter;OK
16/01/2017;95639;33424;Internal EEPROM (COPILOTpc);OK
16/01/2017;95639;33424;External EEPROM (COPILOTpc);OK
16/01/2017;25472;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;25472;33426;External EEPROM (COPILOTpc);OK
16/01/2017;27542;33426;TicketMachine;OK
16/01/2017;32359;33426;External EEPROM (COPILOTpc);OK
16/01/2017;32360;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;32430;33426;TicketMachine;OK
16/01/2017;34691;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;34691;33426;External EEPROM (COPILOTpc);OK
16/01/2017;34781;33426;TicketMachine;OK
16/01/2017;45768;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;45768;33426;External EEPROM (COPILOTpc);OK
16/01/2017;45848;33426;TicketMachine;OK
16/01/2017;60128;33426;tsp-emitter;OK
16/01/2017;85322;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;85322;33426;External EEPROM (COPILOTpc);OK
16/01/2017;85412;33426;TicketMachine;OK
16/01/2017;86103;33426;tsp-emitter;OK
16/01/2017;95701;33426;Internal EEPROM (COPILOTpc);OK
16/01/2017;95701;33426;External EEPROM (COPILOTpc);OK
16/01/2017;10902;33428;Internal EEPROM (COPILOTpc);OK
16/01/2017;10902;33428;External EEPROM (COPILOTpc);OK
16/01/2017;16025;33428;Internal EEPROM (COPILOTpc);OK
16/01/2017;16025;33428;External EEPROM (COPILOTpc);OK
16/01/2017;24221;33428;Internal EEPROM (COPILOTpc);OK
16/01/2017;24221;33428;External EEPROM (COPILOTpc);OK
16/01/2017;26366;33428;TicketMachine;OK
16/01/2017;39394;33428;tsp-emitter;OK
16/01/2017;81790;33428;Internal EEPROM (COPILOTpc);OK
16/01/2017;81790;33428;External EEPROM (COPILOTpc);OK
16/01/2017;28974;33430;Internal EEPROM (COPILOTpc);OK
16/01/2017;28974;33430;External EEPROM (COPILOTpc);OK
16/01/2017;58021;33430;Internal EEPROM (COPILOTpc);OK
16/01/2017;58021;33430;External EEPROM (COPILOTpc);OK
16/01/2017;58149;33430;TicketMachine;OK
16/01/2017;81061;33430;Internal EEPROM (COPILOTpc);OK
16/01/2017;81061;33430;External EEPROM (COPILOTpc);OK
