opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
06/01/2017;484981385195970952;64759;17:59:19;TR01
06/01/2017;484981385194716291;26688;07:24:48;TR01
06/01/2017;484981385194542434;24048;06:40:48;TR01
06/01/2017;484981385195894058;62215;17:16:55;TR01
06/01/2017;484981385194542644;25038;06:57:18;TR01
06/01/2017;484981385194716992;28380;07:53:00;TR01
06/01/2017;484981385194980367;35735;09:55:35;TR01
06/01/2017;484981385195971093;65220;18:07:00;TR05
06/01/2017;484981385195970692;64160;17:49:20;TR05
06/01/2017;484981385195970774;64239;17:50:39;TR05
06/01/2017;484981385194716471;27146;07:32:26;TR05
06/01/2017;484981385195158785;40974;11:22:54;TR05
06/01/2017;484981385195971301;65596;18:13:16;TR05
06/01/2017;484981385194981125;39644;11:00:44;TR05
06/01/2017;484981385195712867;57791;16:03:11;TR05
06/01/2017;484981385195794000;61002;16:56:42;TR05
06/01/2017;484981385195158845;41063;11:24:23;TR05
06/01/2017;484981385196212679;76523;21:15:23;TR05
06/01/2017;484981385195794131;61113;16:58:33;TR05
06/01/2017;484981385195971414;66437;18:27:17;TR05
06/01/2017;484981385195893855;61741;17:09:01;TR05
06/01/2017;484981385195649129;55955;15:32:35;TR05
06/01/2017;484981385196091390;66856;18:34:16;TR05
06/01/2017;484981385194865550;34337;09:32:17;TR05
06/01/2017;484981385196091935;68579;19:02:59;TR05
06/01/2017;484981385195793887;60812;16:53:32;TR05
06/01/2017;484981385195559713;55497;15:24:57;TR05
06/01/2017;484981385195971445;66497;18:28:17;TR05
06/01/2017;484981385196091773;67871;18:51:11;TR05
06/01/2017;484981385195971221;65351;18:09:11;TR05
06/01/2017;484981385195559211;54280;15:04:40;TR05
06/01/2017;484981385195893943;61910;17:11:50;TR05
06/01/2017;484981385196091480;67275;18:41:15;TR05
06/01/2017;484981385195649542;56855;15:47:35;TR05
06/01/2017;484981385195649570;56892;15:48:12;TR05
06/01/2017;484981385195971005;64834;18:00:34;TR05
06/01/2017;484981385194716318;26699;07:24:59;TR05
06/01/2017;484981385196092386;70239;19:30:39;TR05
06/01/2017;484981385195649516;56809;15:46:49;TR05
06/01/2017;484981385194716116;26298;07:18:18;TR05
06/01/2017;484981385195558944;53224;14:47:04;TR05
06/01/2017;484981385195713232;58777;16:19:37;TR05
06/01/2017;484981385195158725;40874;11:21:14;TR05
06/01/2017;484981385196091814;68266;18:57:46;TR05
06/01/2017;484981385194792346;29450;08:10:50;TR05
06/01/2017;484981385194716263;26607;07:23:27;TR05
06/01/2017;484981385195713260;58825;16:20:25;TR05
06/01/2017;484981385194716641;27736;07:42:16;TR05
06/01/2017;484981385195559352;54537;15:08:57;TR05
06/01/2017;484981385195559042;53705;14:55:05;TR05
06/01/2017;484981385195894226;62373;17:19:33;TR05
06/01/2017;484981385196091729;67766;18:49:26;TR05
06/01/2017;484981385195712561;57341;15:55:41;TR05
06/01/2017;484981385195559072;53805;14:56:45;TR05
06/01/2017;484981385195971491;66553;18:29:13;TR05
06/01/2017;484981385195970895;64619;17:56:59;TR05
06/01/2017;484981385194542883;25797;07:09:57;TR05
06/01/2017;484981385195794027;61031;16:57:11;TR05
06/01/2017;484981385194865263;33269;09:14:29;TR05
06/01/2017;484981385196092342;70190;19:29:50;TR05
06/01/2017;484981385195397095;48540;13:29:00;TR05
06/01/2017;484981385194792374;29477;08:11:17;TR05
06/01/2017;484981385194792636;30054;08:20:54;TR05
06/01/2017;484981385195794400;61617;17:06:57;TR05
06/01/2017;484981385195794054;61045;16:57:25;TR05
06/01/2017;484981385195158665;40785;11:19:45;TR05
06/01/2017;484981385194981154;39675;11:01:15;TR05
06/01/2017;484981385194864828;31588;08:46:28;TR05
06/01/2017;484981385195559478;54960;15:16:00;TR05
06/01/2017;484981385195712589;57369;15:56:09;TR02
06/01/2017;484981385195970647;63630;17:40:30;TR02
06/01/2017;484981385195793712;60383;16:46:23;TR02
06/01/2017;484981385195793482;59209;16:26:49;TR02
06/01/2017;484981385195649954;57184;15:53:04;TR02
06/01/2017;484981385195397347;50374;13:59:34;ON04
06/01/2017;484981385195260847;47828;13:17:08;ON04
06/01/2017;484981385195558981;53499;14:51:39;ON04
06/01/2017;484981385196212760;78076;21:41:16;ON07
06/01/2017;484981385195397255;49370;13:42:50;ON07
06/01/2017;484981385195397417;50791;14:06:31;ON07
06/01/2017;484981385195397612;51236;14:13:56;ST02
06/01/2017;484981385194716440;27076;07:31:16;ST02
06/01/2017;484981385196091424;67131;18:38:51;ST02
06/01/2017;484981385195397888;52663;14:37:43;ST02
06/01/2017;484981385195158540;40331;11:12:11;ST02
06/01/2017;484981385195794104;61095;16:58:15;ST02
06/01/2017;484981385195260784;47446;13:10:46;ST02
06/01/2017;484981385195559102;53993;14:59:53;ST02
06/01/2017;484981385195397191;48958;13:35:58;ST02
06/01/2017;484981385195793649;60188;16:43:08;ST02
06/01/2017;484981385195649031;55734;15:28:54;ST02
06/01/2017;484981385195260285;44930;12:28:50;ST02
06/01/2017;484981385195971237;65354;18:09:14;ST02
06/01/2017;484981385195559295;54366;15:06:06;ST02
06/01/2017;484981385195159259;42327;11:45:27;ST02
06/01/2017;484981385194716090;26294;07:18:14;ST02
06/01/2017;484981385196091582;67508;18:45:08;ST02
06/01/2017;484981385194716411;27047;07:30:47;ST02
06/01/2017;484981385195793941;60893;16:54:53;ST02
06/01/2017;484981385195397218;49050;13:37:30;ST02
06/01/2017;484981385195397943;52777;14:39:37;ST02
06/01/2017;484981385194542679;25270;07:01:10;ST02
06/01/2017;484981385195260640;46662;12:57:42;ST02
06/01/2017;484981385196091634;67546;18:45:46;ST02
06/01/2017;484981385194865082;32595;09:03:15;ST02
06/01/2017;484981385194980829;38755;10:45:55;ST02
06/01/2017;484981385195260146;43897;12:11:37;ST02
06/01/2017;484981385195713047;57929;16:05:29;AC00
06/01/2017;484981385195559768;55531;15:25:31;ST02
06/01/2017;484981385194542771;25482;07:04:42;ST02
06/01/2017;484981385195712993;57859;16:04:19;ST02
06/01/2017;484981385195158595;40375;11:12:55;ST02
06/01/2017;484981385195159464;43021;11:57:01;AC00
06/01/2017;484981385194717023;28458;07:54:18;ST02
06/01/2017;484981385196092195;69827;19:23:47;ST02
06/01/2017;484981385195397986;52925;14:42:05;ST02
06/01/2017;484981385194980858;38785;10:46:25;ST02
