opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
06/01/2017;1000110;1733132904;3296;28357;27540;28140;28357;130;2797705;592;;2;50;1711575;;2340138;0
06/01/2017;1000110;1733132906;3296;28399;28440;30660;30513;130;2315668;2313170;Inbound;0;100;1711575;;2313396;0
06/01/2017;1000110;1733132961;13487;31495;30660;30660;31506;130;2797706;593;;3;100;1711575;;2339318;0
06/01/2017;1000110;1733132964;13612;31507;31500;33300;33114;130;2740136;2313169;Outbound;0;100;1711575;;2313369;0
06/01/2017;1000110;1733133012;23928;33129;33300;33900;33878;130;2797707;594;;3;100;1711575;;2367136;0
06/01/2017;1000110;1733133016;23985;33916;33900;35880;35783;130;2740138;2313170;Inbound;0;100;1711575;;2313404;0
06/01/2017;1000110;1733133066;34176;36282;35880;35880;36297;130;2797708;593;;3;100;1711575;;2339322;0
06/01/2017;1000110;1733133069;34293;36297;36300;37980;37792;130;2740140;2313169;Outbound;0;100;1711575;;2313370;0
06/01/2017;1000110;1733133119;44607;37806;37980;37980;38643;130;2797709;594;;3;100;1711575;;2788690;0
06/01/2017;1000110;1733133123;44663;38664;38700;40560;40309;130;2740197;2313170;Inbound;0;100;1711575;;2313383;0
06/01/2017;1000110;1733133173;54855;40950;40560;40560;40951;130;2797710;593;;3;100;1711575;;2339326;0
06/01/2017;1000110;1733133176;54869;41127;41100;42780;42736;130;2740199;2313169;Outbound;0;100;1711575;;2313370;0
06/01/2017;1000110;1733133224;65276;42752;43260;43260;43499;130;2797711;594;;3;100;1711575;;2788690;0
06/01/2017;1000110;1733133228;65675;43500;43500;45360;45540;130;2740201;2313170;Inbound;0;100;1711575;;2313380;0
06/01/2017;1000110;1733133281;75538;45541;45480;45480;45545;130;2797712;593;;3;100;1711575;;2339329;0
06/01/2017;1000110;1733133284;75539;45906;45900;47700;47360;130;2740203;2313169;Outbound;0;97;1711575;;2313364;0
06/01/2017;1000110;1733133327;86010;48377;48300;50160;50152;130;2740205;2313170;Inbound;0;100;1711575;;2313380;0
06/01/2017;1000110;1733133377;96175;50741;50160;50160;50751;130;2797714;593;;3;100;1711575;;2339329;0
06/01/2017;1000110;1733133380;96287;50751;50700;52500;52253;130;2740207;2313169;Outbound;0;100;1711575;;2313364;0
06/01/2017;1000110;1733133428;106595;52264;52500;52500;52264;130;2797715;594;;3;50;1711575;;2788693;0
06/01/2017;1000110;1733133432;107366;53197;53100;54960;54539;130;2740209;2313170;Inbound;0;94;1711575;;2313380;0
06/01/2017;1000110;1733133480;116817;55606;54960;54960;55615;130;2797716;593;;3;100;1711575;;2339329;0
06/01/2017;1000110;1733133483;116938;55615;55500;57420;57402;130;2740211;2313169;Outbound;0;100;1711575;;2313361;0
06/01/2017;1000110;1733133530;127249;57415;57360;57360;58065;130;2797717;594;;3;100;1711575;;2788698;0
06/01/2017;1000110;1733133533;127307;58180;57900;59820;60242;130;2740213;2313170;Inbound;0;100;1711575;;2313393;0
06/01/2017;1000110;1733133585;137471;60962;59820;59820;60976;130;2797718;593;;3;100;1711575;;2339335;0
06/01/2017;1000110;1733133588;137594;60976;60840;63000;63033;130;2740215;2313169;Outbound;0;100;1711575;;2313357;0
06/01/2017;1000110;1733133639;147675;63041;63000;63600;63838;130;2797719;594;;3;100;1711575;;2345590;0
06/01/2017;1000110;1733133643;148112;63838;63900;65820;65500;130;2740217;2313170;Inbound;0;100;1711575;;2313401;0
06/01/2017;1000110;1733133693;158102;66226;65820;65820;66237;130;2797720;593;;3;100;1711575;;2340152;0
06/01/2017;1000110;1733133696;158221;66237;66300;68280;68138;130;2740219;2313169;Outbound;0;100;1711575;;2313360;0
06/01/2017;1000110;1733133748;168399;68138;69000;69900;68138;130;2797721;595;;4;50;1711575;;2367811;0
06/01/2017;1000113;1733133774;5496;26320;24900;25800;26320;16;2788505;205;;2;50;1711145;;2788504;0
06/01/2017;1000113;1733133776;5496;26415;26400;31032;29779;16;1905254;1885240;Outbound;0;100;1711145;;1886377;0
06/01/2017;1000113;1733133859;23378;32194;30540;30540;32296;16;2788507;202;;3;100;1711145;;2788506;0
06/01/2017;1000113;1733133863;24113;32399;32400;38031;36994;16;1905256;1885243;Inbound;0;100;1711145;;1886408;0
06/01/2017;1000113;1733133970;46738;40370;40320;45616;45451;16;1905257;1005952;Outbound;0;100;1711145;;1886363;0
06/01/2017;1000113;1733134080;70053;46362;46080;46080;46439;16;2788509;202;;3;100;1711145;;2788508;0
06/01/2017;1000113;1733134083;70780;46797;46800;52345;51609;16;1905259;1885243;Inbound;0;100;1711145;;1886404;0
06/01/2017;1000113;1733134184;93373;53291;53280;59270;58830;16;1905346;1005952;Outbound;0;100;1711145;;1886352;0
06/01/2017;1000113;1733134298;116696;59107;59760;59760;59872;16;2788511;202;;3;100;1711145;;2788510;0
06/01/2017;1000113;1733134302;117423;60014;60000;66703;65713;16;2758943;1885243;Inbound;0;63;1711145;;1886417;0
06/01/2017;1000113;1733134393;140032;67928;67800;73109;69590;16;1905349;1005952;Outbound;0;44;1711145;;1886364;0
06/01/2017;1000115;1733430294;5454;25086;23700;24600;25086;16;2791811;205;;2;50;1885217;;2788504;0
06/01/2017;1000115;1733430297;5454;25212;25200;29832;29336;16;1900797;1885240;Outbound;0;100;1885217;;1886377;0
06/01/2017;1000115;1733430380;23306;29362;29340;29340;31246;16;2791812;202;;3;100;1885217;;2788506;0
06/01/2017;1000115;1733430387;24230;31246;31200;36831;39243;16;2764300;1885243;Inbound;0;69;1885217;;1886408;0
06/01/2017;1000115;1733430459;46769;39243;38880;44176;44692;16;1900801;1005952;Outbound;0;98;1885217;;1886363;0
06/01/2017;1000115;1733430568;70032;44896;44340;44340;45070;16;2791813;202;;3;100;1885217;;2788508;0
06/01/2017;1000115;1733430572;70767;45360;45360;50905;51188;16;1900803;1885243;Inbound;0;98;1885217;;1886404;0
06/01/2017;1000115;1733430678;93402;51824;51840;57830;57638;16;1900804;1005952;Outbound;0;100;1885217;;1886352;0
06/01/2017;1000115;1733430790;116726;58531;58200;58200;58640;16;2791814;202;;3;100;1885217;;2788510;0
06/01/2017;1000115;1733430794;117457;58802;58800;65503;65490;16;2764303;1885243;Inbound;0;61;1885217;;1886417;0
06/01/2017;1000115;1733430886;140076;65708;65700;71740;71152;16;1900807;1005952;Outbound;0;100;1885217;;1886348;0
06/01/2017;1000115;1733430998;163409;71197;73800;75300;71197;16;2791816;203;;4;50;1885217;;2791815;0
06/01/2017;1000115;1733431020;177761;73805;73440;73800;73805;33;2063921;20;;2;50;1710838;;2051194;0
06/01/2017;1000115;1733431024;177761;73983;73800;78546;79061;33;1736534;1065164;Outbound;0;100;1710838;;7;0
06/01/2017;1000115;1733431137;219539;79084;78960;79140;79118;33;2474408;21;;3;100;1710838;;1893332;0
06/01/2017;1000115;1733431140;219812;80125;80100;84510;84076;33;2474409;1006017;Inbound;0;99;1710838;;2460580;0
06/01/2017;1000116;1733134463;2089;24064;24000;27290;26290;41;1725933;1009919;Outbound;0;95;1711112;;1;0
06/01/2017;1000116;1733134527;21121;26290;27180;27180;26314;41;1784453;5;;3;100;1711112;;1782913;0
06/01/2017;1000116;1733134530;21315;27651;27600;31715;30820;41;1725935;1065175;Inbound;0;100;1711112;;2;0
06/01/2017;1000116;1733134602;39963;35982;36000;39305;38492;41;1755510;1003963;Outbound;0;98;1712339;;2;0
06/01/2017;1000116;1733134667;58269;38492;39300;39300;40558;41;1797253;5;;3;100;1712339;;1784454;0
06/01/2017;1000116;1733134670;58422;40590;40500;44368;43905;41;1755512;1065176;Inbound;0;100;1712339;;3;0
06/01/2017;1000116;1733134747;78480;44396;44400;48120;48059;41;1727888;1009919;Outbound;0;100;1711851;;4;0
06/01/2017;1000116;1733134826;98191;48059;48060;48060;48084;41;1789392;5;;3;100;1711851;;1784456;0
06/01/2017;1000116;1733134829;98315;48911;48900;52936;52719;41;1727890;1065176;Inbound;0;100;1711851;;4;0
06/01/2017;1000116;1733134908;118356;53448;53400;57085;57300;41;1727891;1003963;Outbound;0;100;1711851;;4;0
06/01/2017;1000116;1733134978;136651;57301;56640;56640;57332;41;1789393;5;;3;100;1711851;;1784456;0
06/01/2017;1000116;1733134981;136803;57903;57900;61963;61871;41;1727893;1065176;Inbound;0;100;1711851;;5;0
06/01/2017;1000116;1733135058;156837;62400;62400;66615;66355;41;1727894;1009919;Outbound;0;100;1711851;;5;0
06/01/2017;1000116;1733135142;176513;66355;66480;66480;66385;41;1789394;5;;3;100;1711851;;1783961;0
06/01/2017;1000116;1733135145;176717;67205;67200;71097;70477;41;1727896;1003967;Inbound;0;100;1711851;;5;0
06/01/2017;1000116;1733135215;196600;71989;72000;75522;75114;41;1727897;1009919;Outbound;0;100;1711851;;6;0
06/01/2017;1000116;1733135290;216287;75114;75600;76050;75114;41;2668623;9;;4;50;1711851;;1531047;0
06/01/2017;1000117;1733431282;12853;27667;27600;33751;33029;16;1901330;1885243;Inbound;0;78;1712541;;1886391;0
06/01/2017;1000117;1733431379;33931;35699;35280;40576;40380;16;1901331;1005952;Outbound;0;86;1712541;;1886363;0
06/01/2017;1000117;1733431486;53848;42429;41280;41280;42429;16;2792681;202;;3;50;1712541;;2788508;0
06/01/2017;1000117;1733431490;55447;42641;42480;48025;48209;16;1901333;1885243;Inbound;0;89;1712541;;1886404;0
06/01/2017;1000117;1733431589;75298;48983;48960;54430;51010;16;1901334;1005952;Outbound;0;46;1712541;;1886365;0
06/01/2017;1000117;1733431652;92028;60369;55800;62152;61757;16;1901336;1885243;Inbound;0;23;1712541;;1886402;0
06/01/2017;1000117;1733431683;99259;63016;63000;69040;66730;16;1901337;1005952;Outbound;0;69;1712541;;1886348;0
06/01/2017;1000118;1733135323;3542;26952;27000;32161;30752;16;1895185;1885242;Outbound;0;100;1885205;;1886383;0
06/01/2017;1000118;1733135412;21234;33033;31920;31920;33033;16;2796020;202;;3;50;1885205;;2790919;0
06/01/2017;1000118;1733135419;23623;33370;33120;38751;37939;16;1895187;1885243;Inbound;0;94;1885205;;1886408;0
06/01/2017;1000118;1733135520;44571;41043;41040;46510;46379;16;1895188;1005952;Outbound;0;100;1885205;;1886365;0
06/01/2017;1000118;1733135632;67894;47189;47160;47160;47294;16;2796021;202;;3;100;1885205;;2788037;0
06/01/2017;1000118;1733135636;68609;47531;47520;53065;53092;16;1895190;1885243;Inbound;0;100;1885205;;1886404;0
06/01/2017;1000118;1733135743;91232;53986;54000;59990;60291;16;1895191;1005952;Outbound;0;100;1885205;;1886352;0
06/01/2017;1000118;1733135869;115285;61172;60360;60360;61172;16;2796022;202;;3;50;1885205;;2788510;0
06/01/2017;1000118;1733135875;116943;61464;61200;67903;67558;16;1895193;1885243;Inbound;0;94;1885205;;1886417;0
06/01/2017;1000118;1733135974;137911;68978;69000;74309;74516;16;1895194;1005952;Outbound;0;100;1885205;;1886364;0
06/01/2017;1000118;1733136095;161273;74639;74640;74640;74716;16;2796024;202;;3;100;1885205;;2796023;0
06/01/2017;1000118;1733136098;161992;74978;75000;79275;78757;16;1895196;1885243;Inbound;0;100;1885205;;1886395;0
06/01/2017;1000118;1733136192;184622;80970;81000;85526;84630;16;1895197;1005952;Outbound;0;100;1885205;;1886353;0
06/01/2017;1000118;1733136285;208066;84630;87600;89100;84630;16;2796026;203;;4;50;1885205;;2796025;0
06/01/2017;1000122;1734065350;17838;30555;26700;28500;30555;25;2796939;303;;2;50;1711394;;2716716;0
06/01/2017;1000122;1734065352;17838;30600;30600;34978;34067;25;2754129;2281411;Inbound;0;100;1711394;;2281600;0
06/01/2017;1000122;1734065410;37307;34650;33600;34980;35983;25;2796940;583;;3;100;1711394;;2290797;0
06/01/2017;1000122;1734065418;38791;36004;36000;39909;39397;38;2754131;1353060;Outbound;0;100;1711394;;3;0
06/01/2017;1000122;1734065483;63161;40817;40800;44628;44740;38;2754132;2151601;Inbound;0;100;1711394;;2151963;0
06/01/2017;1000122;1734065550;86387;44740;45000;45300;44740;38;2796941;376;;4;50;1711394;;3;0
06/01/2017;1000122;1734065575;106722;60572;55500;57300;60572;25;2799297;172;;2;50;2771045;;2799296;0
06/01/2017;1000124;1733136644;24414;29780;27600;28500;29780;26;2800910;308;;2;50;1711272;;1460761;0
06/01/2017;1000124;1733136646;24414;30007;30000;34640;33838;26;2298443;2281413;Inbound;0;100;1711272;;2281627;0
06/01/2017;1000124;1733136718;50543;36341;34080;34080;36390;26;2800911;309;;3;100;1711272;;2009287;0
06/01/2017;1000124;1733136721;50604;36418;36420;38513;38086;26;1719369;1489388;Outbound;0;100;1711272;;1489536;0
06/01/2017;1000124;1733136764;61393;39291;39300;41194;40910;26;2298445;2281414;Inbound;0;100;1711272;;2281651;0
06/01/2017;1000124;1733136802;71303;40926;41580;42180;40926;26;2800912;310;;4;50;1711272;;2790897;0
06/01/2017;1000126;1732989514;16705;24051;22800;24000;24051;38;2797635;584;;2;50;1711475;;2787544;0
06/01/2017;1000126;1732989517;16705;24571;24600;29159;27980;38;2160886;2151601;Inbound;0;100;1711475;;2151958;0
06/01/2017;1000126;1732989578;39932;28760;27840;28440;28782;38;2797636;375;;3;100;1711475;;1;0
