opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
15/01/2017;1000113;1738250052;10463;30014;29400;30300;30014;16;2794479;209;;2;50;1711885;;2788048;0
15/01/2017;1000113;1738250055;10463;31204;31200;35151;35147;16;1893072;1005952;Outbound;0;100;1711885;;1886354;0
15/01/2017;1000113;1738250153;33798;37103;35520;35520;37185;16;2794480;202;;3;100;1711885;;2788050;0
15/01/2017;1000113;1738250156;34529;37198;37200;42036;41441;16;1893075;1885243;Inbound;0;100;1711885;;1886412;0
15/01/2017;1000113;1738250245;57142;43210;43200;48787;48206;16;1893076;1005952;Outbound;0;100;1711885;;1886347;0
15/01/2017;1000113;1738250355;80483;48927;48720;48720;49018;16;2794481;202;;3;100;1711885;;2788052;0
15/01/2017;1000113;1738250358;81199;49161;49200;54396;54222;16;1893079;1885243;Inbound;0;100;1711885;;1886414;0
15/01/2017;1000113;1738250467;103806;55202;55200;60591;60899;16;1893080;1005952;Outbound;0;100;1711885;;1886351;0
15/01/2017;1000113;1738250579;127123;61238;60660;60660;61238;16;2794482;202;;3;50;1711885;;2791820;0
15/01/2017;1000113;1738250584;129262;61518;61200;67383;66823;16;1893083;1885243;Inbound;0;95;1711885;;1886385;0
15/01/2017;1000113;1738250679;150429;67271;67200;72048;71538;16;1893084;1005952;Outbound;0;100;1711885;;1886367;0
15/01/2017;1000113;1738250784;173738;72982;72360;72360;72982;16;2794483;202;;3;50;1711885;;2788056;0
15/01/2017;1000113;1738250789;175808;73380;73200;76945;76537;16;1893087;1885243;Inbound;0;95;1711885;;1886388;0
15/01/2017;1000113;1738250878;197035;79193;79200;83251;82167;16;1893088;1005952;Outbound;0;90;1711885;;1886346;0
15/01/2017;1000115;1738392063;1445;32247;32040;32220;32247;41;1795762;4;;2;50;1710962;;1890765;0
15/01/2017;1000115;1738392065;1445;32400;32400;35221;34857;41;1732228;1009919;Outbound;0;100;1710962;;25;0
15/01/2017;1000115;1738392135;21127;34857;34980;34980;35189;41;1795763;5;;3;100;1710962;;1794260;0
15/01/2017;1000115;1738392139;21282;35681;35700;39027;38565;41;1732230;1003967;Inbound;0;100;1710962;;25;0
15/01/2017;1000115;1738392206;41215;39032;39000;41823;41896;41;1732231;1009919;Outbound;0;100;1710962;;1529020;0
15/01/2017;1000115;1738392281;60905;41897;41820;41820;41932;41;1795764;5;;3;100;1710962;;1784465;0
15/01/2017;1000115;1738392285;61019;42288;45600;49282;49052;41;1732235;1003963;Outbound;0;98;1710962;;1529010;0
15/01/2017;1000115;1738392375;100764;49052;50340;50640;49052;41;2670196;9;;4;50;1710962;;1731073;0
15/01/2017;1000115;1738392394;135191;56652;56700;59932;60163;41;1729518;1003967;Inbound;0;100;1711649;;1529015;0
15/01/2017;1000115;1738392463;154954;60574;60600;64143;64005;41;1729519;1009919;Outbound;0;100;1711649;;1529022;0
15/01/2017;1000115;1738392542;174743;64005;63840;63840;64038;41;1786450;5;;3;100;1711649;;1784470;0
15/01/2017;1000115;1738392545;174868;64694;64800;68636;68369;41;1729521;1065176;Inbound;0;100;1711649;;1529026;0
15/01/2017;1000115;1738392622;194894;68386;68400;68580;68386;41;2665148;6;;4;50;1711649;;1784472;0
15/01/2017;1000116;1738250993;13890;33693;33600;37471;37601;16;1900935;1885243;Inbound;0;97;1710804;;1886390;0
15/01/2017;1000116;1738251084;35656;39604;39600;44282;44296;16;1900936;1005952;Outbound;0;100;1710804;;1886368;0
15/01/2017;1000116;1738251193;58970;45402;44220;44220;45489;16;2791819;202;;3;100;1710804;;2788533;0
15/01/2017;1000116;1738251196;59683;45609;45600;50796;50561;16;1900938;1885243;Inbound;0;100;1710804;;1886414;0
15/01/2017;1000116;1738251301;82273;51618;51600;56991;56030;16;1900939;1005952;Outbound;0;100;1710804;;1886351;0
15/01/2017;1000116;1738251415;105541;56058;57000;57000;57618;16;2791821;202;;3;100;1710804;;2791820;0
15/01/2017;1000116;1738251420;107157;57618;57600;63205;62059;16;1900941;1885243;Inbound;0;100;1710804;;1886389;0
15/01/2017;1000116;1738251523;129185;63592;63600;68588;68024;16;1900942;1005952;Outbound;0;100;1710804;;1886376;0
15/01/2017;1000116;1738251621;152503;68947;68700;68700;69084;16;2791823;202;;3;100;1710804;;2791822;0
15/01/2017;1000116;1738251625;153225;69593;69600;74309;73904;16;1900944;1885243;Inbound;0;97;1710804;;1886386;0
15/01/2017;1000116;1738251724;175829;75596;75600;79651;79592;16;1900945;1005952;Outbound;0;100;1710804;;1886346;0
15/01/2017;1000116;1738251819;199151;81868;80100;80100;81868;16;2791825;202;;3;50;1710804;;2791824;0
15/01/2017;1000116;1738251822;201511;82120;81600;85345;86107;16;1900947;1885243;Inbound;0;94;1710804;;1886388;0
15/01/2017;1000116;1738251904;222460;86180;87300;88200;86180;16;2791827;204;;4;50;1710804;;2791826;0
15/01/2017;1000136;1738175728;7147;38085;37800;39016;39605;1136253;1736804;1136259;Outbound;0;86;1711017;;1886520;0
15/01/2017;1000136;1738175750;18452;39605;39600;41156;41276;1136253;1736805;1136261;Inbound;0;96;1711017;;1886522;0
15/01/2017;1000136;1738175782;33025;41400;41400;42616;43137;1136253;1736806;1136259;Outbound;0;90;1711017;;1886520;0
15/01/2017;1000136;1738175806;44314;43192;43200;44667;44744;1136253;1736807;1136261;Inbound;0;96;1711017;;26;0
