opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
15/01/2017;484981385214929406;60531;16:48:51;TR05
15/01/2017;484981385215036394;63645;17:40:45;TR05
15/01/2017;484981385215036817;65868;18:17:48;TR05
15/01/2017;484981385214929305;59924;16:38:44;TR05
15/01/2017;484981385215036280;63288;17:34:48;TR05
15/01/2017;484981385215036535;64735;17:58:55;TR05
15/01/2017;484981385215036638;65243;18:07:23;TR05
15/01/2017;484981385214585280;43868;12:11:08;TR05
15/01/2017;484981385214929582;61583;17:06:23;TR05
15/01/2017;484981385214929130;59314;16:28:34;TR05
15/01/2017;484981385214746899;51801;14:23:21;TR05
15/01/2017;484981385214746314;45904;12:45:04;TR05
15/01/2017;484981385215148816;67502;18:45:02;TR05
15/01/2017;484981385214746772;51336;14:15:36;TR05
15/01/2017;484981385214928798;56816;15:46:56;TR05
15/01/2017;484981385214929546;61329;17:02:09;TR05
15/01/2017;484981385215037080;67049;18:37:29;TR05
15/01/2017;484981385214422612;33634;09:20:34;TR05
15/01/2017;484981385215036572;64990;18:03:10;TR05
15/01/2017;484981385214929052;58535;16:15:35;TR05
15/01/2017;484981385215148756;67418;18:43:38;TR05
15/01/2017;484981385215149452;74683;20:44:43;TR05
15/01/2017;484981385215149254;71833;19:57:13;TR05
15/01/2017;484981385215036604;65118;18:05:18;TR05
15/01/2017;484981385214585169;42806;11:53:26;TR05
15/01/2017;484981385215148877;67626;18:47:06;TR05
15/01/2017;484981385214585194;42831;11:53:51;TR05
15/01/2017;484981385215036190;62290;17:18:10;TR05
15/01/2017;484981385215149636;76219;21:10:19;TR03
15/01/2017;484981385215036787;65843;18:17:23;ON04
15/01/2017;484981385215036750;65620;18:13:40;ON04
15/01/2017;484981385214747159;53866;14:57:46;AC00
15/01/2017;484981385214584592;36571;10:09:31;ST02
15/01/2017;484981385214747056;53146;14:45:46;ST02
15/01/2017;484981385214747084;53174;14:46:14;ST02
15/01/2017;484981385214929341;60158;16:42:38;ST03
15/01/2017;484981385215148921;68091;18:54:51;ST03
15/01/2017;484981385214928862;57097;15:51:37;ST03
15/01/2017;484981385214422515;33298;09:14:58;ST03
15/01/2017;484981385215036250;63236;17:33:56;ST03
15/01/2017;484981385214746491;48731;13:32:11;ST03
15/01/2017;484981385215149576;75266;20:54:26;ST03
15/01/2017;484981385215344748;82749;22:59:09;ST03
15/01/2017;484981385214584877;39697;11:01:37;OD02
15/01/2017;484981385215344485;81505;22:38:25;OD02
15/01/2017;484981385214928712;56623;15:43:43;OD02
15/01/2017;484981385215036461;64155;17:49:15;OD02
15/01/2017;484981385215344779;82809;23:00:09;OD02
15/01/2017;484981385215149738;78482;21:48:02;OD02
15/01/2017;484981385215149389;73588;20:26:28;OD02
15/01/2017;484981385214929377;60488;16:48:08;OD02
15/01/2017;484981385214585368;44032;12:13:52;OD02
15/01/2017;484981385214929163;59480;16:31:20;OD02
15/01/2017;484981385215344340;78648;21:50:48;OD02
15/01/2017;484981385215344368;78687;21:51:27;OD02
15/01/2017;484981385214584850;39679;11:01:19;OD02
15/01/2017;484981385214585036;41292;11:28:12;OD02
15/01/2017;484981385215149014;68579;19:02:59;OD02
15/01/2017;484981385214584905;39774;11:02:54;OD02
