depot;vehicle_id;vehicle_short_name;opd_date
CF;2172254;43116;15/01/2017
CF;2172255;43118;15/01/2017
CD;2172256;43120;15/01/2017
CD;2172257;43122;15/01/2017
CD;2172258;43124;15/01/2017
CD;2172259;43126;15/01/2017
HN;2172260;43128;15/01/2017
HN;2172261;43130;15/01/2017
HN;2172262;43132;15/01/2017
HN;2172263;43134;15/01/2017
HN;2172264;43136;15/01/2017
HN;2172265;43138;15/01/2017
HN;2172266;43140;15/01/2017
HN;2172267;43142;15/01/2017
PO;2172268;43144;15/01/2017
PO;2172269;43146;15/01/2017
PO;2172270;43148;15/01/2017
PO;2172271;43150;15/01/2017
PO;2172272;43152;15/01/2017
PO;2172273;43154;15/01/2017
PO;2172274;43156;15/01/2017
PO;2172275;43158;15/01/2017
PO;2172276;43160;15/01/2017
D2;2172278;43083;15/01/2017
D2;2172279;43085;15/01/2017
D2;2172280;43087;15/01/2017
D2;2172281;43089;15/01/2017
D2;2172283;43093;15/01/2017
D2;2172285;43097;15/01/2017
D2;2172286;43099;15/01/2017
RD;2172287;43101;15/01/2017
RD;2172288;43103;15/01/2017
RD;2172289;43105;15/01/2017
RD;2172290;43107;15/01/2017
RD;2172292;43111;15/01/2017
RD;2172293;43113;15/01/2017
CF;2172294;43115;15/01/2017
CF;2172295;43117;15/01/2017
CF;2172296;43119;15/01/2017
CD;2172297;43121;15/01/2017
CD;2172298;43123;15/01/2017
CD;2172299;43125;15/01/2017
CD;2172300;43127;15/01/2017
HN;2172301;43129;15/01/2017
HN;2172302;43131;15/01/2017
HN;2172303;43133;15/01/2017
HN;2172304;43135;15/01/2017
HN;2172305;43137;15/01/2017
HN;2172306;43139;15/01/2017
HN;2172307;43141;15/01/2017
PO;2172308;43143;15/01/2017
PO;2172309;43145;15/01/2017
PO;2172310;43147;15/01/2017
PO;2172311;43149;15/01/2017
PO;2172312;43151;15/01/2017
PO;2172313;43153;15/01/2017
PO;2172314;43155;15/01/2017
PO;2172315;43157;15/01/2017
PO;2172316;43159;15/01/2017
PO;2406865;44001;15/01/2017
PO;2406866;44003;15/01/2017
