opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
21/01/2017;484981385228754071;49279;13:41:19;ON03
21/01/2017;484981385228926714;58561;16:16:01;ON03
21/01/2017;484981385228991872;59417;16:30:17;ON03
21/01/2017;484981385228926342;57658;16:00:58;ON03
21/01/2017;484981385228754738;50285;13:58:05;ON03
21/01/2017;484981385228842353;53406;14:50:06;ON03
21/01/2017;484981385228991749;59184;16:26:24;ON03
21/01/2017;484981385228754418;49830;13:50:30;ON03
21/01/2017;484981385228691749;47250;13:07:30;ON03
21/01/2017;484981385228791120;51368;14:16:08;ON03
21/01/2017;484981385228754567;50026;13:53:46;ON03
21/01/2017;484981385228692047;48203;13:23:23;ON03
21/01/2017;484981385228754523;49998;13:53:18;ON03
21/01/2017;484981385228692063;48229;13:23:49;ON03
21/01/2017;484981385228753894;49048;13:37:28;ON03
21/01/2017;484981385228754448;49876;13:51:16;ON03
21/01/2017;484981385228754164;49499;13:44:59;ON03
21/01/2017;484981385228790817;50611;14:03:31;ON03
21/01/2017;484981385228842886;55821;15:30:21;ON03
21/01/2017;484981385228842383;53468;14:51:08;ON03
21/01/2017;484981385228754360;49756;13:49:16;ON03
21/01/2017;484981385228691995;47847;13:17:27;ON03
21/01/2017;484981385228991605;58890;16:21:30;ON03
21/01/2017;484981385228842105;52825;14:40:25;ON03
21/01/2017;484981385228754103;49359;13:42:39;ON03
21/01/2017;484981385228926744;58613;16:16:53;ON03
21/01/2017;484981385228790929;50670;14:04:30;ON03
21/01/2017;484981385228842627;54068;15:01:08;ON03
21/01/2017;484981385228754042;49246;13:40:46;ON03
21/01/2017;484981385228791237;51632;14:20:32;ON03
21/01/2017;484981385228791748;52556;14:35:56;ON03
21/01/2017;484981385228842956;56208;15:36:48;ON03
21/01/2017;484981385228692408;48992;13:36:32;ON03
21/01/2017;484981385228754680;50208;13:56:48;ON03
21/01/2017;484981385228754622;50135;13:55:35;ON03
21/01/2017;484981385228992174;60005;16:40:05;ON03
21/01/2017;484981385228926159;57445;15:57:25;ON03
21/01/2017;484981385228926450;57965;16:06:05;ON03
21/01/2017;484981385228842516;53939;14:58:59;ON03
21/01/2017;484981385228926575;58204;16:10:04;ON03
21/01/2017;484981385228790965;50896;14:08:16;ON03
21/01/2017;484981385228790760;50535;14:02:15;ON03
21/01/2017;484981385228991784;59330;16:28:50;ON03
21/01/2017;484981385228841958;52633;14:37:13;ON03
21/01/2017;484981385228754482;49994;13:53:14;ON03
21/01/2017;484981385228992262;60380;16:46:20;ON03
21/01/2017;484981385228842573;53994;14:59:54;ON03
21/01/2017;484981385228926385;57693;16:01:33;ON03
21/01/2017;484981385228926420;57908;16:05:08;ON03
21/01/2017;484981385228627731;45646;12:40:46;ON03
21/01/2017;484981385228926120;57181;15:53:01;ON03
21/01/2017;484981385228842798;55156;15:19:16;ON03
21/01/2017;484981385228842191;52909;14:41:49;ON03
21/01/2017;484981385228754830;50370;13:59:30;ON03
21/01/2017;484981385228691822;47359;13:09:19;ON03
21/01/2017;484981385228991813;59359;16:29:19;ON03
21/01/2017;484981385228926086;57053;15:50:53;ON03
21/01/2017;484981385228842019;52758;14:39:18;ON03
21/01/2017;484981385228842261;53255;14:47:35;ON03
21/01/2017;484981385228691866;47396;13:09:56;ON03
21/01/2017;484981385228791680;52271;14:31:11;ON03
21/01/2017;484981385228991638;59014;16:23:34;ON03
21/01/2017;484981385228627760;45716;12:41:56;TR05
21/01/2017;484981385228627165;43728;12:08:48;TR05
21/01/2017;484981385229135463;70396;19:33:16;TR05
21/01/2017;484981385228842133;52850;14:40:50;TR05
21/01/2017;484981385228842231;53198;14:46:38;TR05
21/01/2017;484981385228754858;50375;13:59:35;TR05
21/01/2017;484981385228992314;60399;16:46:39;TR05
21/01/2017;484981385229134879;65565;18:12:45;TR05
21/01/2017;484981385228691897;47431;13:10:31;TR05
21/01/2017;484981385228754224;49604;13:46:44;TR05
21/01/2017;484981385228791329;51872;14:24:32;TR05
21/01/2017;484981385228992087;59841;16:37:21;TR05
21/01/2017;484981385228991842;59387;16:29:47;TR05
21/01/2017;484981385228926480;57990;16:06:30;TR05
21/01/2017;484981385228791445;52040;14:27:20;TR05
