depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;21/01/2017
HN;1000111;33418;21/01/2017
SL;1000113;33420;21/01/2017
SL;1000115;33422;21/01/2017
SL;1000116;33424;21/01/2017
SL;1000117;33426;21/01/2017
SL;1000118;33428;21/01/2017
PO;1000120;33430;21/01/2017
PO;1000122;33432;21/01/2017
PO;1000124;33434;21/01/2017
PO;1000126;33436;21/01/2017
PO;1000128;33438;21/01/2017
PO;1000130;33440;21/01/2017
PO;1000132;33442;21/01/2017
PO;1000134;33444;21/01/2017
PO;1000135;33446;21/01/2017
HN;1000136;33448;21/01/2017
PO;1000138;33450;21/01/2017
HN;1000140;33452;21/01/2017
HN;1000142;33454;21/01/2017
HN;1000144;33456;21/01/2017
HN;1000146;33458;21/01/2017
RD;1000148;33460;21/01/2017
SL;1000150;33462;21/01/2017
D1;1000152;33464;21/01/2017
D1;1000154;33466;21/01/2017
D1;1000156;33468;21/01/2017
RD;1000158;33470;21/01/2017
RD;1000160;33472;21/01/2017
RD;1000162;33474;21/01/2017
RD;1000164;33476;21/01/2017
RD;1000166;33478;21/01/2017
RD;1000168;33480;21/01/2017
PO;1000170;40002;21/01/2017
RD;1000171;33482;21/01/2017
PO;1000173;40004;21/01/2017
RD;1000174;33484;21/01/2017
PO;1000176;40006;21/01/2017
RD;1000177;33486;21/01/2017
PO;1000180;40008;21/01/2017
RD;1000181;33488;21/01/2017
PO;1000183;40010;21/01/2017
RD;1000184;33490;21/01/2017
HN;1000186;40012;21/01/2017
RD;1000187;33492;21/01/2017
HN;1000189;40014;21/01/2017
RD;1000190;33494;21/01/2017
PO;1000193;33496;21/01/2017
HN;1000195;40018;21/01/2017
HN;1000198;40020;21/01/2017
HN;1000201;40022;21/01/2017
HN;1000202;33502;21/01/2017
HN;1000204;40024;21/01/2017
HN;1000205;33504;21/01/2017
HN;1000208;33506;21/01/2017
HN;1000211;33508;21/01/2017
SL;1000213;40030;21/01/2017
HN;1000340;38072;21/01/2017
HN;1000343;38074;21/01/2017
CF;1000345;38076;21/01/2017
CF;1000348;38078;21/01/2017
CF;1000351;38080;21/01/2017
CF;1000354;38082;21/01/2017
CF;1000357;38084;21/01/2017
CF;1000360;38086;21/01/2017
CF;1000363;38088;21/01/2017
D1;1000366;38090;21/01/2017
D1;1000369;38092;21/01/2017
D1;1000372;38094;21/01/2017
D1;1000375;38096;21/01/2017
D1;1000377;38098;21/01/2017
D1;1000379;38100;21/01/2017
PO;1000382;33212;21/01/2017
PO;1000389;33224;21/01/2017
HN;1000415;33274;21/01/2017
HN;1000417;33278;21/01/2017
HN;1000418;33280;21/01/2017
CF;1000420;33284;21/01/2017
CF;1000421;33286;21/01/2017
CD;1000422;33288;21/01/2017
CD;1000424;33292;21/01/2017
CD;1000425;33294;21/01/2017
CD;1000426;33296;21/01/2017
SL;1000428;33300;21/01/2017
SL;1000429;33302;21/01/2017
PO;1000431;33306;21/01/2017
PO;1000432;33308;21/01/2017
PO;1000433;33310;21/01/2017
PO;1000435;33314;21/01/2017
CF;1000436;33316;21/01/2017
RD;1000438;33320;21/01/2017
HN;1000440;33322;21/01/2017
HN;1000442;33324;21/01/2017
HN;1000443;33326;21/01/2017
D1;1000446;33330;21/01/2017
D1;1000447;33332;21/01/2017
SL;1000449;33336;21/01/2017
SL;1000451;33338;21/01/2017
SL;1000453;33340;21/01/2017
HN;1000454;33342;21/01/2017
CF;1000457;33346;21/01/2017
D1;1000458;33348;21/01/2017
CD;1000460;33352;21/01/2017
CD;1000461;33354;21/01/2017
CD;1000464;33358;21/01/2017
CD;1000465;33360;21/01/2017
PO;1000467;33364;21/01/2017
PO;1000468;33366;21/01/2017
PO;1000469;33368;21/01/2017
PO;1000471;33372;21/01/2017
HN;1000472;35002;21/01/2017
HN;1000474;35004;21/01/2017
PO;1000476;33376;21/01/2017
HN;1000478;33378;21/01/2017
HN;1000479;35008;21/01/2017
HN;1000481;35010;21/01/2017
PO;1000482;33382;21/01/2017
RD;1000483;33384;21/01/2017
D1;1000485;33388;21/01/2017
D1;1000489;33392;21/01/2017
D1;1000490;33394;21/01/2017
D1;1000492;33398;21/01/2017
CD;1000494;33400;21/01/2017
CD;1000496;33404;21/01/2017
CD;1000497;33406;21/01/2017
CD;1000499;33410;21/01/2017
CD;1000501;33412;21/01/2017
RD;1000503;33414;21/01/2017
D2;1000556;36001;21/01/2017
D2;1000558;36003;21/01/2017
D2;1000560;36005;21/01/2017
D2;1000562;36007;21/01/2017
D2;1000564;36009;21/01/2017
D2;1000566;36011;21/01/2017
D2;1000568;36013;21/01/2017
D2;1000570;36015;21/01/2017
D2;1000572;36017;21/01/2017
D2;1000574;36019;21/01/2017
D2;1000576;36021;21/01/2017
D2;1000578;36023;21/01/2017
D2;1000580;36025;21/01/2017
D2;1000582;36027;21/01/2017
D2;1000584;36029;21/01/2017
D2;1000586;36031;21/01/2017
D2;1000588;36033;21/01/2017
D2;1000590;36035;21/01/2017
PO;1000592;36037;21/01/2017
PO;1000596;36041;21/01/2017
PO;1000599;36045;21/01/2017
PO;1000603;36049;21/01/2017
PO;1000607;36053;21/01/2017
PO;1000609;36055;21/01/2017
PO;1000611;36057;21/01/2017
PO;1000613;36061;21/01/2017
PO;1000614;36063;21/01/2017
PO;1000615;36065;21/01/2017
PO;1000617;36069;21/01/2017
D2;1000639;28051;21/01/2017
PO;1000665;33051;21/01/2017
PO;1000666;33053;21/01/2017
PO;1000672;33065;21/01/2017
PO;1000686;33093;21/01/2017
RD;1000694;38001;21/01/2017
SL;1000216;40032;21/01/2017
SL;1000218;40034;21/01/2017
PO;1000219;33514;21/01/2017
SL;1000220;40036;21/01/2017
SL;1000222;40038;21/01/2017
RD;1000223;33518;21/01/2017
SL;1000224;40040;21/01/2017
SL;1000226;40042;21/01/2017
D1;1000227;33522;21/01/2017
SL;1000229;40044;21/01/2017
D1;1000230;33524;21/01/2017
D1;1000233;33526;21/01/2017
D1;1000236;33528;21/01/2017
SL;1000238;40050;21/01/2017
CD;1000241;33532;21/01/2017
D1;1000243;33534;21/01/2017
HN;1000245;33536;21/01/2017
D1;1000247;33538;21/01/2017
D1;1000249;33540;21/01/2017
D1;1000251;33542;21/01/2017
HN;1000255;33546;21/01/2017
HN;1000259;33550;21/01/2017
HN;1000261;33552;21/01/2017
D1;1000263;33554;21/01/2017
HN;1000265;33556;21/01/2017
D2;1000266;36002;21/01/2017
D2;1000269;36004;21/01/2017
D2;1000272;36006;21/01/2017
PO;1000274;33562;21/01/2017
PO;1000277;33564;21/01/2017
PO;1000280;33566;21/01/2017
D2;1000281;36012;21/01/2017
PO;1000283;33568;21/01/2017
D2;1000284;36014;21/01/2017
PO;1000286;33570;21/01/2017
D2;1000287;36016;21/01/2017
D2;1000290;36018;21/01/2017
D2;1000293;36020;21/01/2017
PO;1000295;33576;21/01/2017
PO;1000298;33578;21/01/2017
D2;1000299;36024;21/01/2017
PO;1000301;33580;21/01/2017
D2;1000302;36026;21/01/2017
PO;1000304;33582;21/01/2017
D2;1000305;36028;21/01/2017
SL;1000307;38042;21/01/2017
HN;1000309;38044;21/01/2017
SL;1000311;38046;21/01/2017
SL;1000313;38048;21/01/2017
PO;1000315;38050;21/01/2017
CD;1000318;38052;21/01/2017
PO;1000319;33162;21/01/2017
CD;1000321;38054;21/01/2017
CD;1000323;38056;21/01/2017
CD;1000325;38058;21/01/2017
CD;1000327;38060;21/01/2017
PO;1000328;33170;21/01/2017
RD;1000329;38062;21/01/2017
PO;1000330;33172;21/01/2017
CD;1000331;38064;21/01/2017
HN;1000333;38066;21/01/2017
PO;1000334;33176;21/01/2017
HN;1000335;38068;21/01/2017
HN;1000337;38070;21/01/2017
PO;1000823;33267;21/01/2017
HN;1000827;33275;21/01/2017
HN;1000828;33277;21/01/2017
HN;1000830;33281;21/01/2017
HN;1000831;33283;21/01/2017
CF;1000832;33285;21/01/2017
CD;1000834;33289;21/01/2017
CD;1000835;33291;21/01/2017
CD;1000836;33293;21/01/2017
CD;1000838;33297;21/01/2017
SL;1000839;33299;21/01/2017
SL;1000841;33303;21/01/2017
PO;1000842;33305;21/01/2017
PO;1000843;33307;21/01/2017
PO;1000845;33311;21/01/2017
PO;1000846;33313;21/01/2017
RD;1000848;33317;21/01/2017
RD;1000849;33319;21/01/2017
HN;1000850;33321;21/01/2017
HN;1000852;33325;21/01/2017
D1;1000853;33327;21/01/2017
D1;1000854;33329;21/01/2017
D1;1000856;33331;21/01/2017
SL;1000857;33333;21/01/2017
SL;1000860;33337;21/01/2017
SL;1000861;33339;21/01/2017
HN;1000863;33343;21/01/2017
D1;1000864;33345;21/01/2017
D1;1000866;33349;21/01/2017
CD;1000867;33351;21/01/2017
CD;1000868;33353;21/01/2017
CD;1000870;33357;21/01/2017
CD;1000871;33359;21/01/2017
CD;1000872;33361;21/01/2017
PO;1000874;33365;21/01/2017
PO;1000875;33367;21/01/2017
HN;1000877;35001;21/01/2017
HN;1000879;35003;21/01/2017
HN;1000881;35005;21/01/2017
PO;1000882;33375;21/01/2017
HN;1000884;33377;21/01/2017
HN;1000885;35009;21/01/2017
HN;1000886;33379;21/01/2017
RD;1000888;33383;21/01/2017
RD;1000889;33385;21/01/2017
D1;1000891;33389;21/01/2017
D1;1000892;33391;21/01/2017
D1;1000893;33393;21/01/2017
SL;1000895;33397;21/01/2017
CD;1000896;33399;21/01/2017
CD;1000897;33401;21/01/2017
CD;1000899;33405;21/01/2017
PO;1000900;33584;21/01/2017
D2;1000901;36030;21/01/2017
PO;1000903;33586;21/01/2017
D2;1000904;36032;21/01/2017
PO;1000906;33588;21/01/2017
D2;1000907;36034;21/01/2017
PO;1000909;33590;21/01/2017
PO;1000910;36036;21/01/2017
PO;1000912;33592;21/01/2017
PO;1000913;36038;21/01/2017
PO;1000915;33594;21/01/2017
PO;1000916;36040;21/01/2017
PO;1000918;33596;21/01/2017
PO;1000919;36042;21/01/2017
PO;1000921;33598;21/01/2017
PO;1000922;36044;21/01/2017
PO;1000924;33600;21/01/2017
PO;1000925;36046;21/01/2017
HN;1000199;33500;21/01/2017
PO;1001059;33116;21/01/2017
D1;1001061;33118;21/01/2017
PO;1000703;33117;21/01/2017
D2;1930279;43004;21/01/2017
D2;1930281;43003;21/01/2017
D2;1930282;43005;21/01/2017
D2;1930278;43002;21/01/2017
D2;1930280;43001;21/01/2017
D2;1932298;43008;21/01/2017
D2;1932299;43010;21/01/2017
D2;1932300;43012;21/01/2017
D2;1932301;43014;21/01/2017
D2;1932302;43016;21/01/2017
D2;1932303;43018;21/01/2017
CD;1932305;43022;21/01/2017
CD;1932307;43026;21/01/2017
CD;1932308;43028;21/01/2017
CD;1932309;43030;21/01/2017
HN;1932310;43032;21/01/2017
HN;1932312;43036;21/01/2017
HN;1932314;43040;21/01/2017
HN;1932315;43042;21/01/2017
HN;1932316;43044;21/01/2017
HN;1932317;43046;21/01/2017
HN;1932318;43048;21/01/2017
SL;1932319;43050;21/01/2017
SL;1932321;43054;21/01/2017
