opd_date;act_time;vehicle_short_name;device_type;defect_type
21/01/2017;96740;33416;Internal EEPROM (COPILOTpc);OK
21/01/2017;96740;33416;External EEPROM (COPILOTpc);OK
21/01/2017;10847;33418;External EEPROM (COPILOTpc);OK
21/01/2017;10848;33418;Internal EEPROM (COPILOTpc);OK
21/01/2017;21548;33420;Internal EEPROM (COPILOTpc);OK
21/01/2017;21548;33420;External EEPROM (COPILOTpc);OK
21/01/2017;24309;33420;TicketMachine;OK
21/01/2017;33251;33420;tsp-emitter;OK
21/01/2017;78937;33420;Internal EEPROM (COPILOTpc);OK
21/01/2017;78937;33420;External EEPROM (COPILOTpc);OK
21/01/2017;97149;33420;External EEPROM (COPILOTpc);OK
21/01/2017;97150;33420;Internal EEPROM (COPILOTpc);OK
21/01/2017;36717;33422;Internal EEPROM (COPILOTpc);OK
21/01/2017;36717;33422;External EEPROM (COPILOTpc);OK
21/01/2017;39164;33422;TicketMachine;OK
21/01/2017;51724;33422;tsp-emitter;OK
21/01/2017;77557;33422;Internal EEPROM (COPILOTpc);OK
21/01/2017;77557;33422;External EEPROM (COPILOTpc);OK
21/01/2017;96898;33422;Internal EEPROM (COPILOTpc);OK
21/01/2017;96898;33422;External EEPROM (COPILOTpc);OK
21/01/2017;38837;33424;Internal EEPROM (COPILOTpc);OK
21/01/2017;38837;33424;External EEPROM (COPILOTpc);OK
21/01/2017;42049;33424;TicketMachine;OK
21/01/2017;47492;33424;tsp-emitter;OK
21/01/2017;79399;33424;Internal EEPROM (COPILOTpc);OK
21/01/2017;79399;33424;External EEPROM (COPILOTpc);OK
21/01/2017;96290;33424;Internal EEPROM (COPILOTpc);OK
21/01/2017;96290;33424;External EEPROM (COPILOTpc);OK
21/01/2017;54451;33426;Internal EEPROM (COPILOTpc);OK
21/01/2017;54451;33426;External EEPROM (COPILOTpc);OK
21/01/2017;57901;33426;TicketMachine;OK
21/01/2017;59550;33426;External EEPROM (COPILOTpc);OK
21/01/2017;59551;33426;Internal EEPROM (COPILOTpc);OK
21/01/2017;59597;33426;TicketMachine;OK
21/01/2017;66470;33426;Internal EEPROM (COPILOTpc);OK
21/01/2017;66470;33426;External EEPROM (COPILOTpc);OK
21/01/2017;66707;33426;TicketMachine;OK
21/01/2017;85200;33426;Internal EEPROM (COPILOTpc);OK
21/01/2017;85200;33426;External EEPROM (COPILOTpc);OK
21/01/2017;85242;33426;TicketMachine;OK
21/01/2017;95748;33426;Internal EEPROM (COPILOTpc);OK
21/01/2017;95748;33426;External EEPROM (COPILOTpc);OK
21/01/2017;10957;33428;Internal EEPROM (COPILOTpc);OK
21/01/2017;10957;33428;External EEPROM (COPILOTpc);OK
21/01/2017;24558;33428;Internal EEPROM (COPILOTpc);OK
21/01/2017;24558;33428;External EEPROM (COPILOTpc);OK
21/01/2017;24663;33428;TicketMachine;OK
21/01/2017;29743;33428;tsp-emitter;OK
21/01/2017;96939;33430;Internal EEPROM (COPILOTpc);OK
21/01/2017;96939;33430;External EEPROM (COPILOTpc);OK
21/01/2017;96698;33432;External EEPROM (COPILOTpc);OK
21/01/2017;96699;33432;Internal EEPROM (COPILOTpc);OK
21/01/2017;96907;33434;Internal EEPROM (COPILOTpc);OK
21/01/2017;96907;33434;External EEPROM (COPILOTpc);OK
21/01/2017;96041;33436;Internal EEPROM (COPILOTpc);OK
21/01/2017;96041;33436;External EEPROM (COPILOTpc);OK
21/01/2017;10872;33438;Internal EEPROM (COPILOTpc);OK
21/01/2017;10872;33438;External EEPROM (COPILOTpc);OK
21/01/2017;95545;33440;Internal EEPROM (COPILOTpc);OK
21/01/2017;95545;33440;External EEPROM (COPILOTpc);OK
21/01/2017;14608;33446;Internal EEPROM (COPILOTpc);OK
21/01/2017;14608;33446;External EEPROM (COPILOTpc);OK
21/01/2017;21728;33446;Internal EEPROM (COPILOTpc);OK
21/01/2017;21728;33446;External EEPROM (COPILOTpc);OK
21/01/2017;25090;33446;TicketMachine;OK
21/01/2017;81758;33446;Internal EEPROM (COPILOTpc);OK
21/01/2017;81758;33446;External EEPROM (COPILOTpc);OK
21/01/2017;96835;33446;Internal EEPROM (COPILOTpc);OK
21/01/2017;96835;33446;External EEPROM (COPILOTpc);OK
21/01/2017;26500;33448;External EEPROM (COPILOTpc);OK
21/01/2017;26501;33448;Internal EEPROM (COPILOTpc);OK
21/01/2017;90806;33448;External EEPROM (COPILOTpc);OK
21/01/2017;90807;33448;Internal EEPROM (COPILOTpc);OK
21/01/2017;96960;33448;Internal EEPROM (COPILOTpc);OK
21/01/2017;96960;33448;External EEPROM (COPILOTpc);OK
21/01/2017;10902;33450;Internal EEPROM (COPILOTpc);OK
21/01/2017;10902;33450;External EEPROM (COPILOTpc);OK
21/01/2017;95663;33452;Internal EEPROM (COPILOTpc);OK
21/01/2017;95663;33452;External EEPROM (COPILOTpc);OK
21/01/2017;95748;33452;Radio;Action failed
21/01/2017;26211;33456;Internal EEPROM (COPILOTpc);OK
21/01/2017;26211;33456;External EEPROM (COPILOTpc);OK
21/01/2017;44048;33456;Internal EEPROM (COPILOTpc);OK
21/01/2017;44048;33456;External EEPROM (COPILOTpc);OK
21/01/2017;77686;33456;Internal EEPROM (COPILOTpc);OK
21/01/2017;77686;33456;External EEPROM (COPILOTpc);OK
21/01/2017;97110;33456;Internal EEPROM (COPILOTpc);OK
21/01/2017;97110;33456;External EEPROM (COPILOTpc);OK
21/01/2017;96849;33458;Internal EEPROM (COPILOTpc);OK
21/01/2017;96849;33458;External EEPROM (COPILOTpc);OK
21/01/2017;96898;33460;Internal EEPROM (COPILOTpc);OK
21/01/2017;96898;33460;External EEPROM (COPILOTpc);OK
21/01/2017;56187;33464;Internal EEPROM (COPILOTpc);OK
21/01/2017;56187;33464;External EEPROM (COPILOTpc);OK
21/01/2017;77136;33464;Internal EEPROM (COPILOTpc);OK
21/01/2017;77136;33464;External EEPROM (COPILOTpc);OK
21/01/2017;96729;33464;Internal EEPROM (COPILOTpc);OK
21/01/2017;96729;33464;External EEPROM (COPILOTpc);OK
21/01/2017;16277;33466;Internal EEPROM (COPILOTpc);OK
21/01/2017;16277;33466;External EEPROM (COPILOTpc);OK
21/01/2017;95727;33466;Internal EEPROM (COPILOTpc);OK
21/01/2017;95727;33466;External EEPROM (COPILOTpc);OK
21/01/2017;96123;33468;Internal EEPROM (COPILOTpc);OK
21/01/2017;96123;33468;External EEPROM (COPILOTpc);OK
21/01/2017;95677;33470;External EEPROM (COPILOTpc);OK
21/01/2017;95678;33470;Internal EEPROM (COPILOTpc);OK
21/01/2017;18989;33472;TicketMachine;OK
21/01/2017;25122;33472;Internal EEPROM (COPILOTpc);OK
21/01/2017;25122;33472;External EEPROM (COPILOTpc);OK
21/01/2017;36465;33472;External EEPROM (COPILOTpc);OK
21/01/2017;36466;33472;Internal EEPROM (COPILOTpc);OK
21/01/2017;95773;33472;Internal EEPROM (COPILOTpc);OK
21/01/2017;95773;33472;External EEPROM (COPILOTpc);OK
21/01/2017;24526;33474;Internal EEPROM (COPILOTpc);OK
21/01/2017;24526;33474;External EEPROM (COPILOTpc);OK
21/01/2017;33029;33474;Internal EEPROM (COPILOTpc);OK
21/01/2017;33029;33474;External EEPROM (COPILOTpc);OK
21/01/2017;95555;33474;External EEPROM (COPILOTpc);OK
21/01/2017;95556;33474;Internal EEPROM (COPILOTpc);OK
21/01/2017;10800;33476;Internal EEPROM (COPILOTpc);OK
21/01/2017;10800;33476;External EEPROM (COPILOTpc);OK
