measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385211560675;1736432;18;00180001;1311970;2495;0;34;;10.274
484981385211968809;;18;00180001;1311970;1086418;0;64;;18.891
484981385211967983;1757390;18;00180001;1009882;1086418;51;64;;4.39
484981385211662223;1749958;18;00180001;1311970;1311898;0;2;;.675
484981385211561197;1749956;18;00181001;1001467;1311876;37;60;;7.385
484981385210266403;906809;83;00831001;1136107;1013720;0;67;;-24.002
484981385210772710;954535;83;00831001;1069;1013720;18;67;1737039803;-19.687
484981385212144100;2758006;83;083A1001;1136107;1393032;0;27;;6.862
484981385210771797;2757997;83;00831001;1192989;1013720;29;67;;16.023
484981385210851920;2024656;83;00831001;1510369;1510369;66;66;;0
484981385210964454;2036296;83;00831001;1136124;1510369;65;66;;3.92
484981385210964454;927842;83;00831001;1136124;1013720;65;67;;-4.054
484981385210851920;994685;83;00831001;1510369;1013720;66;67;;-.134
484981385210536986;2764663;83;00830001;1009891;1136107;37;66;;7.249
484981385210536882;2764663;83;00830001;1013514;1065053;0;8;;6.854
484981385210851920;;120;01201001;1258022;1257968;0;23;;7.575
484981385210422525;2750178;122;01220001;1001398;1193129;0;4;;1.469
484981385211047877;2751287;122;01221001;1001400;1257938;0;29;;8.365
484981385211047877;2751285;122;01220001;1001398;1001399;0;49;;14.979
484981385211047877;2751283;122;01221001;1051623;1001401;31;51;;6.067
484981385211968426;2755598;122;01220001;1001398;1001415;0;10;;3.386
484981385210817724;2757862;123;01231001;35004;1001404;17;46;;8.295
484981385210686472;2752061;123;01231001;1001394;1001471;0;15;;3.84
484981385210686332;2752059;123;01230001;1001410;1001408;30;43;;3.573
484981385212050547;2751551;123;01230001;1001405;1001408;0;43;;13.002
484981385212050518;961648;123;01230001;1001405;1001408;0;43;1737442444;-13.002
484981385210686414;2760491;123;01230001;1001405;1001400;0;4;;.966
484981385210686414;2760489;123;01231001;1001399;1001404;41;46;;1.662
484981385210873135;2757348;123;01230001;1001405;1378;0;18;;4.479
484981385210536763;919259;25;025B1002;4632;1247139;14;39;;-15.169
484981385210537049;2298159;25;025B1002;1086440;1247139;0;39;;20.841
484981385210266403;982559;25;025A1002;5164;1247139;15;39;1737065138;-14.84
484981385210266374;944968;25;025A1002;5164;1247139;15;39;;-14.84
484981385210622583;936965;25;025A0002;1229340;1193118;0;40;1737392662;-19.647
484981385211561116;2414534;25;025A0002;1229340;1193118;0;40;;19.647
484981385211561116;2414532;25;025A1002;1193060;1247139;0;39;;19.83
484981385211287218;2414530;25;025A0002;1229340;1247116;0;6;;2.067
484981385210622669;952049;25;025A0002;1229340;1193118;0;40;;-19.647
484981385210817224;2413887;25;00250002;1229340;7588;0;5;;1.419
484981385210817224;2299170;25;00251002;2281405;1247139;35;40;;1.981
484981385210622418;992035;25;025A0002;1229340;1193118;0;40;1738146169;-19.647
484981385210347396;2417266;25;025A0002;1229340;7588;0;5;;1.419
484981385211736629;2427763;25;025B0002;1229340;7588;0;5;;1.419
484981385211736629;2427761;25;025B1002;2281405;1247139;34;39;;1.981
484981385210347578;2417463;25;025B0002;1229340;7588;0;5;;1.419
484981385212144647;2415176;25;025A1002;1193060;1247139;0;39;;19.83
484981385212144768;;25;025A1002;1193060;1247139;0;39;1737491349;19.83
484981385212144423;952147;25;025A1002;1193060;1247139;0;39;1737491349;-19.83
484981385210266256;917299;25;025A0002;1229340;1193118;0;40;1737344154;-19.647
