opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
31/12/2016;484981385184180281;44529;12:22:09;TR01
31/12/2016;484981385184978928;74777;20:46:17;ON03
31/12/2016;484981385184181062;48228;13:23:48;ON03
31/12/2016;484981385184979641;78636;21:50:36;ON03
31/12/2016;484981385184309216;48544;13:29:04;ON03
31/12/2016;484981385184180945;48043;13:20:43;ON03
31/12/2016;484981385184180821;47726;13:15:26;ON03
31/12/2016;484981385184180694;47158;13:05:58;ON03
31/12/2016;484981385184979013;74926;20:48:46;ON03
31/12/2016;484981385184309156;48423;13:27:03;ON03
31/12/2016;484981385184180727;47318;13:08:38;ON03
31/12/2016;484981385184309612;49525;13:45:25;ON03
31/12/2016;484981385184309126;48349;13:25:49;ON03
31/12/2016;484981385184180917;48011;13:20:11;ON03
31/12/2016;484981385184309338;48737;13:32:17;ON03
31/12/2016;484981385184180883;47843;13:17:23;ON03
31/12/2016;484981385184979679;78930;21:55:30;ON03
31/12/2016;484981385184309186;48480;13:28:00;ON03
31/12/2016;484981385184180665;47127;13:05:27;ON03
31/12/2016;484981385184309514;49379;13:42:59;ON03
31/12/2016;484981385184309871;50114;13:55:14;ON03
31/12/2016;484981385184309247;48611;13:30:11;ON03
31/12/2016;484981385184309096;48270;13:24:30;ON03
31/12/2016;484981385184309307;48681;13:31:21;ON03
31/12/2016;484981385184978839;74529;20:42:09;ON03
31/12/2016;484981385184978983;74869;20:47:49;ON03
31/12/2016;484981385184309901;50159;13:55:59;ON03
31/12/2016;484981385184979222;76367;21:12:47;ON03
31/12/2016;484981385184180852;47771;13:16:11;ON03
31/12/2016;484981385184309430;48940;13:35:40;ON03
31/12/2016;484981385184181032;48140;13:22:20;ON03
31/12/2016;484981385184309699;49721;13:48:41;ON03
31/12/2016;484981385184309398;48837;13:33:57;ON03
31/12/2016;484981385184181003;48112;13:21:52;ON03
31/12/2016;484981385184309462;49056;13:37:36;ON03
31/12/2016;484981385185109932;80749;22:25:49;ON03
31/12/2016;484981385184309814;50040;13:54:00;ON03
31/12/2016;484981385184979044;75024;20:50:24;ON03
31/12/2016;484981385184309668;49604;13:46:44;ON03
31/12/2016;484981385184180767;47679;13:14:39;ON03
31/12/2016;484981385184309276;48640;13:30:40;ON03
31/12/2016;484981385184978870;74597;20:43:17;ON03
31/12/2016;484981385184309368;48795;13:33:15;ON03
31/12/2016;484981385184309931;50186;13:56:26;ON03
31/12/2016;484981385184309786;49990;13:53:10;ON03
31/12/2016;484981385184309841;50065;13:54:25;ON03
31/12/2016;484981385184309579;49425;13:43:45;ON03
31/12/2016;484981385184497270;58470;16:14:30;TR05
31/12/2016;484981385184497298;58530;16:15:30;TR05
31/12/2016;484981385184979453;77722;21:35:22;TR05
31/12/2016;484981385184657999;65750;18:15:50;TR05
31/12/2016;484981385184595176;60984;16:56:24;ON04
31/12/2016;484981385183898312;33839;09:23:59;ON04
31/12/2016;484981385184003989;35868;09:57:48;ON04
31/12/2016;484981385184497150;57976;16:06:16;ON04
31/12/2016;484981385184004866;42548;11:49:08;ON04
31/12/2016;484981385184658056;66541;18:29:01;ON07
31/12/2016;484981385184804196;69158;19:12:38;ON07
31/12/2016;484981385184309751;49739;13:48:59;ST02
31/12/2016;484981385183694203;25042;06:57:22;ST02
31/12/2016;484981385184497116;57785;16:03:05;ST02
31/12/2016;484981385184309640;49566;13:46:06;ST02
31/12/2016;484981385183897855;32582;09:03:02;ST02
31/12/2016;484981385184387088;52869;14:41:09;ST02
31/12/2016;484981385183898068;32910;09:08:30;ST02
31/12/2016;484981385184004234;37202;10:20:02;ST02
31/12/2016;484981385183898142;32957;09:09:17;ST02
31/12/2016;484981385184595214;60989;16:56:29;ST02
31/12/2016;484981385184004755;42188;11:43:08;AC00
31/12/2016;484981385184310102;51597;14:19:57;ST02
31/12/2016;484981385184004016;35899;09:58:19;ST02
31/12/2016;484981385184387254;53920;14:58:40;AC00
31/12/2016;484981385184004522;40113;11:08:33;ST02
31/12/2016;484981385183897906;32639;09:03:59;ST02
31/12/2016;484981385183898196;33077;09:11:17;ST02
31/12/2016;484981385184180308;44557;12:22:37;ST02
31/12/2016;484981385184004393;38614;10:43:34;ST02
31/12/2016;484981385184004784;42288;11:44:48;ST02
31/12/2016;484981385183897994;32761;09:06:01;ST02
31/12/2016;484981385183898263;33572;09:19:32;ST02
31/12/2016;484981385183898019;32822;09:07:02;ST02
31/12/2016;484981385184310046;51394;14:16:34;ST02
31/12/2016;484981385184003958;35769;09:56:09;ST02
31/12/2016;484981385184496789;57178;15:52:58;ST02
31/12/2016;484981385183897721;32316;08:58:36;ST02
31/12/2016;484981385184180366;44779;12:26:19;ST02
31/12/2016;484981385184497179;58041;16:07:21;ST02
31/12/2016;484981385184004091;36707;10:11:47;AC00
31/12/2016;484981385184180334;44612;12:23:32;ST02
31/12/2016;484981385183898092;32933;09:08:53;ST02
31/12/2016;484981385184309965;50404;14:00:04;ST02
31/12/2016;484981385184004815;42502;11:48:22;ST02
31/12/2016;484981385184004367;38592;10:43:12;ST02
31/12/2016;484981385184387165;53520;14:52:00;ST02
31/12/2016;484981385184497062;57733;16:02:13;ST02
31/12/2016;484981385184004840;42513;11:48:33;ST02
31/12/2016;484981385183897830;32550;09:02:30;ST02
31/12/2016;484981385184496881;57366;15:56:06;ST02
31/12/2016;484981385183898043;32847;09:07:27;ST02
31/12/2016;484981385183897880;32597;09:03:17;ST02
31/12/2016;484981385184004147;36874;10:14:34;ST02
31/12/2016;484981385184004119;36812;10:13:32;ST02
31/12/2016;484981385184180794;47710;13:15:10;ST02
31/12/2016;484981385183897942;32667;09:04:27;ST02
31/12/2016;484981385183897696;32291;08:58:11;ST02
31/12/2016;484981385183897968;32735;09:05:35;ST02
31/12/2016;484981385184387222;53719;14:55:19;ST02
31/12/2016;484981385184497206;58125;16:08:45;AC00
31/12/2016;484981385183897804;32535;09:02:15;ST02
31/12/2016;484981385184309726;49729;13:48:49;ST02
31/12/2016;484981385183898116;32949;09:09:09;ST02
31/12/2016;484981385184595619;61507;17:05:07;ST02
31/12/2016;484981385184386982;51952;14:25:52;ST02
31/12/2016;484981385184309990;50414;14:00:14;ST02
31/12/2016;484981385183897753;32472;09:01:12;ST02
31/12/2016;484981385184004198;36933;10:15:33;ST02
31/12/2016;484981385184180635;47053;13:04:13;ST02
