depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;31/12/2016
HN;1000111;33418;31/12/2016
SL;1000113;33420;31/12/2016
SL;1000115;33422;31/12/2016
SL;1000116;33424;31/12/2016
SL;1000117;33426;31/12/2016
SL;1000118;33428;31/12/2016
PO;1000120;33430;31/12/2016
PO;1000122;33432;31/12/2016
PO;1000124;33434;31/12/2016
PO;1000126;33436;31/12/2016
PO;1000128;33438;31/12/2016
PO;1000130;33440;31/12/2016
PO;1000132;33442;31/12/2016
PO;1000134;33444;31/12/2016
PO;1000135;33446;31/12/2016
HN;1000136;33448;31/12/2016
PO;1000138;33450;31/12/2016
HN;1000140;33452;31/12/2016
HN;1000142;33454;31/12/2016
HN;1000144;33456;31/12/2016
HN;1000146;33458;31/12/2016
RD;1000148;33460;31/12/2016
SL;1000150;33462;31/12/2016
D1;1000152;33464;31/12/2016
D1;1000154;33466;31/12/2016
D1;1000156;33468;31/12/2016
RD;1000158;33470;31/12/2016
RD;1000160;33472;31/12/2016
RD;1000162;33474;31/12/2016
RD;1000164;33476;31/12/2016
RD;1000166;33478;31/12/2016
RD;1000168;33480;31/12/2016
PO;1000170;40002;31/12/2016
RD;1000171;33482;31/12/2016
PO;1000173;40004;31/12/2016
RD;1000174;33484;31/12/2016
PO;1000176;40006;31/12/2016
RD;1000177;33486;31/12/2016
PO;1000180;40008;31/12/2016
RD;1000181;33488;31/12/2016
PO;1000183;40010;31/12/2016
RD;1000184;33490;31/12/2016
HN;1000186;40012;31/12/2016
RD;1000187;33492;31/12/2016
HN;1000189;40014;31/12/2016
RD;1000190;33494;31/12/2016
PO;1000193;33496;31/12/2016
HN;1000195;40018;31/12/2016
HN;1000198;40020;31/12/2016
HN;1000201;40022;31/12/2016
HN;1000202;33502;31/12/2016
HN;1000204;40024;31/12/2016
HN;1000205;33504;31/12/2016
HN;1000208;33506;31/12/2016
HN;1000211;33508;31/12/2016
SL;1000213;40030;31/12/2016
HN;1000340;38072;31/12/2016
HN;1000343;38074;31/12/2016
CF;1000345;38076;31/12/2016
CF;1000348;38078;31/12/2016
CF;1000351;38080;31/12/2016
CF;1000354;38082;31/12/2016
CF;1000357;38084;31/12/2016
CF;1000360;38086;31/12/2016
CF;1000363;38088;31/12/2016
