measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385185110213;2442841;27;077A1001;1051540;1051438;0;67;;23.887
484981385183897968;1923005;123;01231001;1065018;1001404;16;46;;8.896
484981385184004755;1923005;123;01231001;1065018;1001404;16;46;;8.896
484981385183897968;1923007;123;01230001;1001405;1001408;0;43;;13.002
484981385184004755;1923007;123;01230001;1001405;1001408;0;43;;13.002
484981385183897968;1923009;123;01231001;1001394;1001404;0;46;;13.176
484981385184004755;1923009;123;01231001;1001394;1001404;0;46;;13.176
484981385183897968;1923011;123;01230001;1001405;1001410;0;30;;9.429
484981385183898043;1923015;123;01230001;4509;1001408;32;43;;2.942
484981385183898043;1923017;123;01231001;1001394;1001404;0;46;;13.176
484981385183898043;1923019;123;01230001;1001405;1001410;0;30;;9.429
484981385184979720;1923023;123;01230001;1001405;1001408;0;43;;13.002
484981385184004784;1926547;123;01231001;1065018;1001404;16;46;;8.896
484981385184004784;1926549;123;01230001;1001405;1001408;0;43;;13.002
484981385184004784;1926551;123;01231001;1001394;1001404;0;46;;13.176
484981385184180917;2055998;150;01500001;1045899;1045881;0;34;;10.433
484981385184180917;2056000;150;01501001;1045885;1045908;0;37;;10.192
484981385184309751;1904960;11;00111001;10;1312067;46;67;;5.987
484981385184387254;1904960;11;00111001;10;1312067;46;67;;5.987
484981385184309751;1904961;11;00110001;1312067;1211620;0;60;;17.254
484981385184387254;1904961;11;00110001;1312067;1211620;0;60;;17.254
484981385184309751;1904962;11;00111001;1211620;1312067;0;67;;19.572
484981385184387254;1904962;11;00111001;1211620;1312067;0;67;;19.572
484981385184309751;1904963;11;00110001;1312067;1211620;0;60;;17.254
484981385184387254;1904963;11;00110001;1312067;1211620;0;60;;17.254
484981385184309751;1904964;11;00111002;1211620;1051464;0;45;;13.517
484981385184387254;1904964;11;00111002;1211620;1051464;0;45;;13.517
484981385184953942;941490;4;00041001;2771021;1013720;47;60;;-5.175
484981385184309612;2032198;83;083A0001;1013514;1136107;0;70;;23.531
484981385184309612;2032199;83;00831003;1136107;1136088;0;28;;7.15
484981385184387088;2599880;151;01511001;1086338;1086347;43;51;;2.875
484981385184387088;2599882;151;01510002;1871778;1229362;0;50;;19.324
484981385184387088;2599884;151;01511002;1229391;1086347;0;50;;20.748
484981385184387088;2599886;151;01510002;1871778;1229362;0;50;;19.324
484981385184387088;2599888;151;01511002;1229391;1086347;0;50;;20.748
484981385184387088;2599890;151;01510002;1871778;1229362;0;50;;19.324
484981385184595646;2425708;15;00150003;1229361;1653699;33;71;;11.663
484981385184595675;2425709;15;00151004;1653699;1013460;0;37;;11.505
484981385184180308;1754143;40;00400001;1003812;1086458;34;79;;15.609
484981385184180308;1955638;40;00401001;1086345;1136139;0;82;;26.493
484981385184180308;1754147;40;00400001;1528357;1051660;0;32;;9.498
484981385184003958;1749370;120;01200001;1258088;1257963;0;25;;7.448
484981385184004016;1749372;120;01201001;1258022;1257968;0;23;;7.575
484981385184004016;1749374;120;01200001;1258088;1257963;0;25;;7.448
484981385184004016;1749376;120;01201001;1258022;1257968;0;23;;7.575
484981385184497116;2290463;26;00661002;1211664;1229374;49;52;;1.28
484981385184497116;1726625;26;00260001;1229340;1229360;0;28;;10.775
484981385184497116;2290465;26;00261002;1229360;1229374;0;25;;9.93
484981385184497116;1726628;26;00660001;1229340;1229312;0;58;;27.944
484981385184497116;2290468;26;00661002;1229377;1086460;0;47;;24.1
484981385184595254;2286863;25;025B1002;1086440;1247139;0;39;;20.841
484981385185110425;1744068;27B;027B0001;1013613;1013720;0;43;;16.77
484981385185110454;2325175;27B;027B1008;1013514;1051611;0;43;;15.461
484981385185110454;;83;00831001;1136107;1013720;0;67;;24.002
484981385185198304;2666964;31;00311002;1030279;2313167;0;54;;16.448
484981385184387748;2426591;15;015A1002;1030225;1086404;0;41;;11.309
484981385184387927;2426593;15;015A0003;1086521;1030180;0;39;;10.275
484981385184978839;1732726;75;00751001;1257986;1051467;0;83;;25.552
484981385183945548;2451548;46A;046A0001;1005752;759;20;26;;1.794
484981385184387434;2419001;15;015B0004;1086521;1086353;0;49;;14.597
484981385185110334;1911189;123;01231001;1001394;1001404;0;46;;13.176
484981385185110363;1911192;123;01230002;1001405;1001396;0;28;;8.372
484981385185110363;;46A;00471001;1258032;1045908;0;51;;17.642
484981385184804572;1726633;26;066B0001;1229340;1229359;0;5;;1.582
484981385185198450;2333052;27A;027A1003;1013574;2313166;0;38;;10.758
484981385185198035;2445617;27;077A0001;1051601;1051455;0;72;;24.026
484981385184852644;994552;33;00330001;6076;1005705;84;89;;-1.721
484981385184657999;1719132;13;00131001;1051426;1510369;88;89;;1.255
484981385184657999;1719135;13;00130001;1510357;1051479;0;1;;1.183
484981385184595560;1719139;13;00130007;35004;1086356;33;87;;19.322
484981385184595590;1719140;13;00131005;1086356;1051593;0;54;;19.893
484981385184803882;1896310;16;00161001;1003819;1003818;0;74;;22.713
484981385184657434;2423752;15;00151003;1653699;1013790;0;68;;22.137
484981385183683791;2247629;69;00681002;1001436;1013526;67;70;;1.223
484981385183683791;2247630;69;00680004;1013526;1001420;0;3;;1.345
484981385183683791;2247632;69;00681002;1001436;1013526;67;70;;1.223
484981385183683791;2247633;69;00680004;1013526;1001420;0;3;;1.345
484981385183683791;2247635;69;00681002;1001436;1013526;67;70;;1.223
484981385183683791;2247636;69;00680004;1013526;1001420;0;3;;1.345
484981385183683791;2247638;69;00681003;1001436;1013526;68;71;;1.223
484981385183683791;2247639;69;00680004;1013526;1001420;0;3;;1.345
484981385184952307;1906176;4;00041001;1051406;1051426;48;59;;3.539
484981385184978983;1906182;4;00040001;1013514;1179020;0;55;;20.653
484981385183694203;1892336;16;00160001;1003818;1003874;0;75;;23.533
484981385183694203;1892338;16;00161001;1003819;1003818;0;74;;22.713
484981385183694203;1892339;16;00160001;1003818;1003874;0;75;;23.533
484981385183683945;2796423;7;00070006;1211580;1211584;51;54;;2.669
484981385184460567;1750027;27B;027B0001;1510369;1510369;42;42;;0
484981385185198247;2667822;31;00310004;2313165;1030279;0;52;;17.022
484981385185198275;2667823;31;00311002;1030279;2313167;0;54;;16.448
484981385183694334;1744438;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1744440;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1744444;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1744446;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1744447;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1744449;17;00170001;1311888;1352912;53;54;;.78
484981385183694376;;46A;00471001;1258032;1045908;0;51;;17.642
484981385184309965;1747706;40;00400001;1528357;1086458;0;79;;25.878
484981385184309965;1954062;40;00401001;1086345;1136139;0;82;;26.493
484981385184309965;1747710;40;00400001;1528357;1051660;0;32;;9.498
484981385184657553;1747710;40;00400001;1065022;1086458;33;79;;16.026
484981385184657553;1954065;40;00401001;1086345;1136139;0;82;;26.493
484981385184387616;2247778;65B;00650003;2237085;1051436;0;73;;31.165
484981385184180767;1936921;1;00010001;1030248;1086469;23;41;;5.1
484981385184180767;1936923;1;00011001;1086388;1003788;0;42;;12.082
484981385184804166;2334343;42;00420002;1013545;1013694;0;52;;20.667
484981385183683945;2803390;7;00070006;1211580;1211584;51;54;;2.669
484981385183898116;1754784;75;00750001;1051575;1257986;0;77;;25.348
484981385183898116;1754785;75;00751001;1257986;1051467;0;83;;25.552
484981385183898116;1754787;75;00750001;1051575;2036;0;76;;25.119
484981385184180945;2062078;150;01501001;1045885;1045908;0;37;;10.192
484981385184180945;2062080;150;01500001;1045899;1045881;0;34;;10.433
484981385183694376;1745139;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1745140;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1745142;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1745145;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1745147;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1745152;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;1745154;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;1745155;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;2201436;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;2201437;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;2201439;17;00170001;1311888;1352912;53;54;;.78
484981385183694334;2201440;17;00171001;1311855;1311888;12;13;;.012
484981385183694376;2201442;17;00170001;1311888;1352912;53;54;;.78
484981385184004119;2604954;151;01510001;360002;1229362;8;50;;16.701
484981385184004119;2604956;151;01511001;1229391;1086347;0;51;;19.8
484981385184004119;2604958;151;01510001;1871778;1086511;0;6;;2.374
484981385184180334;1721210;13;00130001;1003812;1086356;32;90;;19.934
484981385184180334;1721211;13;00131001;1086356;1510369;0;89;;31.74
484981385184657592;981948;49;00490001;1229321;1051467;0;43;1730772334;-15.965
484981385184180694;1946387;1;00011001;1051464;1003788;21;42;;5.815
484981385184180665;1946388;1;00010001;1003788;1086469;0;41;;11.959
484981385184242256;935419;41;00411001;1004528;1003834;52;53;;-.542
484981385184979013;1902029;4;00040001;1013514;1179020;0;55;;20.653
484981385184979612;2426446;15;015A0003;1086521;1030180;0;39;;10.275
