opd_date;act_time;vehicle_short_name;device_type;defect_type
31/12/2016;71459;33416;Internal EEPROM (COPILOTpc);OK
31/12/2016;71459;33416;External EEPROM (COPILOTpc);OK
31/12/2016;96733;33416;Internal EEPROM (COPILOTpc);OK
31/12/2016;96733;33416;External EEPROM (COPILOTpc);OK
31/12/2016;10815;33418;External EEPROM (COPILOTpc);OK
31/12/2016;10816;33418;Internal EEPROM (COPILOTpc);OK
31/12/2016;97184;33420;Internal EEPROM (COPILOTpc);OK
31/12/2016;97184;33420;External EEPROM (COPILOTpc);OK
31/12/2016;28863;33422;Internal EEPROM (COPILOTpc);OK
31/12/2016;28863;33422;External EEPROM (COPILOTpc);OK
31/12/2016;39868;33422;Internal EEPROM (COPILOTpc);OK
31/12/2016;39868;33422;External EEPROM (COPILOTpc);OK
31/12/2016;40977;33422;TicketMachine;OK
31/12/2016;44680;33422;tsp-emitter;OK
31/12/2016;66869;33422;Internal EEPROM (COPILOTpc);OK
31/12/2016;66869;33422;External EEPROM (COPILOTpc);OK
31/12/2016;75212;33422;External EEPROM (COPILOTpc);OK
31/12/2016;75213;33422;Internal EEPROM (COPILOTpc);OK
31/12/2016;75713;33422;TicketMachine;OK
31/12/2016;96884;33422;External EEPROM (COPILOTpc);OK
31/12/2016;96885;33422;Internal EEPROM (COPILOTpc);OK
31/12/2016;29488;33424;Internal EEPROM (COPILOTpc);OK
31/12/2016;29488;33424;External EEPROM (COPILOTpc);OK
31/12/2016;34676;33424;Internal EEPROM (COPILOTpc);OK
31/12/2016;34676;33424;External EEPROM (COPILOTpc);OK
31/12/2016;35072;33424;TicketMachine;OK
31/12/2016;96325;33424;Internal EEPROM (COPILOTpc);OK
31/12/2016;96325;33424;External EEPROM (COPILOTpc);OK
31/12/2016;95715;33426;External EEPROM (COPILOTpc);OK
31/12/2016;95716;33426;Internal EEPROM (COPILOTpc);OK
31/12/2016;10939;33428;External EEPROM (COPILOTpc);OK
31/12/2016;10941;33428;Internal EEPROM (COPILOTpc);OK
31/12/2016;25746;33428;Internal EEPROM (COPILOTpc);OK
31/12/2016;25746;33428;External EEPROM (COPILOTpc);OK
31/12/2016;25865;33428;TicketMachine;OK
31/12/2016;36382;33428;tsp-emitter;OK
31/12/2016;90264;33428;External EEPROM (COPILOTpc);OK
31/12/2016;90265;33428;Internal EEPROM (COPILOTpc);OK
31/12/2016;96938;33434;Internal EEPROM (COPILOTpc);OK
31/12/2016;96938;33434;External EEPROM (COPILOTpc);OK
31/12/2016;96061;33436;Internal EEPROM (COPILOTpc);OK
31/12/2016;96061;33436;External EEPROM (COPILOTpc);OK
31/12/2016;10887;33438;External EEPROM (COPILOTpc);OK
31/12/2016;10888;33438;Internal EEPROM (COPILOTpc);OK
31/12/2016;25042;33446;External EEPROM (COPILOTpc);OK
31/12/2016;25043;33446;Internal EEPROM (COPILOTpc);OK
31/12/2016;26415;33446;TicketMachine;OK
31/12/2016;44031;33446;Internal EEPROM (COPILOTpc);OK
31/12/2016;44031;33446;External EEPROM (COPILOTpc);OK
31/12/2016;44311;33446;TicketMachine;OK
31/12/2016;96795;33446;External EEPROM (COPILOTpc);OK
31/12/2016;96796;33446;Internal EEPROM (COPILOTpc);OK
31/12/2016;21094;33448;Internal EEPROM (COPILOTpc);OK
31/12/2016;21094;33448;External EEPROM (COPILOTpc);OK
31/12/2016;23402;33448;TicketMachine;OK
31/12/2016;54773;33448;Internal EEPROM (COPILOTpc);OK
31/12/2016;54773;33448;External EEPROM (COPILOTpc);OK
31/12/2016;58757;33448;TicketMachine;OK
31/12/2016;73162;33448;Internal EEPROM (COPILOTpc);OK
31/12/2016;73162;33448;External EEPROM (COPILOTpc);OK
31/12/2016;96980;33448;Internal EEPROM (COPILOTpc);OK
31/12/2016;96980;33448;External EEPROM (COPILOTpc);OK
31/12/2016;10893;33450;External EEPROM (COPILOTpc);OK
31/12/2016;10894;33450;Internal EEPROM (COPILOTpc);OK
31/12/2016;21228;33452;Internal EEPROM (COPILOTpc);OK
31/12/2016;21228;33452;External EEPROM (COPILOTpc);OK
31/12/2016;95678;33452;Internal EEPROM (COPILOTpc);OK
31/12/2016;95678;33452;External EEPROM (COPILOTpc);OK
31/12/2016;95949;33454;External EEPROM (COPILOTpc);OK
31/12/2016;95950;33454;Internal EEPROM (COPILOTpc);OK
31/12/2016;72571;33456;Internal EEPROM (COPILOTpc);OK
31/12/2016;72571;33456;External EEPROM (COPILOTpc);OK
31/12/2016;97112;33456;Internal EEPROM (COPILOTpc);OK
31/12/2016;97112;33456;External EEPROM (COPILOTpc);OK
31/12/2016;32213;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;32213;33458;External EEPROM (COPILOTpc);OK
31/12/2016;45673;33458;External EEPROM (COPILOTpc);OK
31/12/2016;45674;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;60636;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;60636;33458;External EEPROM (COPILOTpc);OK
31/12/2016;64918;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;64918;33458;External EEPROM (COPILOTpc);OK
31/12/2016;74703;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;74703;33458;External EEPROM (COPILOTpc);OK
31/12/2016;96819;33458;External EEPROM (COPILOTpc);OK
31/12/2016;96820;33458;Internal EEPROM (COPILOTpc);OK
31/12/2016;68401;33460;Internal EEPROM (COPILOTpc);OK
31/12/2016;68401;33460;External EEPROM (COPILOTpc);OK
31/12/2016;96908;33460;Internal EEPROM (COPILOTpc);OK
31/12/2016;96908;33460;External EEPROM (COPILOTpc);OK
31/12/2016;35136;33464;Internal EEPROM (COPILOTpc);OK
31/12/2016;35136;33464;External EEPROM (COPILOTpc);OK
31/12/2016;35571;33464;TicketMachine;OK
31/12/2016;48513;33464;Internal EEPROM (COPILOTpc);OK
31/12/2016;48513;33464;External EEPROM (COPILOTpc);OK
31/12/2016;53839;33464;TicketMachine;OK
31/12/2016;70181;33464;Internal EEPROM (COPILOTpc);OK
31/12/2016;70181;33464;External EEPROM (COPILOTpc);OK
31/12/2016;96750;33464;Internal EEPROM (COPILOTpc);OK
31/12/2016;96750;33464;External EEPROM (COPILOTpc);OK
31/12/2016;57663;33466;Internal EEPROM (COPILOTpc);OK
31/12/2016;57663;33466;External EEPROM (COPILOTpc);OK
31/12/2016;95779;33466;Internal EEPROM (COPILOTpc);OK
31/12/2016;95779;33466;External EEPROM (COPILOTpc);OK
31/12/2016;24021;33468;Internal EEPROM (COPILOTpc);OK
31/12/2016;24021;33468;External EEPROM (COPILOTpc);OK
31/12/2016;26159;33468;TicketMachine;OK
31/12/2016;75194;33468;Internal EEPROM (COPILOTpc);OK
31/12/2016;75194;33468;External EEPROM (COPILOTpc);OK
31/12/2016;75231;33468;TicketMachine;OK
31/12/2016;96115;33468;External EEPROM (COPILOTpc);OK
31/12/2016;96116;33468;Internal EEPROM (COPILOTpc);OK
31/12/2016;68883;33470;Internal EEPROM (COPILOTpc);OK
31/12/2016;68883;33470;External EEPROM (COPILOTpc);OK
31/12/2016;95733;33470;Internal EEPROM (COPILOTpc);OK
31/12/2016;95733;33470;External EEPROM (COPILOTpc);OK
31/12/2016;72690;33472;Internal EEPROM (COPILOTpc);OK
31/12/2016;72690;33472;External EEPROM (COPILOTpc);OK
31/12/2016;95774;33472;Internal EEPROM (COPILOTpc);OK
31/12/2016;95774;33472;External EEPROM (COPILOTpc);OK
31/12/2016;18278;33474;TicketMachine;OK
31/12/2016;30608;33474;Internal EEPROM (COPILOTpc);OK
31/12/2016;30608;33474;External EEPROM (COPILOTpc);OK
31/12/2016;38464;33474;Internal EEPROM (COPILOTpc);OK
31/12/2016;38464;33474;External EEPROM (COPILOTpc);OK
31/12/2016;65313;33474;Internal EEPROM (COPILOTpc);OK
31/12/2016;65313;33474;External EEPROM (COPILOTpc);OK
31/12/2016;95583;33474;Internal EEPROM (COPILOTpc);OK
31/12/2016;95583;33474;External EEPROM (COPILOTpc);OK
31/12/2016;67460;33478;Internal EEPROM (COPILOTpc);OK
31/12/2016;67460;33478;External EEPROM (COPILOTpc);OK
31/12/2016;96649;33478;Internal EEPROM (COPILOTpc);OK
31/12/2016;96649;33478;External EEPROM (COPILOTpc);OK
31/12/2016;18753;40002;Internal EEPROM (COPILOTpc);OK
31/12/2016;18753;40002;External EEPROM (COPILOTpc);OK
31/12/2016;20885;40002;TicketMachine;OK
31/12/2016;96985;40002;Internal EEPROM (COPILOTpc);OK
31/12/2016;96985;40002;External EEPROM (COPILOTpc);OK
31/12/2016;38587;33482;Internal EEPROM (COPILOTpc);OK
31/12/2016;38587;33482;External EEPROM (COPILOTpc);OK
31/12/2016;39466;33482;TicketMachine;OK
31/12/2016;96140;33482;Internal EEPROM (COPILOTpc);OK
31/12/2016;96140;33482;External EEPROM (COPILOTpc);OK
31/12/2016;12932;40004;Lower Deck Display;No connection
31/12/2016;13888;40004;Lower Deck Display;OK
31/12/2016;14553;40004;Lower Deck Display;No connection
31/12/2016;14922;40004;Upper Deck Display;No connection
31/12/2016;14969;40004;Lower Deck Display;OK
31/12/2016;14977;40004;Upper Deck Display;OK
31/12/2016;17316;40004;Lower Deck Display;No connection
31/12/2016;20974;40004;Lower Deck Display;OK
31/12/2016;52390;40004;Internal EEPROM (COPILOTpc);OK
31/12/2016;52390;40004;External EEPROM (COPILOTpc);OK
31/12/2016;96101;40004;Internal EEPROM (COPILOTpc);OK
31/12/2016;96101;40004;External EEPROM (COPILOTpc);OK
31/12/2016;23647;33484;Internal EEPROM (COPILOTpc);OK
31/12/2016;23647;33484;External EEPROM (COPILOTpc);OK
31/12/2016;38738;33484;External EEPROM (COPILOTpc);OK
31/12/2016;38742;33484;Internal EEPROM (COPILOTpc);OK
31/12/2016;52103;33484;Internal EEPROM (COPILOTpc);OK
31/12/2016;52103;33484;External EEPROM (COPILOTpc);OK
31/12/2016;65526;33484;Internal EEPROM (COPILOTpc);OK
31/12/2016;65526;33484;External EEPROM (COPILOTpc);OK
31/12/2016;96694;33484;Internal EEPROM (COPILOTpc);OK
31/12/2016;96694;33484;External EEPROM (COPILOTpc);OK
31/12/2016;44125;40006;Internal EEPROM (COPILOTpc);OK
31/12/2016;44125;40006;External EEPROM (COPILOTpc);OK
31/12/2016;44230;40006;TicketMachine;OK
31/12/2016;57128;40006;Lower Deck Display;No connection
31/12/2016;58504;40006;Lower Deck Display;OK
31/12/2016;96881;40006;Internal EEPROM (COPILOTpc);OK
31/12/2016;96881;40006;External EEPROM (COPILOTpc);OK
31/12/2016;31495;33486;External EEPROM (COPILOTpc);OK
31/12/2016;31496;33486;Internal EEPROM (COPILOTpc);OK
31/12/2016;35459;33486;TicketMachine;OK
31/12/2016;42911;33486;tsp-emitter;OK
31/12/2016;96915;33486;External EEPROM (COPILOTpc);OK
31/12/2016;96916;33486;Internal EEPROM (COPILOTpc);OK
31/12/2016;24644;40008;Internal EEPROM (COPILOTpc);OK
