opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
31/12/2016;1000115;1730787910;10132;40976;39300;40200;40976;16;2796957;209;;2;50;1711456;;2796956;0
31/12/2016;1000115;1730787912;10132;41375;41400;47089;45462;16;1887545;1005952;Outbound;0;100;1711456;;1886349;0
31/12/2016;1000115;1730788013;35042;47554;47520;53084;52846;16;1887547;1885243;Inbound;0;95;1711456;;1886406;0
31/12/2016;1000115;1730788110;56793;54008;54000;59945;58782;16;1887548;1005952;Outbound;0;100;1711456;;1886357;0
31/12/2016;1000115;1730788220;80108;60483;59700;59700;60483;16;2796959;202;;3;50;1711456;;2789468;0
31/12/2016;1000115;1730788223;82265;60663;60480;65523;62488;16;1887550;1885243;Inbound;0;54;1711456;;1886392;0
31/12/2016;1000115;1730788283;92551;75737;73200;77711;77294;16;1887553;1885243;Inbound;0;41;1711456;;1886410;0
31/12/2016;1000115;1730788323;103435;79171;79200;83601;80625;16;1887554;1005952;Outbound;0;46;1711456;;1886350;0
31/12/2016;1000116;1730107341;2036;35428;35100;37800;38014;41;1748825;1009919;Outbound;0;95;1711389;;13;0
31/12/2016;1000116;1730107410;21077;38014;37860;37860;38046;41;1791334;5;;3;100;1711389;;1785284;0
31/12/2016;1000116;1730107413;21237;38978;39000;43099;42203;41;1748827;1065176;Inbound;0;100;1711389;;14;0
31/12/2016;1000116;1730107491;66961;47639;42900;46999;49985;41;1737049;1065176;Inbound;0;69;1710956;;14;0
31/12/2016;1000116;1730107550;81109;51136;51000;54646;54382;41;1748831;1009919;Outbound;0;100;1711389;;15;0
31/12/2016;1000116;1730107632;100770;54383;54300;54300;54405;41;1791336;5;;3;100;1711389;;1785288;0
31/12/2016;1000116;1730107635;100860;55170;55200;58963;58362;41;1748833;1065176;Inbound;0;100;1711389;;16;0
31/12/2016;1000116;1730107709;120904;59431;59400;62806;62673;41;1748834;1009919;Outbound;0;100;1711389;;16;0
31/12/2016;1000116;1730107788;140581;62673;62760;62760;62702;41;1791337;5;;3;100;1711389;;1786862;0
31/12/2016;1000116;1730107791;140689;63528;63600;67124;66271;41;1748836;1003967;Inbound;0;100;1711389;;17;0
31/12/2016;1000116;1730107859;160645;66300;67800;67980;66300;41;2664633;6;;4;50;1711389;;1791338;0
31/12/2016;1000118;1730107884;12656;27690;25800;27600;27690;16;2797173;201;;2;50;1711403;;2793964;0
31/12/2016;1000118;1730107887;12656;27900;27900;31566;30942;16;1886880;1885243;Inbound;0;100;1711403;;1886416;0
31/12/2016;1000118;1730107971;35238;33311;33300;37839;37086;16;1886881;1005952;Outbound;0;100;1711403;;1886358;0
31/12/2016;1000118;1730108078;58525;38478;37920;37920;38581;16;2797174;202;;3;100;1711403;;2793966;0
31/12/2016;1000118;1730108082;59250;38695;38700;43628;43272;16;1886884;1885243;Inbound;0;100;1711403;;1886409;0
31/12/2016;1000118;1730108175;81842;44806;44640;50329;49674;16;1886885;1005952;Outbound;0;100;1711403;;1886349;0
31/12/2016;1000118;1730108287;105126;50244;51000;51000;51092;16;2797175;202;;3;100;1711403;;2789027;0
