depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;24/01/2017
HN;1000111;33418;24/01/2017
SL;1000113;33420;24/01/2017
SL;1000115;33422;24/01/2017
SL;1000116;33424;24/01/2017
SL;1000117;33426;24/01/2017
SL;1000118;33428;24/01/2017
PO;1000120;33430;24/01/2017
PO;1000122;33432;24/01/2017
PO;1000124;33434;24/01/2017
PO;1000126;33436;24/01/2017
PO;1000128;33438;24/01/2017
PO;1000130;33440;24/01/2017
PO;1000132;33442;24/01/2017
PO;1000134;33444;24/01/2017
PO;1000135;33446;24/01/2017
HN;1000136;33448;24/01/2017
PO;1000138;33450;24/01/2017
HN;1000140;33452;24/01/2017
HN;1000142;33454;24/01/2017
HN;1000144;33456;24/01/2017
HN;1000146;33458;24/01/2017
RD;1000148;33460;24/01/2017
SL;1000150;33462;24/01/2017
D1;1000152;33464;24/01/2017
D1;1000154;33466;24/01/2017
D1;1000156;33468;24/01/2017
RD;1000158;33470;24/01/2017
RD;1000160;33472;24/01/2017
RD;1000162;33474;24/01/2017
RD;1000164;33476;24/01/2017
RD;1000166;33478;24/01/2017
RD;1000168;33480;24/01/2017
PO;1000170;40002;24/01/2017
RD;1000171;33482;24/01/2017
PO;1000173;40004;24/01/2017
RD;1000174;33484;24/01/2017
PO;1000176;40006;24/01/2017
RD;1000177;33486;24/01/2017
PO;1000180;40008;24/01/2017
RD;1000181;33488;24/01/2017
PO;1000183;40010;24/01/2017
RD;1000184;33490;24/01/2017
HN;1000186;40012;24/01/2017
RD;1000187;33492;24/01/2017
HN;1000189;40014;24/01/2017
RD;1000190;33494;24/01/2017
PO;1000193;33496;24/01/2017
HN;1000195;40018;24/01/2017
HN;1000198;40020;24/01/2017
HN;1000201;40022;24/01/2017
HN;1000202;33502;24/01/2017
HN;1000204;40024;24/01/2017
HN;1000205;33504;24/01/2017
HN;1000208;33506;24/01/2017
HN;1000211;33508;24/01/2017
SL;1000213;40030;24/01/2017
HN;1000340;38072;24/01/2017
HN;1000343;38074;24/01/2017
CF;1000345;38076;24/01/2017
CF;1000348;38078;24/01/2017
CF;1000351;38080;24/01/2017
CF;1000354;38082;24/01/2017
CF;1000357;38084;24/01/2017
CF;1000360;38086;24/01/2017
CF;1000363;38088;24/01/2017
D1;1000366;38090;24/01/2017
D1;1000369;38092;24/01/2017
D1;1000372;38094;24/01/2017
D1;1000375;38096;24/01/2017
D1;1000377;38098;24/01/2017
