measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385234346901;1920522;185;00841002;4273;4156;15;46;;12.438
484981385233959157;1920518;185;00841002;1339095;4156;45;46;;.68
484981385233959157;902655;185;00841002;1339095;1339084;45;47;;-.906
484981385234346901;956065;185;00841002;4273;1339084;15;47;;-12.664
484981385234210026;2765005;83;00831001;1136107;1001436;0;26;;6.478
484981385233235874;2029250;83;00831001;1136124;1510369;65;66;;3.92
484981385234147038;2756905;83;00831001;1136107;1013616;0;22;;5.178
484981385233195004;2024656;83;00831001;134;1510369;56;66;;7.824
484981385233216170;2760102;83;083A1001;1192989;1013720;29;68;;16.018
484981385234189659;993168;83;083A1001;1136124;1013720;66;68;;-4.054
484981385233235874;977382;83;00831001;1136124;1013720;65;67;;-4.054
484981385234449909;2752602;83;00831001;1065041;1510369;60;66;;6.249
484981385233253530;961442;83;00831001;1136124;1013720;65;67;;-4.054
484981385234189659;2750755;83;083A1001;1136124;1510369;66;67;;3.92
484981385234449909;935930;83;00831001;1065041;1013720;60;67;;-6.383
484981385233253530;2031599;83;00831001;1136124;1510369;65;66;;3.92
484981385234210118;;83;00831001;1136107;1013720;0;67;;24.002
484981385234146925;2749730;83;00831001;1192989;1013720;29;67;;16.023
484981385233216463;2749723;83;00830001;1009891;1136107;37;66;;7.249
484981385233172699;2749723;83;00830001;1013514;2281405;0;36;;16.202
484981385233195004;926353;83;00831001;134;1013720;56;67;;-7.958
484981385233216124;936556;83;083A1001;1069;1013720;18;68;1746123904;-19.682
484981385234264966;2758006;83;083A1001;1136107;1001436;0;26;;6.478
484981385233172930;2762724;122;01220001;1001398;1001415;0;10;;3.386
484981385234068247;2755734;122;01220001;1001398;1051660;0;19;;5.982
484981385234068670;2750189;122;01220001;1001398;1051660;0;19;;5.982
484981385234436481;983564;122;01220001;1001398;1004534;0;20;;-6.378
484981385234147321;2764191;122;01220001;1001398;1001415;0;10;;3.386
484981385234436481;2766089;122;01220001;1001398;1051660;0;19;;5.982
484981385234209602;2766087;122;01221001;1001400;1435;0;11;;2.938
484981385233216139;2760727;122;01221001;1001400;1381;0;15;;4.009
484981385233090311;2753981;123;01231001;1001394;513;0;14;;3.55
484981385233019587;2752061;123;01231001;1001394;1001471;0;15;;3.84
484981385233019555;2752059;123;01230001;1001410;1001408;30;43;;3.573
484981385233090587;2751535;123;01230001;1001405;1001458;0;26;;6.734
484981385233052072;2760491;123;01230001;1001405;1001408;0;43;;13.002
484981385233318343;2760767;123;01231001;1001394;1001471;0;15;;3.84
484981385234209708;2757362;123;01231001;35004;1001404;17;46;;8.295
484981385233172218;2757348;123;01230001;1001405;1001400;0;4;;.966
484981385233172218;2757346;123;01231001;5149;1001404;39;46;;2.05
484981385234210089;2761136;123;01231001;1001394;1065018;0;16;;4.28
484981385234068727;2762080;123;01230001;1001405;1001458;0;26;;6.734
484981385234068811;2754045;123;01230001;1467;1378;15;18;;.881
484981385233172366;1922533;123;01230001;1001410;1001408;30;43;;3.573
484981385233019891;2757862;123;01231001;35004;1001404;17;46;;8.295
484981385233644298;1922541;123;01230001;1001405;1086478;0;21;;5.415
484981385233457223;1922539;123;01231001;1001394;1001404;0;46;;13.176
484981385233172815;1922535;123;01231001;1001394;4518;0;10;;2.409
484981385234210054;2756183;123;01231001;1001394;1482;0;3;;.613
484981385234210054;2756181;123;01230001;1484;1001408;36;43;;1.698
484981385233215968;2756169;123;01230001;1001405;1378;0;18;;4.479
484981385234209618;2419112;25;025A0002;1229340;495;0;3;;1.027
484981385234068643;990132;25;00250002;1247116;1247082;6;41;1746348225;-15.51
484981385232879445;918927;25;025B1002;5164;1247139;15;39;;-14.84
484981385233019780;2419097;25;025A0002;1229340;1193118;0;40;;19.647
484981385234068783;2292929;25;025B1002;1211664;1247139;35;39;;-1.521
484981385234068756;2292929;25;025B1002;1211664;1247139;35;39;;1.521
484981385232718101;2284931;25;025A1002;1193060;1247139;0;39;;19.83
484981385233051094;903859;25;025B0002;1229340;1086416;0;40;;-21.811
484981385233020030;983664;25;00250002;1229340;1247082;0;41;;-17.577
484981385232717674;981610;25;025A0002;1229340;1193118;0;40;1746112202;-19.647
484981385232783269;2421532;25;025A0002;1229340;7588;0;5;;1.419
484981385232918346;995580;25;025A0002;1229340;1193118;0;40;;-19.647
484981385234068923;2413942;25;00250002;1229340;1247082;0;41;;17.577
484981385233828307;2413942;25;00250002;1229340;7588;0;5;;1.419
484981385233828146;2285102;25;00251002;1211664;1247139;36;40;;1.521
484981385233020143;2413934;25;00250002;1229340;1247082;0;41;;17.577
484981385232718043;2779108;25;025A0002;1229340;1193118;0;40;;19.647
484981385234068615;2412111;25;025A0002;1229340;1193118;0;40;;19.647
484981385233020201;2412107;25;025A0002;1229340;1193118;0;40;;19.647
484981385232783325;2428651;25;025B0002;1229340;7588;0;5;;1.419
484981385232717591;2428647;25;025A0002;1229340;1193118;0;40;;19.647
484981385232718072;920459;25;025A1002;1193060;1247139;0;39;1746196995;-19.83
484981385232718072;998014;25;025A0002;1247116;1193118;6;40;1746196951;-17.58
484981385232783001;2777349;25;025A0002;1229340;1193118;0;40;;19.647
484981385233051121;2413472;25;025B0002;1229340;1086416;0;40;;21.811
484981385232717564;944953;25;025A0002;1229340;1193118;0;40;1746268944;-19.647
484981385233019723;995520;25;025A0002;1229340;1193118;0;40;1746227355;-19.647
484981385233172522;2298159;25;025B1002;2281405;1247139;34;39;;1.981
484981385232783063;2298159;25;025B1002;1086440;1229345;0;19;;8.12
484981385232717753;900275;25;025A0002;1229340;1193118;0;40;1746268615;-19.647
484981385232717728;996196;25;025B1002;1086440;1247139;0;39;;-20.841
484981385233126115;2290968;25;025B1002;1086440;1247139;0;39;;20.841
484981385233051328;2290968;25;025B1002;1086460;1247139;33;39;;2.489
484981385232879390;919799;25;025B1002;5164;1247139;15;39;1745954037;-14.84
484981385232879365;938727;25;025B1002;5164;1247139;15;39;1746227308;-14.84
484981385234068061;2417266;25;025A0002;1229340;1193118;0;40;;19.647
484981385232783213;2417266;25;025A0002;1229340;7588;0;5;;1.419
484981385234147120;2427763;25;025B0002;1229340;7588;0;5;;1.419
484981385233919089;2427761;25;025B1002;1211664;1247139;35;39;;1.521
484981385233827854;2427759;25;025B0002;1229340;1086416;0;40;;21.811
484981385233827825;2427757;25;025A1002;1193060;1247139;0;39;;19.83
484981385232783154;2417463;25;025B0002;1229340;7588;0;5;;1.419
