opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
24/01/2017;1000110;1745960213;15325;27622;27600;31343;30522;31;2666907;2313188;Inbound;0;100;2042517;;2313692;0
24/01/2017;1000110;1745960282;34320;30642;32100;33000;30642;31;2802177;571;;4;50;2042517;;2802176;0
24/01/2017;1000110;1745960304;45406;45007;45000;47971;47380;31;2671471;2042534;Outbound;0;100;1711508;;2043229;0
24/01/2017;1000110;1745960365;62435;48588;48600;51179;50951;31;2671472;2313183;Inbound;0;100;1711508;;2313565;0
24/01/2017;1000110;1745960429;78767;51000;51300;52200;51304;31;2797016;569;;3;100;1711508;;2345796;0
24/01/2017;1000110;1745960433;78793;52200;52200;55538;55809;31;2671474;2042534;Outbound;0;100;1711508;;2043227;0
24/01/2017;1000110;1745960503;95816;55897;55800;58729;58891;31;2671475;2313183;Inbound;0;100;1711508;;2313563;0
24/01/2017;1000110;1745960567;112224;59395;59400;63351;62761;31;2671477;2042534;Outbound;0;100;1711508;;2313545;0
24/01/2017;1000110;1745960633;129184;63544;63600;66165;65849;31;2671478;2313183;Inbound;0;100;1711508;;2313567;0
24/01/2017;1000110;1745960699;145556;66875;66900;70174;70253;31;2671480;2313187;Outbound;0;100;1711508;;2313637;0
24/01/2017;1000110;1745960768;165233;70270;69780;69780;70412;31;2797019;573;;3;100;1711508;;2790645;0
24/01/2017;1000110;1745960772;165705;70825;70800;72905;72954;31;2671482;2313188;Inbound;0;100;1711508;;2313679;0
24/01/2017;1000110;1745960840;184773;74405;74400;76976;77177;31;2671484;2313187;Outbound;0;100;1711508;;2313633;0
24/01/2017;1000110;1745960903;204557;77178;77100;77100;77280;31;2797021;573;;3;100;1711508;;2790648;0
24/01/2017;1000110;1745960906;204943;77996;78000;80105;80007;31;2671486;2313188;Inbound;0;100;1711508;;2313679;0
24/01/2017;1000110;1745960970;224012;81228;80460;81360;81253;31;2797022;569;;3;100;1711508;;2347391;0
24/01/2017;1000110;1745960973;224052;81648;81600;84176;83669;31;2671488;2313187;Outbound;0;100;1711508;;2313633;0
24/01/2017;1000110;1745961032;243815;83669;84300;84300;83741;31;2797023;573;;3;100;1711508;;2790648;0
24/01/2017;1000110;1745961035;244202;84592;84600;86705;86121;31;2671490;2313188;Inbound;0;100;1711508;;2313679;0
24/01/2017;1000110;1745961097;263317;86148;88800;90300;86148;31;2797024;571;;4;50;1711508;;2379466;0
24/01/2017;1000111;1746266566;12553;25011;23700;25200;25011;1014394;2787751;256;;2;50;1712411;;2547885;0
24/01/2017;1000111;1746266573;12553;25191;25200;30505;29927;1014394;2147226;1909316;Outbound;0;98;1712411;;1910201;0
24/01/2017;1000111;1746266648;37120;29967;30000;30000;30480;1014394;2787752;254;;3;100;1712411;;2547887;0
24/01/2017;1000111;1746266652;37592;30586;30600;35423;34990;1014394;2147228;1909318;Inbound;0;100;1712411;;1910207;0
24/01/2017;1000111;1746266730;63066;35759;34860;34860;35759;1014394;2787753;253;;3;100;1712411;;2547317;0
24/01/2017;1000111;1746266733;63066;35986;36000;40188;39525;1014394;2147230;1909316;Outbound;0;96;1712411;;1910203;0
24/01/2017;1000111;1746266805;87643;39589;40800;42300;39589;1014394;2787754;257;;4;50;1712411;;2547319;0
24/01/2017;1000111;1746266829;112540;48002;48000;52638;52378;1014394;1916062;1909316;Outbound;0;100;1711880;;1910197;0
24/01/2017;1000111;1746266906;137094;52434;52800;54300;52434;1014394;2794365;257;;4;50;1711880;;2538152;0
24/01/2017;1000111;1746266920;160637;56279;54600;56400;56279;1014394;2794366;252;;2;50;1711880;;2541533;0
24/01/2017;1000111;1746266928;160637;56376;56400;61469;60930;1014394;1916067;1909318;Inbound;0;100;1711880;;1910215;0
24/01/2017;1000111;1746267006;184928;60974;61080;61080;61166;1014394;2794367;253;;3;100;1711880;;2541535;0
24/01/2017;1000111;1746267010;186661;62402;62400;67399;67455;1014394;2143947;1909316;Outbound;0;100;1711880;;1910196;0
24/01/2017;1000111;1746267096;211161;67476;67200;67200;67544;1014394;2794368;254;;3;100;1711880;;2541537;0
24/01/2017;1000111;1746267099;211596;67575;67500;71087;71354;1014394;2143949;1909318;Inbound;0;100;1711880;;1910208;0
24/01/2017;1000111;1746267170;235891;71384;71940;73440;71384;1014394;2794369;255;;4;50;1711880;;2541539;0
24/01/2017;1000113;1745961140;12959;25214;25200;30715;30823;16;1906846;1885243;Inbound;0;100;1711240;;1886393;0
24/01/2017;1000113;1745961247;35506;31471;31200;36584;37357;16;1906847;1005952;Outbound;0;100;1711240;;1886374;0
24/01/2017;1000113;1745961359;58824;37968;36540;36540;38657;16;2801503;202;;3;100;1711240;;2788035;0
24/01/2017;1000113;1745961363;59866;38879;38880;44302;44560;16;1906849;1885243;Inbound;0;100;1711240;;1886387;0
24/01/2017;1000113;1745961472;82420;45423;45360;50830;50668;16;1906850;1005952;Outbound;0;100;1711240;;1886365;0
24/01/2017;1000113;1745961580;105739;51724;51840;57734;56995;16;1906852;1885243;Inbound;0;100;1711240;;1886407;0
24/01/2017;1000113;1745961682;129024;58219;58200;64667;64526;16;2755104;1005952;Outbound;0;100;1711240;;1886372;0
