opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
24/01/2017;484981385234209864;65466;18:11:06;TR01
24/01/2017;484981385233172073;34028;09:27:08;TR01
24/01/2017;484981385233318137;40436;11:13:56;TR01
24/01/2017;484981385234265178;67740;18:49:00;TR05
24/01/2017;484981385233317503;38570;10:42:50;TR05
24/01/2017;484981385232918970;27843;07:44:03;TR05
24/01/2017;484981385233051328;31292;08:41:32;TR05
24/01/2017;484981385233827892;56800;15:46:40;TR05
24/01/2017;484981385232968235;27919;07:45:19;TR05
24/01/2017;484981385233090531;32283;08:58:03;TR05
24/01/2017;484981385233318343;41968;11:39:28;TR05
24/01/2017;484981385234068756;63110;17:31:50;TR05
24/01/2017;484981385233126444;33440;09:17:20;TR05
24/01/2017;484981385233317474;38529;10:42:09;TR05
24/01/2017;484981385232879365;25628;07:07:08;TR05
24/01/2017;484981385233020201;30634;08:30:34;TR05
24/01/2017;484981385233172727;34653;09:37:33;TR05
24/01/2017;484981385233090340;32117;08:55:17;TR05
24/01/2017;484981385234068811;63175;17:32:55;TR05
24/01/2017;484981385232718101;20304;05:38:24;TR05
24/01/2017;484981385234382903;71644;19:54:04;TR05
24/01/2017;484981385232879864;26127;07:15:27;TR05
24/01/2017;484981385233090768;32609;09:03:29;TR05
24/01/2017;484981385234147565;64444;17:54:04;TR05
24/01/2017;484981385233172522;34515;09:35:15;TR05
24/01/2017;484981385233020057;30525;08:28:45;TR05
24/01/2017;484981385233918514;57918;16:05:18;TR05
24/01/2017;484981385232717701;19397;05:23:17;TR05
24/01/2017;484981385234383396;75565;20:59:25;TR05
24/01/2017;484981385234264659;66352;18:25:52;TR05
24/01/2017;484981385234210209;66003;18:20:03;TR05
24/01/2017;484981385234209968;65554;18:12:34;TR05
24/01/2017;484981385234265522;69005;19:10:05;TR05
24/01/2017;484981385233172619;34561;09:36:01;TR05
24/01/2017;484981385234146954;63705;17:41:45;TR05
24/01/2017;484981385234265379;68483;19:01:23;TR05
24/01/2017;484981385233456823;43310;12:01:50;TR05
24/01/2017;484981385233827948;56907;15:48:27;TR05
24/01/2017;484981385232718006;19938;05:32:18;TR05
24/01/2017;484981385233126666;33621;09:20:21;TR05
24/01/2017;484981385232879445;25675;07:07:55;TR05
24/01/2017;484981385234068151;61876;17:11:16;TR05
24/01/2017;484981385232968972;29593;08:13:13;TR05
24/01/2017;484981385232879707;25970;07:12:50;TR05
