opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
26/12/2016;1000142;1727972957;12951;50247;48900;50400;50247;1014394;2801032;256;;2;50;1711224;;2542330;0
26/12/2016;1000142;1727972962;12951;50447;50400;54290;54121;1014394;1723502;1193360;Outbound;0;96;1711224;;26;0
26/12/2016;1000142;1727973039;37410;54133;54120;54120;55789;1014394;2801138;254;;3;100;1711224;;2542332;0
26/12/2016;1000142;1727973044;37918;55789;55800;59558;59004;1014394;1723504;1193362;Inbound;0;100;1711224;;25;0
26/12/2016;1000142;1727973114;62158;59091;61200;62700;59091;1014394;2801139;255;;4;50;1711224;;2542334;0
26/12/2016;1000142;1727973128;87227;70382;70200;73438;73325;1014394;1723508;1193362;Inbound;0;93;1711224;;1886431;0
26/12/2016;1000142;1727973193;110194;73372;75600;77400;73372;1014394;2801141;255;;4;50;1711224;;2548093;0
26/12/2016;1000146;1727973232;12801;46968;46800;50581;50322;1014394;1722083;1193362;Inbound;0;94;1710793;;26;0
26/12/2016;1000146;1727973298;37160;52226;50280;50280;52226;1014394;2793907;253;;3;50;1710793;;2547349;0
26/12/2016;1000146;1727973301;41030;52643;52200;56090;55745;1014394;1722086;1193360;Outbound;0;95;1710793;;26;0
26/12/2016;1000146;1727973370;61655;55770;55920;55920;57473;1014394;2793908;254;;3;100;1710793;;2542332;0
26/12/2016;1000146;1727973374;62131;57576;57600;61358;61329;1014394;1722089;1193362;Inbound;0;100;1710793;;25;0
26/12/2016;1000146;1727973446;86447;61397;61800;63300;61397;1014394;2793909;255;;4;50;1710793;;2542334;0
26/12/2016;1000146;1727973460;110182;65089;63300;65100;;40;2801828;85;;2;0;1711362;;2801827;0
26/12/2016;1000146;1727973465;110754;65183;65100;67260;67128;40;1751124;1551447;Inbound;0;95;1711362;;1551656;0
26/12/2016;1000146;1727973513;126406;67842;67260;67260;67849;40;2801830;79;;3;100;1711362;;2801829;0
26/12/2016;1000146;1727973516;126448;67849;68100;71334;70414;40;1751127;1551445;Outbound;0;97;1711362;;1551611;0
26/12/2016;1000146;1727973569;143268;70414;70320;70320;70450;40;2801831;87;;3;100;1711362;;2681623;0
26/12/2016;1000146;1727973572;143393;71094;71100;73140;73327;40;1751129;1551447;Inbound;0;97;1711362;;1551655;0
26/12/2016;1000146;1727973625;159609;73358;74100;74100;73358;40;2801832;117;;4;50;1711362;;2283922;0
26/12/2016;1000146;1727973642;184208;77458;75600;77100;77458;1014394;2799102;256;;2;50;1711905;;2542340;0
26/12/2016;1000146;1727973649;184208;77488;77400;80787;80239;1014394;1741895;1193361;Outbound;0;100;1711905;;1886430;0
26/12/2016;1000146;1727973716;207244;80255;80280;80280;82762;1014394;2799103;254;;3;100;1711905;;2538186;0
26/12/2016;1000146;1727973720;207718;82773;82800;85411;85008;1014394;1741897;1193363;Inbound;0;96;1711905;;1886432;0
26/12/2016;1000152;1727843882;13357;34099;31800;34200;34099;75;2690129;46;;2;50;1711498;;2690128;0
26/12/2016;1000152;1727843884;13357;34166;34200;38019;37832;75;1752166;1312671;Outbound;0;100;1711498;;26;0
26/12/2016;1000152;1727843985;38315;38987;39000;43205;42881;75;1752167;1330039;Inbound;0;100;1711498;;1529331;0
26/12/2016;1000152;1727844085;63527;42912;42060;42060;43646;75;2690130;62;;3;100;1711498;;2685654;0
26/12/2016;1000152;1727844089;63577;43796;43800;48093;48079;75;1752169;1312671;Outbound;0;100;1711498;;1529336;0
26/12/2016;1000152;1727844190;88535;48193;48600;51000;48193;75;2690191;47;;4;50;1711498;;2505890;0
26/12/2016;1000152;1727844216;103855;50853;50700;53805;53485;17;1748859;1312559;Outbound;0;96;1711391;;1528690;0
26/12/2016;1000152;1727844297;120846;54303;54300;57549;57076;17;1748860;1312564;Inbound;0;100;1711391;;1528695;0
26/12/2016;1000152;1727844379;138303;57799;57540;57540;57871;17;2501171;42;;3;100;1711391;;2501170;0
26/12/2016;1000152;1727844382;138728;57907;57900;61200;60225;17;1748863;1312559;Outbound;0;98;1711391;;1528692;0
26/12/2016;1000152;1727844459;156158;61503;61500;64749;64394;17;1748864;1312564;Inbound;0;100;1711391;;1528695;0
26/12/2016;1000152;1727844539;173635;64886;64740;64740;65108;17;2501172;42;;3;100;1711391;;2501170;0
26/12/2016;1000152;1727844543;174114;65108;65100;68400;67668;17;1748866;1312559;Outbound;0;98;1711391;;1528692;0
26/12/2016;1000152;1727844620;191514;67668;68700;69600;67668;17;2664634;43;;4;50;1711391;;2501173;0
26/12/2016;1000154;1727973811;71;33544;33600;36000;;75;2688487;63;;2;0;1711697;;2322615;0
26/12/2016;1000154;1727973830;8669;35410;35400;39605;39269;75;1728615;1330039;Inbound;0;98;1711697;;1529331;0
26/12/2016;1000154;1727973928;33885;40199;40200;44550;44418;75;1728618;1312671;Outbound;0;100;1711697;;1529335;0
26/12/2016;1000154;1727974031;58914;45088;45000;49787;49787;75;1728619;1330039;Inbound;0;100;1711697;;1529330;0
26/12/2016;1000154;1727974133;84105;49911;50100;52200;49911;75;2688490;61;;4;50;1711697;;2688489;0
26/12/2016;1000154;1727974150;100694;52212;58200;60600;;75;2688492;46;;2;0;1711697;;2688491;0
26/12/2016;1000156;1727844657;13857;41921;39600;42000;41921;75;2685846;46;;2;50;1711052;;2685652;0
26/12/2016;1000156;1727844659;13857;42003;42000;46350;45723;75;1717883;1312671;Outbound;0;100;1711052;;1529335;0
26/12/2016;1000156;1727844760;38964;48026;48000;52787;49832;75;1717884;1330039;Inbound;0;27;1711052;;1529330;0
26/12/2016;1000170;1727921363;2147;34183;35400;36000;34183;120;2802738;77;;2;50;1712255;;2802737;0
26/12/2016;1000170;1727921365;2147;35973;36000;37489;37294;120;1744216;1414857;Outbound;0;100;1712255;;1528518;0
26/12/2016;1000170;1727921397;9677;37686;37440;38040;37758;120;2802739;78;;3;100;1712255;;2548299;0
26/12/2016;1000170;1727921400;10226;37798;37800;39476;38913;120;1744219;1414859;Inbound;0;100;1712255;;1528522;0
26/12/2016;1000170;1727921428;17337;38932;38880;38880;39027;120;2802740;79;;3;100;1712255;;2548301;0
26/12/2016;1000170;1727921431;17773;39590;39600;41089;40825;120;1744222;1414857;Outbound;0;100;1712255;;1528518;0
26/12/2016;1000170;1727921463;25307;41359;41040;41640;41429;120;2802741;78;;3;100;1712255;;2548299;0
26/12/2016;1000170;1727921466;25854;41502;41400;43076;42600;120;1744224;1414859;Inbound;0;100;1712255;;1528522;0
26/12/2016;1000170;1727921493;32958;42639;42480;42480;42762;120;2802742;79;;3;100;1712255;;2548301;0
26/12/2016;1000170;1727921498;33397;43171;43200;44742;44229;120;1744226;1414857;Outbound;0;100;1712255;;1528516;0
26/12/2016;1000170;1727921529;40928;44983;44820;45420;45073;120;2802820;78;;3;100;1712255;;2549474;0
26/12/2016;1000170;1727921533;41472;45121;45000;46670;46355;120;1744228;1414859;Inbound;0;100;1712255;;1528520;0
26/12/2016;1000170;1727921561;48523;46381;46140;46140;46475;120;2802821;79;;3;100;1712255;;2540052;0
26/12/2016;1000170;1727921565;49011;46796;46800;48342;47988;120;1744230;1414857;Outbound;0;100;1712255;;1528516;0
26/12/2016;1000170;1727921596;56530;49396;48420;49020;49461;120;2802822;78;;3;100;1712255;;2549474;0
26/12/2016;1000170;1727921599;57073;49512;49500;51170;50857;120;1744232;1414859;Inbound;0;100;1712255;;1528520;0
26/12/2016;1000170;1727921627;64688;50857;52800;54000;50857;120;2802823;81;;4;50;1712255;;2551658;0
26/12/2016;1000170;1727921644;72054;56707;56700;58315;57827;120;1754262;1414859;Inbound;0;100;1712482;;1886268;0
26/12/2016;1000170;1727921671;79104;57834;57660;57660;57909;120;2792652;79;;3;100;1712482;;2544219;0
26/12/2016;1000170;1727921674;79654;59441;59400;61468;60927;120;1754264;1414857;Outbound;0;100;1712482;;1528519;0
26/12/2016;1000170;1727921705;87104;61582;60900;60900;61676;120;2792653;78;;3;100;1712482;;2788600;0
26/12/2016;1000170;1727921708;87646;62106;62100;63715;64588;120;1754266;1414859;Inbound;0;100;1712482;;1886268;0
26/12/2016;1000170;1727921738;95192;64769;63060;63060;64779;120;2792654;79;;3;100;1712482;;2544219;0
26/12/2016;1000170;1727921741;95234;64779;64800;66868;66324;120;1754268;1414857;Outbound;0;100;1712482;;1528519;0
26/12/2016;1000170;1727921775;102694;67228;66300;66300;67514;120;2792655;78;;3;100;1712482;;2788600;0
26/12/2016;1000170;1727921779;103374;67514;67500;69115;68499;120;1754270;1414859;Inbound;0;100;1712482;;1886268;0
26/12/2016;1000170;1727921805;110856;68629;68460;68460;68812;120;2792656;79;;3;100;1712482;;2544219;0
26/12/2016;1000170;1727921809;113486;70038;70200;72126;70038;120;1754272;1414857;Outbound;0;3;1712482;;1528517;0
26/12/2016;1000170;1727921826;120926;73843;73800;77628;76686;9;1841657;1839468;Outbound;0;98;1711806;;1839948;0
26/12/2016;1000170;1727921902;140694;79188;79200;82350;82064;9;1841658;1839470;Inbound;0;100;1711806;;1886783;0
26/12/2016;1000170;1727921980;161919;84692;84600;85707;86023;9;1841661;1839469;Outbound;0;93;1711806;;1886782;0
26/12/2016;1000170;1727922016;170923;86023;86100;87000;86023;9;2796392;174;;4;50;1711806;;2796391;0
26/12/2016;1000173;1728071642;5303;32624;31800;32700;32624;38;2800207;378;;2;50;1711373;;2800206;0
26/12/2016;1000173;1728071644;5303;32687;32700;35760;36187;38;2414953;1353060;Outbound;0;97;1711373;;26;0
26/12/2016;1000173;1728071697;30240;36303;36300;39388;39173;38;2414954;2151601;Inbound;0;100;1711373;;2151957;0
26/12/2016;1000173;1728071755;54017;39856;39420;39420;39872;38;2800209;375;;3;100;1711373;;2800208;0
26/12/2016;1000173;1728071758;54103;39873;39900;43401;43336;38;2414957;1353060;Outbound;0;100;1711373;;1528940;0
26/12/2016;1000173;1728071816;78847;43520;43500;47005;46529;38;2414958;2151601;Inbound;0;100;1711373;;2151961;0
26/12/2016;1000173;1728071878;102372;46907;46620;46620;46921;38;2800211;375;;3;100;1711373;;2800210;0
