opd_date;act_time;vehicle_short_name;device_type;defect_type
26/12/2016;96742;33416;External EEPROM (COPILOTpc);OK
26/12/2016;96743;33416;Internal EEPROM (COPILOTpc);OK
26/12/2016;10825;33418;Internal EEPROM (COPILOTpc);OK
26/12/2016;10825;33418;External EEPROM (COPILOTpc);OK
26/12/2016;96925;33422;Internal EEPROM (COPILOTpc);OK
26/12/2016;96925;33422;External EEPROM (COPILOTpc);OK
26/12/2016;96294;33424;Internal EEPROM (COPILOTpc);OK
26/12/2016;96294;33424;External EEPROM (COPILOTpc);OK
26/12/2016;95755;33426;External EEPROM (COPILOTpc);OK
26/12/2016;95756;33426;Internal EEPROM (COPILOTpc);OK
26/12/2016;10924;33428;Internal EEPROM (COPILOTpc);OK
26/12/2016;10924;33428;External EEPROM (COPILOTpc);OK
26/12/2016;11073;33428;Radio;Action failed
26/12/2016;96952;33430;Internal EEPROM (COPILOTpc);OK
26/12/2016;96952;33430;External EEPROM (COPILOTpc);OK
26/12/2016;96704;33432;Internal EEPROM (COPILOTpc);OK
26/12/2016;96704;33432;External EEPROM (COPILOTpc);OK
26/12/2016;96903;33434;External EEPROM (COPILOTpc);OK
26/12/2016;96904;33434;Internal EEPROM (COPILOTpc);OK
26/12/2016;96043;33436;Internal EEPROM (COPILOTpc);OK
26/12/2016;96043;33436;External EEPROM (COPILOTpc);OK
26/12/2016;10850;33438;Internal EEPROM (COPILOTpc);OK
26/12/2016;10850;33438;External EEPROM (COPILOTpc);OK
26/12/2016;95564;33440;Internal EEPROM (COPILOTpc);OK
26/12/2016;95564;33440;External EEPROM (COPILOTpc);OK
26/12/2016;79204;33446;External EEPROM (COPILOTpc);OK
26/12/2016;79205;33446;Internal EEPROM (COPILOTpc);OK
26/12/2016;96844;33446;External EEPROM (COPILOTpc);OK
26/12/2016;96845;33446;Internal EEPROM (COPILOTpc);OK
26/12/2016;96964;33448;Internal EEPROM (COPILOTpc);OK
26/12/2016;96964;33448;External EEPROM (COPILOTpc);OK
26/12/2016;97048;33448;Radio;Action failed
26/12/2016;10905;33450;Internal EEPROM (COPILOTpc);OK
26/12/2016;10905;33450;External EEPROM (COPILOTpc);OK
26/12/2016;95696;33452;Internal EEPROM (COPILOTpc);OK
26/12/2016;95696;33452;External EEPROM (COPILOTpc);OK
26/12/2016;95780;33452;Radio;Action failed
26/12/2016;49014;33454;Internal EEPROM (COPILOTpc);OK
26/12/2016;49014;33454;External EEPROM (COPILOTpc);OK
26/12/2016;49085;33454;TicketMachine;OK
26/12/2016;69294;33454;External EEPROM (COPILOTpc);OK
26/12/2016;69295;33454;Internal EEPROM (COPILOTpc);OK
26/12/2016;70016;33454;TicketMachine;OK
26/12/2016;78331;33454;External EEPROM (COPILOTpc);OK
26/12/2016;78332;33454;Internal EEPROM (COPILOTpc);OK
26/12/2016;95943;33454;Internal EEPROM (COPILOTpc);OK
26/12/2016;95943;33454;External EEPROM (COPILOTpc);OK
26/12/2016;97121;33456;External EEPROM (COPILOTpc);OK
26/12/2016;97122;33456;Internal EEPROM (COPILOTpc);OK
26/12/2016;45053;33458;Internal EEPROM (COPILOTpc);OK
26/12/2016;45053;33458;External EEPROM (COPILOTpc);OK
26/12/2016;46401;33458;TicketMachine;OK
26/12/2016;89727;33458;Internal EEPROM (COPILOTpc);OK
