opd_date;act_time;vehicle_short_name;device_type;defect_type
23/01/2017;25974;33416;External EEPROM (COPILOTpc);OK
23/01/2017;25975;33416;Internal EEPROM (COPILOTpc);OK
23/01/2017;27771;33416;TicketMachine;OK
23/01/2017;42747;33416;Internal EEPROM (COPILOTpc);OK
23/01/2017;42747;33416;External EEPROM (COPILOTpc);OK
23/01/2017;42872;33416;TicketMachine;OK
23/01/2017;96712;33416;Internal EEPROM (COPILOTpc);OK
23/01/2017;96712;33416;External EEPROM (COPILOTpc);OK
23/01/2017;10831;33418;Internal EEPROM (COPILOTpc);OK
23/01/2017;10831;33418;External EEPROM (COPILOTpc);OK
23/01/2017;24687;33418;External EEPROM (COPILOTpc);OK
23/01/2017;24688;33418;Internal EEPROM (COPILOTpc);OK
23/01/2017;24758;33418;TicketMachine;OK
23/01/2017;45819;33418;Internal EEPROM (COPILOTpc);OK
23/01/2017;45819;33418;External EEPROM (COPILOTpc);OK
23/01/2017;47504;33418;TicketMachine;OK
23/01/2017;73168;33418;Internal EEPROM (COPILOTpc);OK
23/01/2017;73168;33418;External EEPROM (COPILOTpc);OK
23/01/2017;73841;33418;TicketMachine;OK
23/01/2017;24717;33420;Internal EEPROM (COPILOTpc);OK
23/01/2017;24717;33420;External EEPROM (COPILOTpc);OK
23/01/2017;26567;33420;TicketMachine;OK
23/01/2017;38854;33420;tsp-emitter;OK
23/01/2017;79447;33420;Internal EEPROM (COPILOTpc);OK
23/01/2017;79447;33420;External EEPROM (COPILOTpc);OK
23/01/2017;80041;33420;TicketMachine;OK
23/01/2017;97172;33420;Internal EEPROM (COPILOTpc);OK
23/01/2017;97172;33420;External EEPROM (COPILOTpc);OK
23/01/2017;27108;33422;Internal EEPROM (COPILOTpc);OK
23/01/2017;27108;33422;External EEPROM (COPILOTpc);OK
23/01/2017;28550;33422;TicketMachine;OK
23/01/2017;32770;33422;tsp-emitter;OK
23/01/2017;96927;33422;External EEPROM (COPILOTpc);OK
23/01/2017;96928;33422;Internal EEPROM (COPILOTpc);OK
23/01/2017;23906;33424;External EEPROM (COPILOTpc);OK
23/01/2017;23907;33424;Internal EEPROM (COPILOTpc);OK
23/01/2017;23977;33424;TicketMachine;OK
23/01/2017;51087;33424;tsp-emitter;OK
23/01/2017;80756;33424;External EEPROM (COPILOTpc);OK
23/01/2017;80757;33424;Internal EEPROM (COPILOTpc);OK
23/01/2017;96298;33424;Internal EEPROM (COPILOTpc);OK
23/01/2017;96298;33424;External EEPROM (COPILOTpc);OK
23/01/2017;26624;33426;Internal EEPROM (COPILOTpc);OK
23/01/2017;26624;33426;External EEPROM (COPILOTpc);OK
23/01/2017;32072;33426;Internal EEPROM (COPILOTpc);OK
23/01/2017;32072;33426;External EEPROM (COPILOTpc);OK
23/01/2017;58905;33426;Internal EEPROM (COPILOTpc);OK
23/01/2017;58905;33426;External EEPROM (COPILOTpc);OK
23/01/2017;82027;33426;Internal EEPROM (COPILOTpc);OK
23/01/2017;82027;33426;External EEPROM (COPILOTpc);OK
23/01/2017;95693;33426;External EEPROM (COPILOTpc);OK
23/01/2017;95694;33426;Internal EEPROM (COPILOTpc);OK
23/01/2017;10960;33428;Internal EEPROM (COPILOTpc);OK
23/01/2017;10960;33428;External EEPROM (COPILOTpc);OK
23/01/2017;25282;33428;Internal EEPROM (COPILOTpc);OK
23/01/2017;25282;33428;External EEPROM (COPILOTpc);OK
23/01/2017;27043;33428;TicketMachine;OK
23/01/2017;30458;33428;tsp-emitter;OK
23/01/2017;91244;33428;External EEPROM (COPILOTpc);OK
23/01/2017;91245;33428;Internal EEPROM (COPILOTpc);OK
23/01/2017;18499;33430;Internal EEPROM (COPILOTpc);OK
23/01/2017;18499;33430;External EEPROM (COPILOTpc);OK
23/01/2017;22862;33430;External EEPROM (COPILOTpc);OK
23/01/2017;22863;33430;Internal EEPROM (COPILOTpc);OK
23/01/2017;24286;33430;TicketMachine;OK
23/01/2017;59677;33430;Internal EEPROM (COPILOTpc);OK
23/01/2017;59677;33430;External EEPROM (COPILOTpc);OK
23/01/2017;59788;33430;TicketMachine;OK
23/01/2017;81252;33430;Internal EEPROM (COPILOTpc);OK
23/01/2017;81252;33430;External EEPROM (COPILOTpc);OK
23/01/2017;96933;33430;Internal EEPROM (COPILOTpc);OK
23/01/2017;96933;33430;External EEPROM (COPILOTpc);OK
23/01/2017;96708;33432;Internal EEPROM (COPILOTpc);OK
23/01/2017;96708;33432;External EEPROM (COPILOTpc);OK
23/01/2017;20572;33434;Internal EEPROM (COPILOTpc);OK
23/01/2017;20572;33434;External EEPROM (COPILOTpc);OK
23/01/2017;23547;33434;TicketMachine;OK
23/01/2017;59313;33434;Internal EEPROM (COPILOTpc);OK
23/01/2017;59313;33434;External EEPROM (COPILOTpc);OK
23/01/2017;59503;33434;Internal EEPROM (COPILOTpc);OK
23/01/2017;59503;33434;External EEPROM (COPILOTpc);OK
23/01/2017;80849;33434;Internal EEPROM (COPILOTpc);OK
23/01/2017;80849;33434;External EEPROM (COPILOTpc);OK
23/01/2017;96857;33434;Internal EEPROM (COPILOTpc);OK
23/01/2017;96857;33434;External EEPROM (COPILOTpc);OK
23/01/2017;20718;33436;External EEPROM (COPILOTpc);OK
23/01/2017;20719;33436;Internal EEPROM (COPILOTpc);OK
23/01/2017;25579;33436;TicketMachine;OK
23/01/2017;52521;33436;Internal EEPROM (COPILOTpc);OK
23/01/2017;52521;33436;External EEPROM (COPILOTpc);OK
23/01/2017;59566;33436;TicketMachine;OK
23/01/2017;82075;33436;Internal EEPROM (COPILOTpc);OK
23/01/2017;82075;33436;External EEPROM (COPILOTpc);OK
23/01/2017;96028;33436;Internal EEPROM (COPILOTpc);OK
23/01/2017;96028;33436;External EEPROM (COPILOTpc);OK
23/01/2017;10857;33438;Internal EEPROM (COPILOTpc);OK
23/01/2017;10857;33438;External EEPROM (COPILOTpc);OK
23/01/2017;20419;33438;Internal EEPROM (COPILOTpc);OK
23/01/2017;20419;33438;External EEPROM (COPILOTpc);OK
23/01/2017;24906;33438;TicketMachine;OK
23/01/2017;59793;33438;Internal EEPROM (COPILOTpc);OK
23/01/2017;59793;33438;External EEPROM (COPILOTpc);OK
23/01/2017;62657;33438;TicketMachine;OK
23/01/2017;81373;33438;External EEPROM (COPILOTpc);OK
23/01/2017;81374;33438;Internal EEPROM (COPILOTpc);OK
23/01/2017;19737;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;19737;33440;External EEPROM (COPILOTpc);OK
23/01/2017;26696;33440;External EEPROM (COPILOTpc);OK
23/01/2017;26697;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;28684;33440;TicketMachine;OK
23/01/2017;48113;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;48113;33440;External EEPROM (COPILOTpc);OK
23/01/2017;61691;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;61691;33440;External EEPROM (COPILOTpc);OK
23/01/2017;63255;33440;TicketMachine;OK
23/01/2017;81707;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;81707;33440;External EEPROM (COPILOTpc);OK
23/01/2017;95593;33440;Internal EEPROM (COPILOTpc);OK
23/01/2017;95593;33440;External EEPROM (COPILOTpc);OK
23/01/2017;21315;33446;Internal EEPROM (COPILOTpc);OK
23/01/2017;21315;33446;External EEPROM (COPILOTpc);OK
23/01/2017;23130;33446;TicketMachine;OK
23/01/2017;93944;33446;Internal EEPROM (COPILOTpc);OK
23/01/2017;93944;33446;External EEPROM (COPILOTpc);OK
23/01/2017;94444;33446;TicketMachine;OK
23/01/2017;23941;33448;Internal EEPROM (COPILOTpc);OK
23/01/2017;23941;33448;External EEPROM (COPILOTpc);OK
23/01/2017;24018;33448;TicketMachine;OK
23/01/2017;54321;33448;Internal EEPROM (COPILOTpc);OK
23/01/2017;54321;33448;External EEPROM (COPILOTpc);OK
23/01/2017;57483;33448;TicketMachine;OK
23/01/2017;79304;33448;Internal EEPROM (COPILOTpc);OK
23/01/2017;79304;33448;External EEPROM (COPILOTpc);OK
23/01/2017;87758;33448;Internal EEPROM (COPILOTpc);OK
23/01/2017;87758;33448;External EEPROM (COPILOTpc);OK
23/01/2017;96974;33448;Internal EEPROM (COPILOTpc);OK
23/01/2017;96974;33448;External EEPROM (COPILOTpc);OK
23/01/2017;10907;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;10907;33450;External EEPROM (COPILOTpc);OK
23/01/2017;19783;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;19783;33450;External EEPROM (COPILOTpc);OK
23/01/2017;28195;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;28195;33450;External EEPROM (COPILOTpc);OK
23/01/2017;40323;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;40323;33450;External EEPROM (COPILOTpc);OK
23/01/2017;53004;33450;External EEPROM (COPILOTpc);OK
23/01/2017;53005;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;58824;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;58824;33450;External EEPROM (COPILOTpc);OK
23/01/2017;63452;33450;TicketMachine;OK
23/01/2017;81933;33450;Internal EEPROM (COPILOTpc);OK
23/01/2017;81933;33450;External EEPROM (COPILOTpc);OK
23/01/2017;24376;33452;Internal EEPROM (COPILOTpc);OK
23/01/2017;24376;33452;External EEPROM (COPILOTpc);OK
23/01/2017;24443;33452;TicketMachine;OK
23/01/2017;46030;33452;Internal EEPROM (COPILOTpc);OK
23/01/2017;46030;33452;External EEPROM (COPILOTpc);OK
23/01/2017;49306;33452;TicketMachine;OK
23/01/2017;94358;33452;Internal EEPROM (COPILOTpc);OK
23/01/2017;94358;33452;External EEPROM (COPILOTpc);OK
23/01/2017;23497;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;23497;33456;External EEPROM (COPILOTpc);OK
23/01/2017;24136;33456;TicketMachine;OK
23/01/2017;47859;33456;External EEPROM (COPILOTpc);OK
23/01/2017;47860;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;57311;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;57311;33456;External EEPROM (COPILOTpc);OK
23/01/2017;58200;33456;TicketMachine;OK
23/01/2017;76909;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;76909;33456;External EEPROM (COPILOTpc);OK
23/01/2017;84122;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;84122;33456;External EEPROM (COPILOTpc);OK
23/01/2017;88463;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;88463;33456;External EEPROM (COPILOTpc);OK
23/01/2017;97128;33456;Internal EEPROM (COPILOTpc);OK
23/01/2017;97128;33456;External EEPROM (COPILOTpc);OK
23/01/2017;96889;33458;Internal EEPROM (COPILOTpc);OK
23/01/2017;96889;33458;External EEPROM (COPILOTpc);OK
23/01/2017;25939;33460;Internal EEPROM (COPILOTpc);OK
23/01/2017;25939;33460;External EEPROM (COPILOTpc);OK
23/01/2017;29726;33460;TicketMachine;OK
23/01/2017;45666;33460;Internal EEPROM (COPILOTpc);OK
23/01/2017;45666;33460;External EEPROM (COPILOTpc);OK
23/01/2017;60307;33460;TicketMachine;OK
23/01/2017;77437;33460;Internal EEPROM (COPILOTpc);OK
23/01/2017;77437;33460;External EEPROM (COPILOTpc);OK
23/01/2017;96904;33460;Internal EEPROM (COPILOTpc);OK
23/01/2017;96904;33460;External EEPROM (COPILOTpc);OK
