measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385231756499;910978;18;00180001;1311970;1086418;0;64;1742791134;-18.891
484981385230789204;1725439;18;00181001;1311823;1311876;0;60;;17.826
484981385231583191;1733123;18;00181001;1311823;1311950;0;3;;.96
484981385232120840;990681;18;00181001;1311823;1311876;0;60;;-17.826
484981385231755840;1724551;18;00181001;1311823;1311876;0;60;;17.826
484981385231755840;1724548;18;00180001;1311970;1086418;0;64;;18.891
484981385231755840;1724546;18;00181001;1311823;1311876;0;60;;17.826
484981385232041699;1922687;185;084A1001;1339084;1909297;0;40;;14.94
484981385230644962;;83;00831001;1136107;1013720;0;67;;24.002
484981385232041557;2763944;83;00831001;1136107;1013616;0;22;;5.178
484981385231072174;2031599;83;00831001;1136124;1510369;65;66;;3.92
484981385230997791;2749721;83;00831001;1065041;1510369;60;66;;6.249
484981385230997791;997867;83;00831001;1065041;1013720;60;67;;-6.383
484981385232120360;2758006;83;083A1001;1136107;1192989;0;29;;7.979
484981385231072174;966720;83;00831001;1136124;1013720;65;67;;-4.054
484981385231919836;944749;83;00831001;1065041;1013720;60;67;;-6.383
484981385231027922;2024656;83;00831001;6348;1510369;61;66;;5.903
484981385231919836;2760108;83;00831001;1065041;1510369;60;66;;6.249
484981385231886243;960903;83;00831001;1136108;1013720;64;67;;-5.177
484981385232120632;;83;00831001;1136107;1013720;0;67;;24.002
484981385231176276;913339;83;00831001;1510369;1013720;66;67;;-.134
484981385231027922;985385;83;00831001;6348;1013720;61;67;;-6.037
484981385231886243;2764670;83;00831001;1136108;1510369;64;66;;5.043
484981385231176276;2764664;83;00831001;1510369;1510369;66;66;;0
484981385232120812;2755842;122;01221001;1001400;1001401;0;51;;15.499
484981385232120812;2755738;122;01220001;1001398;1001399;0;49;;14.979
484981385231805699;2755734;122;01220001;1001398;1001415;0;10;;3.386
484981385231988821;2749891;122;01221001;1001441;1001401;36;51;;4.654
484981385230991401;2762724;122;01220001;1001398;1001415;0;10;;3.386
484981385231931738;2750189;122;01220001;1001398;1004534;0;20;;6.378
484981385230789352;2754035;123;01231001;1001394;513;0;14;;3.55
484981385230861648;2754033;123;01230001;1001405;1001408;0;43;;13.002
484981385230789352;2754033;123;01230001;1001405;1001408;0;43;;13.002
