opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
19/01/2017;1000111;1740938902;11720;25817;24600;25800;25817;1014394;2799000;252;;2;50;1711904;;2541525;0
19/01/2017;1000111;1740938904;11720;26140;26400;30973;30215;1014394;2145075;1909318;Inbound;0;100;1711904;;1910214;0
19/01/2017;1000111;1740938976;36068;31039;31140;31140;31108;1014394;2799001;253;;3;100;1711904;;2541527;0
19/01/2017;1000111;1740938979;36427;31203;31200;35877;35610;1014394;2145077;1909316;Outbound;0;100;1711904;;1910199;0
19/01/2017;1000111;1740939057;60948;35626;35640;35640;36117;1014394;2799002;254;;3;100;1711904;;2542317;0
19/01/2017;1000111;1740939061;61379;36259;36300;40376;40079;1014394;2145080;1909318;Inbound;0;100;1711904;;1910213;0
19/01/2017;1000111;1740939132;85708;40114;41100;42600;40114;1014394;2799003;255;;4;50;1711904;;2542319;0
19/01/2017;1000111;1740939136;99445;44007;42900;44100;;1014394;2799004;252;;2;0;1711904;;2542321;0
19/01/2017;1000111;1740939153;110468;45074;45000;47660;48593;40;1722863;1551448;Inbound;0;97;1710774;;1551662;0
19/01/2017;1000111;1740939206;127284;48670;47880;47880;48678;40;2793293;79;;3;100;1710774;;2788244;0
19/01/2017;1000111;1740939211;128089;48825;48600;51105;51177;40;1722866;1551446;Outbound;0;93;1710774;;1551630;0
19/01/2017;1000111;1740939262;143685;51177;52200;54000;51177;40;2793294;91;;4;50;1710774;;2789701;0
19/01/2017;1000111;1740939265;153205;51994;54600;56400;;40;2793295;116;;2;0;1710774;;2788493;0
19/01/2017;1000111;1740939280;177048;57354;57480;57480;57423;1014394;2801529;253;;3;100;1711289;;2553904;0
19/01/2017;1000111;1740939283;177461;57518;57600;63059;62715;1014394;2145667;1909316;Outbound;0;100;1711289;;2142684;0
19/01/2017;1000111;1740939366;202033;62739;63000;64500;62739;1014394;2801530;257;;4;50;1711289;;2542328;0
19/01/2017;1000113;1740638784;1436;22232;21840;22200;22232;33;2052174;20;;2;50;1711271;;2052173;0
19/01/2017;1000113;1740638792;1436;22282;22200;25750;26070;33;1719351;1065165;Outbound;0;100;1711271;;1;0
19/01/2017;1000113;1740638895;37463;26078;26400;26400;26141;33;2800906;477;;3;100;1711271;;2788169;0
19/01/2017;1000113;1740638899;38230;27311;27300;32987;32901;33;2473297;1030776;Inbound;0;100;1711271;;2460593;0
19/01/2017;1000113;1740639009;74866;32919;33900;34260;32919;33;2800907;476;;4;50;1711271;;2788171;0
19/01/2017;1000113;1740639016;75992;33191;39000;39240;;33;2052177;20;;2;0;1711271;;3;0
19/01/2017;1000113;1740639026;86592;37039;36720;42016;41749;16;1899528;1005952;Outbound;0;100;1885212;;1886363;0
19/01/2017;1000113;1740639128;109928;42232;42180;42180;42232;16;2802975;202;;3;50;1885212;;2788508;0
19/01/2017;1000113;1740639132;112019;44147;43920;49465;49234;16;1899530;1885243;Inbound;0;94;1885212;;1886404;0
19/01/2017;1000113;1740639228;133295;50417;50400;55870;56129;16;1899531;1005952;Outbound;0;100;1885212;;1886365;0
19/01/2017;1000113;1740639341;156605;56181;56640;56640;57350;16;2802976;202;;3;100;1885212;;2788037;0
19/01/2017;1000113;1740639345;157332;57618;57600;63952;63212;16;2750237;1885243;Inbound;0;100;1885212;;1886402;0
19/01/2017;1000113;1740639448;179939;63359;66000;66900;63359;16;2802978;204;;4;50;1885212;;2802977;0
19/01/2017;1000115;1740939412;13543;27027;27000;33151;32578;16;1895942;1885243;Inbound;0;98;1712297;;1886391;0
19/01/2017;1000115;1740939518;35703;34459;34560;39856;40050;16;1895943;1005952;Outbound;0;100;1712297;;1886363;0
19/01/2017;1000115;1740939633;59066;41553;40680;40680;41693;16;2802120;202;;3;100;1712297;;2788508;0
19/01/2017;1000115;1740939638;59778;41762;41760;47305;47209;16;1895946;1885243;Inbound;0;100;1712297;;1886404;0
19/01/2017;1000115;1740939744;82426;48222;48240;53710;53517;16;1895947;1005952;Outbound;0;100;1712297;;1886365;0
19/01/2017;1000115;1740939849;105760;54477;54240;54240;54568;16;2802121;202;;3;100;1712297;;2788037;0
19/01/2017;1000115;1740939853;106470;54600;54600;60494;57335;16;1895949;1885243;Inbound;0;58;1712297;;1886407;0
19/01/2017;1000115;1740939913;118177;57744;51840;57734;59501;16;1906852;1885243;Inbound;0;30;1711240;;1886407;0
19/01/2017;1000115;1740939951;125388;59657;54600;60494;60307;16;1895949;1885243;Inbound;0;9;1712297;;1886407;0
19/01/2017;1000115;1740939967;129097;61861;61800;68727;68564;16;1895950;1005952;Outbound;0;100;1712297;;1886361;0
19/01/2017;1000115;1740940082;152407;68626;70200;71700;68626;16;2802122;203;;4;50;1712297;;2788039;0
19/01/2017;1000116;1740639480;12738;29459;29400;35551;35071;16;2764128;1885243;Inbound;0;100;1710754;;1886391;0
19/01/2017;1000116;1740639581;35331;37410;37440;42736;41895;16;1901056;1005952;Outbound;0;98;1710754;;1886363;0
19/01/2017;1000116;1740639680;58610;41911;43080;43080;44334;16;2792462;202;;3;100;1710754;;2788508;0
19/01/2017;1000116;1740639684;59686;44653;44640;50185;49892;16;1901058;1885243;Inbound;0;100;1710754;;1886404;0
19/01/2017;1000116;1740639785;82279;51151;51120;56590;56722;16;1901059;1005952;Outbound;0;100;1710754;;1886365;0
19/01/2017;1000116;1740639897;105614;57664;57240;57240;57916;16;2792463;202;;3;100;1710754;;2788037;0
19/01/2017;1000116;1740639901;106356;58210;58200;64552;63693;16;2764131;1885243;Inbound;0;98;1710754;;1886402;0
19/01/2017;1000116;1740640005;128926;64777;64800;70840;70297;16;1901062;1005952;Outbound;0;100;1710754;;1886348;0
19/01/2017;1000116;1740640117;152276;72210;71280;71280;72274;16;2792465;202;;3;100;1710754;;2792464;0
19/01/2017;1000116;1740640120;152984;72458;72600;77792;77415;16;1901065;1885243;Inbound;0;100;1710754;;1886413;0
19/01/2017;1000116;1740640217;175582;78871;78600;83126;82972;16;1901066;1005952;Outbound;0;90;1710754;;1886353;0
19/01/2017;1000116;1740640311;200098;84424;83460;83460;84424;16;2792466;202;;3;50;1710754;;2790927;0
19/01/2017;1000116;1740640315;202474;84744;84600;86377;86268;16;1901068;1885247;Inbound;0;74;1710754;;1886425;0
19/01/2017;1000116;1740640357;213899;86268;88440;88800;86268;16;2792468;207;;4;50;1710754;;2792467;0
19/01/2017;1000117;1740940134;7664;43685;43500;47536;47172;41;1738131;1065176;Inbound;0;94;1712084;;4;0
19/01/2017;1000117;1740940206;26764;48046;48000;51720;51870;41;1738132;1009919;Outbound;0;100;1712084;;4;0
19/01/2017;1000117;1740940291;46418;51870;51660;51660;51895;41;1794250;5;;3;100;1712084;;1784456;0
19/01/2017;1000117;1740940294;46565;52459;52500;56536;58170;41;1738134;1065176;Inbound;0;100;1712084;;4;0
19/01/2017;1000117;1740940389;76704;59813;57000;60985;61044;41;1738135;1003963;Outbound;0;47;1712084;;5;0
19/01/2017;1000117;1740940418;84952;61044;60660;60660;61074;41;1794251;5;;3;100;1712084;;1783961;0
19/01/2017;1000117;1740940423;85354;61462;61500;65563;65966;41;1738137;1065176;Inbound;0;100;1712084;;5;0
19/01/2017;1000117;1740940499;105143;66104;66000;70215;69781;41;1738138;1009919;Outbound;0;100;1712084;;5;0
19/01/2017;1000117;1740940572;124780;69782;70080;70080;69806;41;1794252;5;;3;100;1712084;;1783961;0
19/01/2017;1000117;1740940575;124963;71051;71100;74333;74197;41;1738140;1065176;Inbound;0;100;1712084;;6;0
19/01/2017;1000117;1740940647;144877;74220;75300;75480;74220;41;2667292;6;;4;50;1712084;;1788109;0
19/01/2017;1000118;1740640387;13448;24014;24000;29515;29161;16;1902452;1885243;Inbound;0;100;1712566;;1886393;0
19/01/2017;1000118;1740640494;35984;30278;30000;36072;35893;16;1902453;1005952;Outbound;0;100;1712566;;1886355;0
19/01/2017;1000118;1740640608;59269;35909;35880;35880;37235;16;2793597;202;;3;100;1712566;;2790919;0
19/01/2017;1000118;1740640613;60313;37419;37440;42862;42988;16;1902455;1885243;Inbound;0;100;1712566;;1886387;0
19/01/2017;1000118;1740640724;82888;43896;43920;49390;48893;16;1902456;1005952;Outbound;0;100;1712566;;1886365;0
19/01/2017;1000118;1740640835;107231;50393;49860;49860;50393;16;2793598;202;;3;50;1712566;;2788037;0
19/01/2017;1000118;1740640838;108805;50595;50400;55945;55810;16;1902458;1885243;Inbound;0;94;1712566;;1886404;0
19/01/2017;1000118;1740640937;129778;57017;57000;63467;63030;16;2763256;1005952;Outbound;0;100;1712566;;1886372;0
