opd_date;act_time;vehicle_short_name;device_type;defect_type
19/01/2017;84842;33416;Internal EEPROM (COPILOTpc);OK
19/01/2017;84842;33416;External EEPROM (COPILOTpc);OK
19/01/2017;96728;33416;Internal EEPROM (COPILOTpc);OK
19/01/2017;96728;33416;External EEPROM (COPILOTpc);OK
19/01/2017;10816;33418;Internal EEPROM (COPILOTpc);OK
19/01/2017;10816;33418;External EEPROM (COPILOTpc);OK
19/01/2017;23988;33418;Internal EEPROM (COPILOTpc);OK
19/01/2017;23988;33418;External EEPROM (COPILOTpc);OK
19/01/2017;24500;33418;TicketMachine;OK
19/01/2017;94429;33418;Internal EEPROM (COPILOTpc);OK
19/01/2017;94429;33418;External EEPROM (COPILOTpc);OK
19/01/2017;94806;33418;TicketMachine;OK
19/01/2017;21006;33420;Internal EEPROM (COPILOTpc);OK
19/01/2017;21006;33420;External EEPROM (COPILOTpc);OK
19/01/2017;21387;33420;TicketMachine;OK
19/01/2017;40946;33420;tsp-emitter;OK
19/01/2017;81863;33420;External EEPROM (COPILOTpc);OK
19/01/2017;81864;33420;Internal EEPROM (COPILOTpc);OK
19/01/2017;86377;33420;Internal EEPROM (COPILOTpc);OK
19/01/2017;86377;33420;External EEPROM (COPILOTpc);OK
19/01/2017;97159;33420;Internal EEPROM (COPILOTpc);OK
19/01/2017;97159;33420;External EEPROM (COPILOTpc);OK
19/01/2017;24562;33422;External EEPROM (COPILOTpc);OK
19/01/2017;24563;33422;Internal EEPROM (COPILOTpc);OK
19/01/2017;26535;33422;TicketMachine;OK
19/01/2017;39164;33422;tsp-emitter;OK
19/01/2017;77209;33422;Internal EEPROM (COPILOTpc);OK
19/01/2017;77209;33422;External EEPROM (COPILOTpc);OK
19/01/2017;96887;33422;Internal EEPROM (COPILOTpc);OK
19/01/2017;96887;33422;External EEPROM (COPILOTpc);OK
19/01/2017;26106;33424;Internal EEPROM (COPILOTpc);OK
19/01/2017;26106;33424;External EEPROM (COPILOTpc);OK
19/01/2017;29423;33424;TicketMachine;OK
19/01/2017;41217;33424;tsp-emitter;OK
19/01/2017;96324;33424;Internal EEPROM (COPILOTpc);OK
19/01/2017;96324;33424;External EEPROM (COPILOTpc);OK
19/01/2017;30309;33426;External EEPROM (COPILOTpc);OK
19/01/2017;30310;33426;Internal EEPROM (COPILOTpc);OK
19/01/2017;38414;33426;Internal EEPROM (COPILOTpc);OK
19/01/2017;38414;33426;External EEPROM (COPILOTpc);OK
19/01/2017;41233;33426;TicketMachine;OK
19/01/2017;42837;33426;Internal EEPROM (COPILOTpc);OK
19/01/2017;42837;33426;External EEPROM (COPILOTpc);OK
19/01/2017;43431;33426;TicketMachine;OK
19/01/2017;82481;33426;Internal EEPROM (COPILOTpc);OK
19/01/2017;82481;33426;External EEPROM (COPILOTpc);OK
19/01/2017;95727;33426;Internal EEPROM (COPILOTpc);OK
19/01/2017;95727;33426;External EEPROM (COPILOTpc);OK
19/01/2017;10911;33428;Internal EEPROM (COPILOTpc);OK
19/01/2017;10911;33428;External EEPROM (COPILOTpc);OK
19/01/2017;21093;33428;Internal EEPROM (COPILOTpc);OK
19/01/2017;21093;33428;External EEPROM (COPILOTpc);OK
19/01/2017;24009;33428;TicketMachine;OK
19/01/2017;35144;33428;tsp-emitter;OK
