depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;08/01/2017
HN;1000111;33418;08/01/2017
SL;1000113;33420;08/01/2017
SL;1000115;33422;08/01/2017
SL;1000116;33424;08/01/2017
SL;1000117;33426;08/01/2017
SL;1000118;33428;08/01/2017
PO;1000120;33430;08/01/2017
PO;1000122;33432;08/01/2017
PO;1000124;33434;08/01/2017
PO;1000126;33436;08/01/2017
PO;1000128;33438;08/01/2017
PO;1000130;33440;08/01/2017
PO;1000132;33442;08/01/2017
PO;1000134;33444;08/01/2017
PO;1000135;33446;08/01/2017
HN;1000136;33448;08/01/2017
PO;1000138;33450;08/01/2017
HN;1000140;33452;08/01/2017
HN;1000142;33454;08/01/2017
HN;1000144;33456;08/01/2017
HN;1000146;33458;08/01/2017
RD;1000148;33460;08/01/2017
SL;1000150;33462;08/01/2017
D1;1000152;33464;08/01/2017
D1;1000154;33466;08/01/2017
D1;1000156;33468;08/01/2017
RD;1000158;33470;08/01/2017
RD;1000160;33472;08/01/2017
RD;1000162;33474;08/01/2017
RD;1000164;33476;08/01/2017
RD;1000166;33478;08/01/2017
RD;1000168;33480;08/01/2017
PO;1000170;40002;08/01/2017
RD;1000171;33482;08/01/2017
PO;1000173;40004;08/01/2017
RD;1000174;33484;08/01/2017
PO;1000176;40006;08/01/2017
RD;1000177;33486;08/01/2017
PO;1000180;40008;08/01/2017
RD;1000181;33488;08/01/2017
PO;1000183;40010;08/01/2017
RD;1000184;33490;08/01/2017
HN;1000186;40012;08/01/2017
RD;1000187;33492;08/01/2017
HN;1000189;40014;08/01/2017
RD;1000190;33494;08/01/2017
PO;1000193;33496;08/01/2017
HN;1000195;40018;08/01/2017
HN;1000198;40020;08/01/2017
HN;1000201;40022;08/01/2017
HN;1000202;33502;08/01/2017
HN;1000204;40024;08/01/2017
HN;1000205;33504;08/01/2017
HN;1000208;33506;08/01/2017
HN;1000211;33508;08/01/2017
SL;1000213;40030;08/01/2017
HN;1000340;38072;08/01/2017
HN;1000343;38074;08/01/2017
CF;1000345;38076;08/01/2017
CF;1000348;38078;08/01/2017
CF;1000351;38080;08/01/2017
CF;1000354;38082;08/01/2017
CF;1000357;38084;08/01/2017
CF;1000360;38086;08/01/2017
CF;1000363;38088;08/01/2017
D1;1000366;38090;08/01/2017
D1;1000369;38092;08/01/2017
D1;1000372;38094;08/01/2017
D1;1000375;38096;08/01/2017
D1;1000377;38098;08/01/2017
D1;1000379;38100;08/01/2017
PO;1000381;24246;08/01/2017
PO;1000382;33212;08/01/2017
PO;1000389;33224;08/01/2017
HN;1000415;33274;08/01/2017
HN;1000417;33278;08/01/2017
HN;1000418;33280;08/01/2017
CF;1000420;33284;08/01/2017
CF;1000421;33286;08/01/2017
CD;1000422;33288;08/01/2017
CD;1000424;33292;08/01/2017
CD;1000425;33294;08/01/2017
CD;1000426;33296;08/01/2017
SL;1000428;33300;08/01/2017
SL;1000429;33302;08/01/2017
PO;1000431;33306;08/01/2017
PO;1000432;33308;08/01/2017
PO;1000433;33310;08/01/2017
PO;1000435;33314;08/01/2017
CF;1000436;33316;08/01/2017
RD;1000438;33320;08/01/2017
HN;1000440;33322;08/01/2017
HN;1000442;33324;08/01/2017
HN;1000443;33326;08/01/2017
D1;1000446;33330;08/01/2017
D1;1000447;33332;08/01/2017
SL;1000449;33336;08/01/2017
SL;1000451;33338;08/01/2017
SL;1000453;33340;08/01/2017
HN;1000454;33342;08/01/2017
CF;1000457;33346;08/01/2017
D1;1000458;33348;08/01/2017
CD;1000460;33352;08/01/2017
CD;1000461;33354;08/01/2017
CD;1000464;33358;08/01/2017
CD;1000465;33360;08/01/2017
PO;1000467;33364;08/01/2017
PO;1000468;33366;08/01/2017
PO;1000469;33368;08/01/2017
PO;1000471;33372;08/01/2017
HN;1000472;35002;08/01/2017
HN;1000474;35004;08/01/2017
PO;1000476;33376;08/01/2017
HN;1000478;33378;08/01/2017
HN;1000479;35008;08/01/2017
HN;1000481;35010;08/01/2017
PO;1000482;33382;08/01/2017
RD;1000483;33384;08/01/2017
D1;1000485;33388;08/01/2017
D1;1000489;33392;08/01/2017
D1;1000490;33394;08/01/2017
D1;1000492;33398;08/01/2017
CD;1000494;33400;08/01/2017
CD;1000496;33404;08/01/2017
CD;1000497;33406;08/01/2017
CD;1000499;33410;08/01/2017
CD;1000501;33412;08/01/2017
RD;1000503;33414;08/01/2017
D2;1000556;36001;08/01/2017
D2;1000558;36003;08/01/2017
D2;1000560;36005;08/01/2017
D2;1000562;36007;08/01/2017
D2;1000564;36009;08/01/2017
D2;1000566;36011;08/01/2017
D2;1000568;36013;08/01/2017
D2;1000570;36015;08/01/2017
D2;1000572;36017;08/01/2017
D2;1000574;36019;08/01/2017
D2;1000576;36021;08/01/2017
D2;1000578;36023;08/01/2017
D2;1000580;36025;08/01/2017
D2;1000582;36027;08/01/2017
D2;1000584;36029;08/01/2017
D2;1000586;36031;08/01/2017
D2;1000588;36033;08/01/2017
D2;1000590;36035;08/01/2017
PO;1000592;36037;08/01/2017
PO;1000596;36041;08/01/2017
PO;1000599;36045;08/01/2017
PO;1000603;36049;08/01/2017
PO;1000607;36053;08/01/2017
PO;1000609;36055;08/01/2017
PO;1000611;36057;08/01/2017
PO;1000613;36061;08/01/2017
PO;1000614;36063;08/01/2017
PO;1000615;36065;08/01/2017
PO;1000617;36069;08/01/2017
D2;1000639;28051;08/01/2017
PO;1000651;33023;08/01/2017
PO;1000665;33051;08/01/2017
PO;1000666;33053;08/01/2017
PO;1000672;33065;08/01/2017
PO;1000686;33093;08/01/2017
RD;1000694;38001;08/01/2017
SL;1000216;40032;08/01/2017
SL;1000218;40034;08/01/2017
PO;1000219;33514;08/01/2017
SL;1000220;40036;08/01/2017
SL;1000222;40038;08/01/2017
RD;1000223;33518;08/01/2017
SL;1000224;40040;08/01/2017
SL;1000226;40042;08/01/2017
D1;1000227;33522;08/01/2017
SL;1000229;40044;08/01/2017
D1;1000230;33524;08/01/2017
D1;1000233;33526;08/01/2017
D1;1000236;33528;08/01/2017
