opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
08/01/2017;484981385198700263;52855;14:40:55;ON03
08/01/2017;484981385199073807;71671;19:54:31;TR05
08/01/2017;484981385198700234;52813;14:40:13;TR05
08/01/2017;484981385199073991;74065;20:34:25;TR05
08/01/2017;484981385198700352;53069;14:44:29;TR05
08/01/2017;484981385198806245;59610;16:33:30;TR05
08/01/2017;484981385199074282;78139;21:42:19;TR05
08/01/2017;484981385198699942;49875;13:51:15;TR05
08/01/2017;484981385198980157;67714;18:48:34;TR05
08/01/2017;484981385198894145;62756;17:25:56;TR05
08/01/2017;484981385198805791;57669;16:01:09;TR05
08/01/2017;484981385198979503;65136;18:05:36;TR05
08/01/2017;484981385199073965;74025;20:33:45;TR05
08/01/2017;484981385198893488;60388;16:46:28;TR05
08/01/2017;484981385198806073;58979;16:22:59;TR05
08/01/2017;484981385198893943;62099;17:14:59;TR05
08/01/2017;484981385198493916;48982;13:36:22;TR05
08/01/2017;484981385198805731;57480;15:58:00;TR05
08/01/2017;484981385198700511;54008;15:00:08;TR05
08/01/2017;484981385198894077;62346;17:19:06;TR05
08/01/2017;484981385198805457;55814;15:30:14;TR05
08/01/2017;484981385198979438;64757;17:59:17;TR05
08/01/2017;484981385198893349;59877;16:37:57;TR05
08/01/2017;484981385198806042;58903;16:21:43;TR05
08/01/2017;484981385198805283;55291;15:21:31;TR05
08/01/2017;484981385198806280;59830;16:37:10;TR05
08/01/2017;484981385198979406;64655;17:57:35;TR05
08/01/2017;484981385198980276;68807;19:06:47;TR05
08/01/2017;484981385198893702;61254;17:00:54;TR05
08/01/2017;484981385198805977;58414;16:13:34;TR05
08/01/2017;484981385198894202;62936;17:28:56;TR05
08/01/2017;484981385198979764;65672;18:14:32;TR05
08/01/2017;484981385198894332;64308;17:51:48;TR05
08/01/2017;484981385198980220;67976;18:52:56;TR05
08/01/2017;484981385198980184;67738;18:48:58;TR05
08/01/2017;484981385198979370;64410;17:53:30;TR05
08/01/2017;484981385198493695;47021;13:03:41;TR05
08/01/2017;484981385199073713;71037;19:43:57;ON04
08/01/2017;484981385199073916;73378;20:22:58;ON04
08/01/2017;484981385199074188;76923;21:22:03;ON07
08/01/2017;484981385199074151;76644;21:17:24;ON07
08/01/2017;484981385198805488;55835;15:30:35;ST02
08/01/2017;484981385198979795;65735;18:15:35;ST02
08/01/2017;484981385198805662;57110;15:51:50;ST03
08/01/2017;484981385198493531;43808;12:10:08;ST03
08/01/2017;484981385198699851;49529;13:45:29;ST03
08/01/2017;484981385198893601;60784;16:53:04;ST03
08/01/2017;484981385199074253;78082;21:41:22;OD02
08/01/2017;484981385198805764;57634;16:00:34;OD02
08/01/2017;484981385198805877;57984;16:06:24;OD02
08/01/2017;484981385198699813;49188;13:39:48;OD02
08/01/2017;484981385198805938;58127;16:08:47;OD02
08/01/2017;484981385198805838;57936;16:05:36;OD02
08/01/2017;484981385198700094;51111;14:11:51;OD02
08/01/2017;484981385198699909;49710;13:48:30;OD02
08/01/2017;484981385198894174;62859;17:27:39;OD02
08/01/2017;484981385198980015;66358;18:25:58;OD02
08/01/2017;484981385198699986;50338;13:58:58;OD02
08/01/2017;484981385198805907;58073;16:07:53;AC00
08/01/2017;484981385198893829;61908;17:11:48;OD02
08/01/2017;484981385198893438;60352;16:45:52;OD02
08/01/2017;484981385198805430;55791;15:29:51;OD02
08/01/2017;484981385198700614;54706;15:11:46;OD02
08/01/2017;484981385198700734;55106;15:18:26;OD02
08/01/2017;484981385198700790;55132;15:18:52;OD02
08/01/2017;484981385198894118;62730;17:25:30;OD02
08/01/2017;484981385198493187;39418;10:56:58;OD02
08/01/2017;484981385198493495;43601;12:06:41;OD02
08/01/2017;484981385198492923;35974;09:59:34;OD02
08/01/2017;484981385198493342;41454;11:30:54;OD02
08/01/2017;484981385198493460;43412;12:03:32;OD02
08/01/2017;484981385199074453;80962;22:29:22;MC03
08/01/2017;484981385198700599;54698;15:11:38;MC01
08/01/2017;484981385198699784;49158;13:39:18;MC01
08/01/2017;484981385198311508;34527;09:35:27;MC01
08/01/2017;484981385198311338;32014;08:53:34;MC01
08/01/2017;484981385199074350;78686;21:51:26;
08/01/2017;484981385198300515;11215;03:06:55;
08/01/2017;484981385198980319;69273;19:14:33;
08/01/2017;484981385198893413;60295;16:44:55;
08/01/2017;484981385198893969;62106;17:15:06;
08/01/2017;484981385198493048;37528;10:25:28;
08/01/2017;484981385199074030;74521;20:42:01;
08/01/2017;484981385198979618;65331;18:08:51;
08/01/2017;484981385198700412;53376;14:49:36;
08/01/2017;484981385198979593;65313;18:08:33;
08/01/2017;484981385198979704;65537;18:12:17;
08/01/2017;484981385198893571;60655;16:50:55;
08/01/2017;484981385198806134;59195;16:26:35;
08/01/2017;484981385198893857;61944;17:12:24;
08/01/2017;484981385198979938;66243;18:24:03;
08/01/2017;484981385198979466;64806;18:00:06;
08/01/2017;484981385199073642;70383;19:33:03;
08/01/2017;484981385199073831;71703;19:55:03;
08/01/2017;484981385198893389;60280;16:44:40;
08/01/2017;484981385198700168;51748;14:22:28;
08/01/2017;484981385198806212;59423;16:30:23;
08/01/2017;484981385198805633;57058;15:50:58;
08/01/2017;484981385198893514;60427;16:47:07;
08/01/2017;484981385199073668;70432;19:33:52;
08/01/2017;484981385198300816;11335;03:08:55;
08/01/2017;484981385199073778;71522;19:52:02;
08/01/2017;484981385198492963;36394;10:06:34;
08/01/2017;484981385198806188;59398;16:29:58;
08/01/2017;484981385198979906;66000;18:20:00;
08/01/2017;484981385198894021;62253;17:17:33;
08/01/2017;484981385198805309;55294;15:21:34;
08/01/2017;484981385198493886;48868;13:34:28;
08/01/2017;484981385198493820;48317;13:25:17;
08/01/2017;484981385198805335;55353;15:22:33;
08/01/2017;484981385198893883;61974;17:12:54;
08/01/2017;484981385198311209;28899;08:01:39;
08/01/2017;484981385199074486;81153;22:32:33;
08/01/2017;484981385198806158;59211;16:26:51;
08/01/2017;484981385198700014;50368;13:59:28;
08/01/2017;484981385198893996;62207;17:16:47;
08/01/2017;484981385199074110;76178;21:09:38;
08/01/2017;484981385198979989;66351;18:25:51;
08/01/2017;484981385198979879;65913;18:18:33;
08/01/2017;484981385198300969;11399;03:09:59;
08/01/2017;484981385198980042;66366;18:26:06;
08/01/2017;484981385198493740;47542;13:12:22;
08/01/2017;484981385199073605;69982;19:26:22;
08/01/2017;484981385198492992;36564;10:09:24;
08/01/2017;484981385198979964;66282;18:24:42;
08/01/2017;484981385199074323;78645;21:50:45;
08/01/2017;484981385198805515;55846;15:30:46;
08/01/2017;484981385198980126;67489;18:44:49;
08/01/2017;484981385198311608;35879;09:57:59;
08/01/2017;484981385198893763;61475;17:04:35;
08/01/2017;484981385199073753;71482;19:51:22;
08/01/2017;484981385198979820;65739;18:15:39;
08/01/2017;484981385198805556;56305;15:38:25;
08/01/2017;484981385198493845;48350;13:25:50;
08/01/2017;484981385198493085;37933;10:32:13;
08/01/2017;484981385198980076;66689;18:31:29;
08/01/2017;484981385198493224;39748;11:02:28;
08/01/2017;484981385198980349;69423;19:17:03;
08/01/2017;484981385198980375;69460;19:17:40;
08/01/2017;484981385198700436;53389;14:49:49;
08/01/2017;484981385198805583;56333;15:38:53;
08/01/2017;484981385198700381;53154;14:45:54;
