opd_date;act_time;vehicle_short_name;device_type;defect_type
08/01/2017;36596;33416;Internal EEPROM (COPILOTpc);OK
08/01/2017;36596;33416;External EEPROM (COPILOTpc);OK
08/01/2017;37834;33416;TicketMachine;OK
08/01/2017;54017;33416;Internal EEPROM (COPILOTpc);OK
08/01/2017;54017;33416;External EEPROM (COPILOTpc);OK
08/01/2017;54060;33416;TicketMachine;OK
08/01/2017;77928;33416;External EEPROM (COPILOTpc);OK
08/01/2017;77933;33416;Internal EEPROM (COPILOTpc);OK
08/01/2017;96744;33416;Internal EEPROM (COPILOTpc);OK
08/01/2017;96744;33416;External EEPROM (COPILOTpc);OK
08/01/2017;43528;33420;Internal EEPROM (COPILOTpc);OK
08/01/2017;43528;33420;External EEPROM (COPILOTpc);OK
08/01/2017;43598;33420;TicketMachine;OK
08/01/2017;97154;33420;External EEPROM (COPILOTpc);OK
08/01/2017;97155;33420;Internal EEPROM (COPILOTpc);OK
08/01/2017;96907;33422;Internal EEPROM (COPILOTpc);OK
08/01/2017;96907;33422;External EEPROM (COPILOTpc);OK
08/01/2017;96289;33424;Internal EEPROM (COPILOTpc);OK
08/01/2017;96289;33424;External EEPROM (COPILOTpc);OK
08/01/2017;95698;33426;Internal EEPROM (COPILOTpc);OK
08/01/2017;95698;33426;External EEPROM (COPILOTpc);OK
08/01/2017;10914;33428;Internal EEPROM (COPILOTpc);OK
08/01/2017;10914;33428;External EEPROM (COPILOTpc);OK
08/01/2017;38893;33428;Internal EEPROM (COPILOTpc);OK
08/01/2017;38893;33428;External EEPROM (COPILOTpc);OK
08/01/2017;40532;33428;TicketMachine;OK
08/01/2017;44438;33428;tsp-emitter;OK
08/01/2017;96943;33430;Internal EEPROM (COPILOTpc);OK
08/01/2017;96943;33430;External EEPROM (COPILOTpc);OK
08/01/2017;96704;33432;External EEPROM (COPILOTpc);OK
08/01/2017;96705;33432;Internal EEPROM (COPILOTpc);OK
08/01/2017;96892;33434;Internal EEPROM (COPILOTpc);OK
08/01/2017;96892;33434;External EEPROM (COPILOTpc);OK
08/01/2017;96035;33436;Internal EEPROM (COPILOTpc);OK
08/01/2017;96035;33436;External EEPROM (COPILOTpc);OK
08/01/2017;10875;33438;Internal EEPROM (COPILOTpc);OK
08/01/2017;10875;33438;External EEPROM (COPILOTpc);OK
08/01/2017;95563;33440;External EEPROM (COPILOTpc);OK
08/01/2017;95564;33440;Internal EEPROM (COPILOTpc);OK
08/01/2017;96802;33446;Internal EEPROM (COPILOTpc);OK
08/01/2017;96802;33446;External EEPROM (COPILOTpc);OK
08/01/2017;96965;33448;Internal EEPROM (COPILOTpc);OK
08/01/2017;96965;33448;External EEPROM (COPILOTpc);OK
08/01/2017;10962;33450;Internal EEPROM (COPILOTpc);OK
08/01/2017;10962;33450;External EEPROM (COPILOTpc);OK
08/01/2017;95683;33452;Internal EEPROM (COPILOTpc);OK
08/01/2017;95683;33452;External EEPROM (COPILOTpc);OK
08/01/2017;81438;33456;External EEPROM (COPILOTpc);OK
08/01/2017;81439;33456;Internal EEPROM (COPILOTpc);OK
08/01/2017;97123;33456;Internal EEPROM (COPILOTpc);OK
08/01/2017;97123;33456;External EEPROM (COPILOTpc);OK
08/01/2017;80988;33458;External EEPROM (COPILOTpc);OK
08/01/2017;80989;33458;Internal EEPROM (COPILOTpc);OK
08/01/2017;96855;33458;External EEPROM (COPILOTpc);OK
08/01/2017;96856;33458;Internal EEPROM (COPILOTpc);OK
08/01/2017;96935;33460;External EEPROM (COPILOTpc);OK
08/01/2017;96936;33460;Internal EEPROM (COPILOTpc);OK
08/01/2017;44315;33464;Internal EEPROM (COPILOTpc);OK
08/01/2017;44315;33464;External EEPROM (COPILOTpc);OK
08/01/2017;96716;33464;Internal EEPROM (COPILOTpc);OK
08/01/2017;96716;33464;External EEPROM (COPILOTpc);OK
08/01/2017;92875;33466;External EEPROM (COPILOTpc);OK
08/01/2017;92876;33466;Internal EEPROM (COPILOTpc);OK
08/01/2017;32159;33468;Internal EEPROM (COPILOTpc);OK
08/01/2017;32159;33468;External EEPROM (COPILOTpc);OK
08/01/2017;33471;33468;TicketMachine;OK
08/01/2017;68615;33468;External EEPROM (COPILOTpc);OK
08/01/2017;68616;33468;Internal EEPROM (COPILOTpc);OK
08/01/2017;77730;33468;Internal EEPROM (COPILOTpc);OK
08/01/2017;77730;33468;External EEPROM (COPILOTpc);OK
08/01/2017;96128;33468;Internal EEPROM (COPILOTpc);OK
08/01/2017;96128;33468;External EEPROM (COPILOTpc);OK
08/01/2017;95705;33470;Internal EEPROM (COPILOTpc);OK
08/01/2017;95705;33470;External EEPROM (COPILOTpc);OK
08/01/2017;38366;33472;Internal EEPROM (COPILOTpc);OK
08/01/2017;38366;33472;External EEPROM (COPILOTpc);OK
08/01/2017;39600;33472;TicketMachine;OK
08/01/2017;40208;33472;tsp-emitter;OK
08/01/2017;78445;33472;Internal EEPROM (COPILOTpc);OK
08/01/2017;78445;33472;External EEPROM (COPILOTpc);OK
08/01/2017;78686;33472;TicketMachine;OK
08/01/2017;95756;33472;Internal EEPROM (COPILOTpc);OK
08/01/2017;95756;33472;External EEPROM (COPILOTpc);OK
08/01/2017;13380;33474;Internal EEPROM (COPILOTpc);OK
08/01/2017;13380;33474;External EEPROM (COPILOTpc);OK
08/01/2017;36490;33474;External EEPROM (COPILOTpc);OK
08/01/2017;36491;33474;Internal EEPROM (COPILOTpc);OK
08/01/2017;93205;33474;Internal EEPROM (COPILOTpc);OK
08/01/2017;93205;33474;External EEPROM (COPILOTpc);OK
08/01/2017;97155;33476;External EEPROM (COPILOTpc);OK
08/01/2017;97156;33476;Internal EEPROM (COPILOTpc);Defective
08/01/2017;41673;33478;External EEPROM (COPILOTpc);OK
08/01/2017;41674;33478;Internal EEPROM (COPILOTpc);OK
08/01/2017;84661;33478;Internal EEPROM (COPILOTpc);OK
08/01/2017;84661;33478;External EEPROM (COPILOTpc);OK
08/01/2017;96669;33478;Internal EEPROM (COPILOTpc);OK
08/01/2017;96669;33478;External EEPROM (COPILOTpc);OK
08/01/2017;96787;33480;Internal EEPROM (COPILOTpc);OK
08/01/2017;96787;33480;External EEPROM (COPILOTpc);OK
08/01/2017;82569;40002;Internal EEPROM (COPILOTpc);OK
08/01/2017;82569;40002;External EEPROM (COPILOTpc);OK
08/01/2017;97036;40002;Internal EEPROM (COPILOTpc);OK
08/01/2017;97036;40002;External EEPROM (COPILOTpc);OK
