opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
09/01/2017;484981385200954510;57224;15:53:44;TR01
09/01/2017;484981385200954397;56928;15:48:48;TR01
09/01/2017;484981385201415925;64381;17:53:01;TR01
09/01/2017;484981385201354425;63490;17:38:10;TR01
09/01/2017;484981385201354705;63799;17:43:19;TR01
09/01/2017;484981385201416301;64952;18:02:32;TR01
09/01/2017;484981385201552924;66433;18:27:13;TR01
09/01/2017;484981385201170206;60495;16:48:15;TR01
09/01/2017;484981385201054075;59914;16:38:34;TR01
09/01/2017;484981385201415865;64350;17:52:30;TR01
09/01/2017;484981385201170580;61248;17:00:48;TR01
09/01/2017;484981385201483641;65702;18:15:02;TR01
09/01/2017;484981385201354583;63596;17:39:56;TR01
09/01/2017;484981385200954222;56646;15:44:06;TR01
09/01/2017;484981385200829900;55782;15:29:42;TR01
09/01/2017;484981385201354454;63509;17:38:29;TR01
09/01/2017;484981385200094950;34287;09:31:27;TR01
09/01/2017;484981385201415955;64390;17:53:10;TR01
09/01/2017;484981385201483806;65943;18:19:03;TR01
09/01/2017;484981385201354815;63932;17:45:32;TR01
09/01/2017;484981385200326436;40410;11:13:30;TR01
09/01/2017;484981385201553036;66523;18:28:43;TR01
09/01/2017;484981385201053742;58856;16:20:56;TR01
09/01/2017;484981385201262862;63106;17:31:46;TR01
09/01/2017;484981385201553148;66563;18:29:23;TR01
09/01/2017;484981385201355131;64197;17:49:57;TR01
09/01/2017;484981385200954250;56671;15:44:31;TR01
09/01/2017;484981385201483310;65406;18:10:06;TR01
09/01/2017;484981385201355019;64134;17:48:54;ON03
09/01/2017;484981385201876775;78502;21:48:22;TR05
09/01/2017;484981385199977251;31727;08:48:47;TR05
09/01/2017;484981385201552895;66411;18:26:51;TR05
09/01/2017;484981385199540844;20092;05:34:52;TR05
09/01/2017;484981385201553668;67347;18:42:27;TR05
09/01/2017;484981385200673639;52090;14:28:10;TR05
09/01/2017;484981385200193807;38278;10:37:58;TR05
09/01/2017;484981385201553193;66599;18:29:59;TR05
09/01/2017;484981385201416663;65285;18:08:05;TR05
09/01/2017;484981385201553897;67571;18:46:11;TR05
09/01/2017;484981385201170839;61622;17:07:02;TR05
09/01/2017;484981385201483834;65956;18:19:16;TR05
09/01/2017;484981385201553063;66535;18:28:55;TR05
09/01/2017;484981385200829324;54581;15:09:41;TR05
09/01/2017;484981385201053377;58225;16:10:25;TR05
09/01/2017;484981385201355233;64248;17:50:48;TR05
09/01/2017;484981385201053517;58484;16:14:44;TR05
09/01/2017;484981385199477952;19460;05:24:20;TR05
09/01/2017;484981385199977758;32531;09:02:11;TR05
09/01/2017;484981385200193430;37197;10:19:57;TR05
09/01/2017;484981385201416361;65049;18:04:09;TR05
09/01/2017;484981385201483369;65425;18:10:25;TR05
09/01/2017;484981385199477718;19169;05:19:29;TR05
09/01/2017;484981385199540718;19857;05:30:57;TR05
09/01/2017;484981385200327089;44244;12:17:24;TR05
09/01/2017;484981385199478094;19621;05:27:01;TR05
09/01/2017;484981385200034813;33308;09:15:08;TR05
09/01/2017;484981385201355160;64203;17:50:03;TR05
09/01/2017;484981385201416107;64795;17:59:55;TR05
09/01/2017;484981385199477660;19003;05:16:43;TR05
09/01/2017;484981385199623971;23737;06:35:37;TR05
09/01/2017;484981385199477633;18972;05:16:12;TR05
09/01/2017;484981385201730109;69486;19:18:06;TR05
09/01/2017;484981385201632496;68553;19:02:33;TR05
09/01/2017;484981385200095061;34408;09:33:28;TR05
09/01/2017;484981385200829380;54637;15:10:37;TR05
09/01/2017;484981385201632394;68430;19:00:30;TR05
09/01/2017;484981385201632040;67870;18:51:10;TR05
09/01/2017;484981385201631771;67582;18:46:22;TR05
09/01/2017;484981385201632718;69321;19:15:21;TR05
09/01/2017;484981385199800780;27427;07:37:07;TR05
09/01/2017;484981385201262936;63272;17:34:32;TR05
09/01/2017;484981385200034615;33053;09:10:53;TR05
09/01/2017;484981385199923189;30964;08:36:04;TR05
09/01/2017;484981385199540618;19703;05:28:23;TR05
09/01/2017;484981385201483589;65620;18:13:40;TR05
09/01/2017;484981385201632408;68431;19:00:31;TR05
09/01/2017;484981385201416391;65069;18:04:29;TR05
09/01/2017;484981385199699484;25007;06:56:47;TR05
09/01/2017;484981385201354554;63563;17:39:23;TR05
09/01/2017;484981385200829124;53843;14:57:23;TR05
09/01/2017;484981385201553400;66908;18:35:08;TR05
09/01/2017;484981385200193763;37840;10:30:40;TR05
09/01/2017;484981385201484176;66336;18:25:36;TR05
09/01/2017;484981385201415704;64278;17:51:18;TR05
09/01/2017;484981385201262713;62900;17:28:20;TR05
09/01/2017;484981385201416015;64521;17:55:21;TR05
09/01/2017;484981385199540900;20180;05:36:20;TR05
09/01/2017;484981385201354847;63973;17:46:13;TR05
09/01/2017;484981385200954728;57652;16:00:52;TR05
09/01/2017;484981385199923572;31448;08:44:08;TR05
09/01/2017;484981385200953997;56223;15:37:03;TR05
09/01/2017;484981385201553600;67093;18:38:13;TR05
09/01/2017;484981385200673996;52732;14:38:52;TR05
