measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385201552895;1747946;18;00180001;1311866;1086418;49;64;;5.073
484981385199467092;;18;00180001;1311970;1086418;0;64;;18.891
484981385200674232;1749956;18;00181001;1311823;1311950;0;3;;.96
484981385199852428;1749948;18;00180001;1311970;2495;0;34;;10.274
484981385201416546;1724548;18;00180001;1311970;1086418;0;64;;18.891
484981385201354554;1728957;18;00180001;1311970;1086418;0;64;;18.891
484981385201263047;1751223;18;00180001;1311970;1001452;0;24;;7.23
484981385201263047;1751221;18;00181001;1030252;1311876;17;60;;12.793
484981385200327089;1914737;185;00841002;3149;1258091;67;70;;.919
484981385200327089;1920515;185;00841001;3149;1258091;69;72;;.919
484981385199541308;1920508;185;00841001;1352915;1909297;0;89;;35.544
484981385200327089;1914505;185;00841001;3149;1258091;69;72;;.919
484981385200327089;1914501;185;00841002;3149;1258091;67;70;;.919
484981385200515347;1917288;185;084A1001;3149;1258091;20;23;;-.919
484981385200327089;1917288;185;084A1001;3149;1258091;20;23;;.919
484981385201278059;992856;83;00831001;1136124;1013720;65;67;;-4.054
484981385200102928;2024656;83;00831001;134;1510369;56;66;;7.824
484981385200095092;953882;83;00831001;1136107;1013720;0;67;;-24.002
484981385200102928;953039;83;00831001;134;1013720;56;67;;-7.958
484981385199700074;2756681;83;00831001;1001434;1001436;24;26;1734849870;.749
484981385199699484;2756681;83;00831001;1136107;1352;0;23;1734849870;5.555
484981385201346094;923980;83;00831001;1136124;1013720;65;67;;-4.054
484981385201346094;2760108;83;00831001;1136124;1510369;65;66;;3.92
484981385200074507;955380;83;00831001;1136124;1013720;65;67;;-4.054
484981385201553600;2752602;83;00831001;1136107;1013616;0;22;;5.178
484981385200326251;2752599;83;00831001;1136107;1013720;0;67;;24.002
484981385200326251;2752598;83;083A0001;1013514;1136107;0;70;;23.531
484981385201278059;2764670;83;00831001;1136124;1510369;65;66;;3.92
484981385200094629;2764664;83;00831001;1136107;1013720;0;67;;24.002
484981385199800895;2764663;83;00830001;1013514;1136107;0;66;;23.816
484981385199624339;2764661;83;00831006;1136088;1013720;0;39;;16.852
484981385199801566;2750749;83;00831001;1136107;1013720;0;67;;24.002
484981385199801566;2750748;83;00830001;1013514;1136107;0;66;;23.816
484981385201034767;;83;083A1001;1136107;1510369;0;67;;23.863
