opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
20/01/2017;1000110;1741290895;6061;24764;25200;25806;26945;53;1872573;1871810;Outbound;0;86;1871803;;1871951;0
20/01/2017;1000110;1741290924;14369;26986;27000;28357;28375;53;2328757;2313195;Inbound;0;100;1871803;;2313831;0
20/01/2017;1000110;1741290948;21485;28795;27900;28800;28881;53;2802606;318;;3;100;1871803;;2163720;0
20/01/2017;1000110;1741290953;21562;28881;28800;29512;30595;53;1872575;1871810;Outbound;0;95;1871803;;1871937;0
20/01/2017;1000110;1741290986;28871;30595;30600;31989;32063;53;2328877;2313195;Inbound;0;100;1871803;;2313828;0
20/01/2017;1000110;1741291008;35822;32450;31560;31560;32494;53;2802608;318;;3;100;1871803;;2802607;0
20/01/2017;1000110;1741291012;35899;32495;32400;33088;34205;53;1872577;1871810;Outbound;0;95;1871803;;1871954;0
20/01/2017;1000110;1741291043;43231;34205;34200;35669;35610;53;2328880;2313195;Inbound;0;100;1871803;;2313830;0
20/01/2017;1000110;1741291065;50157;36047;36000;36873;37105;53;1872579;1871810;Outbound;0;95;1871803;;1871944;0
20/01/2017;1000110;1741291093;57418;37795;37800;39152;38907;53;2328883;2313195;Inbound;0;100;1871803;;2313818;0
20/01/2017;1000110;1741291113;64496;39723;38640;38640;39741;53;2802612;318;;3;100;1871803;;2802611;0
20/01/2017;1000110;1741291116;64573;39741;39600;40473;41406;53;1872581;1871810;Outbound;0;90;1871803;;1871944;0
20/01/2017;1000110;1741291146;71891;41406;41400;42752;42655;53;2328886;2313195;Inbound;0;100;1871803;;2313818;0
20/01/2017;1000110;1741291170;78829;43215;42240;42240;43227;53;2802613;318;;3;100;1871803;;2802611;0
20/01/2017;1000110;1741291173;78906;43228;43200;43930;44752;53;1872583;1871810;Outbound;0;90;1871803;;1871939;0
20/01/2017;1000110;1741291201;86062;44994;45000;46331;46377;53;2328888;2313195;Inbound;0;100;1871803;;2313824;0
20/01/2017;1000110;1741291225;93128;46810;45840;45840;46832;53;2802615;318;;3;100;1871803;;2802614;0
20/01/2017;1000110;1741291228;93205;46832;46800;47530;48470;53;1872585;1871810;Outbound;0;100;1871803;;1871939;0
20/01/2017;1000110;1741291259;100993;48612;48600;49931;49865;53;2328891;2313195;Inbound;0;100;1871803;;2313824;0
20/01/2017;1000110;1741291282;108065;50428;50400;51130;52107;53;1872587;1871810;Outbound;0;95;1871803;;1871939;0
20/01/2017;1000110;1741291314;115297;52189;52200;53531;53588;53;2328893;2313195;Inbound;0;100;1871803;;2313824;0
20/01/2017;1000110;1741291335;123059;54030;53040;53040;54046;53;2802617;318;;3;100;1871803;;2802614;0
20/01/2017;1000110;1741291338;123135;54046;54000;55140;55880;53;1872589;1871810;Outbound;0;90;1871803;;1871942;0
20/01/2017;1000110;1741291370;130437;55880;55800;57145;57548;53;2328895;2313195;Inbound;0;100;1871803;;2313814;0
20/01/2017;1000110;1741291394;138028;57610;56640;56640;57636;53;2802619;318;;3;100;1871803;;2802618;0
20/01/2017;1000110;1741291397;138104;57636;57600;58740;59463;53;1872591;1871810;Outbound;0;95;1871803;;1871942;0
20/01/2017;1000110;1741291427;145422;59463;59400;60745;60917;53;2328898;2313195;Inbound;0;100;1871803;;2313814;0
20/01/2017;1000110;1741291450;152329;61235;61200;62389;63097;53;1872593;1871810;Outbound;0;95;1871803;;1871953;0
20/01/2017;1000110;1741291485;159559;63114;63000;64585;64611;53;2328900;2313195;Inbound;0;100;1871803;;2313833;0
20/01/2017;1000110;1741291511;166632;64833;63960;63960;64846;53;2802715;318;;3;100;1871803;;2802714;0
20/01/2017;1000110;1741291514;166712;64846;64800;65645;66799;53;1872595;1871810;Outbound;0;90;1871803;;1871933;0
20/01/2017;1000110;1741291541;173835;66818;66600;67879;67890;53;2328903;2313195;Inbound;0;100;1871803;;2313826;0
20/01/2017;1000110;1741291560;180925;68371;67500;67500;68460;53;2802717;318;;3;100;1871803;;2802716;0
20/01/2017;1000110;1741291564;181005;68460;68400;69144;69839;53;1872597;1871810;Outbound;0;90;1871803;;1871935;0
20/01/2017;1000110;1741291591;188129;70116;70200;71280;71390;53;2328906;2313195;Inbound;0;100;1871803;;2313827;0
20/01/2017;1000110;1741291615;195201;71401;71400;72300;71401;53;2802718;319;;4;50;1871803;;2163822;0
20/01/2017;1000111;1741595420;11764;26333;24600;25800;26333;1014394;2799000;252;;2;50;1711904;;2541525;0
20/01/2017;1000111;1741595422;11764;26394;26400;30973;30443;1014394;2145075;1909318;Inbound;0;100;1711904;;1910214;0
20/01/2017;1000111;1741595490;36048;31032;31140;31140;31116;1014394;2799001;253;;3;100;1711904;;2541527;0
20/01/2017;1000111;1741595494;36472;31247;31200;35877;35793;1014394;2145077;1909316;Outbound;0;100;1711904;;1910199;0
20/01/2017;1000111;1741595578;61271;36219;35640;35640;36259;1014394;2799002;254;;3;100;1711904;;2542317;0
20/01/2017;1000111;1741595581;61398;36285;36300;40376;40020;1014394;2145080;1909318;Inbound;0;100;1711904;;1910213;0
20/01/2017;1000111;1741595650;85661;40060;41100;42600;40060;1014394;2799003;255;;4;50;1711904;;2542319;0
20/01/2017;1000111;1741595671;109644;47992;44400;48891;48652;1014394;2145084;1909318;Inbound;0;16;1711904;;1910212;0
20/01/2017;1000111;1741595689;113069;48750;48000;52491;52335;1014394;2142803;1909318;Inbound;0;83;1710790;;1910212;0
20/01/2017;1000111;1741595754;133913;52622;52800;54300;52622;1014394;2793782;255;;4;50;1710790;;2538148;0
20/01/2017;1000111;1741595775;161325;55860;55800;58618;59030;270;2392235;2389315;Inbound;0;96;1711330;;2389356;0
20/01/2017;1000111;1741595821;180153;59395;59400;63176;63174;270;2392236;1712611;Outbound;0;100;1711330;;2389350;0
20/01/2017;1000111;1741595874;198856;63174;63000;65818;66101;270;2392237;2389315;Inbound;0;86;1711330;;2389356;0
20/01/2017;1000111;1741595917;216357;66125;66900;68700;66125;270;2800565;95;;4;50;1711330;;2287500;0
20/01/2017;1000113;1741291663;5142;58227;57900;61885;62273;41;1750879;1003963;Outbound;0;100;1711361;;5;0
20/01/2017;1000113;1741291735;23386;62273;61560;61560;62307;41;1799845;5;;3;100;1711361;;1783961;0
20/01/2017;1000113;1741291738;23586;62616;62100;65997;67175;41;1750881;1003967;Inbound;0;100;1711361;;5;0
20/01/2017;1000113;1741291814;43496;67230;66600;70489;70048;41;1751098;1006027;Outbound;0;100;1711361;;3;0
20/01/2017;1000113;1741291877;64164;71088;70080;70980;71167;41;1799846;15;;3;100;1711361;;1724241;0
20/01/2017;1000113;1741291880;65039;71167;71100;73818;75432;41;1751100;1006028;Inbound;0;100;1711361;;4;0
