opd_date;act_time;vehicle_short_name;device_type;defect_type
12/01/2017;23201;33416;Internal EEPROM (COPILOTpc);OK
12/01/2017;23201;33416;External EEPROM (COPILOTpc);OK
12/01/2017;24161;33416;TicketMachine;OK
12/01/2017;35878;33416;Internal EEPROM (COPILOTpc);OK
12/01/2017;35878;33416;External EEPROM (COPILOTpc);OK
12/01/2017;36787;33416;TicketMachine;OK
12/01/2017;57958;33416;Internal EEPROM (COPILOTpc);OK
12/01/2017;57958;33416;External EEPROM (COPILOTpc);OK
12/01/2017;58654;33416;TicketMachine;OK
12/01/2017;83237;33416;External EEPROM (COPILOTpc);OK
12/01/2017;83241;33416;Internal EEPROM (COPILOTpc);OK
12/01/2017;96724;33416;Internal EEPROM (COPILOTpc);OK
12/01/2017;96724;33416;External EEPROM (COPILOTpc);OK
12/01/2017;10804;33418;Internal EEPROM (COPILOTpc);OK
12/01/2017;10804;33418;External EEPROM (COPILOTpc);OK
12/01/2017;29227;33418;Internal EEPROM (COPILOTpc);OK
12/01/2017;29227;33418;External EEPROM (COPILOTpc);OK
12/01/2017;38310;33418;Internal EEPROM (COPILOTpc);OK
12/01/2017;38310;33418;External EEPROM (COPILOTpc);OK
12/01/2017;49868;33418;Internal EEPROM (COPILOTpc);OK
12/01/2017;49868;33418;External EEPROM (COPILOTpc);OK
12/01/2017;20792;33420;Internal EEPROM (COPILOTpc);OK
12/01/2017;20792;33420;External EEPROM (COPILOTpc);OK
12/01/2017;22773;33420;TicketMachine;OK
12/01/2017;25533;33420;tsp-emitter;OK
12/01/2017;75875;33420;Internal EEPROM (COPILOTpc);OK
12/01/2017;75875;33420;External EEPROM (COPILOTpc);OK
12/01/2017;76324;33420;TicketMachine;OK
12/01/2017;97171;33420;Internal EEPROM (COPILOTpc);OK
12/01/2017;97171;33420;External EEPROM (COPILOTpc);OK
12/01/2017;23148;33422;Internal EEPROM (COPILOTpc);OK
12/01/2017;23148;33422;External EEPROM (COPILOTpc);OK
12/01/2017;23600;33422;TicketMachine;OK
12/01/2017;94908;33422;Internal EEPROM (COPILOTpc);OK
12/01/2017;94908;33422;External EEPROM (COPILOTpc);OK
12/01/2017;23418;33424;External EEPROM (COPILOTpc);OK
12/01/2017;23422;33424;Internal EEPROM (COPILOTpc);OK
12/01/2017;23535;33424;TicketMachine;OK
12/01/2017;36715;33424;tsp-emitter;OK
12/01/2017;76273;33424;External EEPROM (COPILOTpc);OK
12/01/2017;76274;33424;Internal EEPROM (COPILOTpc);OK
12/01/2017;96304;33424;Internal EEPROM (COPILOTpc);OK
12/01/2017;96304;33424;External EEPROM (COPILOTpc);OK
12/01/2017;25262;33426;Internal EEPROM (COPILOTpc);OK
12/01/2017;25262;33426;External EEPROM (COPILOTpc);OK
12/01/2017;27988;33426;TicketMachine;OK
12/01/2017;35774;33426;Internal EEPROM (COPILOTpc);OK
12/01/2017;35774;33426;External EEPROM (COPILOTpc);OK
12/01/2017;35903;33426;TicketMachine;OK
12/01/2017;39411;33426;tsp-emitter;OK
12/01/2017;53142;33426;Internal EEPROM (COPILOTpc);OK
12/01/2017;53142;33426;External EEPROM (COPILOTpc);OK
