measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385208943976;1736432;18;00180001;1311970;2495;0;34;;10.274
484981385208943850;1733123;18;00181001;1311823;1311950;0;3;;.96
484981385208828287;1739596;18;00181001;1311933;1311876;11;60;;14.301
484981385207915814;1728945;18;00181001;1311823;1311950;0;3;;.96
484981385209312614;1920522;185;00841002;1352915;4156;0;46;;18.444
484981385209312558;1920519;185;00840001;7294;4170;35;38;;1.096
484981385208124844;2756505;83;00830001;1013514;2281405;0;36;;16.202
484981385209391203;2763944;83;00831001;1136107;1001436;0;26;;6.478
484981385208170329;946600;83;00831001;1136124;1013720;65;67;;-4.054
484981385208944535;2749729;83;00830001;1013514;1454980;0;11;;7.96
484981385208140302;2749721;83;00831001;1065041;1510369;60;66;;6.249
484981385208828659;2752599;83;00831001;1192989;1013720;29;67;;16.023
484981385208201184;2752595;83;00830001;1013514;2281405;0;36;;16.202
484981385208207510;2029250;83;00831001;1136124;1510369;65;66;;3.92
484981385209313268;2756905;83;00831001;1136107;1136110;0;13;;3.095
484981385209196658;2758003;83;083A1001;1136124;1510369;66;67;;3.92
484981385208170329;2024656;83;00831001;1136124;1510369;65;66;;3.92
484981385208140302;996676;83;00831001;1065041;1013720;60;67;;-6.383
484981385208207510;963614;83;00831001;1136124;1013720;65;67;;-4.054
484981385209196658;938736;83;083A1001;1136124;1013720;66;68;;-4.054
484981385209303683;2760108;83;00831001;6219;1510369;59;66;;6.675
484981385209445494;2756688;83;00831001;1136124;1510369;65;66;;3.92
484981385207655398;2756681;83;00831001;1136107;1013616;0;22;;5.178
484981385209445494;954675;83;00831001;1136124;1013720;65;67;;-4.054
484981385209303683;918062;83;00831001;6219;1013720;59;67;;-6.809
484981385209475872;2764673;83;00831001;1136107;1001436;0;26;;6.478
484981385207871100;2764663;83;00830001;1009891;1136107;37;66;;7.249
484981385207871008;2764663;83;00830001;1013514;1065053;0;8;;6.854
484981385209650180;2766089;122;01220001;84;1051660;17;19;;.581
484981385209476063;2766089;122;01220001;1004534;1001399;20;49;;8.601
484981385209132015;2766085;122;01220001;1001398;1051660;0;19;;5.982
484981385209654890;2751291;122;01221001;1001433;1257938;20;29;;2.874
484981385209390293;2751289;122;01220001;1001398;1001415;0;10;;3.386
484981385209312699;2762729;122;01220001;1001398;1001415;0;10;;3.386
484981385209650180;939301;122;01220001;84;1004534;17;20;;-.977
484981385209065393;2750193;122;01220001;1051660;1001399;19;49;;8.997
484981385209390356;2755598;122;01220001;1001407;1001399;21;49;;7.993
484981385208125035;2755485;122;01220001;1001398;1051660;0;19;;5.982
484981385209654890;910822;122;01221001;1001433;1311893;20;30;;-3.322
484981385208303116;2754035;123;01231001;1001394;513;0;14;;3.55
484981385207959929;2757862;123;01231001;35004;1001404;17;46;;8.295
484981385208200566;2756171;123;01231001;1001394;513;0;14;;3.55
484981385208012607;2753981;123;01231001;1001394;513;0;14;;3.55
484981385208012651;2751535;123;01230001;1001405;1378;0;18;;4.479
484981385207960095;2752061;123;01231001;1001394;1001471;0;15;;3.84
484981385207960038;2752059;123;01230001;1001410;1001408;30;43;;3.573
484981385208200303;2760491;123;01230001;1001459;1001408;27;43;;5.95
484981385208068921;2760491;123;01230001;1001456;1001458;19;26;;1.848
484981385207960222;2760491;123;01230001;1001405;1378;0;18;;4.479
484981385208302780;2760765;123;01230001;1001405;1001456;0;19;;4.886
484981385208200596;2760440;123;01230001;1001405;1378;0;18;;4.479
484981385209312641;979200;25;025A1002;1193060;2281405;0;34;1736547620;-17.849
484981385207960569;2298159;25;025B1002;1086440;2235;0;18;;7.463
484981385208828407;2414534;25;025A0002;1229340;1193118;0;40;;19.647
484981385208828407;2414532;25;025A1002;1193060;1247139;0;39;;19.83
484981385208828545;2414530;25;025A0002;1229340;1247116;0;6;;2.067
484981385208828407;2414530;25;025A0002;1229369;1193118;7;40;;17.213
484981385207870873;911048;25;025B1002;1086440;1247139;0;39;1736688741;-20.841
484981385207583114;944898;25;025A0002;1229340;1193118;0;40;1736389163;-19.647
484981385207583114;944898;25;025A0002;1229340;1193118;0;40;1736389031;-19.647
484981385208485292;2299172;25;00251002;1086371;1086460;29;34;;1.966
484981385208201277;2413887;25;00250002;1229340;7588;0;5;;1.419
484981385208201215;2299170;25;00251002;1211664;1247139;36;40;;1.521
484981385208303389;2417266;25;025A0002;1229340;7588;0;5;;1.419
484981385208303568;2417463;25;025B0002;1229340;7588;0;5;;1.419
484981385208068861;2291330;25;025B1002;1086440;2235;0;18;;7.463
484981385209313152;2427763;25;025B0002;1229340;7588;0;5;;1.419
484981385209132108;2427761;25;025B1002;1211664;1247139;35;39;;1.521
484981385209391118;2415174;25;025A0002;1229340;1013610;0;2;;.629
484981385207654874;998201;25;025A0002;1229340;1193118;0;40;1736840039;-19.647
484981385208659869;;25;025A0002;1229340;1193118;0;40;;19.647
484981385208659601;954588;25;025A0002;1229340;1193118;0;40;;-19.647
484981385208659629;974752;25;025A1002;1193060;1247139;0;39;1736388537;-19.83
484981385208659656;2284931;25;025A1002;1193060;1247139;0;39;;19.83
484981385209475650;2417330;25;025B0002;1229340;7588;0;5;;1.419
484981385209312443;2292929;25;025B1002;1211664;1247139;35;39;;1.521
484981385209312726;956128;25;025A1002;1193060;1247139;0;39;1736389209;-19.83
484981385208124584;959619;25;00250002;1229340;1247082;0;41;1736452287;-17.577
484981385208303357;2424271;25;025A0002;1229340;1193118;0;40;;19.647
484981385209081343;2424269;25;025A1002;1086491;1086460;23;33;;8.879
484981385208659489;2424269;25;025A1002;2281405;1247139;34;39;;1.981
484981385207870844;2424260;25;025A0002;1229340;1193118;0;40;;19.647
484981385208828517;2427053;25;025A1002;1193060;1247139;0;39;;19.83
484981385208828517;2426926;25;025A0002;1229340;1193118;0;40;;19.647
484981385207960151;2426912;25;025A0002;1229340;7566;0;14;;8.014
484981385207959785;;25;025A1002;1193060;1247139;0;39;1736688259;19.83
484981385207797636;921542;25;025A1002;1193060;1247139;0;39;1736688259;-19.83
484981385208481257;969297;25;025A0002;1247116;1193118;6;40;1737655992;-17.58
484981385207916281;;25;025A1002;1193060;1247139;0;39;;19.83
484981385207654930;965989;25;025A1002;1193060;1247139;0;39;;-19.83
484981385208481334;921035;25;025A0002;1229340;1193118;0;40;1736389163;-19.647
484981385208481334;921035;25;025A0002;1229340;1193118;0;40;1736389031;-19.647
484981385208481307;937674;25;025B1002;1086440;1247139;0;39;1736389122;-20.841
484981385207870741;2419097;25;025A0002;1229340;1193118;0;40;;19.647
484981385207654958;962620;25;025A1002;4632;1247139;14;39;1736694862;-15.169
484981385209081343;976304;25;025A1002;1086491;2281405;23;34;;-9.387
484981385208303509;2421532;25;025A0002;1229340;7588;0;5;;1.419
484981385208485292;947980;25;00251002;1086371;2281405;29;35;;-2.474
484981385207654984;946546;25;025A1002;4632;1247139;14;39;1736832841;-15.169
484981385208124612;2413934;25;00250002;1229340;1247082;0;41;;17.577
484981385207870981;995495;25;025B0002;1229340;1086416;0;40;1736846426;-21.811
484981385209475961;2409118;25;025B0002;1229340;1051641;0;1;;.298
484981385209390776;2284127;25;025B1002;1211664;1247139;35;39;;1.521
484981385208828173;2779108;25;025A0002;1229340;1193118;0;40;;19.647
484981385208659811;2779108;25;025A0002;1229340;7588;0;5;;1.419
484981385207654901;2412107;25;025A0002;1229340;1193118;0;40;;19.647
484981385208303450;2428651;25;025B0002;1229340;7588;0;5;;1.419
484981385207583142;2428647;25;025A0002;1229340;1193118;0;40;;19.647
484981385207960124;955195;25;025A0002;1229340;1193118;0;40;1736681139;-19.647
484981385207870815;934375;25;025A0002;1229340;1193118;0;40;1736415622;-19.647
