opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
07/01/2017;484981385197929919;75303;20:55:03;TR01
07/01/2017;484981385197929883;75062;20:51:02;TR01
07/01/2017;484981385197462288;57597;15:59:57;TR05
07/01/2017;484981385197689514;66461;18:27:41;TR05
07/01/2017;484981385197277759;46632;12:57:12;TR05
07/01/2017;484981385197111286;44374;12:19:34;TR05
07/01/2017;484981385197278071;48009;13:20:09;TR05
07/01/2017;484981385197689545;66549;18:29:09;TR05
07/01/2017;484981385197383987;50323;13:58:43;TR05
07/01/2017;484981385197278241;49119;13:38:39;TR05
07/01/2017;484981385197277652;46386;12:53:06;TR05
07/01/2017;484981385197689325;64733;17:58:53;TR05
07/01/2017;484981385197110809;39329;10:55:29;TR05
07/01/2017;484981385197384709;52738;14:38:58;TR05
07/01/2017;484981385197600197;59905;16:38:25;TR05
07/01/2017;484981385197689706;68790;19:06:30;TR05
07/01/2017;484981385197278210;49032;13:37:12;TR05
07/01/2017;484981385197689374;64846;18:00:46;TR05
07/01/2017;484981385197384048;50426;14:00:26;TR05
07/01/2017;484981385197600137;59785;16:36:25;TR05
07/01/2017;484981385197930227;77732;21:35:32;ON04
07/01/2017;484981385197689631;68226;18:57:06;ON04
07/01/2017;484981385197600659;61866;17:11:06;ON07
07/01/2017;484981385197689818;70264;19:31:04;ON07
07/01/2017;484981385197384385;51614;14:20:14;ON07
07/01/2017;484981385197383841;49840;13:50:40;ST02
07/01/2017;484981385197005554;34075;09:27:55;ST02
07/01/2017;484981385197277852;47037;13:03:57;AC00
07/01/2017;484981385197005400;33184;09:13:04;ST02
07/01/2017;484981385197600227;59979;16:39:39;AC00
07/01/2017;484981385197005112;32350;08:59:10;ST02
07/01/2017;484981385197110439;38238;10:37:18;ST02
07/01/2017;484981385197600821;62238;17:17:18;AC00
07/01/2017;484981385196769230;29964;08:19:24;ST02
07/01/2017;484981385197277526;45813;12:43:33;AC00
07/01/2017;484981385197277904;47109;13:05:09;ST02
07/01/2017;484981385197110837;39386;10:56:26;ST02
07/01/2017;484981385197005373;33152;09:12:32;ST02
07/01/2017;484981385197277356;45298;12:34:58;ST02
07/01/2017;484981385197600426;60943;16:55:43;ST02
07/01/2017;484981385197110497;38423;10:40:23;ST02
07/01/2017;484981385197277466;45528;12:38:48;ST02
07/01/2017;484981385197600481;61302;17:01:42;ST02
07/01/2017;484981385197005268;32990;09:09:50;ST02
07/01/2017;484981385197005322;33093;09:11:33;ST02
07/01/2017;484981385197005348;33127;09:12:07;ST02
07/01/2017;484981385197384175;50824;14:07:04;ST02
07/01/2017;484981385197277727;46561;12:56:01;ST02
07/01/2017;484981385197462486;58177;16:09:37;ST02
07/01/2017;484981385197005243;32962;09:09:22;ST02
07/01/2017;484981385197278104;48187;13:23:07;ST02
07/01/2017;484981385197462461;58154;16:09:14;ST02
07/01/2017;484981385197005427;33221;09:13:41;ST02
07/01/2017;484981385197461843;54005;15:00:05;ST02
07/01/2017;484981385197461679;53414;14:50:14;ST02
07/01/2017;484981385197384328;51417;14:16:57;ST02
07/01/2017;484981385197110865;39520;10:58:40;ST02
07/01/2017;484981385197111066;42433;11:47:13;ST02
07/01/2017;484981385197110641;39016;10:50:16;ST02
07/01/2017;484981385197689181;62764;17:26:04;ST02
07/01/2017;484981385197110782;39302;10:55:02;ST02
07/01/2017;484981385197110467;38261;10:37:41;ST02
07/01/2017;484981385197600100;59565;16:32:45;ST02
07/01/2017;484981385197461722;53449;14:50:49;ST02
07/01/2017;484981385197110921;39733;11:02:13;ST02
07/01/2017;484981385197005479;33275;09:14:35;ST02
07/01/2017;484981385197383928;50066;13:54:26;ST02
07/01/2017;484981385197005453;33258;09:14:18;ST02
07/01/2017;484981385197930095;76338;21:12:18;ST02
07/01/2017;484981385197277962;47200;13:06:40;ST02
07/01/2017;484981385197110699;39172;10:52:52;ST02
07/01/2017;484981385197110754;39231;10:53:51;ST02
07/01/2017;484981385197005295;33069;09:11:09;ST02
07/01/2017;484981385197277441;45504;12:38:24;ST02
07/01/2017;484981385197005521;33822;09:23:42;ST02
07/01/2017;484981385197110573;38725;10:45:25;ST02
07/01/2017;484981385197277413;45424;12:37:04;ST02
07/01/2017;484981385197462522;58218;16:10:18;ST02
07/01/2017;484981385197383903;50030;13:53:50;AC00
07/01/2017;484981385196769287;30905;08:35:05;ST03
07/01/2017;484981385196769115;28116;07:48:36;ST03
07/01/2017;484981385197004907;31417;08:43:37;ST03
07/01/2017;484981385197600168;59862;16:37:42;ST03
07/01/2017;484981385197929777;74447;20:40:47;ST03
07/01/2017;484981385197600005;59072;16:24:32;ST03
07/01/2017;484981385197005819;37200;10:20:00;ST03
07/01/2017;484981385197689761;69496;19:18:16;ST03
07/01/2017;484981385197599908;58696;16:18:16;ST03
07/01/2017;484981385197688964;62363;17:19:23;ST03
07/01/2017;484981385197599938;58737;16:18:57;ST03
07/01/2017;484981385197929728;73841;20:30:41;ST01
07/01/2017;484981385196769044;27696;07:41:36;OD02
07/01/2017;484981385197384774;53018;14:43:38;OD02
07/01/2017;484981385197600687;61897;17:11:37;OD02
07/01/2017;484981385197600628;61836;17:10:36;OD02
07/01/2017;484981385197461921;54741;15:12:21;OD02
07/01/2017;484981385197110547;38683;10:44:43;OD02
07/01/2017;484981385197600871;62279;17:17:59;OD02
07/01/2017;484981385197384417;51825;14:23:45;OD02
07/01/2017;484981385197110611;38844;10:47:24;OD02
07/01/2017;484981385197384473;51889;14:24:49;OD02
07/01/2017;484981385197384675;52526;14:35:26;OD02
07/01/2017;484981385197461632;53085;14:44:45;OD02
07/01/2017;484981385197929994;75790;21:03:10;OD02
07/01/2017;484981385197384137;50552;14:02:32;OD02
07/01/2017;484981385197277825;46984;13:03:04;OD02
07/01/2017;484981385197384109;50523;14:02:03;OD02
07/01/2017;484981385197277556;45958;12:45:58;OD02
07/01/2017;484981385197384564;52167;14:29:27;OD02
07/01/2017;484981385197277697;46530;12:55:30;OD02
07/01/2017;484981385197599973;58941;16:22:21;OD02
07/01/2017;484981385197004949;31892;08:51:32;OD02
07/01/2017;484981385197384446;51876;14:24:36;OD02
07/01/2017;484981385197689452;65525;18:12:05;OD02
07/01/2017;484981385197277583;45990;12:46:30;OD02
07/01/2017;484981385197005737;36292;10:04:52;MC01
07/01/2017;484981385197005851;37296;10:21:36;MC01
07/01/2017;484981385197277309;44669;12:24:29;MC01
07/01/2017;484981385197277792;46781;12:59:41;MC01
07/01/2017;484981385197383872;49886;13:51:26;MC01
07/01/2017;484981385197110682;39156;10:52:36;MC01
07/01/2017;484981385197930036;76196;21:09:56;MC01
07/01/2017;484981385197462161;56625;15:43:45;MC03
07/01/2017;484981385197111202;44171;12:16:11;MC03
07/01/2017;484981385197462177;56639;15:43:59;MC03
07/01/2017;484981385197929853;75035;20:50:35;MC03
07/01/2017;484981385197929816;74762;20:46:02;MC03
07/01/2017;484981385197005881;37333;10:22:13;MC01
07/01/2017;484981385197384247;51367;14:16:07;MC03
07/01/2017;484981385197384594;52266;14:31:06;MC01
07/01/2017;484981385197005649;35259;09:47:39;MC01
07/01/2017;484981385197689878;71199;19:46:39;MC01
07/01/2017;484981385197278041;47862;13:17:42;
07/01/2017;484981385197005078;32083;08:54:43;
07/01/2017;484981385197600721;62125;17:15:25;
07/01/2017;484981385197600291;60433;16:47:13;
07/01/2017;484981385196768742;23629;06:33:49;
07/01/2017;484981385197110407;38031;10:33:51;
07/01/2017;484981385197111231;44238;12:17:18;
07/01/2017;484981385197930365;79501;22:05:01;
07/01/2017;484981385197689016;62428;17:20:28;
07/01/2017;484981385197111370;44524;12:22:04;
07/01/2017;484981385197110894;39647;11:00:47;
07/01/2017;484981385197689098;62622;17:23:42;
07/01/2017;484981385197383953;50083;13:54:43;
07/01/2017;484981385197384625;52421;14:33:41;
07/01/2017;484981385197005785;36947;10:15:47;
07/01/2017;484981385197600559;61435;17:03:55;
07/01/2017;484981385197689154;62709;17:25:09;
07/01/2017;484981385197600039;59255;16:27:35;
07/01/2017;484981385197462088;56424;15:40:24;
07/01/2017;484981385196769314;30933;08:35:33;
07/01/2017;484981385197278311;49553;13:45:53;
07/01/2017;484981385196759548;11337;03:08:57;
07/01/2017;484981385197462408;58072;16:07:52;
07/01/2017;484981385197600771;62204;17:16:44;
07/01/2017;484981385197600316;60463;16:47:43;
07/01/2017;484981385197004978;31995;08:53:15;
07/01/2017;484981385197005054;32055;08:54:15;
07/01/2017;484981385196759245;11216;03:06:56;
07/01/2017;484981385197278154;48956;13:35:56;
07/01/2017;484981385197461818;53960;14:59:20;
07/01/2017;484981385197689289;64425;17:53:45;
07/01/2017;484981385197600759;62203;17:16:43;
07/01/2017;484981385197600534;61384;17:03:04;
07/01/2017;484981385196768937;26984;07:29:44;
07/01/2017;484981385197688992;62404;17:20:04;
07/01/2017;484981385197929617;73265;20:21:05;
07/01/2017;484981385197689041;62468;17:21:08;
07/01/2017;484981385197384649;52449;14:34:09;
07/01/2017;484981385197111344;44491;12:21:31;
07/01/2017;484981385197600397;60853;16:54:13;
07/01/2017;484981385197462590;58447;16:14:07;
07/01/2017;484981385197600509;61347;17:02:27;
07/01/2017;484981385197111128;43554;12:05:54;
07/01/2017;484981385197462206;56706;15:45:06;
07/01/2017;484981385197462044;55876;15:31:16;
07/01/2017;484981385197110957;40089;11:08:09;
07/01/2017;484981385197384354;51460;14:17:40;
07/01/2017;484981385197461794;53938;14:58:58;
07/01/2017;484981385197600259;60173;16:42:53;
07/01/2017;484981385197600796;62226;17:17:06;
07/01/2017;484981385197689209;62833;17:27:13;
07/01/2017;484981385197462535;58219;16:10:19;
07/01/2017;484981385197462357;58015;16:06:55;
07/01/2017;484981385197462240;56983;15:49:43;
07/01/2017;484981385197277382;45343;12:35:43;
07/01/2017;484981385197277932;47112;13:05:12;
07/01/2017;484981385197384304;51412;14:16:52;
07/01/2017;484981385197600065;59313;16:28:33;
07/01/2017;484981385197005684;35502;09:51:42;
07/01/2017;484981385197930313;78646;21:50:46;
07/01/2017;484981385197111256;44277;12:17:57;
07/01/2017;484981385197462564;58405;16:13:25;
07/01/2017;484981385196759705;11405;03:10:05;
07/01/2017;484981385197600847;62272;17:17:52;
07/01/2017;484981385197383811;49706;13:48:26;
07/01/2017;484981385197277878;47098;13:04:58;
07/01/2017;484981385197005030;32026;08:53:46;
07/01/2017;484981385197277500;45777;12:42:57;
