measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385197005112;1754309;18;00180001;1311970;1086418;0;64;;18.891
484981385197384137;1922502;185;01851002;1393041;1393056;0;6;;2.09
484981385197384109;1922501;185;01850003;1393056;1393041;0;14;;7.747
484981385197573620;2028474;83;00831001;1136108;1510369;64;66;;5.043
484981385197277697;2030992;83;00830001;1013514;183;0;24;;12.233
484981385197600659;2032407;83;00831001;1136107;1136088;0;28;;7.15
484981385197573620;991702;83;00831001;1136108;1013720;64;67;;-5.177
484981385197005348;1755413;120;01201001;1258022;1257968;0;23;;7.575
484981385197005348;1755411;120;01200001;1258088;1257963;0;25;;7.448
484981385197005348;1755417;120;01201001;1258022;1257968;0;23;;7.575
484981385197005348;1755415;120;01200001;1258088;1257963;0;25;;7.448
484981385197005373;1747268;122;01220001;1001398;1051660;0;19;;5.982
484981385197277526;1747266;122;01221001;1001400;1001401;0;51;;15.499
484981385197005373;1747266;122;01221001;1001400;1001401;0;51;;15.499
484981385197277526;1747264;122;01220001;1001398;1001399;0;49;;14.979
484981385197005373;1747264;122;01220001;1001398;1001399;0;49;;14.979
484981385197277526;1747262;122;01221001;1051623;1001401;31;51;;6.067
484981385197005373;1747262;122;01221001;1051623;1001401;31;51;;6.067
484981385197005400;1728180;122;01221001;1001400;1257938;0;29;;8.365
484981385197005400;1728178;122;01220001;1001398;1001399;0;49;;14.979
484981385197005400;1728176;122;01221001;1051623;1001401;31;51;;6.067
484981385197462522;1920605;123;01230001;1001405;1001410;0;30;;9.429
484981385197462522;1920603;123;01231001;1001394;1001404;0;46;;13.176
484981385197462522;1920601;123;01230001;1001405;1001408;0;43;;13.002
484981385197600628;1920599;123;01231001;1001394;1001471;0;15;;3.84
484981385197462522;1920599;123;01231001;1065018;1001404;16;46;;8.896
484981385197110467;1923011;123;01230001;1001405;1001410;0;30;;9.429
484981385197110467;1923009;123;01231001;1001394;1001404;0;46;;13.176
484981385197110467;1923007;123;01230001;1001405;1001408;0;43;;13.002
484981385197277727;1923005;123;01231001;1001394;1001404;0;46;;13.176
484981385197110439;1923005;123;01231001;1001394;1001471;0;15;;3.84
484981385197005479;2286863;25;025B1002;1086440;1247139;0;39;;20.841
484981385197005479;2418364;25;025B0002;1229340;1086416;0;40;;21.811
484981385197005479;2286858;25;025B1002;1211664;1247139;35;39;;1.521
484981385197005453;2426355;25;025B0002;1229340;7588;0;5;;1.419
484981385197005453;2295012;25;025B1002;1086440;1247139;0;39;;20.841
484981385197005453;2426352;25;025B0002;1229340;1086416;0;40;;21.811
484981385197005453;2295009;25;025B1002;1086440;1247139;0;39;;20.841
484981385197005453;2426349;25;025B0002;1229369;1086416;7;40;;19.377
484981385197929777;2292460;26;00261002;406;1229374;23;25;;.753
484981385197929853;2292519;26;00261002;1229360;1229374;0;25;;9.93
484981385197929816;1744723;26;00260001;1229340;1229360;0;28;;10.775
484981385197005819;2437549;27;077A1001;1051540;1051438;0;67;;23.887
484981385197600100;1744339;27;00271003;1051594;1013655;0;47;;16.7
484981385197383928;2437397;27;077A1001;1051540;1051438;0;67;;23.887
484981385197383928;2437280;27;077A0001;1051601;1051455;0;72;;24.026
484981385197462486;2435565;27;00270004;1013614;1005740;0;39;;11.142
484981385197600821;2435564;27;00271001;1051594;1013614;0;87;;28.794
484981385197462486;2435564;27;00271001;1051594;1013614;0;87;;28.794
484981385197600821;2435561;27;00270004;1229361;1051531;41;90;;16.729
484981385197462486;2435561;27;00270004;1229361;1051531;41;90;;16.729
484981385197461722;2435560;27;00271001;4644;4644;2;2;;0
484981385197110573;2445805;27;00271001;1051594;311001;0;46;;15.932
484981385197110573;2445803;27;00270004;1013614;1051531;0;90;;28.617
484981385197110573;2445802;27;00271001;496;1013614;48;87;;11.738
484981385197461921;979458;27;00270004;1013614;1051531;0;90;;-28.617
484981385197461921;926675;27;00271001;1013655;1013614;47;87;;-12.094
484981385197600871;965061;27;00271001;1051594;1013614;0;87;1735038458;-28.794
484981385197461632;968362;27;00271001;1013655;1013655;47;47;1733895461;0
484981385197461632;968362;27;00271001;1013655;1013655;47;47;1733895286;0
484981385197461632;987309;27;00270004;1013614;1051531;0;90;1733895339;-28.617
484981385197461632;924106;27;00271001;1013655;1013655;47;47;1733895461;0
484981385197461632;924106;27;00271001;1013655;1013655;47;47;1733895286;0
484981385197689181;2446023;27;00270004;1013614;1051531;0;90;;28.617
484981385197689181;2446022;27;00271001;496;1013614;48;87;;11.738
484981385197277466;2443967;27;077A1001;1051540;1051438;0;67;;23.887
484981385197383903;2443965;27;077A0001;1051601;1051455;0;72;;24.026
484981385197277466;2443965;27;077A0001;1051601;1051455;0;72;;24.026
484981385197462461;2445541;27;00271001;1051594;311001;0;46;;15.932
484981385197462461;2445539;27;00270004;1013614;1051531;0;90;;28.617
484981385197462461;2445538;27;00271001;496;1013614;48;87;;11.738
484981385197277441;2444526;27;00270004;1013614;1005740;0;39;;11.142
484981385197277441;2444525;27;00271001;1051594;1013614;0;87;;28.794
484981385197277441;2444523;27;00270004;1229361;1051531;41;90;;16.729
484981385197005737;2445600;27;077A0001;1051601;1051455;0;72;;24.026
484981385197384564;928917;130;01300002;1013664;1013484;0;37;1733822528;-10.308
484981385197384417;912529;130;01300002;1013664;1013484;0;37;;-10.308
484981385197715415;2741048;130;01301002;1775;1013662;3;16;;3.443
484981385197600168;2737396;130;01301002;1013539;1013662;0;16;;4.419
484981385197715415;978482;130;01301002;1775;1013730;3;17;;-3.757
484981385197384446;2742061;130;01300002;1013664;1013484;0;37;;10.308
484981385197215672;1724816;27B;027B0001;1003876;1510369;39;42;;3.742
484981385197703747;990890;27B;027B0001;1013709;1013720;36;43;;-5.753
484981385197930095;2324350;27B;027B1007;1013514;1051611;0;45;;16.841
484981385197703747;1734178;27B;027B0001;1013709;1510369;36;42;;5.619
484981385197215672;979720;27B;027B0001;1003876;1013720;39;43;;-3.876
484981385197111066;2523221;14;00140002;1003786;1005740;0;27;;7.114
484981385197111066;2523220;14;00141002;1257921;1003786;0;72;;21.513
484981385197111066;2523218;14;00140002;1003786;1257998;0;75;;21.153
484981385197111066;2528637;14;00141002;1257921;1003786;0;72;;21.513
484981385197111066;2528635;14;00140002;1003786;1257998;0;75;;21.153
484981385197111066;2528634;14;00141002;496;1003786;47;72;;7.541
484981385197183674;2247130;65B;00651001;311001;311001;83;83;;0
484981385197183674;965584;65B;00651001;311001;2237085;83;84;;-.862
484981385197940028;997603;65B;00651001;311001;2237085;83;84;;-.862
484981385197940028;2247773;65B;00651001;311001;311001;83;83;;0
484981385196759705;2799860;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2799857;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2802569;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2788634;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2788620;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2788618;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2788616;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789232;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789230;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789228;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789226;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789245;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2795353;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2795351;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2795349;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2795787;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2794553;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2794546;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2794540;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2794538;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2794536;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789420;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2789418;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2794764;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2802466;7;00070007;1211580;1211584;51;54;;2.669
484981385196759705;2802459;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2802457;7;00070006;1211580;1211584;51;54;;2.669
484981385196759705;2802455;7;00070006;1211580;1211584;51;54;;2.669
