opd_date;act_time;vehicle_short_name;device_type;defect_type
07/01/2017;45510;33416;External EEPROM (COPILOTpc);OK
07/01/2017;45511;33416;Internal EEPROM (COPILOTpc);OK
07/01/2017;45811;33416;TicketMachine;OK
07/01/2017;96744;33416;Internal EEPROM (COPILOTpc);OK
07/01/2017;96744;33416;External EEPROM (COPILOTpc);OK
07/01/2017;36403;33420;External EEPROM (COPILOTpc);OK
07/01/2017;36404;33420;Internal EEPROM (COPILOTpc);OK
07/01/2017;39591;33420;TicketMachine;OK
07/01/2017;50196;33420;tsp-emitter;OK
07/01/2017;76367;33420;Internal EEPROM (COPILOTpc);OK
07/01/2017;76367;33420;External EEPROM (COPILOTpc);OK
07/01/2017;76788;33420;TicketMachine;OK
07/01/2017;97166;33420;Internal EEPROM (COPILOTpc);OK
07/01/2017;97166;33420;External EEPROM (COPILOTpc);OK
07/01/2017;61149;33422;Internal EEPROM (COPILOTpc);OK
07/01/2017;61149;33422;External EEPROM (COPILOTpc);OK
07/01/2017;96881;33422;Internal EEPROM (COPILOTpc);OK
07/01/2017;96881;33422;External EEPROM (COPILOTpc);OK
07/01/2017;34089;33424;Internal EEPROM (COPILOTpc);OK
07/01/2017;34089;33424;External EEPROM (COPILOTpc);OK
07/01/2017;34950;33424;TicketMachine;OK
07/01/2017;76395;33424;Internal EEPROM (COPILOTpc);OK
07/01/2017;76395;33424;External EEPROM (COPILOTpc);OK
07/01/2017;96302;33424;Internal EEPROM (COPILOTpc);OK
07/01/2017;96302;33424;External EEPROM (COPILOTpc);OK
07/01/2017;35013;33426;Internal EEPROM (COPILOTpc);OK
07/01/2017;35013;33426;External EEPROM (COPILOTpc);OK
07/01/2017;36609;33426;TicketMachine;OK
07/01/2017;52916;33426;Internal EEPROM (COPILOTpc);OK
07/01/2017;52916;33426;External EEPROM (COPILOTpc);OK
07/01/2017;52976;33426;TicketMachine;OK
07/01/2017;55344;33426;Internal EEPROM (COPILOTpc);OK
07/01/2017;55344;33426;External EEPROM (COPILOTpc);OK
07/01/2017;58040;33426;WLANrouter;No connection
07/01/2017;76713;33426;Internal EEPROM (COPILOTpc);OK
07/01/2017;76713;33426;External EEPROM (COPILOTpc);OK
07/01/2017;95709;33426;External EEPROM (COPILOTpc);OK
07/01/2017;95710;33426;Internal EEPROM (COPILOTpc);OK
07/01/2017;21077;33428;Internal EEPROM (COPILOTpc);OK
07/01/2017;21077;33428;External EEPROM (COPILOTpc);OK
07/01/2017;21259;33428;TicketMachine;OK
07/01/2017;31677;33428;tsp-emitter;OK
07/01/2017;79459;33428;Internal EEPROM (COPILOTpc);OK
07/01/2017;79459;33428;External EEPROM (COPILOTpc);OK
07/01/2017;96943;33430;Internal EEPROM (COPILOTpc);OK
07/01/2017;96943;33430;External EEPROM (COPILOTpc);OK
07/01/2017;96658;33432;External EEPROM (COPILOTpc);OK
07/01/2017;96659;33432;Internal EEPROM (COPILOTpc);OK
07/01/2017;96877;33434;Internal EEPROM (COPILOTpc);OK
07/01/2017;96877;33434;External EEPROM (COPILOTpc);OK
07/01/2017;96047;33436;Internal EEPROM (COPILOTpc);OK
07/01/2017;96047;33436;External EEPROM (COPILOTpc);OK
07/01/2017;10852;33438;Internal EEPROM (COPILOTpc);OK
07/01/2017;10852;33438;External EEPROM (COPILOTpc);OK
07/01/2017;95561;33440;Internal EEPROM (COPILOTpc);OK
07/01/2017;95561;33440;External EEPROM (COPILOTpc);OK
07/01/2017;96849;33446;External EEPROM (COPILOTpc);OK
07/01/2017;96850;33446;Internal EEPROM (COPILOTpc);OK
07/01/2017;96987;33448;Internal EEPROM (COPILOTpc);OK
07/01/2017;96987;33448;External EEPROM (COPILOTpc);OK
07/01/2017;10913;33450;External EEPROM (COPILOTpc);OK
07/01/2017;10914;33450;Internal EEPROM (COPILOTpc);OK
07/01/2017;95687;33452;Internal EEPROM (COPILOTpc);OK
07/01/2017;95687;33452;External EEPROM (COPILOTpc);OK
07/01/2017;36506;33456;External EEPROM (COPILOTpc);OK
07/01/2017;36507;33456;Internal EEPROM (COPILOTpc);OK
07/01/2017;80631;33456;Internal EEPROM (COPILOTpc);OK
07/01/2017;80631;33456;External EEPROM (COPILOTpc);OK
07/01/2017;97086;33456;Internal EEPROM (COPILOTpc);OK
07/01/2017;97086;33456;External EEPROM (COPILOTpc);OK
07/01/2017;96870;33458;Internal EEPROM (COPILOTpc);OK
07/01/2017;96870;33458;External EEPROM (COPILOTpc);OK
07/01/2017;49030;33460;External EEPROM (COPILOTpc);OK
07/01/2017;49031;33460;Internal EEPROM (COPILOTpc);OK
07/01/2017;59134;33460;Internal EEPROM (COPILOTpc);OK
07/01/2017;59134;33460;External EEPROM (COPILOTpc);OK
07/01/2017;96889;33460;External EEPROM (COPILOTpc);OK
07/01/2017;96890;33460;Internal EEPROM (COPILOTpc);OK
07/01/2017;96737;33464;Internal EEPROM (COPILOTpc);OK
07/01/2017;96737;33464;External EEPROM (COPILOTpc);OK
07/01/2017;45021;33466;Internal EEPROM (COPILOTpc);OK
07/01/2017;45021;33466;External EEPROM (COPILOTpc);OK
07/01/2017;54998;33466;Internal EEPROM (COPILOTpc);OK
07/01/2017;54998;33466;External EEPROM (COPILOTpc);OK
07/01/2017;71076;33466;Internal EEPROM (COPILOTpc);OK
07/01/2017;71076;33466;External EEPROM (COPILOTpc);OK
07/01/2017;95746;33466;Internal EEPROM (COPILOTpc);OK
07/01/2017;95746;33466;External EEPROM (COPILOTpc);OK
07/01/2017;23274;33468;Internal EEPROM (COPILOTpc);OK
07/01/2017;23274;33468;External EEPROM (COPILOTpc);OK
07/01/2017;24690;33468;TicketMachine;OK
07/01/2017;51373;33468;External EEPROM (COPILOTpc);OK
07/01/2017;51374;33468;Internal EEPROM (COPILOTpc);OK
07/01/2017;51852;33468;TicketMachine;OK
07/01/2017;68769;33468;Internal EEPROM (COPILOTpc);OK
07/01/2017;68769;33468;External EEPROM (COPILOTpc);OK
07/01/2017;70563;33468;TicketMachine;OK
07/01/2017;96166;33468;Internal EEPROM (COPILOTpc);OK
07/01/2017;96166;33468;External EEPROM (COPILOTpc);OK
07/01/2017;48754;33470;Internal EEPROM (COPILOTpc);OK
07/01/2017;48754;33470;External EEPROM (COPILOTpc);OK
07/01/2017;59827;33470;Internal EEPROM (COPILOTpc);OK
07/01/2017;59827;33470;External EEPROM (COPILOTpc);OK
07/01/2017;71354;33470;Internal EEPROM (COPILOTpc);OK
07/01/2017;71354;33470;External EEPROM (COPILOTpc);OK
07/01/2017;95731;33470;Internal EEPROM (COPILOTpc);OK
07/01/2017;95731;33470;External EEPROM (COPILOTpc);OK
07/01/2017;24957;33472;Internal EEPROM (COPILOTpc);OK
07/01/2017;24957;33472;External EEPROM (COPILOTpc);OK
07/01/2017;25720;33472;TicketMachine;OK
07/01/2017;26327;33472;tsp-emitter;OK
07/01/2017;95771;33472;Internal EEPROM (COPILOTpc);OK
07/01/2017;95771;33472;External EEPROM (COPILOTpc);OK
07/01/2017;95599;33474;Internal EEPROM (COPILOTpc);OK
07/01/2017;95599;33474;External EEPROM (COPILOTpc);OK
07/01/2017;10801;33476;Internal EEPROM (COPILOTpc);OK
07/01/2017;10801;33476;External EEPROM (COPILOTpc);OK
07/01/2017;25626;33476;External EEPROM (COPILOTpc);OK
07/01/2017;25627;33476;Internal EEPROM (COPILOTpc);OK
07/01/2017;29484;33476;Internal EEPROM (COPILOTpc);OK
07/01/2017;29484;33476;External EEPROM (COPILOTpc);OK
07/01/2017;29585;33476;TicketMachine;OK
07/01/2017;31130;33476;tsp-emitter;OK
07/01/2017;77164;33476;Internal EEPROM (COPILOTpc);OK
07/01/2017;77164;33476;External EEPROM (COPILOTpc);OK
07/01/2017;97154;33476;Internal EEPROM (COPILOTpc);OK
07/01/2017;97154;33476;External EEPROM (COPILOTpc);OK
07/01/2017;53919;33478;Internal EEPROM (COPILOTpc);OK
07/01/2017;53919;33478;External EEPROM (COPILOTpc);OK
07/01/2017;56022;33478;TicketMachine;OK
07/01/2017;96677;33478;Internal EEPROM (COPILOTpc);OK
07/01/2017;96677;33478;External EEPROM (COPILOTpc);OK
07/01/2017;64677;33480;Internal EEPROM (COPILOTpc);OK
07/01/2017;64677;33480;External EEPROM (COPILOTpc);OK
07/01/2017;96816;33480;External EEPROM (COPILOTpc);OK
07/01/2017;96817;33480;Internal EEPROM (COPILOTpc);OK
07/01/2017;87256;40002;Internal EEPROM (COPILOTpc);OK
07/01/2017;87256;40002;External EEPROM (COPILOTpc);OK
07/01/2017;97012;40002;Internal EEPROM (COPILOTpc);OK
07/01/2017;97012;40002;External EEPROM (COPILOTpc);OK
07/01/2017;28892;33482;Internal EEPROM (COPILOTpc);OK
07/01/2017;28892;33482;External EEPROM (COPILOTpc);OK
07/01/2017;28949;33482;TicketMachine;OK
07/01/2017;33306;33482;Internal EEPROM (COPILOTpc);OK
07/01/2017;33306;33482;External EEPROM (COPILOTpc);OK
07/01/2017;35418;33482;TicketMachine;OK
07/01/2017;41618;33482;Internal EEPROM (COPILOTpc);OK
07/01/2017;41618;33482;External EEPROM (COPILOTpc);OK
07/01/2017;65130;33482;Internal EEPROM (COPILOTpc);OK
07/01/2017;65130;33482;External EEPROM (COPILOTpc);OK
07/01/2017;96132;33482;Internal EEPROM (COPILOTpc);OK
07/01/2017;96132;33482;External EEPROM (COPILOTpc);OK
07/01/2017;36350;40004;Internal EEPROM (COPILOTpc);OK
07/01/2017;36350;40004;External EEPROM (COPILOTpc);OK
07/01/2017;37612;40004;Internal EEPROM (COPILOTpc);OK
07/01/2017;37612;40004;External EEPROM (COPILOTpc);OK
07/01/2017;37917;40004;TicketMachine;OK
07/01/2017;68452;40004;Lower Deck Display;No connection
07/01/2017;69048;40004;Lower Deck Display;OK
07/01/2017;79228;40004;Internal EEPROM (COPILOTpc);OK
07/01/2017;79228;40004;External EEPROM (COPILOTpc);OK
07/01/2017;91024;40004;Internal EEPROM (COPILOTpc);OK
07/01/2017;91024;40004;External EEPROM (COPILOTpc);OK
07/01/2017;96162;40004;Internal EEPROM (COPILOTpc);OK
07/01/2017;96162;40004;External EEPROM (COPILOTpc);OK
07/01/2017;26517;33484;External EEPROM (COPILOTpc);OK
07/01/2017;26519;33484;Internal EEPROM (COPILOTpc);OK
07/01/2017;71862;33484;Internal EEPROM (COPILOTpc);OK
07/01/2017;71862;33484;External EEPROM (COPILOTpc);OK
07/01/2017;96685;33484;Internal EEPROM (COPILOTpc);OK
07/01/2017;96685;33484;External EEPROM (COPILOTpc);OK
07/01/2017;21831;40006;Internal EEPROM (COPILOTpc);OK
07/01/2017;21831;40006;External EEPROM (COPILOTpc);OK
07/01/2017;22947;40006;TicketMachine;OK
07/01/2017;94515;40006;External EEPROM (COPILOTpc);OK
07/01/2017;94516;40006;Internal EEPROM (COPILOTpc);OK
07/01/2017;95118;40006;TicketMachine;OK
07/01/2017;25942;33486;Internal EEPROM (COPILOTpc);OK
07/01/2017;25942;33486;External EEPROM (COPILOTpc);OK
07/01/2017;29699;33486;Internal EEPROM (COPILOTpc);OK
07/01/2017;29699;33486;External EEPROM (COPILOTpc);OK
07/01/2017;29939;33486;TicketMachine;OK
07/01/2017;30571;33486;tsp-emitter;OK
07/01/2017;21025;40008;Internal EEPROM (COPILOTpc);OK
07/01/2017;21025;40008;External EEPROM (COPILOTpc);OK
07/01/2017;23209;40008;TicketMachine;OK
07/01/2017;51152;40008;Internal EEPROM (COPILOTpc);OK
07/01/2017;51152;40008;External EEPROM (COPILOTpc);OK
07/01/2017;53005;40008;TicketMachine;OK
07/01/2017;78200;40008;Internal EEPROM (COPILOTpc);OK
07/01/2017;78200;40008;External EEPROM (COPILOTpc);OK
07/01/2017;96506;40008;Internal EEPROM (COPILOTpc);OK
07/01/2017;96506;40008;External EEPROM (COPILOTpc);OK
07/01/2017;27460;33488;External EEPROM (COPILOTpc);OK
07/01/2017;27461;33488;Internal EEPROM (COPILOTpc);OK
07/01/2017;35118;33488;Internal EEPROM (COPILOTpc);OK
07/01/2017;35118;33488;External EEPROM (COPILOTpc);OK
07/01/2017;38681;33488;TicketMachine;OK
07/01/2017;40253;33488;tsp-emitter;OK
07/01/2017;60021;33488;Internal EEPROM (COPILOTpc);OK
07/01/2017;60021;33488;External EEPROM (COPILOTpc);OK
07/01/2017;60059;33488;TicketMachine;OK
07/01/2017;61823;33488;tsp-emitter;OK
07/01/2017;96242;33488;External EEPROM (COPILOTpc);OK
07/01/2017;96243;33488;Internal EEPROM (COPILOTpc);OK
07/01/2017;96309;40010;Internal EEPROM (COPILOTpc);OK
07/01/2017;96309;40010;External EEPROM (COPILOTpc);OK
07/01/2017;48527;33490;External EEPROM (COPILOTpc);OK
07/01/2017;48528;33490;Internal EEPROM (COPILOTpc);OK
07/01/2017;71262;33490;Internal EEPROM (COPILOTpc);OK
07/01/2017;71262;33490;External EEPROM (COPILOTpc);OK
07/01/2017;96789;33490;Internal EEPROM (COPILOTpc);OK
07/01/2017;96789;33490;External EEPROM (COPILOTpc);OK
07/01/2017;22355;40012;External EEPROM (COPILOTpc);OK
07/01/2017;22356;40012;Internal EEPROM (COPILOTpc);OK
07/01/2017;24977;40012;TicketMachine;OK
07/01/2017;55188;40012;Lower Deck Display;No connection
07/01/2017;56144;40012;Lower Deck Display;OK
07/01/2017;95829;40012;Internal EEPROM (COPILOTpc);OK
07/01/2017;95829;40012;External EEPROM (COPILOTpc);OK
07/01/2017;17655;33492;TicketMachine;OK
07/01/2017;23962;33492;Internal EEPROM (COPILOTpc);OK
07/01/2017;23962;33492;External EEPROM (COPILOTpc);OK
07/01/2017;25147;33492;TicketMachine;OK
07/01/2017;28255;33492;tsp-emitter;OK
07/01/2017;41792;33492;Internal EEPROM (COPILOTpc);OK
07/01/2017;41792;33492;External EEPROM (COPILOTpc);OK
07/01/2017;41830;33492;TicketMachine;OK
07/01/2017;42112;33492;tsp-emitter;OK
07/01/2017;77550;33492;Internal EEPROM (COPILOTpc);OK
07/01/2017;77550;33492;External EEPROM (COPILOTpc);OK
07/01/2017;95558;33492;Internal EEPROM (COPILOTpc);OK
07/01/2017;95558;33492;External EEPROM (COPILOTpc);OK
07/01/2017;22566;40014;Internal EEPROM (COPILOTpc);OK
07/01/2017;22566;40014;External EEPROM (COPILOTpc);OK
07/01/2017;23763;40014;TicketMachine;OK
07/01/2017;70739;40014;Internal EEPROM (COPILOTpc);OK
07/01/2017;70739;40014;External EEPROM (COPILOTpc);OK
07/01/2017;73470;40014;TicketMachine;OK
07/01/2017;91271;40014;Internal EEPROM (COPILOTpc);OK
07/01/2017;91271;40014;External EEPROM (COPILOTpc);OK
07/01/2017;96120;40014;Internal EEPROM (COPILOTpc);OK
07/01/2017;96120;40014;External EEPROM (COPILOTpc);OK
07/01/2017;42920;33494;Internal EEPROM (COPILOTpc);OK
07/01/2017;42920;33494;External EEPROM (COPILOTpc);OK
07/01/2017;95918;33494;Internal EEPROM (COPILOTpc);OK
07/01/2017;95918;33494;External EEPROM (COPILOTpc);OK
07/01/2017;23099;40018;Internal EEPROM (COPILOTpc);OK
07/01/2017;23099;40018;External EEPROM (COPILOTpc);OK
07/01/2017;23172;40018;TicketMachine;OK
07/01/2017;73667;40018;Internal EEPROM (COPILOTpc);OK
07/01/2017;73667;40018;External EEPROM (COPILOTpc);OK
07/01/2017;73709;40018;TicketMachine;OK
07/01/2017;97193;40018;External EEPROM (COPILOTpc);OK
07/01/2017;97194;40018;Internal EEPROM (COPILOTpc);OK
07/01/2017;10856;33498;Internal EEPROM (COPILOTpc);OK
07/01/2017;10856;33498;External EEPROM (COPILOTpc);OK
07/01/2017;19671;40020;Internal EEPROM (COPILOTpc);OK
07/01/2017;19671;40020;External EEPROM (COPILOTpc);OK
07/01/2017;20361;40020;Upper Deck Display;No connection
07/01/2017;20626;40020;TicketMachine;OK
07/01/2017;63311;40020;Upper Deck Display;OK
07/01/2017;64037;40020;Upper Deck Display;No connection
07/01/2017;76713;40020;Internal EEPROM (COPILOTpc);OK
07/01/2017;76713;40020;External EEPROM (COPILOTpc);OK
07/01/2017;95985;40020;Internal EEPROM (COPILOTpc);OK
07/01/2017;95985;40020;External EEPROM (COPILOTpc);OK
07/01/2017;94945;33500;External EEPROM (COPILOTpc);OK
07/01/2017;94946;33500;Internal EEPROM (COPILOTpc);OK
07/01/2017;34838;40022;Internal EEPROM (COPILOTpc);OK
07/01/2017;34838;40022;External EEPROM (COPILOTpc);OK
07/01/2017;96229;40022;External EEPROM (COPILOTpc);OK
07/01/2017;96230;40022;Internal EEPROM (COPILOTpc);OK
07/01/2017;96249;33502;External EEPROM (COPILOTpc);OK
07/01/2017;96250;33502;Internal EEPROM (COPILOTpc);OK
07/01/2017;41462;33504;Internal EEPROM (COPILOTpc);OK
07/01/2017;41462;33504;External EEPROM (COPILOTpc);OK
07/01/2017;47832;33504;Internal EEPROM (COPILOTpc);OK
07/01/2017;47832;33504;External EEPROM (COPILOTpc);OK
07/01/2017;96056;33504;Internal EEPROM (COPILOTpc);OK
07/01/2017;96056;33504;External EEPROM (COPILOTpc);OK
07/01/2017;68378;40026;External EEPROM (COPILOTpc);OK
07/01/2017;68379;40026;Internal EEPROM (COPILOTpc);OK
07/01/2017;90789;40026;Internal EEPROM (COPILOTpc);OK
07/01/2017;90789;40026;External EEPROM (COPILOTpc);OK
07/01/2017;91425;40026;Lower Deck Display;No connection
07/01/2017;91431;40026;Upper Deck Display;No connection
07/01/2017;92201;40026;Lower Deck Display;OK
07/01/2017;92867;40026;Lower Deck Display;No connection
07/01/2017;96201;33506;Internal EEPROM (COPILOTpc);OK
07/01/2017;96201;33506;External EEPROM (COPILOTpc);OK
07/01/2017;17466;40028;Internal EEPROM (COPILOTpc);OK
07/01/2017;17466;40028;External EEPROM (COPILOTpc);OK
07/01/2017;18095;40028;Upper Deck Display;No connection
07/01/2017;19346;40028;TicketMachine;OK
07/01/2017;41647;40028;Upper Deck Display;OK
07/01/2017;42313;40028;Upper Deck Display;No connection
07/01/2017;55767;40028;Upper Deck Display;OK
07/01/2017;56433;40028;Upper Deck Display;No connection
07/01/2017;69104;40028;Upper Deck Display;OK
07/01/2017;77325;40028;Internal EEPROM (COPILOTpc);OK
07/01/2017;77325;40028;External EEPROM (COPILOTpc);OK
07/01/2017;77720;40028;TicketMachine;OK
07/01/2017;78015;40028;Upper Deck Display;No connection
07/01/2017;96387;40028;Internal EEPROM (COPILOTpc);OK
07/01/2017;96387;40028;External EEPROM (COPILOTpc);OK
07/01/2017;95743;33508;Internal EEPROM (COPILOTpc);OK
07/01/2017;95743;33508;External EEPROM (COPILOTpc);OK
