opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
04/01/2017;1000110;1731868934;5216;23879;23100;24300;23879;31;2795423;575;;2;50;2042509;;2367504;0
04/01/2017;1000110;1731868936;5216;23981;24000;26879;25867;31;2668540;2313187;Outbound;0;100;2042509;;2313645;0
04/01/2017;1000110;1731868997;24903;25880;27000;27000;25988;31;2795425;573;;3;100;2042509;;2795424;0
04/01/2017;1000110;1731869001;25369;28177;28200;31405;30475;31;2668542;2313188;Inbound;0;100;2042509;;2313678;0
04/01/2017;1000110;1731869068;44474;33068;33000;35716;35418;31;2668544;2313187;Outbound;0;100;2042509;;2313660;0
04/01/2017;1000110;1731869134;64133;35437;35820;35820;36621;31;2795428;573;;3;100;2042509;;2795427;0
04/01/2017;1000110;1731869137;64625;36636;36600;39314;39666;31;2668547;2313188;Inbound;0;100;2042509;;2313682;0
04/01/2017;1000110;1731869207;84068;40513;40200;42993;43543;31;2668549;2313187;Outbound;0;98;2042509;;2313651;0
04/01/2017;1000110;1731869272;103427;43708;43080;43080;43849;31;2795431;573;;3;100;2042509;;2795430;0
04/01/2017;1000110;1731869277;103808;43887;43800;46520;47135;31;2668551;2313188;Inbound;0;100;2042509;;2313673;0
04/01/2017;1000110;1731869347;122865;47425;46980;47880;47430;31;2795432;569;;3;100;2042509;;2345796;0
04/01/2017;1000110;1731869350;122904;47481;47400;50435;50965;31;2668553;2313187;Outbound;0;100;2042509;;2313639;0
04/01/2017;1000110;1731869417;142563;51026;51600;52800;51026;31;2795434;576;;4;50;2042509;;2795433;0
04/01/2017;1000110;1731869427;159393;57378;54600;55800;;31;2795436;572;;2;0;2042509;;2795435;0
04/01/2017;1000110;1731869438;169417;62262;62100;67740;67754;2106021;2181313;2178940;Inbound;0;84;1711333;;2178954;0
04/01/2017;1000113;1731869548;13236;24021;24000;29515;28326;16;1902452;1885243;Inbound;0;100;1712566;;1886393;0
04/01/2017;1000113;1731869648;35632;29925;30000;36072;36870;16;1902453;1005952;Outbound;0;100;1712566;;1886355;0
04/01/2017;1000113;1731869753;59691;37423;35880;35880;37423;16;2793597;202;;3;50;1712566;;2790919;0
04/01/2017;1000113;1731869757;61335;37641;37440;42862;43299;16;1902455;1885243;Inbound;0;56;1712566;;1886387;0
04/01/2017;1000113;1731869836;82265;43950;43920;49390;48886;16;1902456;1005952;Outbound;0;100;1712566;;1886365;0
04/01/2017;1000113;1731869941;105600;49543;49860;49860;49948;16;2793598;202;;3;100;1712566;;2788037;0
04/01/2017;1000113;1731869946;106333;50408;50400;55945;55313;16;1902458;1885243;Inbound;0;100;1712566;;1886404;0
04/01/2017;1000113;1731870050;128907;56985;57000;63467;61549;16;2763256;1005952;Outbound;0;100;1712566;;1886372;0
04/01/2017;1000113;1731870159;152232;64413;63540;63540;64496;16;2793600;202;;3;100;1712566;;2793599;0
04/01/2017;1000113;1731870162;152964;64808;64800;70682;69715;16;1902461;1885243;Inbound;0;100;1712566;;1886396;0
04/01/2017;1000113;1731870271;175550;71500;71400;76709;76129;16;1894395;1005952;Outbound;0;100;1711909;;1886364;0
04/01/2017;1000113;1731870371;198873;77312;77160;77160;77397;16;2799243;202;;3;100;1711909;;2796023;0
04/01/2017;1000113;1731870374;199585;77410;77400;81675;81222;16;1894398;1885243;Inbound;0;100;1711909;;1886395;0
04/01/2017;1000113;1731870463;222165;83421;83400;85006;84979;16;1931296;1005953;Outbound;0;100;1711909;;1930991;0
04/01/2017;1000113;1731870504;233839;84979;85500;85860;84979;16;2799244;222;;4;50;1711909;;2696974;0
04/01/2017;1000115;1732165887;3273;74507;71400;76592;76375;16;1907529;1885243;Inbound;0;41;1711201;;1886413;0
04/01/2017;1000115;1732165927;14054;77429;77400;81926;81048;16;1907530;1005952;Outbound;0;100;1711201;;1886353;0
04/01/2017;1000115;1732166023;37411;83378;82260;82260;83378;16;2800483;202;;3;50;1711201;;2790927;0
04/01/2017;1000115;1732166026;39786;83595;83400;85177;84821;16;1907532;1885247;Inbound;0;86;1711201;;1886425;0
04/01/2017;1000116;1731870528;14052;23607;18420;20220;23607;41;1864173;8;;2;50;1710971;;1763845;0
04/01/2017;1000116;1731870530;14052;23632;23400;26124;25873;41;1732930;1065177;Inbound;0;100;1710971;;1;0
04/01/2017;1000116;1731870583;28190;25890;28260;28500;25890;41;2670306;6;;4;50;1710971;;1796166;0
04/01/2017;1000116;1731870595;35704;31282;29400;30300;31282;16;2803203;205;;2;50;1712270;;2803202;0
04/01/2017;1000116;1731870602;35704;31284;31200;36268;34601;16;1897346;1885240;Outbound;0;96;1712270;;1886379;0
