opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
04/01/2017;484981385190681399;42400;11:46:40;TR01
04/01/2017;484981385190148489;26490;07:21:30;TR05
04/01/2017;484981385189947229;19664;05:27:44;TR05
04/01/2017;484981385191083799;54953;15:15:53;TR05
04/01/2017;484981385190217149;29496;08:11:36;TR05
04/01/2017;484981385191321839;62234;17:17:14;TR05
04/01/2017;484981385190311434;29603;08:13:23;TR05
04/01/2017;484981385191423109;64852;18:00:52;TR05
04/01/2017;484981385190798042;45766;12:42:46;TR05
04/01/2017;484981385190681313;42174;11:42:54;TR05
04/01/2017;484981385190506382;37399;10:23:19;TR05
04/01/2017;484981385190216693;28322;07:52:02;TR05
04/01/2017;484981385190147556;24838;06:53:58;TR05
04/01/2017;484981385190312391;32598;09:03:18;TR05
04/01/2017;484981385191084311;56235;15:37:15;TR05
04/01/2017;484981385190216922;28827;08:00:27;TR05
04/01/2017;484981385189947145;19531;05:25:31;TR05
04/01/2017;484981385190148127;26128;07:15:28;TR05
04/01/2017;484981385190216636;28169;07:49:29;TR05
04/01/2017;484981385190148566;26538;07:22:18;TR05
04/01/2017;484981385190970174;51740;14:22:20;TR05
04/01/2017;484981385190147864;25390;07:03:10;TR05
04/01/2017;484981385190216520;27930;07:45:30;TR05
04/01/2017;484981385190216982;29107;08:05:07;TR05
04/01/2017;484981385189947202;19618;05:26:58;TR05
04/01/2017;484981385190147695;24999;06:56:39;TR05
04/01/2017;484981385189947091;19422;05:23:42;TR05
04/01/2017;484981385190216719;28361;07:52:41;TR05
04/01/2017;484981385191188511;59223;16:27:03;TR05
04/01/2017;484981385191776913;74535;20:42:15;TR05
04/01/2017;484981385190216545;27950;07:45:50;TR05
04/01/2017;484981385190415191;33464;09:17:44;TR05
04/01/2017;484981385191188673;59524;16:32:04;TR05
04/01/2017;484981385190147921;25446;07:04:06;TR02
04/01/2017;484981385191321245;60467;16:47:47;TR02
04/01/2017;484981385191188296;58303;16:11:43;TR03
04/01/2017;484981385191188264;58231;16:10:31;TR03
04/01/2017;484981385190798641;48990;13:36:30;ON04
04/01/2017;484981385190506921;40211;11:10:11;ON04
04/01/2017;484981385191777215;76615;21:16:55;ON04
04/01/2017;484981385190798696;49146;13:39:06;ON04
04/01/2017;484981385191777815;83840;23:17:20;ON04
04/01/2017;484981385191777092;75493;20:58:13;ON07
04/01/2017;484981385190506959;40508;11:15:08;ON07
04/01/2017;484981385191537603;69252;19:14:12;ON07
04/01/2017;484981385191537795;70271;19:31:11;ON07
04/01/2017;484981385191084105;55453;15:24:13;ON07
04/01/2017;484981385190970618;53441;14:50:41;ON07
04/01/2017;484981385191537565;68989;19:09:49;ON07
04/01/2017;484981385190970314;52367;14:32:47;ST02
04/01/2017;484981385191423145;65127;18:05:27;ST02
04/01/2017;484981385190970523;53041;14:44:01;AC00
04/01/2017;484981385190506287;36824;10:13:44;AC00
04/01/2017;484981385191537299;66985;18:36:25;AC00
04/01/2017;484981385191321156;60386;16:46:26;ST02
04/01/2017;484981385191084162;55664;15:27:44;ST02
04/01/2017;484981385191084447;56626;15:43:46;ST02
04/01/2017;484981385190147949;25484;07:04:44;ST02
04/01/2017;484981385190148180;26204;07:16:44;ST02
04/01/2017;484981385190506860;40086;11:08:06;ST02
04/01/2017;484981385190798442;48556;13:29:16;ST02
04/01/2017;484981385190681688;43789;12:09:49;ST02
04/01/2017;484981385190681628;43551;12:05:51;AC00
04/01/2017;484981385190312146;32116;08:55:16;ST02
04/01/2017;484981385190415548;34360;09:32:40;ST02
04/01/2017;484981385190217064;29201;08:06:41;ST02
04/01/2017;484981385190415094;33293;09:14:53;ST02
04/01/2017;484981385191084555;56801;15:46:41;ST02
04/01/2017;484981385191321365;60675;16:51:15;ST02
04/01/2017;484981385190311992;31513;08:45:13;ST02
04/01/2017;484981385190148319;26324;07:18:44;ST02
04/01/2017;484981385190681824;44089;12:14:49;ST02
04/01/2017;484981385190312120;32080;08:54:40;ST02
04/01/2017;484981385190970208;51925;14:25:25;ST02
04/01/2017;484981385190798188;46312;12:51:52;ST02
04/01/2017;484981385190312172;32143;08:55:43;ST02
