measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385191537680;2765998;46A;046A1001;7586;1257982;44;64;;5.785
484981385190970618;1744752;75;00750001;1051575;1257986;0;77;;25.348
484981385191083768;1938336;1;00010001;1003788;1051660;0;20;;5.442
484981385191083768;;46A;00471002;1258032;1045908;0;53;;18.581
484981385190311487;2416747;39;039A1001;1193061;1086403;0;70;;27.683
484981385190798533;1727890;41;041C1001;1003884;1003803;0;13;;4.344
484981385190311487;2416748;39;039A0001;1086403;7588;0;23;;7.221
484981385190797987;1727887;41;00411001;1003884;1003834;0;53;;20.129
484981385190147556;2419370;39;039A1001;1193061;1898;0;11;;4.852
484981385191423109;1739785;270;02380001;1136065;1193039;0;21;;10.043
484981385191416639;997791;83;00831001;1136124;1013720;65;67;;-4.054
484981385190147837;969853;39;039A1001;1193061;1086403;0;70;1732152477;-27.683
484981385191084162;1741583;41;041C0001;1003834;1003842;0;59;;19.767
484981385191084162;1741585;41;041C1001;1003884;1003834;0;59;;20.075
484981385191084162;1741586;41;041C0001;1003834;1003842;0;59;;19.767
484981385191084162;1741828;41;041C1001;1003884;1004528;0;58;;19.533
484981385190216435;2775145;140;01400003;1065034;1013467;0;43;;15.279
484981385191083885;2775152;140;01400003;1065034;1013467;0;43;;15.279
484981385191083885;2775154;140;01401003;1013533;1065034;0;46;;15.449
484981385191321977;2791356;7;00070006;1311978;2786719;0;55;;21.604
484981385189947117;996227;67;00670001;1229340;1229329;0;68;;-29.203
484981385189947229;969475;67;00671002;1229390;1229305;0;64;;-28.43
484981385189935798;2238887;69;00681001;1001436;1013526;71;74;;1.223
484981385189935798;2238888;69;00680001;1013526;1001420;0;3;;1.345
484981385191423174;2753439;46A;046A1001;1258056;1257982;0;64;;20.612
484981385189947145;1737814;67;00670001;1229340;1193009;0;25;;10.242
484981385189947583;953662;142;01420003;1013443;1312095;13;52;1732046192;-27.373
484981385190682026;1900803;16;00161001;1003819;1003791;0;44;;11.409
484981385190415094;2723600;26;00660002;1229359;1229312;0;53;;26.362
484981385191084341;962803;29A;029A1002;2042441;2460385;0;45;1732272500;-12.491
484981385191321156;2249199;69;068A0001;1013526;1257994;0;23;;6.698
484981385191321187;2346596;69;068A0001;1013526;1257994;0;23;;6.698
484981385190312146;1722186;41;041C1001;1003884;1003834;0;59;;20.075
