opd_date;act_time;vehicle_short_name;device_type;defect_type
04/01/2017;23021;33416;External EEPROM (COPILOTpc);OK
04/01/2017;23022;33416;Internal EEPROM (COPILOTpc);OK
04/01/2017;23879;33416;TicketMachine;OK
04/01/2017;57202;33416;Internal EEPROM (COPILOTpc);OK
04/01/2017;57202;33416;External EEPROM (COPILOTpc);OK
04/01/2017;62243;33416;TicketMachine;OK
04/01/2017;81025;33416;Internal EEPROM (COPILOTpc);OK
04/01/2017;81025;33416;External EEPROM (COPILOTpc);OK
04/01/2017;96713;33416;Internal EEPROM (COPILOTpc);OK
04/01/2017;96713;33416;External EEPROM (COPILOTpc);OK
04/01/2017;10843;33418;Internal EEPROM (COPILOTpc);OK
04/01/2017;10843;33418;External EEPROM (COPILOTpc);OK
04/01/2017;21537;33420;External EEPROM (COPILOTpc);OK
04/01/2017;21541;33420;Internal EEPROM (COPILOTpc);OK
04/01/2017;21964;33420;TicketMachine;OK
04/01/2017;33577;33420;tsp-emitter;OK
04/01/2017;97192;33420;Internal EEPROM (COPILOTpc);OK
04/01/2017;97192;33420;External EEPROM (COPILOTpc);OK
04/01/2017;26404;33422;External EEPROM (COPILOTpc);OK
04/01/2017;26405;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;43246;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;43246;33422;External EEPROM (COPILOTpc);OK
04/01/2017;62747;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;62747;33422;External EEPROM (COPILOTpc);OK
04/01/2017;66774;33422;External EEPROM (COPILOTpc);OK
04/01/2017;66775;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;70890;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;70890;33422;External EEPROM (COPILOTpc);OK
04/01/2017;74477;33422;TicketMachine;OK
04/01/2017;80400;33422;tsp-emitter;OK
04/01/2017;95562;33422;External EEPROM (COPILOTpc);OK
04/01/2017;95563;33422;Internal EEPROM (COPILOTpc);OK
04/01/2017;21987;33424;Internal EEPROM (COPILOTpc);OK
04/01/2017;21987;33424;External EEPROM (COPILOTpc);OK
04/01/2017;23607;33424;TicketMachine;OK
04/01/2017;33947;33424;tsp-emitter;OK
04/01/2017;96294;33424;Internal EEPROM (COPILOTpc);OK
04/01/2017;96294;33424;External EEPROM (COPILOTpc);OK
04/01/2017;22289;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;22289;33426;External EEPROM (COPILOTpc);OK
04/01/2017;23850;33426;TicketMachine;OK
04/01/2017;26595;33426;tsp-emitter;OK
04/01/2017;31779;33426;External EEPROM (COPILOTpc);OK
04/01/2017;31780;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;33331;33426;TicketMachine;OK
04/01/2017;39731;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;39731;33426;External EEPROM (COPILOTpc);OK
04/01/2017;39777;33426;TicketMachine;OK
04/01/2017;42398;33426;tsp-emitter;OK
04/01/2017;57248;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;57248;33426;External EEPROM (COPILOTpc);OK
04/01/2017;57418;33426;TicketMachine;OK
04/01/2017;67231;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;67231;33426;External EEPROM (COPILOTpc);OK
04/01/2017;76421;33426;Internal EEPROM (COPILOTpc);OK
04/01/2017;76421;33426;External EEPROM (COPILOTpc);OK
