opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
02/01/2017;1000115;1731014990;10756;25821;24600;26100;25821;41;2797205;209;;2;50;1711465;;1;0
02/01/2017;1000115;1731014993;10756;26054;26100;28067;27634;41;1749510;1003959;Inbound;0;100;1711465;;1;0
02/01/2017;1000115;1731015028;21760;28715;28800;31621;31893;41;1749511;1009919;Outbound;0;100;1711465;;25;0
02/01/2017;1000115;1731015103;41478;31893;31380;31380;31916;41;1789830;5;;3;100;1711465;;1794260;0
02/01/2017;1000115;1731015106;41645;32469;32400;35727;35272;41;1749513;1003967;Inbound;0;100;1711465;;25;0
02/01/2017;1000115;1731015170;61544;36020;36000;38821;38884;41;1749514;1009919;Outbound;0;100;1711465;;25;0
02/01/2017;1000115;1731015241;81239;38884;38580;38580;38906;41;1789831;5;;3;100;1711465;;1794260;0
02/01/2017;1000115;1731015244;81344;40030;40200;44480;42927;41;1749516;1003967;Inbound;0;100;1711465;;1529016;0
02/01/2017;1000115;1731015314;101249;42986;44040;44220;42986;41;2671677;6;;4;50;1711465;;1791037;0
02/01/2017;1000115;1731015327;103884;44118;43740;44040;44118;41;1784464;4;;2;50;1711113;;1788277;0
02/01/2017;1000115;1731015331;103884;44379;44400;47961;47591;41;1725953;1009919;Outbound;0;91;1711113;;1529019;0
02/01/2017;1000115;1731015409;122553;48165;48000;52466;52396;41;1725955;1003967;Inbound;0;98;1711113;;1529018;0
02/01/2017;1000115;1731015482;142090;52585;52200;55882;56013;41;1725956;1003963;Outbound;0;100;1711113;;1529010;0
02/01/2017;1000115;1731015550;160667;56454;56100;59936;60032;41;1725958;1065176;Inbound;0;96;1711113;;1529026;0
02/01/2017;1000115;1731015627;179985;60620;60000;63277;64007;41;1725959;1003963;Outbound;0;100;1711113;;1529011;0
02/01/2017;1000115;1731015693;198260;64008;63000;63000;64150;41;1784469;5;;3;100;1711113;;1784470;0
02/01/2017;1000115;1731015697;198433;64177;64200;67432;67105;41;1725961;1003967;Inbound;0;100;1711113;;1529015;0
02/01/2017;1000115;1731015766;218336;68465;68400;71368;71422;41;1725962;1003963;Outbound;0;100;1711113;;1529009;0
02/01/2017;1000115;1731015828;236608;71422;71340;71340;71780;41;1784471;5;;3;100;1711113;;1794390;0
02/01/2017;1000115;1731015831;236804;71963;72000;74935;74956;41;1725964;1065176;Inbound;0;100;1711113;;1529024;0
02/01/2017;1000115;1731015905;256884;74956;75600;75900;74956;41;2669247;6;;4;50;1711113;;1794392;0
02/01/2017;1000116;1730866111;10443;33234;31800;32700;33234;16;2798768;209;;2;50;1711953;;2788048;0
02/01/2017;1000116;1730866113;10443;33622;33600;37551;37161;16;1893714;1005952;Outbound;0;100;1711953;;1886354;0
02/01/2017;1000116;1730866206;33772;37188;37920;37920;39507;16;2798769;202;;3;100;1711953;;2788050;0
02/01/2017;1000116;1730866210;34824;39607;39600;44436;44239;16;1893716;1885243;Inbound;0;100;1711953;;1886412;0
02/01/2017;1000116;1730866304;57439;45609;45600;51187;50276;16;1893717;1005952;Outbound;0;100;1711953;;1886347;0
02/01/2017;1000116;1730866409;80754;50296;50940;50940;51640;16;2798770;202;;3;100;1711953;;2788052;0
02/01/2017;1000116;1730866413;81786;51673;51600;57769;56969;16;1893719;1885243;Inbound;0;100;1711953;;1886399;0
02/01/2017;1000116;1730866516;104392;57688;57600;63106;62844;16;1893720;1005952;Outbound;0;100;1711953;;1886375;0
02/01/2017;1000116;1730866618;127700;63462;63180;63180;63462;16;2798771;202;;3;50;1711953;;2788054;0
02/01/2017;1000116;1730866621;129830;63737;63600;69057;68136;16;1893723;1885243;Inbound;0;95;1711953;;1886405;0
02/01/2017;1000116;1730866712;150994;69597;69600;74448;74260;16;1893724;1005952;Outbound;0;100;1711953;;1886367;0
02/01/2017;1000116;1730866816;174317;75424;74760;74760;75424;16;2798772;202;;3;50;1711953;;2788056;0
02/01/2017;1000116;1730866821;176460;75728;75600;79345;79338;16;1893726;1885243;Inbound;0;95;1711953;;1886388;0
02/01/2017;1000116;1730866908;197648;81604;81600;85651;84333;16;1893727;1005952;Outbound;0;96;1711953;;1886346;0
02/01/2017;1000118;1730867025;13018;30096;27900;29700;30096;16;2801872;201;;2;50;1711182;;2801871;0
02/01/2017;1000118;1730867028;13018;30110;30000;34353;33611;16;1906807;1885243;Inbound;0;100;1711182;;1886400;0
02/01/2017;1000118;1730867123;35632;35991;36000;40682;39731;16;1906808;1005952;Outbound;0;100;1711182;;1886368;0
02/01/2017;1000118;1730867228;61669;42134;42000;47196;46599;16;1906810;1885243;Inbound;0;93;1711182;;1886414;0
02/01/2017;1000118;1730867325;82574;48032;48000;53587;52934;16;1906811;1005952;Outbound;0;100;1711182;;1886347;0
02/01/2017;1000118;1730867435;105928;53729;53340;53340;53967;16;2801874;202;;3;100;1711182;;2788052;0
02/01/2017;1000118;1730867439;106974;54009;54000;60169;59358;16;1906813;1885243;Inbound;0;100;1711182;;1886399;0
02/01/2017;1000118;1730867536;129567;60066;60000;65393;65130;16;1906814;1005952;Outbound;0;100;1711182;;1886373;0
02/01/2017;1000118;1730867641;152876;65535;65340;65340;65659;16;2801875;202;;3;100;1711182;;2792697;0
02/01/2017;1000118;1730867644;153597;66000;66000;71457;70263;16;1906816;1885243;Inbound;0;100;1711182;;1886405;0
02/01/2017;1000118;1730867743;176185;71994;72000;76848;75993;16;1906817;1005952;Outbound;0;100;1711182;;1886367;0
02/01/2017;1000118;1730867842;199512;77853;76800;76800;77930;16;2801876;202;;3;100;1711182;;2788056;0
02/01/2017;1000118;1730867845;200240;77998;78000;81745;81200;16;1906819;1885243;Inbound;0;100;1711182;;1886388;0
02/01/2017;1000118;1730867940;222843;84645;84600;86090;86113;16;1931903;1005953;Outbound;0;100;1711182;;1930992;0
02/01/2017;1000118;1730867982;234496;86190;86460;86820;86190;16;2801877;222;;4;50;1711182;;2694061;0
02/01/2017;1000136;1730802700;11787;34192;34200;37668;37142;1014394;1749850;1193362;Inbound;0;100;1711292;;1528704;0
02/01/2017;1000136;1730802769;36054;37498;37200;37200;37572;1014394;2801540;253;;3;100;1711292;;2538170;0
02/01/2017;1000136;1730802772;36434;37787;37800;40993;41143;1014394;1749852;1193360;Outbound;0;100;1711292;;1528699;0
02/01/2017;1000136;1730802848;60937;41155;41280;41280;41313;1014394;2801541;254;;3;100;1711292;;2538172;0
02/01/2017;1000136;1730802852;61402;41379;41400;44961;44874;1014394;1749854;1193362;Inbound;0;100;1711292;;1528703;0
02/01/2017;1000136;1730802925;85696;44931;44520;44520;45032;1014394;2801542;253;;3;100;1711292;;2538174;0
02/01/2017;1000136;1730802929;86059;45085;45000;48890;48835;1014394;1749856;1193360;Outbound;0;100;1711292;;26;0
02/01/2017;1000136;1730803004;110556;48876;50400;51600;48876;1014394;2801543;257;;4;50;1711292;;2538176;0
