depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;02/01/2017
HN;1000111;33418;02/01/2017
SL;1000113;33420;02/01/2017
SL;1000115;33422;02/01/2017
SL;1000116;33424;02/01/2017
SL;1000117;33426;02/01/2017
SL;1000118;33428;02/01/2017
PO;1000120;33430;02/01/2017
PO;1000122;33432;02/01/2017
PO;1000124;33434;02/01/2017
PO;1000126;33436;02/01/2017
PO;1000128;33438;02/01/2017
PO;1000130;33440;02/01/2017
PO;1000132;33442;02/01/2017
PO;1000134;33444;02/01/2017
PO;1000135;33446;02/01/2017
HN;1000136;33448;02/01/2017
PO;1000138;33450;02/01/2017
HN;1000140;33452;02/01/2017
HN;1000142;33454;02/01/2017
HN;1000144;33456;02/01/2017
HN;1000146;33458;02/01/2017
RD;1000148;33460;02/01/2017
SL;1000150;33462;02/01/2017
D1;1000152;33464;02/01/2017
D1;1000154;33466;02/01/2017
D1;1000156;33468;02/01/2017
RD;1000158;33470;02/01/2017
RD;1000160;33472;02/01/2017
RD;1000162;33474;02/01/2017
RD;1000164;33476;02/01/2017
RD;1000166;33478;02/01/2017
RD;1000168;33480;02/01/2017
PO;1000170;40002;02/01/2017
RD;1000171;33482;02/01/2017
PO;1000173;40004;02/01/2017
RD;1000174;33484;02/01/2017
PO;1000176;40006;02/01/2017
RD;1000177;33486;02/01/2017
PO;1000180;40008;02/01/2017
RD;1000181;33488;02/01/2017
PO;1000183;40010;02/01/2017
RD;1000184;33490;02/01/2017
HN;1000186;40012;02/01/2017
RD;1000187;33492;02/01/2017
HN;1000189;40014;02/01/2017
RD;1000190;33494;02/01/2017
PO;1000193;33496;02/01/2017
HN;1000195;40018;02/01/2017
HN;1000198;40020;02/01/2017
HN;1000201;40022;02/01/2017
HN;1000202;33502;02/01/2017
HN;1000204;40024;02/01/2017
HN;1000205;33504;02/01/2017
HN;1000208;33506;02/01/2017
HN;1000211;33508;02/01/2017
SL;1000213;40030;02/01/2017
HN;1000340;38072;02/01/2017
HN;1000343;38074;02/01/2017
CF;1000345;38076;02/01/2017
CF;1000348;38078;02/01/2017
CF;1000351;38080;02/01/2017
CF;1000354;38082;02/01/2017
CF;1000357;38084;02/01/2017
CF;1000360;38086;02/01/2017
CF;1000363;38088;02/01/2017
D1;1000366;38090;02/01/2017
D1;1000369;38092;02/01/2017
D1;1000372;38094;02/01/2017
D1;1000375;38096;02/01/2017
D1;1000377;38098;02/01/2017
D1;1000379;38100;02/01/2017
PO;1000381;24246;02/01/2017
PO;1000382;33212;02/01/2017
PO;1000389;33224;02/01/2017
HN;1000415;33274;02/01/2017
HN;1000417;33278;02/01/2017
HN;1000418;33280;02/01/2017
CF;1000420;33284;02/01/2017
CF;1000421;33286;02/01/2017
CD;1000422;33288;02/01/2017
CD;1000424;33292;02/01/2017
CD;1000425;33294;02/01/2017
CD;1000426;33296;02/01/2017
SL;1000428;33300;02/01/2017
SL;1000429;33302;02/01/2017
PO;1000431;33306;02/01/2017
