depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;18/01/2017
HN;1000111;33418;18/01/2017
SL;1000113;33420;18/01/2017
SL;1000115;33422;18/01/2017
SL;1000116;33424;18/01/2017
SL;1000117;33426;18/01/2017
SL;1000118;33428;18/01/2017
PO;1000120;33430;18/01/2017
PO;1000122;33432;18/01/2017
PO;1000124;33434;18/01/2017
PO;1000126;33436;18/01/2017
PO;1000128;33438;18/01/2017
PO;1000130;33440;18/01/2017
PO;1000132;33442;18/01/2017
PO;1000134;33444;18/01/2017
PO;1000135;33446;18/01/2017
HN;1000136;33448;18/01/2017
PO;1000138;33450;18/01/2017
HN;1000140;33452;18/01/2017
HN;1000142;33454;18/01/2017
HN;1000144;33456;18/01/2017
HN;1000146;33458;18/01/2017
RD;1000148;33460;18/01/2017
SL;1000150;33462;18/01/2017
D1;1000152;33464;18/01/2017
D1;1000154;33466;18/01/2017
D1;1000156;33468;18/01/2017
RD;1000158;33470;18/01/2017
RD;1000160;33472;18/01/2017
RD;1000162;33474;18/01/2017
RD;1000164;33476;18/01/2017
RD;1000166;33478;18/01/2017
RD;1000168;33480;18/01/2017
PO;1000170;40002;18/01/2017
RD;1000171;33482;18/01/2017
PO;1000173;40004;18/01/2017
RD;1000174;33484;18/01/2017
PO;1000176;40006;18/01/2017
RD;1000177;33486;18/01/2017
PO;1000180;40008;18/01/2017
RD;1000181;33488;18/01/2017
PO;1000183;40010;18/01/2017
RD;1000184;33490;18/01/2017
HN;1000186;40012;18/01/2017
RD;1000187;33492;18/01/2017
HN;1000189;40014;18/01/2017
RD;1000190;33494;18/01/2017
PO;1000193;33496;18/01/2017
HN;1000195;40018;18/01/2017
HN;1000198;40020;18/01/2017
HN;1000201;40022;18/01/2017
HN;1000202;33502;18/01/2017
HN;1000204;40024;18/01/2017
HN;1000205;33504;18/01/2017
HN;1000208;33506;18/01/2017
HN;1000211;33508;18/01/2017
SL;1000213;40030;18/01/2017
HN;1000340;38072;18/01/2017
HN;1000343;38074;18/01/2017
CF;1000345;38076;18/01/2017
CF;1000348;38078;18/01/2017
CF;1000351;38080;18/01/2017
CF;1000354;38082;18/01/2017
CF;1000357;38084;18/01/2017
CF;1000360;38086;18/01/2017
CF;1000363;38088;18/01/2017
D1;1000366;38090;18/01/2017
D1;1000369;38092;18/01/2017
D1;1000372;38094;18/01/2017
D1;1000375;38096;18/01/2017
D1;1000377;38098;18/01/2017
D1;1000379;38100;18/01/2017
PO;1000382;33212;18/01/2017
PO;1000389;33224;18/01/2017
HN;1000415;33274;18/01/2017
HN;1000417;33278;18/01/2017
HN;1000418;33280;18/01/2017
CF;1000420;33284;18/01/2017
CF;1000421;33286;18/01/2017
CD;1000422;33288;18/01/2017
CD;1000424;33292;18/01/2017
CD;1000425;33294;18/01/2017
CD;1000426;33296;18/01/2017
SL;1000428;33300;18/01/2017
SL;1000429;33302;18/01/2017
PO;1000431;33306;18/01/2017
PO;1000432;33308;18/01/2017
PO;1000433;33310;18/01/2017
PO;1000435;33314;18/01/2017
CF;1000436;33316;18/01/2017
RD;1000438;33320;18/01/2017
HN;1000440;33322;18/01/2017
HN;1000442;33324;18/01/2017
HN;1000443;33326;18/01/2017
D1;1000446;33330;18/01/2017
D1;1000447;33332;18/01/2017
SL;1000449;33336;18/01/2017
SL;1000451;33338;18/01/2017
SL;1000453;33340;18/01/2017
HN;1000454;33342;18/01/2017
CF;1000457;33346;18/01/2017
D1;1000458;33348;18/01/2017
CD;1000460;33352;18/01/2017
CD;1000461;33354;18/01/2017
CD;1000464;33358;18/01/2017
CD;1000465;33360;18/01/2017
PO;1000467;33364;18/01/2017
PO;1000468;33366;18/01/2017
PO;1000469;33368;18/01/2017
PO;1000471;33372;18/01/2017
HN;1000472;35002;18/01/2017
HN;1000474;35004;18/01/2017
PO;1000476;33376;18/01/2017
HN;1000478;33378;18/01/2017
HN;1000479;35008;18/01/2017
HN;1000481;35010;18/01/2017
PO;1000482;33382;18/01/2017
RD;1000483;33384;18/01/2017
D1;1000485;33388;18/01/2017
D1;1000489;33392;18/01/2017
D1;1000490;33394;18/01/2017
D1;1000492;33398;18/01/2017
CD;1000494;33400;18/01/2017
CD;1000496;33404;18/01/2017
CD;1000497;33406;18/01/2017
CD;1000499;33410;18/01/2017
CD;1000501;33412;18/01/2017
RD;1000503;33414;18/01/2017
D2;1000556;36001;18/01/2017
D2;1000558;36003;18/01/2017
D2;1000560;36005;18/01/2017
D2;1000562;36007;18/01/2017
D2;1000564;36009;18/01/2017
D2;1000566;36011;18/01/2017
D2;1000568;36013;18/01/2017
D2;1000570;36015;18/01/2017
D2;1000572;36017;18/01/2017
D2;1000574;36019;18/01/2017
D2;1000576;36021;18/01/2017
D2;1000578;36023;18/01/2017
D2;1000580;36025;18/01/2017
D2;1000582;36027;18/01/2017
D2;1000584;36029;18/01/2017
D2;1000586;36031;18/01/2017
D2;1000588;36033;18/01/2017
D2;1000590;36035;18/01/2017
PO;1000592;36037;18/01/2017
PO;1000596;36041;18/01/2017
PO;1000599;36045;18/01/2017
PO;1000603;36049;18/01/2017
PO;1000607;36053;18/01/2017
PO;1000609;36055;18/01/2017
PO;1000611;36057;18/01/2017
PO;1000613;36061;18/01/2017
PO;1000614;36063;18/01/2017
PO;1000615;36065;18/01/2017
PO;1000617;36069;18/01/2017
D2;1000639;28051;18/01/2017
PO;1000665;33051;18/01/2017
PO;1000666;33053;18/01/2017
PO;1000672;33065;18/01/2017
PO;1000686;33093;18/01/2017
RD;1000694;38001;18/01/2017
SL;1000216;40032;18/01/2017
SL;1000218;40034;18/01/2017
PO;1000219;33514;18/01/2017
SL;1000220;40036;18/01/2017
SL;1000222;40038;18/01/2017
RD;1000223;33518;18/01/2017
SL;1000224;40040;18/01/2017
SL;1000226;40042;18/01/2017
D1;1000227;33522;18/01/2017
SL;1000229;40044;18/01/2017
D1;1000230;33524;18/01/2017
D1;1000233;33526;18/01/2017
D1;1000236;33528;18/01/2017
SL;1000238;40050;18/01/2017
CD;1000241;33532;18/01/2017
D1;1000243;33534;18/01/2017
HN;1000245;33536;18/01/2017
D1;1000247;33538;18/01/2017
D1;1000249;33540;18/01/2017
D1;1000251;33542;18/01/2017
HN;1000255;33546;18/01/2017
HN;1000259;33550;18/01/2017
HN;1000261;33552;18/01/2017
D1;1000263;33554;18/01/2017
HN;1000265;33556;18/01/2017
D2;1000266;36002;18/01/2017
D2;1000269;36004;18/01/2017
D2;1000272;36006;18/01/2017
PO;1000274;33562;18/01/2017
PO;1000277;33564;18/01/2017
PO;1000280;33566;18/01/2017
D2;1000281;36012;18/01/2017
PO;1000283;33568;18/01/2017
D2;1000284;36014;18/01/2017
PO;1000286;33570;18/01/2017
D2;1000287;36016;18/01/2017
D2;1000290;36018;18/01/2017
D2;1000293;36020;18/01/2017
PO;1000295;33576;18/01/2017
PO;1000298;33578;18/01/2017
D2;1000299;36024;18/01/2017
PO;1000301;33580;18/01/2017
D2;1000302;36026;18/01/2017
PO;1000304;33582;18/01/2017
D2;1000305;36028;18/01/2017
SL;1000307;38042;18/01/2017
HN;1000309;38044;18/01/2017
SL;1000311;38046;18/01/2017
SL;1000313;38048;18/01/2017
PO;1000315;38050;18/01/2017
CD;1000318;38052;18/01/2017
PO;1000319;33162;18/01/2017
CD;1000321;38054;18/01/2017
CD;1000323;38056;18/01/2017
CD;1000325;38058;18/01/2017
CD;1000327;38060;18/01/2017
PO;1000328;33170;18/01/2017
RD;1000329;38062;18/01/2017
PO;1000330;33172;18/01/2017
CD;1000331;38064;18/01/2017
HN;1000333;38066;18/01/2017
PO;1000334;33176;18/01/2017
HN;1000335;38068;18/01/2017
HN;1000337;38070;18/01/2017
PO;1000823;33267;18/01/2017
HN;1000827;33275;18/01/2017
HN;1000828;33277;18/01/2017
HN;1000830;33281;18/01/2017
HN;1000831;33283;18/01/2017
CF;1000832;33285;18/01/2017
CD;1000834;33289;18/01/2017
CD;1000835;33291;18/01/2017
CD;1000836;33293;18/01/2017
CD;1000838;33297;18/01/2017
SL;1000839;33299;18/01/2017
SL;1000841;33303;18/01/2017
PO;1000842;33305;18/01/2017
PO;1000843;33307;18/01/2017
PO;1000845;33311;18/01/2017
PO;1000846;33313;18/01/2017
RD;1000848;33317;18/01/2017
RD;1000849;33319;18/01/2017
HN;1000850;33321;18/01/2017
HN;1000852;33325;18/01/2017
D1;1000853;33327;18/01/2017
D1;1000854;33329;18/01/2017
D1;1000856;33331;18/01/2017
SL;1000857;33333;18/01/2017
SL;1000860;33337;18/01/2017
SL;1000861;33339;18/01/2017
HN;1000863;33343;18/01/2017
D1;1000864;33345;18/01/2017
D1;1000866;33349;18/01/2017
CD;1000867;33351;18/01/2017
CD;1000868;33353;18/01/2017
CD;1000870;33357;18/01/2017
CD;1000871;33359;18/01/2017
CD;1000872;33361;18/01/2017
PO;1000874;33365;18/01/2017
PO;1000875;33367;18/01/2017
HN;1000877;35001;18/01/2017
HN;1000879;35003;18/01/2017
HN;1000881;35005;18/01/2017
PO;1000882;33375;18/01/2017
HN;1000884;33377;18/01/2017
HN;1000885;35009;18/01/2017
HN;1000886;33379;18/01/2017
RD;1000888;33383;18/01/2017
RD;1000889;33385;18/01/2017
D1;1000891;33389;18/01/2017
D1;1000892;33391;18/01/2017
D1;1000893;33393;18/01/2017
SL;1000895;33397;18/01/2017
CD;1000896;33399;18/01/2017
CD;1000897;33401;18/01/2017
CD;1000899;33405;18/01/2017
PO;1000900;33584;18/01/2017
D2;1000901;36030;18/01/2017
PO;1000903;33586;18/01/2017
D2;1000904;36032;18/01/2017
PO;1000906;33588;18/01/2017
D2;1000907;36034;18/01/2017
PO;1000909;33590;18/01/2017
PO;1000910;36036;18/01/2017
PO;1000912;33592;18/01/2017
PO;1000913;36038;18/01/2017
PO;1000915;33594;18/01/2017
PO;1000916;36040;18/01/2017
PO;1000918;33596;18/01/2017
PO;1000919;36042;18/01/2017
PO;1000921;33598;18/01/2017
PO;1000922;36044;18/01/2017
PO;1000924;33600;18/01/2017
PO;1000925;36046;18/01/2017
HN;1000199;33500;18/01/2017
PO;1001059;33116;18/01/2017
D1;1001061;33118;18/01/2017
PO;1000703;33117;18/01/2017
D2;1930279;43004;18/01/2017
D2;1930281;43003;18/01/2017
D2;1930282;43005;18/01/2017
D2;1930278;43002;18/01/2017
D2;1930280;43001;18/01/2017
D2;1932298;43008;18/01/2017
D2;1932299;43010;18/01/2017
D2;1932300;43012;18/01/2017
D2;1932301;43014;18/01/2017
D2;1932302;43016;18/01/2017
D2;1932303;43018;18/01/2017
CD;1932305;43022;18/01/2017
CD;1932307;43026;18/01/2017
CD;1932308;43028;18/01/2017
CD;1932309;43030;18/01/2017
HN;1932310;43032;18/01/2017
HN;1932312;43036;18/01/2017
HN;1932314;43040;18/01/2017
HN;1932315;43042;18/01/2017
HN;1932316;43044;18/01/2017
HN;1932317;43046;18/01/2017
HN;1932318;43048;18/01/2017
SL;1932319;43050;18/01/2017
SL;1932321;43054;18/01/2017
SL;1932323;43058;18/01/2017
CF;1932324;43060;18/01/2017
CF;1932325;43062;18/01/2017
CF;1932326;43064;18/01/2017
CF;1932328;43068;18/01/2017
RD;1932330;43072;18/01/2017
CD;1000927;33602;18/01/2017
PO;1000928;36048;18/01/2017
CD;1000930;33604;18/01/2017
PO;1000931;36050;18/01/2017
CD;1000933;33606;18/01/2017
PO;1000934;36052;18/01/2017
CD;1000935;33608;18/01/2017
PO;1000936;36054;18/01/2017
CD;1000937;33610;18/01/2017
PO;1000938;36056;18/01/2017
D1;1000939;33612;18/01/2017
PO;1000940;36058;18/01/2017
D1;1000941;33614;18/01/2017
PO;1000942;36060;18/01/2017
D1;1000943;33616;18/01/2017
PO;1000944;36062;18/01/2017
D1;1000945;33618;18/01/2017
PO;1000946;36064;18/01/2017
HN;1000947;33620;18/01/2017
PO;1000948;36066;18/01/2017
HN;1000949;33622;18/01/2017
PO;1000950;36068;18/01/2017
HN;1000951;33624;18/01/2017
PO;1000952;36070;18/01/2017
SL;1000953;33626;18/01/2017
SL;1000954;33628;18/01/2017
SL;1000955;33630;18/01/2017
SL;1000956;33632;18/01/2017
SL;1000957;33634;18/01/2017
SL;1000958;33636;18/01/2017
D2;1000959;33638;18/01/2017
D2;1000960;33640;18/01/2017
D2;1000961;33642;18/01/2017
D2;1000962;33644;18/01/2017
D2;1000963;33646;18/01/2017
D1;1000964;33648;18/01/2017
D2;1000988;28052;18/01/2017
PO;1001006;33024;18/01/2017
PO;1001007;33026;18/01/2017
PO;1001017;33046;18/01/2017
SL;1001027;33064;18/01/2017
PO;1001028;33066;18/01/2017
PO;1001042;33094;18/01/2017
PO;1001044;33096;18/01/2017
RD;1001056;38004;18/01/2017
RD;1001058;38006;18/01/2017
RD;1001060;38008;18/01/2017
CF;1001063;38010;18/01/2017
CF;1001066;38012;18/01/2017
CF;1001070;38016;18/01/2017
CF;1001074;38020;18/01/2017
SL;1001076;38022;18/01/2017
D1;1001078;38024;18/01/2017
D1;1001080;38026;18/01/2017
D1;1001084;38030;18/01/2017
D1;1001087;38032;18/01/2017
SL;1001091;33144;18/01/2017
SL;1001095;38038;18/01/2017
HN;1000207;40026;18/01/2017
SL;1000210;40028;18/01/2017
PO;1000214;33510;18/01/2017
PO;1000217;33512;18/01/2017
HN;1000221;33516;18/01/2017
RD;1000225;33520;18/01/2017
SL;1000232;40046;18/01/2017
SL;1000235;40048;18/01/2017
RD;1000239;33530;18/01/2017
SL;1000253;33544;18/01/2017
HN;1000257;33548;18/01/2017
PO;1000268;33558;18/01/2017
PO;1000271;33560;18/01/2017
D2;1000275;36008;18/01/2017
D2;1000278;36010;18/01/2017
PO;1000289;33572;18/01/2017
PO;1000292;33574;18/01/2017
D2;1000296;36022;18/01/2017
PO;1000412;33268;18/01/2017
HN;1000416;33276;18/01/2017
HN;1000419;33282;18/01/2017
CD;1000423;33290;18/01/2017
CD;1000427;33298;18/01/2017
HN;1000430;33304;18/01/2017
PO;1000434;33312;18/01/2017
RD;1000437;33318;18/01/2017
HN;1000445;33328;18/01/2017
CF;1000448;33334;18/01/2017
D1;1000455;33344;18/01/2017
D1;1000459;33350;18/01/2017
CD;1000462;33356;18/01/2017
CF;1000466;33362;18/01/2017
PO;1000470;33370;18/01/2017
PO;1000473;33374;18/01/2017
HN;1000477;35006;18/01/2017
HN;1000480;33380;18/01/2017
RD;1000484;33386;18/01/2017
D1;1000487;33390;18/01/2017
SL;1000491;33396;18/01/2017
CD;1000495;33402;18/01/2017
CD;1000498;33408;18/01/2017
PO;1000594;36039;18/01/2017
PO;1000598;36043;18/01/2017
PO;1000601;36047;18/01/2017
PO;1000605;36051;18/01/2017
PO;1000612;36059;18/01/2017
PO;1000616;36067;18/01/2017
PO;1000661;33043;18/01/2017
SL;1000671;33063;18/01/2017
PO;1000682;33085;18/01/2017
RD;1000696;38003;18/01/2017
D1;1000786;38093;18/01/2017
D1;1000790;38097;18/01/2017
PO;1000804;33229;18/01/2017
D2;1000826;33273;18/01/2017
HN;1000829;33279;18/01/2017
CF;1000833;33287;18/01/2017
CD;1000837;33295;18/01/2017
SL;1000840;33301;18/01/2017
PO;1000844;33309;18/01/2017
CF;1000847;33315;18/01/2017
HN;1000851;33323;18/01/2017
CF;1000858;33335;18/01/2017
HN;1000862;33341;18/01/2017
D1;1000865;33347;18/01/2017
CD;1000869;33355;18/01/2017
CD;1000873;33363;18/01/2017
