opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
18/01/2017;484981385222511910;58833;16:20:33;TR01
18/01/2017;484981385222970054;69068;19:11:08;TR01
18/01/2017;484981385223069370;71074;19:44:34;TR01
18/01/2017;484981385222511880;58815;16:20:15;TR01
18/01/2017;484981385222658942;61572;17:06:12;TR01
18/01/2017;484981385221612585;36520;10:08:40;TR05
18/01/2017;484981385221058119;20734;05:45:34;TR05
18/01/2017;484981385221058545;21669;06:01:09;TR05
18/01/2017;484981385221097912;22571;06:16:11;TR05
18/01/2017;484981385222182957;52623;14:37:03;TR05
18/01/2017;484981385222061536;47574;13:12:54;TR05
18/01/2017;484981385221058571;21747;06:02:27;TR05
18/01/2017;484981385222970545;70452;19:34:12;TR05
18/01/2017;484981385222558078;58951;16:22:31;TR05
18/01/2017;484981385222182440;50855;14:07:35;TR05
18/01/2017;484981385220986571;19361;05:22:41;TR05
18/01/2017;484981385222182736;51614;14:20:14;TR05
18/01/2017;484981385221097856;22394;06:13:14;TR05
18/01/2017;484981385220986433;19180;05:19:40;TR05
18/01/2017;484981385221422248;32103;08:55:03;TR05
18/01/2017;484981385222287899;53334;14:48:54;TR05
18/01/2017;484981385220986956;19892;05:31:32;TR05
18/01/2017;484981385222881448;67619;18:46:59;TR05
18/01/2017;484981385221058030;20609;05:43:29;TR05
18/01/2017;484981385222881113;66819;18:33:39;TR05
18/01/2017;484981385221058170;20799;05:46:39;TR05
18/01/2017;484981385222725299;62725;17:25:25;TR05
18/01/2017;484981385220986712;19524;05:25:24;TR05
18/01/2017;484981385221057943;20517;05:41:57;TR05
18/01/2017;484981385220986461;19228;05:20:28;TR05
18/01/2017;484981385220986682;19489;05:24:49;TR05
18/01/2017;484981385222288207;53964;14:59:24;TR05
18/01/2017;484981385222404806;56038;15:33:58;TR05
18/01/2017;484981385221098082;24397;06:46:37;TR05
18/01/2017;484981385221058429;21401;05:56:41;TR05
18/01/2017;484981385221098107;24432;06:47:12;TR05
18/01/2017;484981385221098277;25151;06:59:11;TR05
18/01/2017;484981385220987004;19951;05:32:31;TR05
18/01/2017;484981385222061840;48389;13:26:29;TR05
18/01/2017;484981385222061636;48066;13:21:06;TR05
18/01/2017;484981385221480487;33399;09:16:39;TR05
18/01/2017;484981385221884029;46360;12:52:40;TR05
18/01/2017;484981385221480454;33188;09:13:08;TR05
18/01/2017;484981385221548363;33870;09:24:30;TR05
18/01/2017;484981385222881295;67187;18:39:47;TR05
18/01/2017;484981385222880997;66732;18:32:12;TR05
18/01/2017;484981385222805816;65531;18:12:11;TR05
18/01/2017;484981385221057799;20219;05:36:59;TR05
18/01/2017;484981385222970148;69269;19:14:29;TR05
18/01/2017;484981385220986406;19146;05:19:06;TR05
18/01/2017;484981385221479963;32442;09:00:42;TR05
18/01/2017;484981385222969780;68014;18:53:34;TR05
18/01/2017;484981385223225433;81900;22:45:00;TR05
18/01/2017;484981385221246738;26944;07:29:04;TR05
18/01/2017;484981385223069611;72652;20:10:52;TR05
18/01/2017;484981385221058059;20659;05:44:19;TR05
18/01/2017;484981385221421966;31839;08:50:39;TR05
18/01/2017;484981385221057884;20346;05:39:06;TR05
18/01/2017;484981385221300781;27688;07:41:28;TR05
18/01/2017;484981385221883179;41819;11:36:59;TR05
18/01/2017;484981385221355775;30767;08:32:47;TR05
18/01/2017;484981385221548520;34129;09:28:49;TR05
18/01/2017;484981385221058145;20773;05:46:13;TR05
18/01/2017;484981385221549105;34919;09:41:59;TR05
18/01/2017;484981385221421416;30835;08:33:55;TR05
18/01/2017;484981385221480185;32794;09:06:34;TR05
18/01/2017;484981385221097940;22586;06:16:26;TR05
