opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
18/01/2017;1000110;1739957668;5624;26087;25200;25800;26087;130;2794814;597;;2;50;1711767;;2794813;0
18/01/2017;1000110;1739957671;5624;26192;26100;27840;27963;130;2320752;2313169;Outbound;0;100;1711767;;2313368;0
18/01/2017;1000110;1739957720;16021;27987;27840;28440;27987;130;2794815;594;;3;50;1711767;;2365240;0
18/01/2017;1000110;1739957724;16805;28189;27960;30180;30526;130;2320926;2313170;Inbound;0;94;1711767;;2313396;0
18/01/2017;1000110;1739957776;26263;30928;30180;30180;30969;130;2794816;593;;3;100;1711767;;2339318;0
18/01/2017;1000110;1739957780;26378;30969;30900;32700;32894;130;2739003;2313169;Outbound;0;100;1711767;;2313369;0
18/01/2017;1000110;1739957830;36664;32905;32700;33300;32905;130;2794817;594;;3;50;1711767;;2367136;0
18/01/2017;1000110;1739957834;37443;33456;33300;35280;35079;130;2739005;2313170;Inbound;0;94;1711767;;2313404;0
18/01/2017;1000110;1739957881;46882;35720;35280;35280;35733;130;2794818;593;;3;100;1711767;;2339322;0
18/01/2017;1000110;1739957884;46999;35733;35700;37380;37281;130;2739007;2313169;Outbound;0;100;1711767;;2313370;0
18/01/2017;1000110;1739957934;57192;37281;37380;37380;38136;130;2794819;594;;3;100;1711767;;2788690;0
18/01/2017;1000110;1739957938;57374;38156;38100;39960;40103;130;2739009;2313170;Inbound;0;100;1711767;;2313383;0
18/01/2017;1000110;1739957992;67536;40531;40200;40200;40553;130;2794820;593;;3;100;1711767;;2339326;0
18/01/2017;1000110;1739957995;67655;40553;40500;42180;42216;130;2739011;2313169;Outbound;0;100;1711767;;2313370;0
18/01/2017;1000110;1739958043;77941;42237;42180;42180;42237;130;2794821;594;;3;50;1711767;;2788690;0
18/01/2017;1000110;1739958048;78725;43024;42900;44760;44773;130;2739052;2313170;Inbound;0;94;1711767;;2313380;0
