depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;10/01/2017
HN;1000111;33418;10/01/2017
SL;1000113;33420;10/01/2017
SL;1000115;33422;10/01/2017
SL;1000116;33424;10/01/2017
SL;1000117;33426;10/01/2017
SL;1000118;33428;10/01/2017
PO;1000120;33430;10/01/2017
PO;1000122;33432;10/01/2017
PO;1000124;33434;10/01/2017
PO;1000126;33436;10/01/2017
PO;1000128;33438;10/01/2017
PO;1000130;33440;10/01/2017
PO;1000132;33442;10/01/2017
PO;1000134;33444;10/01/2017
PO;1000135;33446;10/01/2017
HN;1000136;33448;10/01/2017
PO;1000138;33450;10/01/2017
HN;1000140;33452;10/01/2017
HN;1000142;33454;10/01/2017
HN;1000144;33456;10/01/2017
HN;1000146;33458;10/01/2017
RD;1000148;33460;10/01/2017
SL;1000150;33462;10/01/2017
D1;1000152;33464;10/01/2017
D1;1000154;33466;10/01/2017
D1;1000156;33468;10/01/2017
RD;1000158;33470;10/01/2017
RD;1000160;33472;10/01/2017
RD;1000162;33474;10/01/2017
RD;1000164;33476;10/01/2017
RD;1000166;33478;10/01/2017
RD;1000168;33480;10/01/2017
PO;1000170;40002;10/01/2017
RD;1000171;33482;10/01/2017
PO;1000173;40004;10/01/2017
RD;1000174;33484;10/01/2017
PO;1000176;40006;10/01/2017
RD;1000177;33486;10/01/2017
PO;1000180;40008;10/01/2017
RD;1000181;33488;10/01/2017
PO;1000183;40010;10/01/2017
RD;1000184;33490;10/01/2017
HN;1000186;40012;10/01/2017
RD;1000187;33492;10/01/2017
HN;1000189;40014;10/01/2017
RD;1000190;33494;10/01/2017
PO;1000193;33496;10/01/2017
HN;1000195;40018;10/01/2017
HN;1000198;40020;10/01/2017
HN;1000201;40022;10/01/2017
HN;1000202;33502;10/01/2017
HN;1000204;40024;10/01/2017
HN;1000205;33504;10/01/2017
HN;1000208;33506;10/01/2017
HN;1000211;33508;10/01/2017
SL;1000213;40030;10/01/2017
HN;1000340;38072;10/01/2017
HN;1000343;38074;10/01/2017
CF;1000345;38076;10/01/2017
CF;1000348;38078;10/01/2017
CF;1000351;38080;10/01/2017
CF;1000354;38082;10/01/2017
CF;1000357;38084;10/01/2017
CF;1000360;38086;10/01/2017
CF;1000363;38088;10/01/2017
D1;1000366;38090;10/01/2017
D1;1000369;38092;10/01/2017
D1;1000372;38094;10/01/2017
D1;1000375;38096;10/01/2017
D1;1000377;38098;10/01/2017
D1;1000379;38100;10/01/2017
PO;1000381;24246;10/01/2017
PO;1000382;33212;10/01/2017
PO;1000389;33224;10/01/2017
HN;1000415;33274;10/01/2017
HN;1000417;33278;10/01/2017
HN;1000418;33280;10/01/2017
CF;1000420;33284;10/01/2017
CF;1000421;33286;10/01/2017
CD;1000422;33288;10/01/2017
CD;1000424;33292;10/01/2017
CD;1000425;33294;10/01/2017
CD;1000426;33296;10/01/2017
SL;1000428;33300;10/01/2017
SL;1000429;33302;10/01/2017
PO;1000431;33306;10/01/2017
PO;1000432;33308;10/01/2017
PO;1000433;33310;10/01/2017
PO;1000435;33314;10/01/2017
CF;1000436;33316;10/01/2017
RD;1000438;33320;10/01/2017
HN;1000440;33322;10/01/2017
HN;1000442;33324;10/01/2017
HN;1000443;33326;10/01/2017
D1;1000446;33330;10/01/2017
D1;1000447;33332;10/01/2017
SL;1000449;33336;10/01/2017
SL;1000451;33338;10/01/2017
SL;1000453;33340;10/01/2017
HN;1000454;33342;10/01/2017
CF;1000457;33346;10/01/2017
D1;1000458;33348;10/01/2017
CD;1000460;33352;10/01/2017
CD;1000461;33354;10/01/2017
CD;1000464;33358;10/01/2017
CD;1000465;33360;10/01/2017
PO;1000467;33364;10/01/2017
PO;1000468;33366;10/01/2017
PO;1000469;33368;10/01/2017
PO;1000471;33372;10/01/2017
HN;1000472;35002;10/01/2017
HN;1000474;35004;10/01/2017
PO;1000476;33376;10/01/2017
HN;1000478;33378;10/01/2017
HN;1000479;35008;10/01/2017
HN;1000481;35010;10/01/2017
PO;1000482;33382;10/01/2017
RD;1000483;33384;10/01/2017
D1;1000485;33388;10/01/2017
D1;1000489;33392;10/01/2017
