opd_date;act_time;vehicle_short_name;device_type;defect_type
10/01/2017;25486;33416;External EEPROM (COPILOTpc);OK
10/01/2017;25487;33416;Internal EEPROM (COPILOTpc);OK
10/01/2017;27621;33416;TicketMachine;OK
10/01/2017;96721;33416;Internal EEPROM (COPILOTpc);OK
10/01/2017;96721;33416;External EEPROM (COPILOTpc);OK
10/01/2017;24796;33420;Internal EEPROM (COPILOTpc);OK
10/01/2017;24796;33420;External EEPROM (COPILOTpc);OK
10/01/2017;27629;33420;TicketMachine;OK
10/01/2017;39318;33420;tsp-emitter;OK
10/01/2017;81012;33420;Internal EEPROM (COPILOTpc);OK
10/01/2017;81012;33420;External EEPROM (COPILOTpc);OK
10/01/2017;81420;33420;TicketMachine;OK
10/01/2017;97167;33420;Internal EEPROM (COPILOTpc);OK
10/01/2017;97167;33420;External EEPROM (COPILOTpc);OK
10/01/2017;23149;33422;Internal EEPROM (COPILOTpc);OK
10/01/2017;23149;33422;External EEPROM (COPILOTpc);OK
10/01/2017;26480;33422;TicketMachine;OK
10/01/2017;37549;33422;tsp-emitter;OK
10/01/2017;90558;33422;External EEPROM (COPILOTpc);OK
10/01/2017;90559;33422;Internal EEPROM (COPILOTpc);OK
10/01/2017;94626;33422;TicketMachine;OK
10/01/2017;26676;33424;Internal EEPROM (COPILOTpc);OK
10/01/2017;26676;33424;External EEPROM (COPILOTpc);OK
10/01/2017;28651;33424;TicketMachine;OK
10/01/2017;33204;33424;tsp-emitter;OK
10/01/2017;96295;33424;Internal EEPROM (COPILOTpc);OK
10/01/2017;96295;33424;External EEPROM (COPILOTpc);OK
10/01/2017;97086;33424;TicketMachine;OK
10/01/2017;23417;33426;Internal EEPROM (COPILOTpc);OK
10/01/2017;23417;33426;External EEPROM (COPILOTpc);OK
10/01/2017;23708;33426;TicketMachine;OK
10/01/2017;28998;33426;tsp-emitter;OK
10/01/2017;95718;33426;Internal EEPROM (COPILOTpc);OK
10/01/2017;95718;33426;External EEPROM (COPILOTpc);OK
10/01/2017;10911;33428;Internal EEPROM (COPILOTpc);OK
10/01/2017;10911;33428;External EEPROM (COPILOTpc);OK
