measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385204350724;1914742;185;00840003;1329942;1352898;23;83;;23.919
484981385204175211;962371;83;00831001;1136124;1013720;65;67;;-4.054
484981385204521415;981627;83;00831001;4890;1013720;57;67;;-7.568
484981385204284147;925252;83;00831001;6219;1013720;59;67;;-6.809
484981385204198931;2766046;83;00831001;1136108;1510369;64;66;;5.043
484981385203059550;939253;83;00831001;6219;1013720;59;67;;-6.809
484981385204521415;2752602;83;00831001;4890;1510369;57;66;;7.434
484981385204350883;2752602;83;00831001;1136107;1001436;0;26;;6.478
484981385202909525;2036296;83;00831001;1192989;1013720;29;67;;16.023
484981385204528598;2756910;83;00830001;1013514;1136107;0;66;;23.816
484981385203059550;2024656;83;00831001;6219;1510369;59;66;;6.675
484981385204175211;2760108;83;00831001;1136124;1510369;65;66;;3.92
484981385203664855;2760107;83;00830001;1013514;1136107;0;66;;23.816
484981385204284147;2756688;83;00831001;6219;1510369;59;66;;6.675
484981385203010224;968681;83;00831001;1069;1013720;18;67;1735122795;-19.687
484981385204255551;2750755;83;083A1001;1136124;1510369;66;67;;3.92
484981385204198931;927799;83;00831001;1136108;1013720;64;67;;-5.177
484981385204255551;992211;83;083A1001;1136124;1013720;66;68;;-4.054
484981385203170074;2760727;122;01221001;1311893;1001401;30;51;;6.686
484981385204185020;2762080;123;01230001;1466;1378;14;18;;1.048
484981385203010668;1922535;123;01231001;1001394;513;0;14;;3.55
484981385202867273;2757862;123;01231001;35004;1001404;17;46;;8.295
484981385204009098;2756181;123;01230001;1001405;1999;0;25;;6.538
484981385203067922;2756169;123;01230001;1001405;1001451;0;7;;1.797
484981385203067922;2756167;123;01231001;1454;1001404;30;46;;4.168
484981385202964677;2753981;123;01231001;1001394;513;0;14;;3.55
484981385204351398;2751551;123;01230001;1001405;1001456;0;19;;4.886
484981385202964408;2751535;123;01230001;1001405;1393032;0;28;;7.592
484981385202867018;2752061;123;01231001;1001394;1001471;0;15;;3.84
484981385202866974;2752059;123;01230001;1001410;1001408;30;43;;3.573
484981385204259737;2763382;123;01230001;1467;1378;15;18;;.881
484981385204259920;2750120;123;01230001;1466;1378;14;18;;1.048
484981385204185821;2750120;123;01230001;1001410;1001408;30;43;;3.573
484981385204009129;2750118;123;01231001;1001394;1001471;0;15;;3.84
484981385203010753;2760491;123;01230001;1001396;1001408;29;43;;4.626
484981385202908868;2760491;123;01230001;1001405;1393032;0;28;;7.592
484981385204185344;2760777;123;01230001;1467;1378;15;18;;.881
484981385203010449;2757348;123;01230001;1001405;1393032;0;28;;7.592
484981385203067839;2757346;123;01231001;1454;1001404;30;46;;4.168
484981385202964247;2299170;25;00251002;1247082;1247139;0;40;;16.693
484981385202964185;2413885;25;00250002;1086381;1247082;23;41;;7.832
484981385204184908;989095;25;025B1002;1086440;2281405;0;34;1735224021;-18.86
484981385204184908;989095;25;025B1002;1086440;2281405;0;34;1735223933;-18.86
484981385202536999;2417266;25;025A0002;1229340;7588;0;5;;1.419
484981385202536942;2417463;25;025B0002;1229340;7588;0;5;;1.419
484981385203010335;2291330;25;025B1002;1086440;1247139;0;39;;20.841
484981385204185562;2415174;25;025A0002;1229340;7588;0;5;;1.419
484981385202536850;2424271;25;025A0002;1229340;1193118;0;40;;19.647
484981385203385800;2424269;25;025A1002;2281405;1247139;34;39;;1.981
484981385202965084;2424260;25;025A0002;1229340;1193118;0;40;;19.647
484981385204185677;2426926;25;025A0002;1229340;7588;0;5;;1.419
484981385203010320;2426912;25;025A0002;1229340;1193118;0;40;;19.647
484981385202536384;958849;25;025A0002;1229340;1193118;0;40;1735520909;-19.647
484981385202536325;996769;25;025A0002;1229340;1193118;0;40;;-19.647
484981385203010280;916322;25;025A0002;1229340;1193118;0;40;1735364699;-19.647
484981385202964475;2419097;25;025A0002;1229340;1193118;0;40;;19.647
484981385202536759;2284931;25;025A1002;1193060;1247139;0;39;;19.83
484981385202536910;933069;25;025A0002;1247116;1193118;6;40;1736363106;-17.58
484981385202536910;933069;25;025A0002;1247116;1193118;6;40;1736363039;-17.58
484981385202536447;931796;25;025B1002;1193062;1247139;12;39;1736362992;-15.764
484981385203011176;2413934;25;00250002;1229340;1247082;0;41;;17.577
484981385202583196;2421532;25;025A0002;1229340;7588;0;5;;1.419
484981385204184990;2284127;25;025B1002;1086440;1247076;0;17;;7.206
484981385202965007;928097;25;025A0002;1229340;1193118;0;40;;-19.647
484981385202536521;913963;25;025B1002;4632;1247139;14;39;1736374563;-15.169
484981385202536677;2779108;25;025A0002;1229340;1193118;0;40;;19.647
484981385202536413;2412107;25;025A0002;1229340;1193118;0;40;;19.647
484981385202583139;2428651;25;025B0002;1229340;7588;0;5;;1.419
484981385202536354;2428647;25;025A0002;1229340;1193118;0;40;;19.647
484981385202964899;2413472;25;025B0002;1229340;1086416;0;40;;21.811
484981385202964872;992722;25;025B0002;1229340;1086416;0;40;;-21.811
484981385202536473;932411;25;025B1002;4632;1247139;14;39;1736368616;-15.169
484981385202536497;990626;25;025B1002;4632;1247139;14;39;1735434228;-15.169
484981385202536732;937568;25;025A1002;1193060;1247139;0;39;;-19.83
484981385202536705;950606;25;025A0002;1247116;1193118;6;40;1735070285;-17.58
484981385202536821;992728;25;025A0002;1229340;1193118;0;40;1735223973;-19.647
484981385202536795;952530;25;025B1002;1086440;1247139;0;39;1735224021;-20.841
484981385202536795;952530;25;025B1002;1086440;1247139;0;39;1735223933;-20.841
484981385202964330;969791;25;025B0002;1229340;1086416;0;40;;-21.811
484981385203068119;1740733;26;00660001;1229340;1229312;0;58;;27.944
484981385202867384;1753815;26;00260001;1229340;1229360;0;28;;10.775
484981385203385946;973174;26;00661002;1229377;2281405;0;48;1735548561;-24.608
484981385202867301;987496;26;00260001;1229340;1229360;0;28;1735067211;-10.775
484981385203068487;2294419;26;066A1002;1229316;1086491;0;21;;8.35
484981385203010696;2295508;26;00261002;1229360;1229374;0;25;;9.93
484981385202964827;1736224;26;00260001;1229340;1229360;0;28;;10.775
484981385203010610;1737787;26;066A0001;1229340;1229316;0;47;;20.662
484981385203068401;926858;26;066A1002;1229316;2281405;0;41;1735528135;-17.408
484981385203169943;;26;066A1002;1229316;1229374;0;45;;19.148
484981385203068428;910357;26;066A1002;1229316;1229374;0;45;;-19.148
484981385203010422;953473;26;066A0001;1229340;1229316;0;47;;-20.662
484981385204096478;2296401;26;00261002;1229360;1229374;0;25;;9.93
484981385202583292;907649;26;00661002;1229344;1229374;14;52;1735370206;-16.565
484981385203385973;2294424;26;00661002;1229377;1229374;0;52;;26.348
484981385203068090;972303;26;00660001;1229340;1229312;0;58;1735370933;-27.944
484981385203795757;2751722;27;00271001;671501;1013614;83;87;;1.932
484981385204095767;2754143;27;00271001;1051594;1013614;0;87;;28.794
484981385204095767;2754141;27;00270004;1229361;1051531;41;90;;16.729
484981385204351482;2759484;27;00270004;1013614;1221;0;26;;7.345
484981385204351339;2757178;27;00270004;1013614;1003888;0;38;;10.855
484981385204260062;2757177;27;00271001;1051472;311001;26;46;;6.012
484981385204095905;2759177;27;077A1001;2608;1051438;27;67;;13.5
484981385204009555;2759591;27;00271001;1051594;1013614;0;87;;28.794
484981385204009555;2759588;27;00270004;1013614;1051531;0;90;;28.617
484981385204009555;2759587;27;00271001;496;1013614;48;87;;11.738
484981385204351448;2757532;27;00270004;1013614;1051531;0;90;;28.617
484981385204009581;2757532;27;00270004;1013614;1051531;0;90;;28.617
