opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
10/01/2017;484981385204260554;66803;18:33:23;TR01
10/01/2017;484981385202809492;28211;07:50:11;TR01
10/01/2017;484981385204259860;65772;18:16:12;TR01
10/01/2017;484981385204184881;63620;17:40:20;TR05
10/01/2017;484981385202471259;19543;05:25:43;TR05
10/01/2017;484981385204259822;65468;18:11:08;TR05
10/01/2017;484981385204096226;62481;17:21:21;TR05
10/01/2017;484981385202471359;19628;05:27:08;TR05
10/01/2017;484981385203921281;59395;16:29:55;TR05
10/01/2017;484981385204259920;65832;18:17:12;TR05
10/01/2017;484981385202536910;21705;06:01:45;TR05
10/01/2017;484981385204351003;67628;18:47:08;TR05
10/01/2017;484981385202726793;26072;07:14:32;TR05
10/01/2017;484981385202909049;31401;08:43:21;TR05
10/01/2017;484981385202471307;19594;05:26:34;TR05
10/01/2017;484981385202536272;19993;05:33:13;TR05
10/01/2017;484981385203010610;33810;09:23:30;TR05
10/01/2017;484981385202536413;20243;05:37:23;TR05
10/01/2017;484981385202867273;30401;08:26:41;TR05
10/01/2017;484981385203664633;52204;14:30:04;TR05
10/01/2017;484981385204096538;63031;17:30:31;TR05
10/01/2017;484981385203664713;52515;14:35:15;TR05
10/01/2017;484981385202471295;19591;05:26:31;TR05
10/01/2017;484981385202908868;31170;08:39:30;TR05
10/01/2017;484981385203068119;35525;09:52:05;TR05
10/01/2017;484981385202536795;21473;05:57:53;TR05
10/01/2017;484981385202536942;21838;06:03:58;TR05
10/01/2017;484981385202909746;32216;08:56:56;TR05
10/01/2017;484981385202964677;32798;09:06:38;TR05
10/01/2017;484981385202909525;31963;08:52:43;TR05
10/01/2017;484981385202470922;19190;05:19:50;TR05
10/01/2017;484981385203011176;34366;09:32:46;TR05
10/01/2017;484981385202583496;24457;06:47:37;TR05
10/01/2017;484981385202471423;19697;05:28:17;TR05
10/01/2017;484981385203068401;36193;10:03:13;TR05
10/01/2017;484981385202964648;32774;09:06:14;TR05
10/01/2017;484981385202867640;30704;08:31:44;TR05
10/01/2017;484981385202471386;19673;05:27:53;TR05
10/01/2017;484981385202536220;19939;05:32:19;TR05
10/01/2017;484981385202964899;33031;09:10:31;TR05
10/01/2017;484981385202964475;32662;09:04:22;TR05
10/01/2017;484981385202964330;32605;09:03:25;TR05
10/01/2017;484981385202536999;21919;06:05:19;TR05
10/01/2017;484981385202867526;30608;08:30:08;TR05
10/01/2017;484981385202965084;33242;09:14:02;TR05
10/01/2017;484981385204096568;63085;17:31:25;TR05
10/01/2017;484981385203169943;36667;10:11:07;TR05
10/01/2017;484981385203920607;58239;16:10:39;TR05
10/01/2017;484981385202583139;21988;06:06:28;TR05
10/01/2017;484981385202727253;27710;07:41:50;TR05
10/01/2017;484981385202909717;32168;08:56:08;TR05
10/01/2017;484981385203067870;35129;09:45:29;TR05
10/01/2017;484981385202726598;25943;07:12:23;TR05
10/01/2017;484981385203010366;33498;09:18:18;TR05
10/01/2017;484981385203067684;34563;09:36:03;TR05
10/01/2017;484981385203068457;36272;10:04:32;TR05
