opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
10/01/2017;1000110;1735219952;11414;27622;27600;32820;33132;2106021;2198897;2178939;Outbound;0;95;1711333;;2178952;0
10/01/2017;1000110;1735220039;43013;33293;37800;39600;33293;2106021;2800676;270;;4;50;1711333;;2332744;0
10/01/2017;1000110;1735220067;60773;40466;40500;43815;43591;31;2666911;1030754;Outbound;0;100;2042517;;2313595;0
10/01/2017;1000110;1735220147;83666;46746;46800;50018;49374;31;2666912;1030755;Inbound;0;100;2042517;;2313607;0
10/01/2017;1000110;1735220231;108806;52145;51300;55309;54813;31;2666915;1030754;Outbound;0;87;2042517;;2313597;0
10/01/2017;1000110;1735220301;129072;57615;57600;61339;61836;31;2666916;1030755;Inbound;0;100;2042517;;2313612;0
10/01/2017;1000110;1735220384;151657;61898;61800;65555;65262;31;2666919;2042534;Outbound;0;100;2042517;;2313546;0
10/01/2017;1000110;1735220451;168663;65995;66000;68188;68337;31;2666920;2313183;Inbound;0;100;2042517;;2313587;0
10/01/2017;1000110;1735220512;185004;69631;68040;69240;69644;31;2802181;569;;3;100;2042517;;2375783;0
10/01/2017;1000110;1735220515;185099;69644;69600;73150;72702;31;2666923;1030754;Outbound;0;100;2042517;;2313602;0
10/01/2017;1000110;1735220598;207925;73514;73500;76094;76035;31;2673565;1030755;Inbound;0;100;2042517;;2313608;0
10/01/2017;1000110;1735220677;230472;76083;76800;78300;76083;31;2802182;571;;4;50;2042517;;2379466;0
10/01/2017;1000113;1735220701;13235;27636;27600;33751;33489;16;1901330;1885243;Inbound;0;100;1712541;;1886391;0
10/01/2017;1000113;1735220809;35586;35290;35280;40576;40065;16;1901331;1005952;Outbound;0;100;1712541;;1886363;0
10/01/2017;1000113;1735220920;58870;42257;41280;41280;42363;16;2792681;202;;3;100;1712541;;2788508;0
10/01/2017;1000113;1735220924;59599;42486;42480;48025;47981;16;1901333;1885243;Inbound;0;98;1712541;;1886404;0
10/01/2017;1000113;1735221027;82180;48988;48960;54430;54245;16;1901334;1005952;Outbound;0;100;1712541;;1886365;0
10/01/2017;1000113;1735221141;105497;55414;54900;54900;55414;16;2792682;202;;3;50;1712541;;2788037;0
10/01/2017;1000113;1735221146;107636;55964;55800;62152;62063;16;1901336;1885243;Inbound;0;95;1712541;;1886402;0
10/01/2017;1000113;1735221256;128821;62989;63000;69040;68046;16;1901337;1005952;Outbound;0;100;1712541;;1886348;0
10/01/2017;1000113;1735221367;152105;68068;70500;72000;68068;16;2792683;203;;4;50;1712541;;2791815;0
10/01/2017;1000115;1735525780;12690;26484;26400;32551;33172;16;1893529;1885243;Inbound;0;100;1711951;;1886391;0
10/01/2017;1000115;1735525884;35254;33695;33600;38984;38341;16;1893530;1005952;Outbound;0;100;1711951;;1886374;0
10/01/2017;1000115;1735525988;58538;40640;39420;39420;40719;16;2798665;202;;3;100;1711951;;2788035;0
10/01/2017;1000115;1735525991;59280;41044;41040;46585;46037;16;1893533;1885243;Inbound;0;98;1711951;;1886404;0
10/01/2017;1000115;1735526083;81879;47564;47520;52990;52497;16;1893534;1005952;Outbound;0;100;1711951;;1886365;0
10/01/2017;1000115;1735526188;105193;53538;53460;53460;53953;16;2798666;202;;3;100;1711951;;2788037;0
10/01/2017;1000115;1735526192;105923;54007;54000;59894;61534;16;1893537;1885243;Inbound;0;69;1711951;;1886407;0
10/01/2017;1000115;1735526288;128484;61642;61200;68127;67474;16;1893538;1005952;Outbound;0;100;1711951;;1886361;0
10/01/2017;1000115;1735526400;151785;69375;68040;68040;69375;16;2798667;202;;3;50;1711951;;2790925;0
10/01/2017;1000115;1735526405;154157;69650;69000;74192;74046;16;1893541;1885243;Inbound;0;94;1711951;;1886413;0
10/01/2017;1000115;1735526501;175128;74976;75000;79526;79065;16;1893542;1005952;Outbound;0;100;1711951;;1886353;0
10/01/2017;1000115;1735526600;198436;80970;79860;79860;80970;16;2798668;202;;3;50;1711951;;2790927;0
10/01/2017;1000115;1735526603;200809;81187;81000;85275;83969;16;1893545;1885243;Inbound;0;94;1711951;;1886395;0
10/01/2017;1000115;1735526687;221772;84004;87900;88800;84004;16;2798669;204;;4;50;1711951;;2790929;0
