opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
29/12/2016;1000110;1729163607;5561;24705;24000;24600;24705;130;2801053;597;;2;50;1711276;;2793623;0
29/12/2016;1000110;1729163609;5561;24861;24900;26460;25810;130;2741997;2313169;Outbound;0;100;1711276;;2313359;0
29/12/2016;1000110;1729163653;15727;26991;26460;27060;27069;130;2801054;594;;3;100;1711276;;2371216;0
29/12/2016;1000110;1729163657;16158;27069;27000;28560;28338;130;2741999;2313170;Inbound;0;100;1711276;;2313402;0
29/12/2016;1000110;1729163707;25856;29312;28560;28560;29312;130;2801055;593;;3;100;1711276;;2341765;0
29/12/2016;1000110;1729163710;25885;29374;29400;30960;30475;130;2742042;2313169;Outbound;0;91;1711276;;2313358;0
29/12/2016;1000110;1729163754;35936;31509;31500;33300;32852;130;2742044;2313170;Inbound;0;97;1711276;;2313386;0
29/12/2016;1000110;1729163801;45766;33832;33300;33300;33844;130;2801057;593;;3;100;1711276;;2339499;0
29/12/2016;1000110;1729163804;45881;33844;33900;35580;35292;130;2742046;2313169;Outbound;0;100;1711276;;2313354;0
29/12/2016;1000110;1729163852;56169;35301;35460;35460;35301;130;2801058;594;;3;50;1711276;;2789768;0
29/12/2016;1000110;1729163856;56937;36102;36000;37920;37576;130;2742048;2313170;Inbound;0;94;1711276;;2313406;0
29/12/2016;1000110;1729163903;66386;38361;37920;37920;38361;130;2801059;593;;3;100;1711276;;2339503;0
29/12/2016;1000110;1729163906;66402;38402;38400;40140;40037;130;2742050;2313169;Outbound;0;97;1711276;;2313374;0
29/12/2016;1000110;1729163952;76857;40583;40500;42420;42423;130;2742052;2313170;Inbound;0;100;1711276;;2313406;0
29/12/2016;1000110;1729164003;86986;42832;42420;42420;42906;130;2801061;593;;3;100;1711276;;2339503;0
29/12/2016;1000110;1729164007;87111;42906;42900;44640;44502;130;2742054;2313169;Outbound;0;100;1711276;;2313356;0
29/12/2016;1000110;1729164057;97370;44514;44820;44820;44527;130;2801062;594;;3;100;1711276;;2789776;0
