block_id;block_code;short_name;long_name;daytype_id;valid_from;valid_until
1885219;016009A:35;16009;16009;35;01/01/1970;01/01/2036
1711300;027004:35;27004;27004;35;01/01/1970;01/01/2036
1711834;027102:35;27102;27102;35;01/01/1970;01/01/2036
1711028;140008:35;140008;140008;35;01/01/1970;01/01/2036
1712454;054005:35;54005;54005;35;01/01/1970;01/01/2036
1712564;038008:35;38008;38008;35;01/01/1970;01/01/2036
1710932;039010:35;39010;39010;35;01/01/1970;01/01/2036
1710999;039014:35;39014;39014;35;01/01/1970;01/01/2036
1711420;039012:35;39012;39012;35;01/01/1970;01/01/2036
1711645;039013:35;39013;39013;35;01/01/1970;01/01/2036
1885226;001006:35;1006;1006;35;01/01/1970;01/01/2036
1711665;007010:35;7010;7010;35;01/01/1970;01/01/2036
1711176;015018:35;15018;15018;35;01/01/1970;01/01/2036
1711467;015102:35;15102;15102;35;01/01/1970;01/01/2036
1711868;015008:35;15008;15008;35;01/01/1970;01/01/2036
2281409;066011:35;66011;66011;35;01/01/1970;01/01/2036
2431187;027107:35;27107;27107;35;01/01/1970;01/01/2036
2431188;027005A:35;27005;27005;35;01/01/1970;01/01/2036
1712035;076002A:35;76002;76002;35;01/01/1970;01/01/2036
1711102;015001:35;15001;15001;35;01/01/1970;01/01/2036
1711053;009001A:35;9001;9001;35;01/01/1970;01/01/2036
1712286;009007:35;9007;9007;35;01/01/1970;01/01/2036
1712489;031008:35;31008;31008;35;01/01/1970;01/01/2036
2042474;031004A:35;31004;31004;35;01/01/1970;01/01/2036
1712208;040207A:35;40207;40207;35;01/01/1970;01/01/2036
1711949;079001A:35;79001;79001;35;01/01/1970;01/01/2036
1711165;040108:35;40108;40108;35;01/01/1970;01/01/2036
1711389;041002:35;41002;41002;35;01/01/1970;01/01/2036
1711413;041015:35;41015;41015;35;01/01/1970;01/01/2036
1711618;041003:35;41003;41003;35;01/01/1970;01/01/2036
1711638;041016:35;41016;41016;35;01/01/1970;01/01/2036
1712279;049005:35;49005;49005;35;01/01/1970;01/01/2036
1711845;084002:35;84002;84002;35;01/01/1970;01/01/2036
1711079;150003:35;150003;150003;35;01/01/1970;01/01/2036
1711740;150002:35;150002;150002;35;01/01/1970;01/01/2036
1711344;012002:35;12002;12002;35;01/01/1970;01/01/2036
1711853;012207:35;12207;12207;35;01/01/1970;01/01/2036
1712343;012209:35;12209;12209;35;01/01/1970;01/01/2036
2664323;031011:35;31011;31011;35;01/01/1970;01/01/2036
1712202;033007A:35;33007;33007;35;01/01/1970;01/01/2036
1711765;018007:35;18007;18007;35;01/01/1970;01/01/2036
1712538;018005A:35;18005;18005;35;01/01/1970;01/01/2036
1988421;018009:35;18009;18009;35;01/01/1970;01/01/2036
1711747;039008:35;39008;39008;35;01/01/1970;01/01/2036
1712130;039002:35;39002;39002;35;01/01/1970;01/01/2036
1710916;012004:35;12004;12004;35;01/01/1970;01/01/2036
1711896;145004:35;145004;145004;35;01/01/1970;01/01/2036
1712523;145106:35;145106;145106;35;01/01/1970;01/01/2036
1712117;041005:35;41005;41005;35;01/01/1970;01/01/2036
1712245;0238002A:35;238002;238002;35;01/01/1970;01/01/2036
1710983;272004:35;272004;272004;35;01/01/1970;01/01/2036
1711025;171007A:35;171007;171007;35;01/01/1970;01/01/2036
1711096;171003A:35;171003;171003;35;01/01/1970;01/01/2036
1711696;171011A:35;171011;171011;35;01/01/1970;01/01/2036
1712220;171004A:35;171004;171004;35;01/01/1970;01/01/2036
1710758;046016:35;46016;46016;35;01/01/1970;01/01/2036
1711888;046004:35;46004;46004;35;01/01/1970;01/01/2036
1711164;013108:35;13108;13108;35;01/01/1970;01/01/2036
1711181;013001:35;13001;13001;35;01/01/1970;01/01/2036
1711831;013107:35;13107;13107;35;01/01/1970;01/01/2036
1712308;013109:35;13109;13109;35;01/01/1970;01/01/2036
1711277;075005:35;75005;75005;35;01/01/1970;01/01/2036
1711723;016007:35;16007;16007;35;01/01/1970;01/01/2036
1712156;016005:35;16005;16005;35;01/01/1970;01/01/2036
1711920;027012:35;27012;27012;35;01/01/1970;01/01/2036
1712316;027104:35;27104;27104;35;01/01/1970;01/01/2036
1710905;220003:35;220003;220003;35;01/01/1970;01/01/2036
1711936;130002:35;130002;130002;35;01/01/1970;01/01/2036
1885211;001003:35;1003;1003;35;01/01/1970;01/01/2036
1711573;015003:35;15003;15003;35;01/01/1970;01/01/2036
1711789;015013:35;15013;15013;35;01/01/1970;01/01/2036
1711835;015017:35;15017;15017;35;01/01/1970;01/01/2036
2042487;042005:35;42005;42005;35;01/01/1970;01/01/2036
2042513;042008:35;42008;42008;35;01/01/1970;01/01/2036
1711552;049002:35;49002;49002;35;01/01/1970;01/01/2036
2408037;025002:35;25002;25002;35;01/01/1970;01/01/2036
2281408;066001A:35;66001;66001;35;01/01/1970;01/01/2036
1711075;015010:35;15010;15010;35;01/01/1970;01/01/2036
1712199;007003:35;7003;7003;35;01/01/1970;01/01/2036
1711106;009015:35;9015;9015;35;01/01/1970;01/01/2036
1712579;031010:35;31010;31010;35;01/01/1970;01/01/2036
1711607;079006:35;79006;79006;35;01/01/1970;01/01/2036
1710861;083002:35;83002;83002;35;01/01/1970;01/01/2036
1712407;083010:35;83010;83010;35;01/01/1970;01/01/2036
1710757;040105A:35;40105;40105;35;01/01/1970;01/01/2036
1711148;040010:35;40010;40010;35;01/01/1970;01/01/2036
1711751;040112:35;40112;40112;35;01/01/1970;01/01/2036
1710956;041004:35;41004;41004;35;01/01/1970;01/01/2036
1711353;041011:35;41011;41011;35;01/01/1970;01/01/2036
2591533;151005:35;151005;151005;35;01/01/1970;01/01/2036
1711080;017004A:35;17004;17004;35;01/01/1970;01/01/2036
1712234;150004:35;150004;150004;35;01/01/1970;01/01/2036
1712292;012205:35;12205;12205;35;01/01/1970;01/01/2036
1712038;033006:35;33006;33006;35;01/01/1970;01/01/2036
1711887;018002A:35;18002;18002;35;01/01/1970;01/01/2036
1711228;025013:35;25013;25013;35;01/01/1970;01/01/2036
1712150;039015:35;39015;39015;35;01/01/1970;01/01/2036
1711737;123002:35;123002;123002;35;01/01/1970;01/01/2036
1712525;123009:35;123009;123009;35;01/01/1970;01/01/2036
1711791;145103:35;145103;145103;35;01/01/1970;01/01/2036
1711073;102005A:35;102005;102005;35;01/01/1970;01/01/2036
1712395;145006:35;145006;145006;35;01/01/1970;01/01/2036
2408041;145001:35;145001;145001;35;01/01/1970;01/01/2036
1711533;059001:35;59001;59001;35;01/01/1970;01/01/2036
1712046;041001:35;41001;41001;35;01/01/1970;01/01/2036
1710786;042003:35;42003;42003;35;01/01/1970;01/01/2036
1711632;272003:35;272003;272003;35;01/01/1970;01/01/2036
1711497;171010A:35;171010;171010;35;01/01/1970;01/01/2036
1711523;029003A:35;29003;29003;35;01/01/1970;01/01/2036
1712500;029005:35;29005;29005;35;01/01/1970;01/01/2036
2042473;029002:35;29002;29002;35;01/01/1970;01/01/2036
1711208;046014:35;46014;46014;35;01/01/1970;01/01/2036
1711912;046017:35;46017;46017;35;01/01/1970;01/01/2036
1712545;046012:35;46012;46012;35;01/01/1970;01/01/2036
2450497;046023:35;46023;46023;35;01/01/1970;01/01/2036
1712526;065004:35;65004;65004;35;01/01/1970;01/01/2036
1711239;013005:35;13005;13005;35;01/01/1970;01/01/2036
1710823;014103:35;14103;14103;35;01/01/1970;01/01/2036
1710953;014004:35;14004;14004;35;01/01/1970;01/01/2036
1711506;068003:35;68003;68003;35;01/01/1970;01/01/2036
1711403;016011:35;16011;16011;35;01/01/1970;01/01/2036
1711174;027103:35;27103;27103;35;01/01/1970;01/01/2036
1711960;027003:35;27003;27003;35;01/01/1970;01/01/2036
1712519;027101:35;27101;27101;35;01/01/1970;01/01/2036
1711830;054004A:35;54004;54004;35;01/01/1970;01/01/2036
1711961;054003:35;54003;54003;35;01/01/1970;01/01/2036
1712392;054001:35;54001;54001;35;01/01/1970;01/01/2036
1711838;038005:35;38005;38005;35;01/01/1970;01/01/2036
1712276;038003:35;38003;38003;35;01/01/1970;01/01/2036
2299772;038001A:35;38001;38001;35;01/01/1970;01/01/2036
2408050;038011:35;38011;38011;35;01/01/1970;01/01/2036
1711031;039005:35;39005;39005;35;01/01/1970;01/01/2036
1711088;039009:35;39009;39009;35;01/01/1970;01/01/2036
1710776;004001:35;4001;4001;35;01/01/1970;01/01/2036
1711995;004006:35;4006;4006;35;01/01/1970;01/01/2036
1712141;015101:35;15101;15101;35;01/01/1970;01/01/2036
1711517;066007:35;66007;66007;35;01/01/1970;01/01/2036
1711798;066005A:35;66005;66005;35;01/01/1970;01/01/2036
1712134;066002:35;66002;66002;35;01/01/1970;01/01/2036
1712456;076004A:35;76004;76004;35;01/01/1970;01/01/2036
1710888;079003:35;79003;79003;35;01/01/1970;01/01/2036
1710801;067003A:35;67003;67003;35;01/01/1970;01/01/2036
1712364;067007:35;67007;67007;35;01/01/1970;01/01/2036
1712555;067004:35;67004;67004;35;01/01/1970;01/01/2036
1712096;009006A:35;9006;9006;35;01/01/1970;01/01/2036
1712243;009003:35;9003;9003;35;01/01/1970;01/01/2036
1712344;025001:35;25001;25001;35;01/01/1970;01/01/2036
1711832;040107:35;40107;40107;35;01/01/1970;01/01/2036
1712298;040011:35;40011;40011;35;01/01/1970;01/01/2036
1712075;083007:35;83007;83007;35;01/01/1970;01/01/2036
1712076;037002:35;37002;37002;35;01/01/1970;01/01/2036
1711183;040001:35;40001;40001;35;01/01/1970;01/01/2036
1711294;040009:35;40009;40009;35;01/01/1970;01/01/2036
1711518;040111:35;40111;40111;35;01/01/1970;01/01/2036
2664325;031001A:35;31001;31001;35;01/01/1970;01/01/2036
1712475;033004:35;33004;33004;35;01/01/1970;01/01/2036
1711400;140002:35;140002;140002;35;01/01/1970;01/01/2036
1712058;140001:35;140001;140001;35;01/01/1970;01/01/2036
1710817;145007:35;145007;145007;35;01/01/1970;01/01/2036
1712581;145003:35;145003;145003;35;01/01/1970;01/01/2036
1712507;041012:35;41012;41012;35;01/01/1970;01/01/2036
1711439;171009A:35;171009;171009;35;01/01/1970;01/01/2036
1711719;171006A:35;171006;171006;35;01/01/1970;01/01/2036
1711787;171002A:35;171002;171002;35;01/01/1970;01/01/2036
1711150;046010:35;46010;46010;35;01/01/1970;01/01/2036
1711717;451002:35;451002;451002;35;01/01/1970;01/01/2036
1711136;011001:35;11001;11001;35;01/01/1970;01/01/2036
1710802;013007:35;13007;13007;35;01/01/1970;01/01/2036
1711537;013102:35;13102;13102;35;01/01/1970;01/01/2036
1712324;013002:35;13002;13002;35;01/01/1970;01/01/2036
1712377;013006:35;13006;13006;35;01/01/1970;01/01/2036
1712115;014005:35;14005;14005;35;01/01/1970;01/01/2036
2513025;014001A:35;14001;14001;35;01/01/1970;01/01/2036
1710788;075003:35;75003;75003;35;01/01/1970;01/01/2036
1710852;075007:35;75007;75007;35;01/01/1970;01/01/2036
1711937;075004:35;75004;75004;35;01/01/1970;01/01/2036
1712302;015006:35;15006;15006;35;01/01/1970;01/01/2036
1711456;016015:35;16015;16015;35;01/01/1970;01/01/2036
1711653;016003:35;16003;16003;35;01/01/1970;01/01/2036
1712064;016010:35;16010;16010;35;01/01/1970;01/01/2036
1712128;016014:35;16014;16014;35;01/01/1970;01/01/2036
1885206;016020A:35;16020;16020;35;01/01/1970;01/01/2036
1712389;027001:35;27001;27001;35;01/01/1970;01/01/2036
1710966;140004:35;140004;140004;35;01/01/1970;01/01/2036
1710816;054002:35;54002;54002;35;01/01/1970;01/01/2036
1712524;038004:35;38004;38004;35;01/01/1970;01/01/2036
1710975;039001:35;39001;39001;35;01/01/1970;01/01/2036
1711484;039016:35;39016;39016;35;01/01/1970;01/01/2036
1711546;015012:35;15012;15012;35;01/01/1970;01/01/2036
2042484;042010:35;42010;42010;35;01/01/1970;01/01/2036
2631025;042009A:35;42009;42009;35;01/01/1970;01/01/2036
1711090;066009:35;66009;66009;35;01/01/1970;01/01/2036
1711100;066006A:35;66006;66006;35;01/01/1970;01/01/2036
1711646;066013:35;66013;66013;35;01/01/1970;01/01/2036
1712152;066015:35;66015;66015;35;01/01/1970;01/01/2036
1712204;066012A:35;66012;66012;35;01/01/1970;01/01/2036
2431189;027015A:35;27015;27015;35;01/01/1970;01/01/2036
1712440;075006:35;75006;75006;35;01/01/1970;01/01/2036
1711038;015104:35;15104;15104;35;01/01/1970;01/01/2036
1711120;015014:35;15014;15014;35;01/01/1970;01/01/2036
1712250;007007:35;7007;7007;35;01/01/1970;01/01/2036
2786742;007012:35;7012;7012;35;01/01/1970;01/01/2036
1712214;009012:35;9012;9012;35;01/01/1970;01/01/2036
1710912;031009:35;31009;31009;35;01/01/1970;01/01/2036
1710824;083011:35;83011;83011;35;01/01/1970;01/01/2036
1710919;083006:35;83006;83006;35;01/01/1970;01/01/2036
1711474;037007:35;37007;37007;35;01/01/1970;01/01/2036
1711708;037008:35;37008;37008;35;01/01/1970;01/01/2036
1711866;063001:35;63001;63001;35;01/01/1970;01/01/2036
1711777;040205A:35;40205;40205;35;01/01/1970;01/01/2036
1710923;041013:35;41013;41013;35;01/01/1970;01/01/2036
1712203;017005A:35;17005;17005;35;01/01/1970;01/01/2036
1712266;017001A:35;17001;17001;35;01/01/1970;01/01/2036
1711564;012202:35;12202;12202;35;01/01/1970;01/01/2036
2664313;031007A:35;31007;31007;35;01/01/1970;01/01/2036
2664314;031003A:35;31003;31003;35;01/01/1970;01/01/2036
2664324;031005A:35;31005;31005;35;01/01/1970;01/01/2036
1710922;037001:35;37001;37001;35;01/01/1970;01/01/2036
1710990;037005:35;37005;37005;35;01/01/1970;01/01/2036
1711206;018003A:35;18003;18003;35;01/01/1970;01/01/2036
1712315;018004A:35;18004;18004;35;01/01/1970;01/01/2036
1711875;025012:35;25012;25012;35;01/01/1970;01/01/2036
1711906;025003:35;25003;25003;35;01/01/1970;01/01/2036
1711245;145005:35;145005;145005;35;01/01/1970;01/01/2036
1711547;145102:35;145102;145102;35;01/01/1970;01/01/2036
1712336;145002:35;145002;145002;35;01/01/1970;01/01/2036
2408040;145108:35;145108;145108;35;01/01/1970;01/01/2036
2408060;145101:35;145101;145101;35;01/01/1970;01/01/2036
1712194;102006A:35;102006;102006;35;01/01/1970;01/01/2036
1712260;102002A:35;102002;102002;35;01/01/1970;01/01/2036
1712077;041014:35;41014;41014;35;01/01/1970;01/01/2036
1712173;041009:35;41009;41009;35;01/01/1970;01/01/2036
1711049;0238005A:35;238005;238005;35;01/01/1970;01/01/2036
1711536;0238003A:35;238003;238003;35;01/01/1970;01/01/2036
1711745;0238004A:35;238004;238004;35;01/01/1970;01/01/2036
1711408;272002:35;272002;272002;35;01/01/1970;01/01/2036
1712139;272005:35;272005;272005;35;01/01/1970;01/01/2036
1711986;033002:35;33002;33002;35;01/01/1970;01/01/2036
1712300;046011:35;46011;46011;35;01/01/1970;01/01/2036
1711483;451001:35;451001;451001;35;01/01/1970;01/01/2036
1711124;065002:35;65002;65002;35;01/01/1970;01/01/2036
1711795;065001:35;65001;65001;35;01/01/1970;01/01/2036
1711633;011003A:35;11003;11003;35;01/01/1970;01/01/2036
1712287;011002:35;11002;11002;35;01/01/1970;01/01/2036
1711883;013004:35;13004;13004;35;01/01/1970;01/01/2036
1711950;013008:35;13008;13008;35;01/01/1970;01/01/2036
1711250;014101:35;14101;14101;35;01/01/1970;01/01/2036
1711078;068005:35;68005;68005;35;01/01/1970;01/01/2036
1712172;068002:35;68002;68002;35;01/01/1970;01/01/2036
1712546;015007:35;15007;15007;35;01/01/1970;01/01/2036
1711489;016006:35;16006;16006;35;01/01/1970;01/01/2036
1885202;016004A:35;16004;16004;35;01/01/1970;01/01/2036
1885210;016018:35;16018;16018;35;01/01/1970;01/01/2036
1712356;027010:35;27010;27010;35;01/01/1970;01/01/2036
2431185;027014A:35;27014;27014;35;01/01/1970;01/01/2036
1711276;130003:35;130003;130003;35;01/01/1970;01/01/2036
1712005;130006:35;130006;130006;35;01/01/1970;01/01/2036
2299767;038010A:35;38010;38010;35;01/01/1970;01/01/2036
1885204;001005:35;1005;1005;35;01/01/1970;01/01/2036
1710844;004005:35;4005;4005;35;01/01/1970;01/01/2036
1711521;007004:35;7004;7004;35;01/01/1970;01/01/2036
1711210;015009:35;15009;15009;35;01/01/1970;01/01/2036
1712193;015105:35;15105;15105;35;01/01/1970;01/01/2036
1712197;015020:35;15020;15020;35;01/01/1970;01/01/2036
2631026;042011:35;42011;42011;35;01/01/1970;01/01/2036
1712291;044002:35;44002;44002;35;01/01/1970;01/01/2036
1712534;044003:35;44003;44003;35;01/01/1970;01/01/2036
1711126;049004:35;49004;49004;35;01/01/1970;01/01/2036
1711773;066010A:35;66010;66010;35;01/01/1970;01/01/2036
1710921;076001A:35;76001;76001;35;01/01/1970;01/01/2036
1712530;009008:35;9008;9008;35;01/01/1970;01/01/2036
1711772;059002:35;59002;59002;35;01/01/1970;01/01/2036
1711225;067006:35;67006;67006;35;01/01/1970;01/01/2036
1711812;007009:35;7009;7009;35;01/01/1970;01/01/2036
1711055;009011:35;9011;9011;35;01/01/1970;01/01/2036
1711531;009013:35;9013;9013;35;01/01/1970;01/01/2036
1711557;009004:35;9004;9004;35;01/01/1970;01/01/2036
1712557;025011:35;25011;25011;35;01/01/1970;01/01/2036
2431201;027013A:35;27013;27013;35;01/01/1970;01/01/2036
2431202;027008A:35;27008;27008;35;01/01/1970;01/01/2036
2042488;031006A:35;31006;31006;35;01/01/1970;01/01/2036
1711840;040201A:35;40201;40201;35;01/01/1970;01/01/2036
1711878;040106A:35;40106;40106;35;01/01/1970;01/01/2036
1712191;040110:35;40110;40110;35;01/01/1970;01/01/2036
1712268;040203A:35;40203;40203;35;01/01/1970;01/01/2036
1712381;040104A:35;40104;40104;35;01/01/1970;01/01/2036
1711636;083009:35;83009;83009;35;01/01/1970;01/01/2036
1712445;083001:35;83001;83001;35;01/01/1970;01/01/2036
1711783;040103:35;40103;40103;35;01/01/1970;01/01/2036
1710991;041017:35;41017;41017;35;01/01/1970;01/01/2036
1712236;049001:35;49001;49001;35;01/01/1970;01/01/2036
1711507;150001:35;150001;150001;35;01/01/1970;01/01/2036
1710761;151002:35;151002;151002;35;01/01/1970;01/01/2036
2591528;151007:35;151007;151007;35;01/01/1970;01/01/2036
1711140;012204:35;12204;12204;35;01/01/1970;01/01/2036
2664320;031002A:35;31002;31002;35;01/01/1970;01/01/2036
1711977;025007:35;25007;25007;35;01/01/1970;01/01/2036
1712309;025010:35;25010;25010;35;01/01/1970;01/01/2036
1711721;039017:35;39017;39017;35;01/01/1970;01/01/2036
1712088;114003A:35;114003;114003;35;01/01/1970;01/01/2036
1711505;123001:35;123001;123001;35;01/01/1970;01/01/2036
1711549;123005:35;123005;123005;35;01/01/1970;01/01/2036
1711625;140003:35;140003;140003;35;01/01/1970;01/01/2036
2408068;145/104:35;145;145;35;01/01/1970;01/01/2036
1711763;102004A:35;102004;102004;35;01/01/1970;01/01/2036
1712146;041018:35;41018;41018;35;01/01/1970;01/01/2036
2664327;171014:35;171014;171014;35;01/01/1970;01/01/2036
1710918;029006:35;29006;29006;35;01/01/1970;01/01/2036
1712323;332003A:35;332003;332003;35;01/01/1970;01/01/2036
1710806;046007:35;46007;46007;35;01/01/1970;01/01/2036
1712272;046020:35;46020;46020;35;01/01/1970;01/01/2036
1710750;271003:35;271003;271003;35;01/01/1970;01/01/2036
1712341;271002:35;271002;271002;35;01/01/1970;01/01/2036
1711848;011004:35;11004;11004;35;01/01/1970;01/01/2036
1711781;013103:35;13103;13103;35;01/01/1970;01/01/2036
1712267;013105:35;13105;13105;35;01/01/1970;01/01/2036
1712512;013106:35;13106;13106;35;01/01/1970;01/01/2036
1711388;014002:35;14002;14002;35;01/01/1970;01/01/2036
1712404;014102:35;14102;14102;35;01/01/1970;01/01/2036
2513032;014008:35;14008;14008;35;01/01/1970;01/01/2036
1711738;068004:35;68004;68004;35;01/01/1970;01/01/2036
1712520;015016:35;15016;15016;35;01/01/1970;01/01/2036
1710973;016013:35;16013;16013;35;01/01/1970;01/01/2036
1711514;016019:35;16019;16019;35;01/01/1970;01/01/2036
1711627;016012:35;16012;16012;35;01/01/1970;01/01/2036
1885224;016017:35;16017;16017;35;01/01/1970;01/01/2036
1710763;027011:35;27011;27011;35;01/01/1970;01/01/2036
1710870;027006:35;27006;27006;35;01/01/1970;01/01/2036
1711033;220002A:35;220002;220002;35;01/01/1970;01/01/2036
1710787;130001:35;130001;130001;35;01/01/1970;01/01/2036
1712321;038007:35;38007;38007;35;01/01/1970;01/01/2036
1711457;039003:35;39003;39003;35;01/01/1970;01/01/2036
1885203;001001:35;1001;1001;35;01/01/1970;01/01/2036
1885232;001004:35;1004;1004;35;01/01/1970;01/01/2036
1711340;004007:35;4007;4007;35;01/01/1970;01/01/2036
1711929;004002:35;4002;4002;35;01/01/1970;01/01/2036
1711041;007002:35;7002;7002;35;01/01/1970;01/01/2036
1711099;007006:35;7006;7006;35;01/01/1970;01/01/2036
1711814;015004:35;15004;15004;35;01/01/1970;01/01/2036
2042524;042001A:35;42001;42001;35;01/01/1970;01/01/2036
2102544;042002A:35;42002;42002;35;01/01/1970;01/01/2036
1711138;044001:35;44001;44001;35;01/01/1970;01/01/2036
1711462;066003:35;66003;66003;35;01/01/1970;01/01/2036
2431192;027007A:35;27007;27007;35;01/01/1970;01/01/2036
1710842;076005A:35;76005;76005;35;01/01/1970;01/01/2036
1711345;076003A:35;76003;76003;35;01/01/1970;01/01/2036
1710783;067008:35;67008;67008;35;01/01/1970;01/01/2036
1711761;007005:35;7005;7005;35;01/01/1970;01/01/2036
2786733;007013:35;7013;7013;35;01/01/1970;01/01/2036
2431203;027106:35;27106;27106;35;01/01/1970;01/01/2036
1711952;040008:35;40008;40008;35;01/01/1970;01/01/2036
1712223;040101:35;40101;40101;35;01/01/1970;01/01/2036
1711352;083004:35;83004;83004;35;01/01/1970;01/01/2036
1712012;083003:35;83003;83003;35;01/01/1970;01/01/2036
1712503;083005:35;83005;83005;35;01/01/1970;01/01/2036
1711702;037003A:35;37003;37003;35;01/01/1970;01/01/2036
1710803;040007:35;40007;40007;35;01/01/1970;01/01/2036
1711143;040202A:35;40202;40202;35;01/01/1970;01/01/2036
1711539;040102:35;40102;40102;35;01/01/1970;01/01/2036
1712570;040003:35;40003;40003;35;01/01/1970;01/01/2036
1711447;041006:35;41006;41006;35;01/01/1970;01/01/2036
1711799;049003:35;49003;49003;35;01/01/1970;01/01/2036
1711205;063002:35;63002;63002;35;01/01/1970;01/01/2036
1711504;017006A:35;17006;17006;35;01/01/1970;01/01/2036
1711559;017002A:35;17002;17002;35;01/01/1970;01/01/2036
1711914;151003:35;151003;151003;35;01/01/1970;01/01/2036
2591530;151008A:35;151008;151008;35;01/01/1970;01/01/2036
