depot;vehicle_id;vehicle_short_name;opd_date
CF;1000110;33416;29/12/2016
HN;1000111;33418;29/12/2016
SL;1000113;33420;29/12/2016
SL;1000115;33422;29/12/2016
SL;1000116;33424;29/12/2016
SL;1000117;33426;29/12/2016
SL;1000118;33428;29/12/2016
PO;1000120;33430;29/12/2016
PO;1000122;33432;29/12/2016
PO;1000124;33434;29/12/2016
PO;1000126;33436;29/12/2016
PO;1000128;33438;29/12/2016
PO;1000130;33440;29/12/2016
PO;1000132;33442;29/12/2016
PO;1000134;33444;29/12/2016
PO;1000135;33446;29/12/2016
HN;1000136;33448;29/12/2016
PO;1000138;33450;29/12/2016
HN;1000140;33452;29/12/2016
HN;1000142;33454;29/12/2016
HN;1000144;33456;29/12/2016
HN;1000146;33458;29/12/2016
RD;1000148;33460;29/12/2016
SL;1000150;33462;29/12/2016
D1;1000152;33464;29/12/2016
D1;1000154;33466;29/12/2016
D1;1000156;33468;29/12/2016
RD;1000158;33470;29/12/2016
RD;1000160;33472;29/12/2016
RD;1000162;33474;29/12/2016
RD;1000164;33476;29/12/2016
RD;1000166;33478;29/12/2016
RD;1000168;33480;29/12/2016
PO;1000170;40002;29/12/2016
RD;1000171;33482;29/12/2016
PO;1000173;40004;29/12/2016
RD;1000174;33484;29/12/2016
PO;1000176;40006;29/12/2016
RD;1000177;33486;29/12/2016
PO;1000180;40008;29/12/2016
RD;1000181;33488;29/12/2016
PO;1000183;40010;29/12/2016
RD;1000184;33490;29/12/2016
HN;1000186;40012;29/12/2016
RD;1000187;33492;29/12/2016
HN;1000189;40014;29/12/2016
RD;1000190;33494;29/12/2016
PO;1000193;33496;29/12/2016
HN;1000195;40018;29/12/2016
HN;1000198;40020;29/12/2016
HN;1000201;40022;29/12/2016
HN;1000202;33502;29/12/2016
HN;1000204;40024;29/12/2016
HN;1000205;33504;29/12/2016
HN;1000208;33506;29/12/2016
HN;1000211;33508;29/12/2016
SL;1000213;40030;29/12/2016
HN;1000340;38072;29/12/2016
HN;1000343;38074;29/12/2016
CF;1000345;38076;29/12/2016
