opd_date;act_time;vehicle_short_name;device_type;defect_type
05/01/2017;25496;33416;Internal EEPROM (COPILOTpc);OK
05/01/2017;25496;33416;External EEPROM (COPILOTpc);OK
05/01/2017;26247;33416;TicketMachine;OK
05/01/2017;81176;33416;Internal EEPROM (COPILOTpc);OK
05/01/2017;81176;33416;External EEPROM (COPILOTpc);OK
05/01/2017;96756;33416;Internal EEPROM (COPILOTpc);OK
05/01/2017;96756;33416;External EEPROM (COPILOTpc);OK
05/01/2017;25037;33420;Internal EEPROM (COPILOTpc);OK
05/01/2017;25037;33420;External EEPROM (COPILOTpc);OK
05/01/2017;25103;33420;TicketMachine;OK
05/01/2017;76215;33420;Internal EEPROM (COPILOTpc);OK
05/01/2017;76215;33420;External EEPROM (COPILOTpc);OK
05/01/2017;76478;33420;TicketMachine;OK
05/01/2017;97199;33420;Internal EEPROM (COPILOTpc);OK
05/01/2017;97199;33420;External EEPROM (COPILOTpc);OK
05/01/2017;24676;33422;External EEPROM (COPILOTpc);OK
05/01/2017;24680;33422;Internal EEPROM (COPILOTpc);OK
05/01/2017;25258;33422;TicketMachine;OK
05/01/2017;39376;33422;tsp-emitter;OK
05/01/2017;80530;33422;Internal EEPROM (COPILOTpc);OK
05/01/2017;80530;33422;External EEPROM (COPILOTpc);OK
05/01/2017;96907;33422;Internal EEPROM (COPILOTpc);OK
05/01/2017;96907;33422;External EEPROM (COPILOTpc);OK
05/01/2017;24064;33424;Internal EEPROM (COPILOTpc);OK
05/01/2017;24064;33424;External EEPROM (COPILOTpc);OK
05/01/2017;26001;33424;TicketMachine;OK
05/01/2017;37786;33424;tsp-emitter;OK
05/01/2017;96301;33424;Internal EEPROM (COPILOTpc);OK
05/01/2017;96301;33424;External EEPROM (COPILOTpc);OK
05/01/2017;24133;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;24133;33426;External EEPROM (COPILOTpc);OK
05/01/2017;24373;33426;TicketMachine;OK
05/01/2017;25762;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;25762;33426;External EEPROM (COPILOTpc);OK
05/01/2017;26032;33426;TicketMachine;OK
05/01/2017;39924;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;39924;33426;External EEPROM (COPILOTpc);OK
05/01/2017;43587;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;43587;33426;External EEPROM (COPILOTpc);OK
05/01/2017;43837;33426;TicketMachine;OK
05/01/2017;51154;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;51154;33426;External EEPROM (COPILOTpc);OK
05/01/2017;51568;33426;TicketMachine;OK
05/01/2017;55325;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;55325;33426;External EEPROM (COPILOTpc);OK
05/01/2017;55701;33426;TicketMachine;OK
05/01/2017;55984;33426;WLANrouter;No connection
05/01/2017;60483;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;60483;33426;External EEPROM (COPILOTpc);OK
05/01/2017;62739;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;62739;33426;External EEPROM (COPILOTpc);OK
05/01/2017;62865;33426;TicketMachine;OK
05/01/2017;68280;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;68280;33426;External EEPROM (COPILOTpc);OK
05/01/2017;68671;33426;TicketMachine;OK
05/01/2017;73300;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;73300;33426;External EEPROM (COPILOTpc);OK
05/01/2017;73632;33426;TicketMachine;OK
05/01/2017;77287;33426;External EEPROM (COPILOTpc);OK
05/01/2017;77288;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;95730;33426;Internal EEPROM (COPILOTpc);OK
05/01/2017;95730;33426;External EEPROM (COPILOTpc);OK
05/01/2017;21470;33428;Internal EEPROM (COPILOTpc);OK
05/01/2017;21470;33428;External EEPROM (COPILOTpc);OK
05/01/2017;22272;33428;TicketMachine;OK
05/01/2017;34844;33428;tsp-emitter;OK
05/01/2017;77637;33428;Internal EEPROM (COPILOTpc);OK
05/01/2017;77637;33428;External EEPROM (COPILOTpc);OK
05/01/2017;27737;33430;Internal EEPROM (COPILOTpc);OK
05/01/2017;27737;33430;External EEPROM (COPILOTpc);OK
05/01/2017;53406;33430;Internal EEPROM (COPILOTpc);OK
05/01/2017;53406;33430;External EEPROM (COPILOTpc);OK
05/01/2017;96952;33430;External EEPROM (COPILOTpc);OK
05/01/2017;96953;33430;Internal EEPROM (COPILOTpc);OK
05/01/2017;25902;33432;Internal EEPROM (COPILOTpc);OK
05/01/2017;25902;33432;External EEPROM (COPILOTpc);OK
05/01/2017;30434;33432;TicketMachine;OK
05/01/2017;58149;33432;Internal EEPROM (COPILOTpc);OK
05/01/2017;58149;33432;External EEPROM (COPILOTpc);OK
05/01/2017;60056;33432;TicketMachine;OK
05/01/2017;82450;33432;Internal EEPROM (COPILOTpc);OK
05/01/2017;82450;33432;External EEPROM (COPILOTpc);OK
05/01/2017;86604;33432;Internal EEPROM (COPILOTpc);OK
05/01/2017;86604;33432;External EEPROM (COPILOTpc);OK
05/01/2017;96703;33432;Internal EEPROM (COPILOTpc);OK
05/01/2017;96703;33432;External EEPROM (COPILOTpc);OK
05/01/2017;26004;33434;Internal EEPROM (COPILOTpc);OK
05/01/2017;26004;33434;External EEPROM (COPILOTpc);OK
05/01/2017;27658;33434;TicketMachine;OK
05/01/2017;56022;33434;External EEPROM (COPILOTpc);OK
05/01/2017;56023;33434;Internal EEPROM (COPILOTpc);OK
05/01/2017;57615;33434;TicketMachine;OK
05/01/2017;86737;33434;Internal EEPROM (COPILOTpc);OK
05/01/2017;86737;33434;External EEPROM (COPILOTpc);OK
05/01/2017;96856;33434;Internal EEPROM (COPILOTpc);OK
05/01/2017;96856;33434;External EEPROM (COPILOTpc);OK
05/01/2017;21673;33436;Internal EEPROM (COPILOTpc);OK
05/01/2017;21673;33436;External EEPROM (COPILOTpc);OK
05/01/2017;24336;33436;TicketMachine;OK
05/01/2017;59112;33436;Internal EEPROM (COPILOTpc);OK
05/01/2017;59112;33436;External EEPROM (COPILOTpc);OK
05/01/2017;59371;33436;Internal EEPROM (COPILOTpc);OK
05/01/2017;59371;33436;External EEPROM (COPILOTpc);OK
05/01/2017;63357;33436;TicketMachine;OK
05/01/2017;88635;33436;Internal EEPROM (COPILOTpc);OK
05/01/2017;88635;33436;External EEPROM (COPILOTpc);OK
05/01/2017;96039;33436;Internal EEPROM (COPILOTpc);OK
05/01/2017;96039;33436;External EEPROM (COPILOTpc);OK
05/01/2017;24342;33438;Internal EEPROM (COPILOTpc);OK
05/01/2017;24342;33438;External EEPROM (COPILOTpc);OK
05/01/2017;24476;33438;TicketMachine;OK
05/01/2017;57754;33438;Internal EEPROM (COPILOTpc);OK
05/01/2017;57754;33438;External EEPROM (COPILOTpc);OK
05/01/2017;65199;33438;TicketMachine;OK
05/01/2017;89186;33438;Internal EEPROM (COPILOTpc);OK
05/01/2017;89186;33438;External EEPROM (COPILOTpc);OK
05/01/2017;26444;33440;Internal EEPROM (COPILOTpc);OK
05/01/2017;26444;33440;External EEPROM (COPILOTpc);OK
05/01/2017;28625;33440;TicketMachine;OK
05/01/2017;59839;33440;External EEPROM (COPILOTpc);OK
05/01/2017;59840;33440;Internal EEPROM (COPILOTpc);OK
05/01/2017;63221;33440;TicketMachine;OK
05/01/2017;90377;33440;External EEPROM (COPILOTpc);OK
05/01/2017;90378;33440;Internal EEPROM (COPILOTpc);OK
05/01/2017;95585;33440;External EEPROM (COPILOTpc);OK
05/01/2017;95586;33440;Internal EEPROM (COPILOTpc);OK
05/01/2017;25367;33446;External EEPROM (COPILOTpc);OK
05/01/2017;25368;33446;Internal EEPROM (COPILOTpc);OK
05/01/2017;96850;33446;Internal EEPROM (COPILOTpc);OK
05/01/2017;96850;33446;External EEPROM (COPILOTpc);OK
05/01/2017;22461;33448;Internal EEPROM (COPILOTpc);OK
05/01/2017;22461;33448;External EEPROM (COPILOTpc);OK
05/01/2017;25128;33448;TicketMachine;OK
05/01/2017;94924;33448;External EEPROM (COPILOTpc);OK
05/01/2017;94925;33448;Internal EEPROM (COPILOTpc);OK
05/01/2017;95402;33448;TicketMachine;OK
05/01/2017;10933;33450;Internal EEPROM (COPILOTpc);OK
05/01/2017;10933;33450;External EEPROM (COPILOTpc);OK
05/01/2017;26493;33450;Internal EEPROM (COPILOTpc);OK
05/01/2017;26493;33450;External EEPROM (COPILOTpc);OK
05/01/2017;26722;33450;TicketMachine;OK
05/01/2017;51586;33450;Internal EEPROM (COPILOTpc);OK
05/01/2017;51586;33450;External EEPROM (COPILOTpc);OK
05/01/2017;52286;33450;TicketMachine;OK
05/01/2017;91031;33450;Internal EEPROM (COPILOTpc);OK
05/01/2017;91031;33450;External EEPROM (COPILOTpc);OK
05/01/2017;20773;33452;External EEPROM (COPILOTpc);OK
05/01/2017;20774;33452;Internal EEPROM (COPILOTpc);OK
05/01/2017;22666;33452;TicketMachine;OK
05/01/2017;94292;33452;Internal EEPROM (COPILOTpc);OK
05/01/2017;94292;33452;External EEPROM (COPILOTpc);OK
05/01/2017;94527;33452;TicketMachine;OK
05/01/2017;23156;33456;Internal EEPROM (COPILOTpc);OK
05/01/2017;23156;33456;External EEPROM (COPILOTpc);OK
05/01/2017;24018;33456;TicketMachine;OK
05/01/2017;42012;33456;External EEPROM (COPILOTpc);OK
05/01/2017;42013;33456;Internal EEPROM (COPILOTpc);OK
05/01/2017;42394;33456;TicketMachine;OK
05/01/2017;55636;33456;Internal EEPROM (COPILOTpc);OK
05/01/2017;55636;33456;External EEPROM (COPILOTpc);OK
05/01/2017;55833;33456;TicketMachine;OK
05/01/2017;82628;33456;Internal EEPROM (COPILOTpc);OK
05/01/2017;82628;33456;External EEPROM (COPILOTpc);OK
05/01/2017;97121;33456;Internal EEPROM (COPILOTpc);OK
05/01/2017;97121;33456;External EEPROM (COPILOTpc);OK
05/01/2017;39780;33458;Internal EEPROM (COPILOTpc);OK
05/01/2017;39780;33458;External EEPROM (COPILOTpc);OK
05/01/2017;39928;33458;TicketMachine;OK
05/01/2017;76433;33458;Internal EEPROM (COPILOTpc);OK
05/01/2017;76433;33458;External EEPROM (COPILOTpc);OK
05/01/2017;96830;33458;Internal EEPROM (COPILOTpc);OK
