measure_id;trip_id;line_code;pattern_long_name;point_first;point_last;point_first_seq_no;point_last_seq_no;event_no;regulation_kilometres
484981385193056373;2616846;4;00040001;1013514;1003856;0;24;;9.278
484981385193716964;964433;83;00831001;1510369;1013720;66;67;;-.134
484981385192478478;1736558;40;040D1002;1003856;1257968;40;41;;.315
484981385192478533;1736560;40;040D0002;1258088;1258088;0;0;;0
484981385192478533;1736565;40;040D0002;1258088;1258088;0;0;;0
484981385192478533;1736569;40;040D0002;1258088;1258088;0;0;;0
484981385192478478;1736571;40;040D1002;1003856;1257968;40;41;;.315
484981385192478533;1736573;40;040D0002;1258088;1258088;0;0;;0
484981385193056673;1750970;75;00751001;4337;1051467;50;83;;10.26
484981385193286420;1750972;75;00750001;1051575;4712;0;30;;11.427
484981385192479102;982775;39;039A0002;1086403;7588;0;23;1732392233;-7.221
484981385193218717;980684;75;00750001;1258100;1257986;71;77;;-1.663
484981385192409004;2763874;46A;046A1006;1211635;1051462;0;35;;12.298
484981385192190144;2198897;32X;032X0001;1003888;1003860;30;35;;2.259
484981385192478478;1741157;40;040D1002;1003856;1257968;40;41;;.315
484981385192478533;1741159;40;040D0002;1258088;1258088;0;0;;0
484981385192478478;1741161;40;040D1002;1003856;1257968;40;41;;.315
484981385192478478;2212593;40;040D1003;1003856;1257968;41;42;;.315
484981385192478533;2212594;40;040D0003;1258088;1258088;0;0;;0
484981385192478478;2212599;40;040D1003;1003856;1257968;41;42;;.315
484981385192478533;2212601;40;040D0002;1258088;1258088;0;0;;0
484981385192478478;2212603;40;040D1002;1003856;1257968;40;41;;.315
484981385192478533;2212606;40;040D0001;1258088;1258088;0;0;;0
484981385192478478;2212608;40;040D1001;1003856;1257968;42;43;;.315
484981385192478533;2212610;40;040D0001;1258088;1258088;0;0;;0
484981385192739187;2424269;25;025A1002;1086460;1247139;33;39;;2.489
484981385192200273;2424271;25;025A0002;1229340;1193118;0;40;;19.647
484981385192409129;2147428;17A;017A0004;1193043;985;0;18;;11.832
