opd_date;measure_id;act_time;act_time_hhmmss;nta_reason_code
05/01/2017;484981385193932490;78759;21:52:39;TR01
05/01/2017;484981385193476923;58303;16:11:43;TR01
05/01/2017;484981385193792816;67892;18:51:32;TR01
05/01/2017;484981385193793105;69241;19:14:01;TR01
05/01/2017;484981385194150784;79475;22:04:35;TR01
05/01/2017;484981385192739500;39952;11:05:52;TR05
05/01/2017;484981385193477290;58824;16:20:24;TR05
05/01/2017;484981385193056459;48548;13:29:08;TR05
05/01/2017;484981385193395396;56778;15:46:18;TR05
05/01/2017;484981385193395922;58113;16:08:33;TR05
05/01/2017;484981385193793139;69354;19:15:54;TR05
05/01/2017;484981385192739392;39896;11:04:56;TR05
05/01/2017;484981385193792787;67863;18:51:03;TR05
05/01/2017;484981385192409438;26527;07:22:07;TR05
05/01/2017;484981385193056772;50641;14:04:01;TR05
05/01/2017;484981385193395843;57983;16:06:23;TR05
05/01/2017;484981385193684953;63789;17:43:09;TR05
05/01/2017;484981385193286420;53319;14:48:39;TR05
05/01/2017;484981385193476966;58332;16:12:12;TR05
05/01/2017;484981385192739298;39842;11:04:02;TR05
05/01/2017;484981385193617116;62754;17:25:54;TR05
05/01/2017;484981385193685423;65025;18:03:45;TR05
05/01/2017;484981385192409598;26700;07:25:00;TR05
05/01/2017;484981385193616160;61631;17:07:11;TR05
05/01/2017;484981385193549389;61481;17:04:41;TR05
05/01/2017;484981385193395784;57789;16:03:09;TR05
05/01/2017;484981385193685338;64824;18:00:24;TR05
05/01/2017;484981385193549474;61568;17:06:08;TR05
05/01/2017;484981385193287143;55608;15:26:48;TR05
05/01/2017;484981385192903616;40699;11:18:19;TR05
05/01/2017;484981385193792757;67847;18:50:47;TR05
05/01/2017;484981385193616413;61909;17:11:49;TR05
05/01/2017;484981385193792515;67145;18:39:05;TR05
05/01/2017;484981385193549244;60978;16:56:18;TR05
05/01/2017;484981385193792860;68332;18:58:52;TR05
05/01/2017;484981385192409653;26733;07:25:33;TR05
05/01/2017;484981385192409677;26754;07:25:54;TR05
05/01/2017;484981385192903558;40576;11:16:16;TR05
05/01/2017;484981385193685548;65495;18:11:35;TR05
05/01/2017;484981385193792325;66485;18:28:05;TR05
05/01/2017;484981385193056673;50053;13:54:13;TR05
05/01/2017;484981385193932144;74621;20:43:41;TR05
05/01/2017;484981385193287050;55380;15:23:00;TR05
05/01/2017;484981385193685757;66028;18:20:28;TR05
05/01/2017;484981385193931746;71860;19:57:40;TR05
05/01/2017;484981385193792361;66629;18:30:29;TR05
05/01/2017;484981385193616851;62535;17:22:15;TR05
05/01/2017;484981385193476907;58299;16:11:39;TR05
05/01/2017;484981385193477813;59817;16:36:57;TR05
05/01/2017;484981385193685003;64109;17:48:29;TR05
05/01/2017;484981385193793241;69897;19:24:57;TR05
05/01/2017;484981385192409568;26574;07:22:54;TR05
05/01/2017;484981385192409329;26389;07:19:49;TR05
05/01/2017;484981385193286628;53754;14:55:54;TR05
05/01/2017;484981385192615952;32155;08:55:55;TR05
05/01/2017;484981385193056373;47669;13:14:29;TR05
05/01/2017;484981385193792602;67405;18:43:25;TR05
05/01/2017;484981385193477020;58365;16:12:45;TR02
05/01/2017;484981385192409517;26554;07:22:34;TR02
05/01/2017;484981385193792888;68386;18:59:46;TR03
05/01/2017;484981385192478478;27172;07:32:52;TR03
05/01/2017;484981385192478533;27233;07:33:53;TR03
05/01/2017;484981385193793170;69478;19:17:58;TR03
05/01/2017;484981385193056095;45703;12:41:43;ON04
05/01/2017;484981385193395732;57755;16:02:35;ON04
05/01/2017;484981385193616557;62251;17:17:31;ON07
05/01/2017;484981385193931713;71765;19:56:05;ST02
05/01/2017;484981385193684806;63398;17:36:38;ST02
05/01/2017;484981385193685577;65539;18:12:19;ST02
05/01/2017;484981385192739187;39238;10:53:58;ST02
05/01/2017;484981385193395870;58018;16:06:58;ST02
05/01/2017;484981385193286762;54615;15:10:15;ST02
05/01/2017;484981385193616310;61803;17:10:03;ST02
05/01/2017;484981385192903883;41595;11:33:15;ST02
05/01/2017;484981385192200678;24174;06:42:54;ST02
05/01/2017;484981385192739127;39139;10:52:19;ST02
05/01/2017;484981385192904040;42334;11:45:34;ST02
05/01/2017;484981385193395175;56338;15:38:58;ST02
05/01/2017;484981385193056962;53053;14:44:13;ST02
05/01/2017;484981385193056168;46375;12:52:55;AC00
05/01/2017;484981385193056408;47882;13:18:02;ST02
05/01/2017;484981385193549215;60947;16:55:47;ST02
05/01/2017;484981385192615835;31771;08:49:31;ST02
05/01/2017;484981385193931942;73206;20:20:06;ST02
05/01/2017;484981385192903712;41184;11:26:24;ST02
