opd_date;vehicle_id;event_no;meters;act_dep_time;nom_dep_time;nom_end_time;act_end_time;line_id;trip_id;pattern_id;pattern_direction;trip_type;pattern_quality;block_id;passenger_data;time_grp_id;is_additional_trip
22/01/2017;1000113;1742374577;10459;62189;60000;60900;62189;16;2796147;209;;2;50;1711864;;2792695;0
22/01/2017;1000113;1742374579;10459;62571;62400;67793;67931;16;1895379;1005952;Outbound;0;100;1711864;;1886373;0
22/01/2017;1000113;1742374688;33810;68166;67980;67980;68267;16;2796148;202;;3;100;1711864;;2792697;0
22/01/2017;1000113;1742374691;34530;68402;68400;73109;72690;16;1895382;1885243;Inbound;0;100;1711864;;1886386;0
22/01/2017;1000113;1742374785;57115;74367;74400;78451;79180;16;1895383;1005952;Outbound;0;100;1711864;;1886346;0
22/01/2017;1000113;1742374889;80448;80398;79380;79380;80398;16;2796149;202;;3;50;1711864;;2791824;0
22/01/2017;1000113;1742374893;82585;80695;80400;84145;84510;16;1895386;1885243;Inbound;0;95;1711864;;1886388;0
22/01/2017;1000113;1742374978;103768;84552;87000;87900;84552;16;2796150;204;;4;50;1711864;;2791826;0
22/01/2017;1000115;1742525451;1360;43426;42840;43140;43426;41;1787474;4;;2;50;1711903;;1788277;0
22/01/2017;1000115;1742525453;1360;43618;43200;46882;47053;41;1741849;1003963;Outbound;0;100;1711903;;1529010;0
22/01/2017;1000115;1742525521;19646;47053;46140;46140;47080;41;1787475;5;;3;100;1711903;;1784468;0
22/01/2017;1000115;1742525524;19801;47108;46800;50890;51423;41;1741851;1065176;Inbound;0;77;1711903;;1529023;0
22/01/2017;1000115;1742525600;39909;51631;51000;54561;55027;41;1741852;1009919;Outbound;0;100;1711903;;1529019;0
22/01/2017;1000115;1742525678;59573;55027;54120;54120;55253;41;1787476;5;;3;100;1711903;;1784468;0
22/01/2017;1000115;1742525681;59764;55265;55200;58432;58975;41;1741854;1003967;Inbound;0;100;1711903;;1529015;0
22/01/2017;1000115;1742525756;79681;59633;59400;62943;63109;41;1741855;1009919;Outbound;0;100;1711903;;1529022;0
22/01/2017;1000115;1742525832;99355;63109;62640;62640;63145;41;1787477;5;;3;100;1711903;;1784470;0
22/01/2017;1000115;1742525835;99516;63602;63600;67436;67478;41;1741857;1065176;Inbound;0;100;1711903;;1529026;0
22/01/2017;1000115;1742525910;119581;67690;67500;71043;71384;41;1741858;1009919;Outbound;0;100;1711903;;1529022;0
22/01/2017;1000115;1742525983;139270;71439;71100;71280;71439;41;2668432;9;;4;50;1711903;;1770042;0
22/01/2017;1000116;1742375001;1387;32397;32040;32220;32397;41;1795762;4;;2;50;1710962;;1890765;0
22/01/2017;1000116;1742375003;1387;32461;32400;35221;35058;41;1732228;1009919;Outbound;0;100;1710962;;25;0
22/01/2017;1000116;1742375073;21066;35058;34980;34980;35686;41;1795763;5;;3;100;1710962;;1794260;0
22/01/2017;1000116;1742375076;22539;35729;35700;39027;39077;41;1732230;1003967;Inbound;0;100;1710962;;25;0
22/01/2017;1000116;1742375148;42430;39231;39000;41823;42339;41;1732231;1009919;Outbound;0;100;1710962;;1529020;0
22/01/2017;1000116;1742375220;62056;42339;41820;41820;42375;41;1795764;5;;3;100;1710962;;1784465;0
22/01/2017;1000116;1742375223;62205;42739;45600;49282;48697;41;1732235;1003963;Outbound;0;98;1710962;;1529010;0
22/01/2017;1000116;1742375301;97802;48697;50340;50640;48697;41;2670196;9;;4;50;1710962;;1731073;0
22/01/2017;1000116;1742375321;133296;56765;56700;59932;60284;41;1729518;1003967;Inbound;0;98;1711649;;1529015;0
