trip_id;schedule_id;block_id;line_id;pattern_id;sched_start_time;trip_type;daytype_id;short_name
2425592;12900;1712302;15;1030726;24300;0;35;10790
2425594;12900;1712302;15;1030725;30600;0;35;10791
2802248;12900;1712302;15;348;41640;3;35;9260
2802250;12900;1712302;15;348;67320;3;35;9262
1959180;12900;1711241;40;1949077;25500;0;35;9577
1746363;12900;1712279;49;1675458;57600;0;35;8579
1746366;12900;1712279;49;1675458;66600;0;35;8581
2802201;12900;1712191;40;230;47100;2;35;8334
2456203;12900;1711297;1260309;2080141;45000;0;35;11936
2426330;12900;1712404;14;2408073;70200;0;35;12197
2030995;12900;1712407;83;2020788;56700;0;35;9807
2412743;12900;1710966;140;2408079;69000;0;35;10627
2791298;12900;1710969;13;155;21900;2;35;7546
1732883;12900;1710969;13;1712590;21900;0;35;8709
1732884;12900;1710969;13;1712597;27600;0;35;8710
1732891;12900;1710969;13;1712590;42300;0;35;8736
2790458;12900;1711053;9;172;22500;2;35;7652
2790466;12900;1711053;9;169;54480;3;35;7702
2790488;12900;1711054;1330001;448;63000;3;35;10150
2790490;12900;1711054;1330001;449;67260;3;35;10151
2790491;12900;1711054;1330001;452;72900;4;35;10152
2787730;12900;1712408;25;384;47220;3;35;9709
2787737;12900;1712408;25;384;65400;3;35;9713
2295018;12900;1712408;25;2281412;66360;0;35;11314
2684684;12900;1710972;114;55;24600;2;35;6951
2684691;12900;1710972;114;56;43140;3;35;6956
2791319;12900;1710973;16;201;37500;2;35;8038
2791323;12900;1710975;39;260;17400;2;35;9438
2412819;12900;1710975;39;2408099;45000;0;35;10984
2790737;12900;1710975;39;373;63900;3;35;9442
2412828;12900;1710975;39;2408099;81000;0;35;10990
1848865;12900;1711055;9;1839468;56700;0;35;8848
1848862;12900;1711055;9;1839468;45900;0;35;8846
2791178;12900;1710953;14;511;67200;4;35;10426
2787791;12900;1712415;1260309;462;39000;2;35;10212
2454551;12900;1712415;1260309;2080154;69000;0;35;12015
1755425;12900;1712495;120;1414859;69300;0;35;8282
1755427;12900;1712495;120;1414857;71700;0;35;8283
1755435;12900;1712495;120;1414857;80100;0;35;8287
1755439;12900;1712495;120;1414857;84600;0;35;8289
2792674;12900;2664314;31;575;46200;2;35;10754
2671067;12900;2664314;31;1030754;61200;0;35;12911
2472753;12900;1711349;1014396;2460387;34200;0;35;12063
2801331;12900;1711349;1014396;563;38880;3;35;10264
2472778;12900;1711349;1014396;2460388;71100;0;35;12074
2801447;12900;1711349;1014396;563;83820;3;35;10278
2788575;12900;2431185;27;97;52020;3;35;10065
2437555;12900;2431185;27;1468610;52800;0;35;11826
2687047;12900;1711206;18;50;50400;3;35;6867
2687050;12900;1711206;18;50;61500;3;35;8439
2687051;12900;1711206;18;49;66300;3;35;8440
2788659;12900;1711102;15;358;21420;3;35;9187
2788737;12900;1711105;1014396;566;57600;4;35;10297
2788739;12900;1711105;1014396;564;67560;3;35;10315
2788741;12900;1711105;1014396;567;74700;2;35;10323
2790190;12900;1711079;150;245;45240;3;35;8481
2790194;12900;1711079;150;244;53940;3;35;8484
2044040;12900;1711079;150;1376327;60900;0;35;9858
2790202;12900;1711079;150;244;65700;3;35;8488
2790204;12900;1711079;150;245;69000;3;35;8489
2790206;12900;1711079;150;244;71460;3;35;8490
2790212;12900;1711079;150;244;81720;3;35;8494
2790214;12900;1711079;150;248;85200;4;35;8495
2424009;12900;1711210;15;2408088;28800;0;35;10827
2800621;12900;1711210;15;361;39000;3;35;9293
1908756;12900;1711268;4;1885250;68400;0;35;9446
1908762;12900;1711268;4;1885248;79200;0;35;9449
1908764;12900;1711268;4;1885250;82800;0;35;9450
2788779;12900;2786731;111;641;25200;2;35;11028
1726341;12900;1711080;17;1312558;31200;0;35;7930
2788452;12900;1711140;122;69;25200;2;35;7020
2602725;12900;2591528;151;1871807;54600;0;35;12371
2799996;12900;2591528;151;528;67500;3;35;10554
1792201;12900;1712046;41;5;54840;3;35;6585
1740248;12900;1712046;41;1009919;67800;0;35;7665
2797148;12900;1711561;40;87;27540;3;35;7328
2797150;12900;1711561;40;91;36000;4;35;7330
2797152;12900;1711561;40;116;42600;2;35;7335
2797162;12900;1711561;40;91;75300;4;35;7383
2797508;12900;1711518;40;224;59460;3;35;8341
1896498;12900;1712128;16;1885243;78000;0;35;9541
1931429;12900;1712128;16;1005953;84600;0;35;9542
2798254;12900;1712128;16;222;86460;4;35;8174
2027499;12900;1712075;83;2020788;26400;0;35;9777
2027506;12900;1712075;83;2020795;52200;0;35;9782
2027508;12900;1712075;83;2020795;63000;0;35;9784
2798706;12900;1712076;37;262;22200;2;35;9604
2159092;12900;1712076;37;2151597;27000;0;35;11188
2159095;12900;1712076;37;2151597;34200;0;35;11190
2798712;12900;1712076;37;263;70500;3;35;9610
2799471;12900;1711914;151;528;28500;3;35;10494
1872261;12900;1711914;151;1871805;43800;0;35;12322
2799479;12900;1711914;151;528;61800;3;35;10502
2419134;12900;1711896;145;1988430;39600;0;35;11526
2788063;12900;1712380;40;225;37080;3;35;8228
2788067;12900;1712380;40;225;61500;3;35;8232
2788087;12900;1712383;1260309;462;25200;2;35;10202
2455229;12900;1712383;1260309;2080154;31200;0;35;11958
2455230;12900;1712383;1260309;2080147;35400;0;35;11959
1879085;12900;1712389;27;1874146;19800;0;35;11730
1755010;12900;1712392;1260308;1675462;30600;0;35;8476
1755013;12900;1712392;1260308;1675462;39600;0;35;8478
1755014;12900;1712392;1260308;1675461;44100;0;35;8479
1755017;12900;1712392;1260308;1675461;53100;0;35;8481
2425678;12900;1712395;145;2408086;64800;0;35;11608
1746006;12900;1712223;40;1551449;45600;0;35;9638
1902011;12900;1710776;4;1885250;41400;0;35;9200
2793303;12900;1710776;4;153;45600;3;35;7942
1902019;12900;1710776;4;1885250;63000;0;35;9204
1744944;12900;1712323;1136253;1136261;66600;0;35;7819
2803425;12900;1712275;123;185;26700;2;35;7891
2803428;12900;1712275;123;186;37920;3;35;7894
1920121;12900;1712275;123;1909310;38700;0;35;9157
2803432;12900;1712275;123;186;54900;3;35;7898
2793212;12900;1710837;151;528;38640;3;35;10541
1872893;12900;1710837;151;1871805;39000;0;35;12362
1872895;12900;1710837;151;1871807;42600;0;35;12363
2600882;12900;1710837;151;1871807;52200;0;35;12365
1922491;12900;1909303;185;1393105;36000;0;35;9516
1732036;12900;1711781;13;1712590;24600;0;35;8723
2484850;12900;1711659;104;2481767;51000;0;35;12172
2484854;12900;1711659;104;2481767;58200;0;35;12174
2795150;12900;1711659;104;484;64260;3;35;10372
2795561;12900;1711783;40;225;27840;3;35;8295
2795563;12900;1711783;40;225;40140;3;35;8297
2796704;12900;2786733;7;632;42960;3;35;11093
2796705;12900;2786733;7;1405432;44100;0;35;13425
2800695;12900;1711388;14;508;22200;2;35;10401
2798150;12900;1711533;111;2786747;59400;0;35;13280
2798154;12900;1711533;111;2786747;73800;0;35;13284
1748836;12900;1711389;41;1003967;63600;0;35;7556
1728753;12900;1711799;49;1675458;55800;0;35;8557
1728178;12900;1711853;122;1414860;63300;0;35;8153
1728180;12900;1711853;122;1414862;68100;0;35;8154
1728187;12900;1711853;122;1414860;81900;0;35;8157
2436887;12900;2431202;27;1468609;35400;0;35;11793
2795863;12900;2431202;27;97;40680;3;35;10029
2795866;12900;2431202;27;283;55980;3;35;10032
2436900;12900;2431202;27;1468609;67800;0;35;11799
2436904;12900;2431202;27;1468610;73800;0;35;11849
2798178;12900;1711435;16;201;21600;2;35;7983
2798179;12900;1711435;16;202;33120;3;35;7984
2411566;12900;1711547;145;2408086;68400;0;35;11627
2411567;12900;1711547;145;2408083;73800;0;35;11628
2796746;12900;1711549;123;186;36060;3;35;7838
1895248;12900;1885206;16;1885243;63000;0;35;9359
2799727;12900;1885206;16;203;87000;4;35;8076
2799648;12900;1711977;25;389;31380;3;35;9719
2417217;12900;1711977;25;2408097;36120;0;35;11320
2799651;12900;1711977;25;381;43140;3;35;9722
2799747;12900;1711977;25;389;57120;3;35;9725
2417229;12900;1711977;25;2408097;72120;0;35;11328
2467461;12900;1712038;33;21;75300;3;35;10362
2799849;12900;2786739;7;2786761;32400;0;35;13318
2667797;12900;2664324;31;2313183;30000;0;35;12822
2667805;12900;2664324;31;2042534;48600;0;35;12827
2667811;12900;2664324;31;2042534;60300;0;35;12913
2799614;12900;1711920;27;283;54780;3;35;10041
2799617;12900;1711920;27;99;71640;4;35;10044
2523229;12900;1711973;14;2408076;84600;0;35;12212
1795580;12900;1710956;41;5;50040;3;35;6522
2670132;12900;1710956;41;6;86400;4;35;6527
1904152;12900;1711062;16;1005952;26100;0;35;9282
2790567;12900;1711062;16;202;41880;3;35;8015
2787818;12900;2591533;151;528;63660;3;35;10534
2604966;12900;2591533;151;1871805;65400;0;35;12356
2787822;12900;2591533;151;528;73680;3;35;10536
2787824;12900;2591533;151;531;78000;4;35;10537
2032407;12900;1710919;83;2020794;61200;0;35;9772
2787370;12900;1710919;83;153;65940;3;35;8408
2787381;12900;1710921;76;177;38700;2;35;7742
2787393;12900;1710921;76;179;74700;2;35;7783
1864433;12900;1710921;76;1852104;81900;0;35;9001
2787396;12900;1710921;76;180;83880;3;35;7785
2789842;12900;1712443;1468596;98;29400;3;35;7255
2789857;12900;1712443;1468596;97;78360;3;35;7266
2787406;12900;1710922;37;263;55620;3;35;9025
1795876;12900;1710923;41;4;45600;2;35;8568
1734161;12900;1710923;41;1009919;71100;0;35;9945
2801940;12900;2664320;31;574;61200;4;35;10731
2789859;12900;1712443;1468596;99;88740;4;35;7268
1720800;12900;1711163;67;1229519;55380;0;35;10060
2802102;12900;1711195;1468594;325;26460;3;35;8966
2802105;12900;1711195;1468594;325;31980;3;35;8968
2797468;12900;1711469;1005939;320;56520;3;35;8910
2803643;12900;1712231;123;186;41580;3;35;7867
2638098;12900;2631025;42;2313189;84600;0;35;12589
2801449;12900;1711352;83;155;22800;2;35;8375
1946504;12900;1885226;1;1933920;44400;0;35;9415
2788615;12900;1711099;7;629;25200;2;35;11071
2797678;12900;1711521;7;2786760;66600;0;35;13381
2792555;12900;2299772;38;375;34320;3;35;8857
1898063;12900;1712291;44;1885252;37800;0;35;10524
1904951;12900;1711136;11;1312506;27000;0;35;9019
2788731;12900;1711105;1014396;563;37080;3;35;10239
1728608;12900;1711696;1014394;1193362;60000;0;35;7904
2796998;12900;1711507;150;244;35100;3;35;8447
2800298;12900;1711255;1260309;455;34800;2;35;10210
2800509;12900;1711205;63;2786757;41400;0;35;13221
2800510;12900;1711205;63;2786753;44100;0;35;13222
1946520;12900;1885226;1;1933919;84600;0;35;9426
2800605;12900;1711205;63;2786752;65700;0;35;13228
2455555;12900;1711208;1260309;2080154;41400;0;35;12478
2455561;12900;1711208;1260309;2080154;73800;0;35;12484
2801315;12900;2042488;31;571;45900;4;35;10723
2800437;12900;1711321;25;381;55380;3;35;9741
2800443;12900;1711321;25;381;81120;3;35;9747
1904952;12900;1711136;11;1312508;30600;0;35;9020
1904953;12900;1711136;11;1312506;34200;0;35;9021
1904954;12900;1711136;11;1312508;37800;0;35;9022
1908742;12900;1711268;4;1885248;32400;0;35;9439
1718131;12900;1712583;79;1691018;37500;0;35;8696
2094311;12900;1710806;1260309;2080154;36600;0;35;11971
2429296;12900;1712520;15;1030726;35100;0;35;10907
2794146;12900;1712520;15;348;52920;3;35;9370
2429314;12900;1712523;145;2408086;49500;0;35;11659
1923015;12900;1712525;123;1909310;63900;0;35;9184
2791920;12900;1712525;123;186;70860;3;35;7925
2429123;12900;1710817;145;1988430;57600;0;35;11547
2792490;12900;1710817;145;420;71640;3;35;9905
2429131;12900;1710817;145;1988431;75900;0;35;11552
2443959;12900;1710763;27;1468609;30600;0;35;11808
2792860;12900;1710763;27;97;34320;3;35;10046
2792862;12900;1710763;27;97;45600;3;35;10048
2792865;12900;1710763;27;283;61860;3;35;10051
1722310;12900;1710802;13;1712596;53100;0;35;8801
2794113;12900;2042473;1014396;566;75900;4;35;10257
1726262;12900;1711126;49;1675459;65700;0;35;8571
1923021;12900;1712525;123;1909312;76200;0;35;9187
2166781;12900;1712524;38;1211801;26400;0;35;11461
1753118;12900;1712524;38;1353067;39000;0;35;11464
1718160;12900;1712583;79;1691020;79800;0;35;8626
2433433;12900;1710870;27;1874146;24600;0;35;11858
2433441;12900;1710870;27;1874146;48600;0;35;11862
2792526;12900;1710870;27;443;89100;4;35;10112
2792890;12900;1710825;25;381;71160;3;35;9648
1726100;12900;1711118;122;1414860;39300;0;35;8165
2798637;12900;1712139;1005939;155;27600;2;35;8930
2325148;12900;1712139;1005939;2313175;27600;0;35;10374
2325151;12900;1712139;1005939;2313174;33600;0;35;10376
2802430;12900;1885211;1;194;55740;3;35;8100
2802431;12900;1885211;1;194;63120;3;35;8101
2328652;12900;1712341;1468594;2313172;33300;0;35;10429
2328656;12900;1712341;1468594;2313172;39600;0;35;10431
2328664;12900;1712341;1468594;2313172;50400;0;35;10435
2328668;12900;1712341;1468594;2313172;55800;0;35;10437
2346447;12900;1712291;44;2336593;77100;0;35;10531
1747256;12900;1712292;122;1414860;40500;0;35;8169
2802574;12900;1712199;7;2786761;47700;0;35;13356
2802577;12900;1712199;7;2786761;59400;0;35;13358
2787362;12900;1710919;83;155;25200;2;35;8404
1737044;12900;1710956;41;1009919;31800;0;35;7559
1737305;12900;1710956;41;1003963;79200;0;35;7571
1795577;12900;1710956;41;5;26880;3;35;6519
1904155;12900;1711062;16;1005952;36900;0;35;9284
1904157;12900;1711062;16;1885243;42300;0;35;9285
2790568;12900;1711062;16;202;54780;3;35;8016
2790570;12900;1711062;16;204;63960;4;35;8017
2032401;12900;1710919;83;2020789;34800;0;35;9767
2032404;12900;1710919;83;2020789;45000;0;35;9769
2032512;12900;1710919;83;2020789;76500;0;35;9775
2787385;12900;1710921;76;181;50100;4;35;7744
1864425;12900;1710921;76;1852104;66600;0;35;8976
1864430;12900;1710921;76;1852104;76500;0;35;8999
2789841;12900;1712443;1468596;97;25320;3;35;7254
1755070;12900;1712443;1468596;1468629;30600;0;35;8359
2789849;12900;1712443;1468596;98;56100;3;35;7261
2036947;12900;1711352;83;2020794;69600;0;35;9728
2036952;12900;1711352;83;2020790;83700;0;35;9731
2528138;12900;2513025;14;2408074;30600;0;35;12215
2528139;12900;2513025;14;2408073;36000;0;35;12216
2801561;12900;2513025;14;509;68400;4;35;10449
1725577;12900;1711607;79;1691018;39300;0;35;8674
1725584;12900;1711607;79;1691017;52800;0;35;8679
2791653;12900;1711607;79;144;54540;3;35;7529
2791657;12900;1711607;79;144;75360;3;35;7533
2791658;12900;1711607;79;144;79800;3;35;7534
2791660;12900;1711607;79;149;85500;4;35;7535
2801989;12900;1711250;14;501;75600;4;35;10380
2297547;12900;1711252;25;2281411;34500;0;35;11292
2788466;12900;1711140;122;70;54720;3;35;7027
1721560;12900;1711140;122;1414862;75600;0;35;8132
2788478;12900;1711140;122;75;86400;4;35;7034
2790300;12900;1711090;26;309;61080;3;35;8792
1726628;12900;1711090;26;1489386;62100;0;35;10222
2790302;12900;1711090;26;123;65820;3;35;8793
2801179;12900;1711276;130;594;74820;3;35;10909
2801180;12900;1711276;130;593;77040;3;35;10910
2742081;12900;1711276;130;2313169;78000;0;35;13114
2790338;12900;1711096;1014394;255;33900;4;35;6763
2788580;12900;2431185;27;283;67860;3;35;10068
2095701;12900;1711150;1260309;2080147;27900;0;35;12456
2742085;12900;1711276;130;2313169;82800;0;35;13116
2797869;12900;1711420;39;373;65700;3;35;9536
2523404;12900;1712115;14;2513045;82800;0;35;12260
1792423;12900;1712117;41;12;24300;2;35;6618
1746756;12900;1712117;41;1003967;33600;0;35;7711
1746766;12900;1712117;41;1003963;61200;0;35;7718
2416034;12900;1711400;140;2408079;27600;0;35;10589
2800078;12900;1711933;42;548;48420;3;35;10602
2321833;12900;1711933;42;2313189;53400;0;35;12508
2635817;12900;1711933;42;2631029;57600;0;35;12509
1749470;12900;1711462;26;1489390;59400;0;35;10143
2798884;12900;1711896;145;420;53700;3;35;9893
2419274;12900;1711896;145;1988431;57900;0;35;11531
2419281;12900;1711896;145;1988430;68400;0;35;11534
2456103;12900;2450497;1260309;2080138;77400;0;35;11945
2445802;12900;1711174;27;1874146;42600;0;35;11696
2445808;12900;1711174;27;1874146;72000;0;35;11700
2422355;12900;1711176;15;2408091;30000;0;35;10918
2803987;12900;1712292;122;70;79260;3;35;7082
2801725;12900;1711176;15;358;61860;3;35;9386
2801624;12900;1711241;40;225;82740;3;35;8224
2801626;12900;1711243;1260309;455;24600;2;35;10575
2456083;12900;1711243;1260309;2080154;67800;0;35;12433
2445846;12900;2431188;27;1468610;21300;0;35;11830
2803827;12900;1885210;16;209;41400;2;35;8051
2803828;12900;1885210;16;202;49740;3;35;8052
2803831;12900;1712185;39;373;32340;3;35;9484
2421700;12900;1712185;39;2408099;50400;0;35;11041
2803751;12900;1712234;150;245;48840;3;35;8501
2055872;12900;1712234;150;1376327;58500;0;35;9875
2421385;12900;1712130;39;1691010;52200;0;35;10996
2421387;12900;1712130;39;1691011;58500;0;35;10997
1905284;12900;1885224;16;1885243;70800;0;35;9341
2789032;12900;1885224;16;202;81840;3;35;8057
2789034;12900;1885224;16;207;86400;4;35;8058
2789039;12900;1711031;39;373;33180;3;35;9473
2790863;12900;1710983;1005939;320;34740;3;35;10813
1734174;12900;1710983;1005939;1118481;54300;0;35;12939
2790875;12900;1710983;1005939;153;56940;3;35;10820
2790877;12900;1710983;1005939;320;60120;3;35;10821
2631254;12900;2042524;42;2313191;57600;0;35;12579
2631257;12900;2042524;42;2313191;64800;0;35;12581
2802390;12900;2042524;42;551;68340;3;35;10652
2631260;12900;2042524;42;2631030;68400;0;35;12582
2802393;12900;2042524;42;549;85800;4;35;10655
2802541;12900;1712364;67;130;56700;4;35;8695
2681706;12900;1712369;75;62;32520;3;35;6982
2681708;12900;1712369;75;62;51060;3;35;6984
2681710;12900;1712369;75;62;72300;3;35;6986
2803141;12900;1712215;39;373;42060;3;35;9587
2420051;12900;1712215;39;1691011;81000;0;35;11174
2803473;12900;2786742;7;632;69180;3;35;11090
2803180;12900;1712268;40;91;43200;4;35;7366
1744402;12900;1712146;41;1006027;83400;0;35;7652
1744431;12900;1712148;1014394;1193360;46800;0;35;7896
2802878;12900;1712148;1014394;254;50580;3;35;6786
2802881;12900;1712148;1014394;254;67320;3;35;6805
2803185;12900;1712268;40;91;60000;4;35;7343
2794764;12900;1711707;7;1405426;54900;0;35;13326
2794765;12900;1711707;7;2786759;61200;0;35;13327
2794788;12900;1711708;37;263;63420;3;35;8539
2447516;12900;1711717;1330001;2408104;67800;0;35;11893
2464885;12900;1711763;102;25;43500;2;35;6640
1730048;12900;1711763;102;1118460;44400;0;35;7739
2413625;12900;1711721;39;2408102;77100;0;35;11158
2413626;12900;1711721;39;2408099;81900;0;35;11159
2417581;12900;1711814;15;2408088;34800;0;35;10761
2417586;12900;1711814;15;2408088;42000;0;35;10763
2794177;12900;1711814;15;358;48600;3;35;9231
2794179;12900;1711814;15;361;52200;3;35;9232
2794180;12900;1711814;15;358;55800;3;35;9233
2795249;12900;1711772;59;448;65400;3;35;11014
2287762;12900;1711773;26;2281413;25200;0;35;10227
2795392;12900;1711773;26;309;28320;3;35;8798
2795395;12900;1711773;26;123;42240;3;35;8801
2795397;12900;1711773;26;309;55920;3;35;8803
2795528;12900;1711727;220;108;22800;2;35;7304
2415700;12900;1711452;140;2408079;39600;0;35;10639
2415710;12900;1711452;140;2408077;67200;0;35;10646
2796872;12900;1711452;140;344;86400;4;35;9144
1888023;12900;1711489;16;1005952;25200;0;35;9256
2666708;12900;2664327;1014394;1193360;67200;0;35;12924
2802251;12900;1712302;15;348;79920;3;35;9263
2801657;12900;1711294;40;224;74700;3;35;8275
2801665;12900;1711297;1260309;244;37380;3;35;10184
2803562;12900;1712341;1468594;324;26700;2;35;8987
2399574;12900;1711116;270;2389315;30600;0;35;10546
