depot;vehicle_id;vehicle_short_name;opd_date
SL;1000453;33340;28/12/2016
HN;1000454;33342;28/12/2016
CF;1000457;33346;28/12/2016
D1;1000458;33348;28/12/2016
CD;1000460;33352;28/12/2016
CD;1000461;33354;28/12/2016
CD;1000464;33358;28/12/2016
CD;1000465;33360;28/12/2016
PO;1000467;33364;28/12/2016
PO;1000468;33366;28/12/2016
PO;1000469;33368;28/12/2016
PO;1000471;33372;28/12/2016
HN;1000472;35002;28/12/2016
HN;1000474;35004;28/12/2016
PO;1000476;33376;28/12/2016
HN;1000478;33378;28/12/2016
HN;1000479;35008;28/12/2016
HN;1000481;35010;28/12/2016
PO;1000482;33382;28/12/2016
RD;1000483;33384;28/12/2016
D1;1000485;33388;28/12/2016
D1;1000489;33392;28/12/2016
D1;1000490;33394;28/12/2016
D1;1000492;33398;28/12/2016
CD;1000494;33400;28/12/2016
CD;1000496;33404;28/12/2016
CD;1000497;33406;28/12/2016
CD;1000499;33410;28/12/2016
CD;1000501;33412;28/12/2016
RD;1000503;33414;28/12/2016
D2;1000556;36001;28/12/2016
D2;1000558;36003;28/12/2016
D2;1000560;36005;28/12/2016
D2;1000562;36007;28/12/2016
D2;1000564;36009;28/12/2016
D2;1000566;36011;28/12/2016
D2;1000568;36013;28/12/2016
D2;1000570;36015;28/12/2016
D2;1000572;36017;28/12/2016
D2;1000574;36019;28/12/2016
D2;1000576;36021;28/12/2016
D2;1000578;36023;28/12/2016
D2;1000580;36025;28/12/2016
D2;1000582;36027;28/12/2016
D2;1000584;36029;28/12/2016
D2;1000586;36031;28/12/2016
D2;1000588;36033;28/12/2016
D2;1000590;36035;28/12/2016
PO;1000592;36037;28/12/2016
PO;1000596;36041;28/12/2016
PO;1000599;36045;28/12/2016
PO;1000603;36049;28/12/2016
PO;1000607;36053;28/12/2016
PO;1000609;36055;28/12/2016
PO;1000611;36057;28/12/2016
PO;1000613;36061;28/12/2016
PO;1000614;36063;28/12/2016
PO;1000615;36065;28/12/2016
PO;1000617;36069;28/12/2016
D2;1000639;28051;28/12/2016
PO;1000651;33023;28/12/2016
PO;1000665;33051;28/12/2016
PO;1000666;33053;28/12/2016
PO;1000672;33065;28/12/2016
PO;1000686;33093;28/12/2016
RD;1000694;38001;28/12/2016
SL;1000216;40032;28/12/2016
SL;1000218;40034;28/12/2016
PO;1000219;33514;28/12/2016
SL;1000220;40036;28/12/2016
SL;1000222;40038;28/12/2016
RD;1000223;33518;28/12/2016
SL;1000224;40040;28/12/2016
SL;1000226;40042;28/12/2016
D1;1000227;33522;28/12/2016
SL;1000229;40044;28/12/2016
D1;1000230;33524;28/12/2016
D1;1000233;33526;28/12/2016
D1;1000236;33528;28/12/2016
SL;1000238;40050;28/12/2016
CD;1000241;33532;28/12/2016
D1;1000243;33534;28/12/2016
HN;1000245;33536;28/12/2016
D1;1000247;33538;28/12/2016
D1;1000249;33540;28/12/2016
D1;1000251;33542;28/12/2016
HN;1000255;33546;28/12/2016
HN;1000259;33550;28/12/2016
HN;1000261;33552;28/12/2016
D1;1000263;33554;28/12/2016
HN;1000265;33556;28/12/2016
D2;1000266;36002;28/12/2016
D2;1000269;36004;28/12/2016
D2;1000272;36006;28/12/2016
PO;1000274;33562;28/12/2016
PO;1000277;33564;28/12/2016
PO;1000280;33566;28/12/2016
D2;1000281;36012;28/12/2016
PO;1000283;33568;28/12/2016
D2;1000284;36014;28/12/2016
PO;1000286;33570;28/12/2016
D2;1000287;36016;28/12/2016
D2;1000290;36018;28/12/2016
D2;1000293;36020;28/12/2016
PO;1000295;33576;28/12/2016
PO;1000298;33578;28/12/2016
D2;1000299;36024;28/12/2016
PO;1000301;33580;28/12/2016
D2;1000302;36026;28/12/2016
PO;1000304;33582;28/12/2016
D2;1000305;36028;28/12/2016
SL;1000307;38042;28/12/2016
HN;1000309;38044;28/12/2016
SL;1000311;38046;28/12/2016
SL;1000313;38048;28/12/2016
PO;1000315;38050;28/12/2016
CD;1000318;38052;28/12/2016
PO;1000319;33162;28/12/2016
CD;1000321;38054;28/12/2016
CD;1000323;38056;28/12/2016
CD;1000325;38058;28/12/2016
CD;1000327;38060;28/12/2016
PO;1000328;33170;28/12/2016
RD;1000329;38062;28/12/2016
PO;1000330;33172;28/12/2016
CD;1000331;38064;28/12/2016
HN;1000333;38066;28/12/2016
PO;1000334;33176;28/12/2016
HN;1000335;38068;28/12/2016
HN;1000337;38070;28/12/2016
PO;1000823;33267;28/12/2016
HN;1000828;33277;28/12/2016
HN;1000830;33281;28/12/2016
HN;1000831;33283;28/12/2016
CF;1000832;33285;28/12/2016
CD;1000834;33289;28/12/2016
CD;1000835;33291;28/12/2016
CD;1000836;33293;28/12/2016
CD;1000838;33297;28/12/2016
SL;1000839;33299;28/12/2016
SL;1000841;33303;28/12/2016
PO;1000842;33305;28/12/2016
PO;1000843;33307;28/12/2016
PO;1000845;33311;28/12/2016
PO;1000846;33313;28/12/2016
RD;1000848;33317;28/12/2016
RD;1000849;33319;28/12/2016
HN;1000850;33321;28/12/2016
HN;1000852;33325;28/12/2016
D1;1000853;33327;28/12/2016
D1;1000854;33329;28/12/2016
D1;1000856;33331;28/12/2016
SL;1000857;33333;28/12/2016
SL;1000860;33337;28/12/2016
SL;1000861;33339;28/12/2016
HN;1000863;33343;28/12/2016
D1;1000864;33345;28/12/2016
D1;1000866;33349;28/12/2016
CD;1000867;33351;28/12/2016
CD;1000868;33353;28/12/2016
CD;1000870;33357;28/12/2016
CD;1000871;33359;28/12/2016
CD;1000872;33361;28/12/2016
PO;1000874;33365;28/12/2016
PO;1000875;33367;28/12/2016
HN;1000877;35001;28/12/2016
HN;1000879;35003;28/12/2016
HN;1000881;35005;28/12/2016
PO;1000882;33375;28/12/2016
HN;1000884;33377;28/12/2016
HN;1000885;35009;28/12/2016
HN;1000886;33379;28/12/2016
RD;1000888;33383;28/12/2016
RD;1000889;33385;28/12/2016
D1;1000891;33389;28/12/2016
D1;1000892;33391;28/12/2016
D1;1000893;33393;28/12/2016
SL;1000895;33397;28/12/2016
CD;1000896;33399;28/12/2016
CD;1000897;33401;28/12/2016
CD;1000899;33405;28/12/2016
PO;1000900;33584;28/12/2016
D2;1000901;36030;28/12/2016
PO;1000903;33586;28/12/2016
D2;1000904;36032;28/12/2016
PO;1000906;33588;28/12/2016
D2;1000907;36034;28/12/2016
PO;1000909;33590;28/12/2016
PO;1000910;36036;28/12/2016
PO;1000912;33592;28/12/2016
PO;1000913;36038;28/12/2016
PO;1000915;33594;28/12/2016
PO;1000916;36040;28/12/2016
PO;1000918;33596;28/12/2016
PO;1000919;36042;28/12/2016
PO;1000921;33598;28/12/2016
PO;1000922;36044;28/12/2016
PO;1000924;33600;28/12/2016
PO;1000925;36046;28/12/2016
HN;1000199;33500;28/12/2016
PO;1001059;33116;28/12/2016
D1;1001061;33118;28/12/2016
PO;1000703;33117;28/12/2016
D2;1930279;43004;28/12/2016
D2;1930281;43003;28/12/2016
D2;1930282;43005;28/12/2016
D2;1930278;43002;28/12/2016
D2;1930280;43001;28/12/2016
D2;1932298;43008;28/12/2016
D2;1932299;43010;28/12/2016
D2;1932300;43012;28/12/2016
D2;1932301;43014;28/12/2016
D2;1932302;43016;28/12/2016
D2;1932303;43018;28/12/2016
CD;1932305;43022;28/12/2016
CD;1932307;43026;28/12/2016
CD;1932308;43028;28/12/2016
CD;1932309;43030;28/12/2016
HN;1932310;43032;28/12/2016
HN;1932312;43036;28/12/2016
HN;1932314;43040;28/12/2016
HN;1932315;43042;28/12/2016
HN;1932316;43044;28/12/2016
HN;1932317;43046;28/12/2016
HN;1932318;43048;28/12/2016
SL;1932319;43050;28/12/2016
SL;1932321;43054;28/12/2016
SL;1932323;43058;28/12/2016
CF;1932324;43060;28/12/2016
CF;1932325;43062;28/12/2016
CF;1932326;43064;28/12/2016
CF;1932328;43068;28/12/2016
RD;1932330;43072;28/12/2016
CD;1000927;33602;28/12/2016
PO;1000928;36048;28/12/2016
CD;1000930;33604;28/12/2016
PO;1000931;36050;28/12/2016
CD;1000933;33606;28/12/2016
PO;1000934;36052;28/12/2016
CD;1000935;33608;28/12/2016
PO;1000936;36054;28/12/2016
CD;1000937;33610;28/12/2016
PO;1000938;36056;28/12/2016
D1;1000939;33612;28/12/2016
PO;1000940;36058;28/12/2016
D1;1000941;33614;28/12/2016
PO;1000942;36060;28/12/2016
D1;1000943;33616;28/12/2016
PO;1000944;36062;28/12/2016
D1;1000945;33618;28/12/2016
PO;1000946;36064;28/12/2016
HN;1000947;33620;28/12/2016
PO;1000948;36066;28/12/2016
HN;1000949;33622;28/12/2016
PO;1000950;36068;28/12/2016
HN;1000951;33624;28/12/2016
PO;1000952;36070;28/12/2016
SL;1000953;33626;28/12/2016
SL;1000954;33628;28/12/2016
SL;1000955;33630;28/12/2016
SL;1000956;33632;28/12/2016
SL;1000957;33634;28/12/2016
SL;1000958;33636;28/12/2016
D2;1000959;33638;28/12/2016
D2;1000960;33640;28/12/2016
D2;1000961;33642;28/12/2016
D2;1000962;33644;28/12/2016
D2;1000963;33646;28/12/2016
D1;1000964;33648;28/12/2016
D2;1000988;28052;28/12/2016
PO;1001006;33024;28/12/2016
PO;1001007;33026;28/12/2016
PO;1001017;33046;28/12/2016
SL;1001027;33064;28/12/2016
PO;1001028;33066;28/12/2016
PO;1001042;33094;28/12/2016
PO;1001044;33096;28/12/2016
RD;1001056;38004;28/12/2016
RD;1001058;38006;28/12/2016
RD;1001060;38008;28/12/2016
CF;1001063;38010;28/12/2016
CF;1001066;38012;28/12/2016
CF;1001070;38016;28/12/2016
CF;1001074;38020;28/12/2016
SL;1001076;38022;28/12/2016
D1;1001078;38024;28/12/2016
D1;1001080;38026;28/12/2016
D1;1001084;38030;28/12/2016
D1;1001087;38032;28/12/2016
SL;1001091;33144;28/12/2016
SL;1001095;38038;28/12/2016
HN;1000207;40026;28/12/2016
SL;1000210;40028;28/12/2016
PO;1000214;33510;28/12/2016
PO;1000217;33512;28/12/2016
HN;1000221;33516;28/12/2016
RD;1000225;33520;28/12/2016
SL;1000232;40046;28/12/2016
SL;1000235;40048;28/12/2016
RD;1000239;33530;28/12/2016
SL;1000253;33544;28/12/2016
HN;1000257;33548;28/12/2016
PO;1000268;33558;28/12/2016
PO;1000271;33560;28/12/2016
D2;1000275;36008;28/12/2016
D2;1000278;36010;28/12/2016
PO;1000289;33572;28/12/2016
PO;1000292;33574;28/12/2016
D2;1000296;36022;28/12/2016
PO;1000412;33268;28/12/2016
HN;1000416;33276;28/12/2016
HN;1000419;33282;28/12/2016
CD;1000423;33290;28/12/2016
CD;1000427;33298;28/12/2016
HN;1000430;33304;28/12/2016
PO;1000434;33312;28/12/2016
RD;1000437;33318;28/12/2016
HN;1000445;33328;28/12/2016
CF;1000448;33334;28/12/2016
D1;1000455;33344;28/12/2016
D1;1000459;33350;28/12/2016
CD;1000462;33356;28/12/2016
CF;1000466;33362;28/12/2016
PO;1000470;33370;28/12/2016
PO;1000473;33374;28/12/2016
HN;1000477;35006;28/12/2016
HN;1000480;33380;28/12/2016
RD;1000484;33386;28/12/2016
D1;1000487;33390;28/12/2016
SL;1000491;33396;28/12/2016
CD;1000495;33402;28/12/2016
CD;1000498;33408;28/12/2016
PO;1000594;36039;28/12/2016
PO;1000598;36043;28/12/2016
PO;1000601;36047;28/12/2016
PO;1000605;36051;28/12/2016
PO;1000612;36059;28/12/2016
PO;1000616;36067;28/12/2016
PO;1000661;33043;28/12/2016
SL;1000671;33063;28/12/2016
PO;1000682;33085;28/12/2016
RD;1000696;38003;28/12/2016
D1;1000786;38093;28/12/2016
D1;1000790;38097;28/12/2016
PO;1000804;33229;28/12/2016
D2;1000822;33265;28/12/2016
D2;1000826;33273;28/12/2016
HN;1000829;33279;28/12/2016
CF;1000833;33287;28/12/2016
CD;1000837;33295;28/12/2016
SL;1000840;33301;28/12/2016
PO;1000844;33309;28/12/2016
CF;1000847;33315;28/12/2016
HN;1000851;33323;28/12/2016
CF;1000858;33335;28/12/2016
HN;1000862;33341;28/12/2016
D1;1000865;33347;28/12/2016
CD;1000869;33355;28/12/2016
CD;1000873;33363;28/12/2016
PO;1000876;33369;28/12/2016
PO;1000880;33373;28/12/2016
HN;1000883;35007;28/12/2016
PO;1000887;33381;28/12/2016
D1;1000890;33387;28/12/2016
SL;1000894;33395;28/12/2016
CD;1000898;33403;28/12/2016
D2;1000987;28050;28/12/2016
PO;1001005;33022;28/12/2016
PO;1001015;33042;28/12/2016
PO;1001019;33050;28/12/2016
PO;1001036;33082;28/12/2016
RD;1001054;38002;28/12/2016
CF;1001068;38014;28/12/2016
CF;1001072;38018;28/12/2016
D1;1001082;38028;28/12/2016
D1;1001090;38034;28/12/2016
D1;1001093;38036;28/12/2016
SL;1001097;38040;28/12/2016
RD;1001185;33529;28/12/2016
D1;1001189;33537;28/12/2016
D1;1001193;33545;28/12/2016
HN;1001196;33551;28/12/2016
PO;1001200;33559;28/12/2016
PO;1001203;33565;28/12/2016
PO;1001207;33573;28/12/2016
PO;1001211;33581;28/12/2016
PO;1001214;33587;28/12/2016
PO;1001218;33595;28/12/2016
PO;1001221;33601;28/12/2016
CD;1001225;33609;28/12/2016
D1;1001229;33617;28/12/2016
HN;1001232;33623;28/12/2016
SL;1001236;33631;28/12/2016
SL;1001239;33637;28/12/2016
D2;1001243;33645;28/12/2016
PO;1001268;24247;28/12/2016
CD;1001099;33407;28/12/2016
CD;1001100;33409;28/12/2016
CD;1001101;33411;28/12/2016
CD;1001102;33413;28/12/2016
RD;1001103;33415;28/12/2016
CF;1001104;33417;28/12/2016
HN;1001105;33419;28/12/2016
SL;1001106;33421;28/12/2016
SL;1001107;33423;28/12/2016
SL;1001108;33425;28/12/2016
SL;1001109;33427;28/12/2016
SL;1001110;33429;28/12/2016
PO;1001111;33431;28/12/2016
PO;1001112;33433;28/12/2016
PO;1001113;33435;28/12/2016
PO;1001114;33437;28/12/2016
PO;1001115;33439;28/12/2016
PO;1001116;33441;28/12/2016
PO;1001117;33443;28/12/2016
PO;1001118;33445;28/12/2016
HN;1001119;33447;28/12/2016
PO;1001120;33449;28/12/2016
HN;1001121;33451;28/12/2016
HN;1001122;33453;28/12/2016
HN;1001123;33455;28/12/2016
HN;1001124;33457;28/12/2016
RD;1001125;33459;28/12/2016
RD;1001126;33461;28/12/2016
SL;1001127;33463;28/12/2016
D1;1001128;33465;28/12/2016
D1;1001129;33467;28/12/2016
RD;1001130;33469;28/12/2016
RD;1001131;33471;28/12/2016
RD;1001132;33473;28/12/2016
RD;1001133;33475;28/12/2016
RD;1001134;33477;28/12/2016
PO;1001135;40001;28/12/2016
RD;1001136;33479;28/12/2016
PO;1001137;40003;28/12/2016
RD;1001138;33481;28/12/2016
PO;1001139;40005;28/12/2016
RD;1001140;33483;28/12/2016
PO;1001141;40007;28/12/2016
RD;1001142;33485;28/12/2016
PO;1001143;40009;28/12/2016
RD;1001144;33487;28/12/2016
PO;1001145;40011;28/12/2016
RD;1001146;33489;28/12/2016
HN;1001147;40013;28/12/2016
RD;1001148;33491;28/12/2016
HN;1001149;40015;28/12/2016
RD;1001150;33493;28/12/2016
HN;1001151;40017;28/12/2016
RD;1001152;33495;28/12/2016
HN;1001153;40019;28/12/2016
HN;1001154;33497;28/12/2016
HN;1001155;40021;28/12/2016
HN;1001156;33499;28/12/2016
HN;1001157;40023;28/12/2016
HN;1001158;33501;28/12/2016
HN;1001159;40025;28/12/2016
HN;1001160;33503;28/12/2016
SL;1001161;40027;28/12/2016
HN;1001162;33505;28/12/2016
SL;1001163;40029;28/12/2016
HN;1001164;33507;28/12/2016
SL;1001165;40031;28/12/2016
HN;1001166;33509;28/12/2016
SL;1001167;40033;28/12/2016
PO;1001168;33511;28/12/2016
SL;1001169;40035;28/12/2016
PO;1001170;33513;28/12/2016
SL;1001171;40037;28/12/2016
PO;1001172;33515;28/12/2016
SL;1001173;40039;28/12/2016
RD;1001174;33517;28/12/2016
SL;1001175;40041;28/12/2016
RD;1001176;33519;28/12/2016
SL;1001177;40043;28/12/2016
D1;1001178;33521;28/12/2016
SL;1001179;40045;28/12/2016
D1;1001180;33523;28/12/2016
SL;1001181;40047;28/12/2016
D1;1001182;33525;28/12/2016
SL;1001183;40049;28/12/2016
D1;1001184;33527;28/12/2016
RD;1001186;33531;28/12/2016
CD;1001187;33533;28/12/2016
HN;1001188;33535;28/12/2016
D1;1001190;33539;28/12/2016
D1;1001191;33541;28/12/2016
D1;1001192;33543;28/12/2016
HN;1001194;33547;28/12/2016
SL;1001195;33549;28/12/2016
HN;1001197;33553;28/12/2016
D1;1001198;33555;28/12/2016
PO;1001199;33557;28/12/2016
PO;1001201;33561;28/12/2016
PO;1001202;33563;28/12/2016
PO;1001204;33567;28/12/2016
PO;1001205;33569;28/12/2016
PO;1001206;33571;28/12/2016
PO;1001208;33575;28/12/2016
PO;1001209;33577;28/12/2016
PO;1001210;33579;28/12/2016
PO;1001212;33583;28/12/2016
PO;1001213;33585;28/12/2016
PO;1001215;33589;28/12/2016
PO;1001216;33591;28/12/2016
PO;1001217;33593;28/12/2016
PO;1001219;33597;28/12/2016
PO;1001220;33599;28/12/2016
CD;1001222;33603;28/12/2016
CD;1001223;33605;28/12/2016
CD;1001224;33607;28/12/2016
D1;1001226;33611;28/12/2016
D1;1001227;33613;28/12/2016
D1;1001228;33615;28/12/2016
D1;1001230;33619;28/12/2016
HN;1001231;33621;28/12/2016
HN;1001233;33625;28/12/2016
SL;1001234;33627;28/12/2016
SL;1001235;33629;28/12/2016
SL;1001237;33633;28/12/2016
SL;1001238;33635;28/12/2016
D2;1001240;33639;28/12/2016
D2;1001241;33641;28/12/2016
D2;1001242;33643;28/12/2016
D2;1001244;33647;28/12/2016
PO;1001269;24249;28/12/2016
HN;1000192;40016;28/12/2016
HN;1000196;33498;28/12/2016
RD;1000698;38005;28/12/2016
RD;1000700;38007;28/12/2016
CF;1000702;38009;28/12/2016
CF;1000704;38011;28/12/2016
CF;1000706;38013;28/12/2016
CF;1000708;38015;28/12/2016
CF;1000710;38017;28/12/2016
CF;1000712;38019;28/12/2016
PO;1000714;38021;28/12/2016
D1;1000716;38023;28/12/2016
D1;1000718;38025;28/12/2016
D1;1000720;38027;28/12/2016
D1;1000722;38029;28/12/2016
D1;1000724;38031;28/12/2016
D1;1000726;38033;28/12/2016
D1;1000728;38035;28/12/2016
SL;1000730;38037;28/12/2016
SL;1000732;38039;28/12/2016
SL;1000734;38041;28/12/2016
HN;1000736;38043;28/12/2016
HN;1000738;38045;28/12/2016
SL;1000740;38047;28/12/2016
PO;1000741;33155;28/12/2016
PO;1000742;38049;28/12/2016
CD;1000744;38051;28/12/2016
PO;1000745;33159;28/12/2016
CD;1000746;38053;28/12/2016
CD;1000748;38055;28/12/2016
CD;1000750;38057;28/12/2016
PO;1000751;33165;28/12/2016
CD;1000752;38059;28/12/2016
RD;1000754;38061;28/12/2016
PO;1000755;33169;28/12/2016
RD;1000756;38063;28/12/2016
PO;1000757;33171;28/12/2016
HN;1000758;38065;28/12/2016
HN;1000760;38067;28/12/2016
HN;1000762;38069;28/12/2016
HN;1000764;38071;28/12/2016
PO;1000765;33179;28/12/2016
HN;1000766;38073;28/12/2016
CF;1000768;38075;28/12/2016
CF;1000770;38077;28/12/2016
CF;1000772;38079;28/12/2016
CF;1000774;38081;28/12/2016
CF;1000776;38083;28/12/2016
CF;1000778;38085;28/12/2016
CF;1000780;38087;28/12/2016
CF;1000782;38089;28/12/2016
CD;1000783;33197;28/12/2016
D1;1000784;38091;28/12/2016
D1;1000788;38095;28/12/2016
D1;1000792;38099;28/12/2016
RD;1932331;43074;28/12/2016
RD;1932332;43076;28/12/2016
RD;1932333;43078;28/12/2016
RD;1932334;43080;28/12/2016
D2;1932335;43007;28/12/2016
D2;1932336;43009;28/12/2016
D2;1932337;43011;28/12/2016
D2;1932338;43013;28/12/2016
D2;1932339;43015;28/12/2016
D2;1932340;43017;28/12/2016
D2;1932341;43019;28/12/2016
D2;1932342;43021;28/12/2016
CD;1932343;43023;28/12/2016
CD;1932344;43025;28/12/2016
CD;1932345;43027;28/12/2016
CD;1932346;43029;28/12/2016
CD;1932347;43031;28/12/2016
HN;1932348;43033;28/12/2016
HN;1932349;43035;28/12/2016
HN;1932350;43037;28/12/2016
HN;1932351;43039;28/12/2016
HN;1932352;43041;28/12/2016
HN;1932353;43043;28/12/2016
HN;1932354;43045;28/12/2016
HN;1932355;43047;28/12/2016
HN;1932356;43049;28/12/2016
SL;1932357;43051;28/12/2016
SL;1932358;43053;28/12/2016
SL;1932359;43055;28/12/2016
SL;1932360;43057;28/12/2016
SL;1932361;43059;28/12/2016
CF;1932362;43061;28/12/2016
CF;1932363;43063;28/12/2016
CF;1932364;43065;28/12/2016
CF;1932365;43067;28/12/2016
CF;1932366;43069;28/12/2016
CF;1932367;43071;28/12/2016
RD;1932368;43073;28/12/2016
RD;1932369;43075;28/12/2016
RD;1932370;43077;28/12/2016
RD;1932371;43079;28/12/2016
D2;1932297;43006;28/12/2016
D2;1932304;43020;28/12/2016
CD;1932306;43024;28/12/2016
HN;1932311;43034;28/12/2016
HN;1932313;43038;28/12/2016
SL;1932320;43052;28/12/2016
SL;1932322;43056;28/12/2016
CF;1932327;43066;28/12/2016
CF;1932329;43070;28/12/2016
D2;2172277;43081;28/12/2016
D2;2172282;43091;28/12/2016
D2;2172284;43095;28/12/2016
RD;2172291;43109;28/12/2016
D2;2172237;43082;28/12/2016
D2;2172238;43084;28/12/2016
D2;2172239;43086;28/12/2016
D2;2172240;43088;28/12/2016
D2;2172241;43090;28/12/2016
D2;2172242;43092;28/12/2016
D2;2172243;43094;28/12/2016
D2;2172244;43096;28/12/2016
D2;2172245;43098;28/12/2016
D2;2172246;43100;28/12/2016
RD;2172247;43102;28/12/2016
RD;2172248;43104;28/12/2016
RD;2172249;43106;28/12/2016
RD;2172250;43108;28/12/2016
RD;2172251;43110;28/12/2016
RD;2172252;43112;28/12/2016
CF;2172253;43114;28/12/2016
CF;2172254;43116;28/12/2016
CF;2172255;43118;28/12/2016
CD;2172256;43120;28/12/2016
CD;2172257;43122;28/12/2016
CD;2172258;43124;28/12/2016
CD;2172259;43126;28/12/2016
HN;2172260;43128;28/12/2016
HN;2172261;43130;28/12/2016
HN;2172262;43132;28/12/2016
HN;2172263;43134;28/12/2016
HN;2172264;43136;28/12/2016
HN;2172265;43138;28/12/2016
HN;2172266;43140;28/12/2016
HN;2172267;43142;28/12/2016
PO;2172268;43144;28/12/2016
PO;2172269;43146;28/12/2016
PO;2172270;43148;28/12/2016
PO;2172271;43150;28/12/2016
PO;2172272;43152;28/12/2016
PO;2172273;43154;28/12/2016
PO;2172274;43156;28/12/2016
PO;2172275;43158;28/12/2016
PO;2172276;43160;28/12/2016
D2;2172278;43083;28/12/2016
D2;2172279;43085;28/12/2016
D2;2172280;43087;28/12/2016
D2;2172281;43089;28/12/2016
D2;2172283;43093;28/12/2016
D2;2172285;43097;28/12/2016
D2;2172286;43099;28/12/2016
RD;2172287;43101;28/12/2016
RD;2172288;43103;28/12/2016
RD;2172289;43105;28/12/2016
RD;2172290;43107;28/12/2016
RD;2172292;43111;28/12/2016
RD;2172293;43113;28/12/2016
CF;2172294;43115;28/12/2016
CF;2172295;43117;28/12/2016
CF;2172296;43119;28/12/2016
CD;2172297;43121;28/12/2016
CD;2172298;43123;28/12/2016
CD;2172299;43125;28/12/2016
CD;2172300;43127;28/12/2016
HN;2172301;43129;28/12/2016
HN;2172302;43131;28/12/2016
HN;2172303;43133;28/12/2016
HN;2172304;43135;28/12/2016
HN;2172305;43137;28/12/2016
HN;2172306;43139;28/12/2016
HN;2172307;43141;28/12/2016
PO;2172308;43143;28/12/2016
PO;2172309;43145;28/12/2016
PO;2172310;43147;28/12/2016
PO;2172311;43149;28/12/2016
PO;2172312;43151;28/12/2016
PO;2172313;43153;28/12/2016
PO;2172314;43155;28/12/2016
PO;2172315;43157;28/12/2016
PO;2172316;43159;28/12/2016
PO;2406865;44001;28/12/2016
PO;2406866;44003;28/12/2016
PO;2406867;44005;28/12/2016
PO;2406868;44007;28/12/2016
PO;2406869;44009;28/12/2016
PO;2406870;44011;28/12/2016
PO;2406871;44013;28/12/2016
D2;2406872;44015;28/12/2016
D2;2406873;44017;28/12/2016
D2;2406874;44019;28/12/2016
