opd_date;act_time;vehicle_short_name;device_type;defect_type
28/12/2016;32523;33416;Internal EEPROM (COPILOTpc);OK
28/12/2016;32523;33416;External EEPROM (COPILOTpc);OK
28/12/2016;43577;33416;TicketMachine;OK
28/12/2016;96755;33416;Internal EEPROM (COPILOTpc);OK
28/12/2016;96755;33416;External EEPROM (COPILOTpc);OK
28/12/2016;10819;33418;Internal EEPROM (COPILOTpc);OK
28/12/2016;10819;33418;External EEPROM (COPILOTpc);OK
28/12/2016;34394;33418;Internal EEPROM (COPILOTpc);OK
28/12/2016;34394;33418;External EEPROM (COPILOTpc);OK
28/12/2016;35668;33418;TicketMachine;OK
28/12/2016;27399;33420;Internal EEPROM (COPILOTpc);OK
28/12/2016;27399;33420;External EEPROM (COPILOTpc);OK
28/12/2016;30086;33420;Internal EEPROM (COPILOTpc);OK
28/12/2016;30086;33420;External EEPROM (COPILOTpc);OK
28/12/2016;30219;33420;TicketMachine;OK
28/12/2016;30749;33420;WLANrouter;No connection
28/12/2016;97142;33420;Internal EEPROM (COPILOTpc);OK
28/12/2016;97142;33420;External EEPROM (COPILOTpc);OK
28/12/2016;23031;33422;External EEPROM (COPILOTpc);OK
28/12/2016;23032;33422;Internal EEPROM (COPILOTpc);OK
28/12/2016;23102;33422;TicketMachine;OK
28/12/2016;27349;33422;tsp-emitter;OK
28/12/2016;96887;33422;External EEPROM (COPILOTpc);OK
28/12/2016;96888;33422;Internal EEPROM (COPILOTpc);OK
28/12/2016;28979;33424;Internal EEPROM (COPILOTpc);OK
28/12/2016;28979;33424;External EEPROM (COPILOTpc);OK
28/12/2016;39858;33424;Internal EEPROM (COPILOTpc);OK
28/12/2016;39858;33424;External EEPROM (COPILOTpc);OK
28/12/2016;45009;33424;TicketMachine;OK
28/12/2016;52819;33424;tsp-emitter;OK
28/12/2016;96299;33424;Internal EEPROM (COPILOTpc);OK
28/12/2016;96299;33424;External EEPROM (COPILOTpc);OK
28/12/2016;24418;33426;Internal EEPROM (COPILOTpc);OK
28/12/2016;24418;33426;External EEPROM (COPILOTpc);OK
28/12/2016;27026;33426;TicketMachine;OK
28/12/2016;27556;33426;External EEPROM (COPILOTpc);OK
28/12/2016;27557;33426;Internal EEPROM (COPILOTpc);OK
28/12/2016;27604;33426;TicketMachine;OK
28/12/2016;33364;33426;Internal EEPROM (COPILOTpc);OK
28/12/2016;33364;33426;External EEPROM (COPILOTpc);OK
28/12/2016;33409;33426;TicketMachine;OK
28/12/2016;35671;33426;tsp-emitter;OK
28/12/2016;55777;33426;External EEPROM (COPILOTpc);OK
28/12/2016;55778;33426;Internal EEPROM (COPILOTpc);OK
28/12/2016;59760;33426;TicketMachine;OK
28/12/2016;70022;33426;tsp-emitter;OK
28/12/2016;95693;33426;External EEPROM (COPILOTpc);OK
28/12/2016;95694;33426;Internal EEPROM (COPILOTpc);OK
28/12/2016;22006;33428;Internal EEPROM (COPILOTpc);OK
28/12/2016;22006;33428;External EEPROM (COPILOTpc);OK
28/12/2016;37554;33428;TicketMachine;OK
28/12/2016;51311;33428;tsp-emitter;OK
28/12/2016;27176;33430;External EEPROM (COPILOTpc);OK
28/12/2016;27177;33430;Internal EEPROM (COPILOTpc);OK
28/12/2016;27653;33430;TicketMachine;OK
28/12/2016;96914;33430;Internal EEPROM (COPILOTpc);OK
28/12/2016;96914;33430;External EEPROM (COPILOTpc);OK
28/12/2016;39282;33432;External EEPROM (COPILOTpc);OK
28/12/2016;39283;33432;Internal EEPROM (COPILOTpc);OK
28/12/2016;96680;33432;Internal EEPROM (COPILOTpc);OK
28/12/2016;96680;33432;External EEPROM (COPILOTpc);OK
28/12/2016;96874;33434;Internal EEPROM (COPILOTpc);OK
28/12/2016;96874;33434;External EEPROM (COPILOTpc);OK
28/12/2016;39311;33436;Internal EEPROM (COPILOTpc);OK
28/12/2016;39311;33436;External EEPROM (COPILOTpc);OK
28/12/2016;96076;33436;Internal EEPROM (COPILOTpc);OK
28/12/2016;96076;33436;External EEPROM (COPILOTpc);OK
28/12/2016;10840;33438;Internal EEPROM (COPILOTpc);OK
28/12/2016;10840;33438;External EEPROM (COPILOTpc);OK
28/12/2016;95573;33440;Internal EEPROM (COPILOTpc);OK
28/12/2016;95573;33440;External EEPROM (COPILOTpc);OK
28/12/2016;24179;33446;Internal EEPROM (COPILOTpc);OK
28/12/2016;24179;33446;External EEPROM (COPILOTpc);OK
28/12/2016;25946;33446;TicketMachine;OK
28/12/2016;96821;33446;Internal EEPROM (COPILOTpc);OK
28/12/2016;96821;33446;External EEPROM (COPILOTpc);OK
28/12/2016;10928;33450;Internal EEPROM (COPILOTpc);OK
28/12/2016;10928;33450;External EEPROM (COPILOTpc);OK
28/12/2016;21841;33454;External EEPROM (COPILOTpc);OK
28/12/2016;21842;33454;Internal EEPROM (COPILOTpc);OK
28/12/2016;22138;33454;TicketMachine;OK
28/12/2016;44599;33454;Internal EEPROM (COPILOTpc);OK
28/12/2016;44599;33454;External EEPROM (COPILOTpc);OK
28/12/2016;45593;33454;TicketMachine;OK
28/12/2016;61009;33454;Internal EEPROM (COPILOTpc);OK
28/12/2016;61009;33454;External EEPROM (COPILOTpc);OK
28/12/2016;61215;33454;TicketMachine;OK
28/12/2016;83720;33454;Internal EEPROM (COPILOTpc);OK
28/12/2016;83720;33454;External EEPROM (COPILOTpc);OK
28/12/2016;95929;33454;Internal EEPROM (COPILOTpc);OK
28/12/2016;95929;33454;External EEPROM (COPILOTpc);OK
28/12/2016;18064;33456;Internal EEPROM (COPILOTpc);OK
28/12/2016;18064;33456;External EEPROM (COPILOTpc);OK
28/12/2016;77065;33456;Internal EEPROM (COPILOTpc);OK
28/12/2016;77065;33456;External EEPROM (COPILOTpc);OK
28/12/2016;97092;33456;Internal EEPROM (COPILOTpc);OK
28/12/2016;97092;33456;External EEPROM (COPILOTpc);OK
28/12/2016;23875;33458;Internal EEPROM (COPILOTpc);OK
28/12/2016;23875;33458;External EEPROM (COPILOTpc);OK
28/12/2016;24176;33458;TicketMachine;OK
28/12/2016;80934;33458;Internal EEPROM (COPILOTpc);OK
28/12/2016;80934;33458;External EEPROM (COPILOTpc);OK
28/12/2016;96851;33458;Internal EEPROM (COPILOTpc);OK
28/12/2016;96851;33458;External EEPROM (COPILOTpc);OK
28/12/2016;29274;33460;External EEPROM (COPILOTpc);OK
28/12/2016;29275;33460;Internal EEPROM (COPILOTpc);OK
28/12/2016;39217;33460;Internal EEPROM (COPILOTpc);OK
28/12/2016;39217;33460;External EEPROM (COPILOTpc);OK
28/12/2016;96911;33460;Internal EEPROM (COPILOTpc);OK
28/12/2016;96911;33460;External EEPROM (COPILOTpc);OK
28/12/2016;28128;33464;Internal EEPROM (COPILOTpc);OK
28/12/2016;28128;33464;External EEPROM (COPILOTpc);OK
28/12/2016;94113;33464;External EEPROM (COPILOTpc);OK
28/12/2016;94114;33464;Internal EEPROM (COPILOTpc);OK
28/12/2016;29110;33466;Internal EEPROM (COPILOTpc);OK
28/12/2016;29110;33466;External EEPROM (COPILOTpc);OK
28/12/2016;83086;33466;External EEPROM (COPILOTpc);OK
28/12/2016;83087;33466;Internal EEPROM (COPILOTpc);OK
28/12/2016;95775;33466;Internal EEPROM (COPILOTpc);OK
28/12/2016;95775;33466;External EEPROM (COPILOTpc);OK
28/12/2016;88533;33468;Internal EEPROM (COPILOTpc);OK
28/12/2016;88533;33468;External EEPROM (COPILOTpc);OK
28/12/2016;96155;33468;Internal EEPROM (COPILOTpc);OK
28/12/2016;96155;33468;External EEPROM (COPILOTpc);OK
28/12/2016;22576;33470;External EEPROM (COPILOTpc);OK
28/12/2016;22577;33470;Internal EEPROM (COPILOTpc);OK
28/12/2016;26946;33470;TicketMachine;OK
28/12/2016;32514;33470;tsp-emitter;OK
